signal,pair,n_consec,dist_mult,tp,n_is3,wf_pass,oos_pd,oos_wr,tpd,n_oos
exhaust_cont,NZD_JPY,3,1.5,8.0,2,0,0.955,98.5,0.156,67
exhaust_cont,NZD_JPY,3,1.5,10.0,2,0,0.474,100.0,0.056,24
exhaust_cont,NZD_JPY,3,1.5,15.0,2,0,0.907,100.0,0.072,31
exhaust_cont,NZD_JPY,3,1.5,20.0,2,0,0.902,100.0,0.054,23
exhaust_cont,NZD_JPY,3,2.0,5.0,2,0,0.262,100.0,0.093,40
exhaust_cont,NZD_JPY,3,2.0,8.0,2,0,1.193,98.9,0.203,87
exhaust_cont,NZD_JPY,3,2.0,10.0,2,0,0.451,100.0,0.054,23
exhaust_cont,NZD_JPY,3,2.0,15.0,2,0,0.94,100.0,0.075,32
exhaust_cont,NZD_JPY,3,2.0,20.0,2,0,0.403,100.0,0.026,11
exhaust_cont,NZD_JPY,3,2.5,5.0,2,0,0.563,97.0,0.156,67
exhaust_cont,NZD_JPY,3,2.5,8.0,2,0,0.514,100.0,0.084,36
exhaust_cont,NZD_JPY,3,2.5,10.0,2,0,0.528,100.0,0.065,28
exhaust_cont,NZD_JPY,3,2.5,15.0,2,0,0.495,100.0,0.04,17
exhaust_cont,NZD_JPY,3,2.5,20.0,2,0,0.503,100.0,0.03,13
exhaust_cont,NZD_JPY,4,0.5,5.0,2,0,0.937,95.8,0.333,143
exhaust_cont,NZD_JPY,4,0.5,8.0,2,0,1.715,97.2,0.252,108
exhaust_cont,NZD_JPY,4,0.5,10.0,2,0,2.606,97.0,0.308,132
exhaust_cont,NZD_JPY,4,0.5,15.0,2,0,0.782,100.0,0.063,27
exhaust_cont,NZD_JPY,4,0.5,20.0,2,0,2.8,100.0,0.154,66
exhaust_cont,NZD_JPY,4,1.0,5.0,2,0,1.058,94.3,0.408,175
exhaust_cont,NZD_JPY,4,1.0,8.0,2,0,1.328,98.7,0.175,75
exhaust_cont,NZD_JPY,4,1.0,10.0,2,0,1.157,97.0,0.156,67
exhaust_cont,NZD_JPY,4,1.0,15.0,2,0,3.464,97.4,0.266,114
exhaust_cont,NZD_JPY,4,1.0,20.0,2,0,2.502,100.0,0.138,59
exhaust_cont,NZD_JPY,4,1.5,5.0,2,0,0.764,94.0,0.35,150
exhaust_cont,NZD_JPY,4,1.5,8.0,2,0,1.2,98.6,0.17,73
exhaust_cont,NZD_JPY,4,1.5,10.0,2,0,2.031,98.2,0.261,112
exhaust_cont,NZD_JPY,4,1.5,15.0,2,0,2.251,100.0,0.166,71
exhaust_cont,NZD_JPY,4,1.5,20.0,2,0,3.087,100.0,0.172,74
exhaust_cont,NZD_JPY,4,2.0,5.0,2,0,1.429,98.0,0.459,197
exhaust_cont,NZD_JPY,4,2.0,8.0,2,0,1.158,98.6,0.166,71
exhaust_cont,NZD_JPY,4,2.0,10.0,2,0,2.348,98.4,0.294,126
exhaust_cont,NZD_JPY,4,2.0,15.0,2,0,2.189,100.0,0.159,68
exhaust_cont,NZD_JPY,4,2.0,20.0,2,0,2.899,100.0,0.163,70
exhaust_cont,NZD_JPY,4,2.5,5.0,2,0,1.161,96.1,0.354,152
exhaust_cont,NZD_JPY,4,2.5,8.0,2,0,1.115,98.5,0.152,65
exhaust_cont,NZD_JPY,4,2.5,10.0,2,0,2.3,98.2,0.259,111
exhaust_cont,NZD_JPY,4,2.5,15.0,2,0,2.034,100.0,0.147,63
exhaust_cont,NZD_JPY,4,2.5,20.0,2,0,1.102,100.0,0.061,26
exhaust_cont,CHF_JPY,2,0.5,5.0,3,1,0.288,90.2,0.119,51
exhaust_cont,CHF_JPY,2,0.5,8.0,3,1,1.996,96.2,0.306,131
exhaust_cont,CHF_JPY,2,0.5,10.0,3,1,1.378,95.1,0.189,81
exhaust_cont,CHF_JPY,2,0.5,15.0,3,1,0.86,100.0,0.051,22
exhaust_cont,CHF_JPY,2,0.5,20.0,2,0,1.378,100.0,0.061,26
exhaust_cont,CHF_JPY,2,1.0,5.0,3,1,0.342,90.9,0.129,55
exhaust_cont,CHF_JPY,2,1.0,8.0,3,1,1.9,96.1,0.302,129
exhaust_cont,CHF_JPY,2,1.0,10.0,3,1,1.374,95.0,0.187,80
exhaust_cont,CHF_JPY,2,1.0,15.0,3,1,0.861,100.0,0.051,22
exhaust_cont,CHF_JPY,2,1.0,20.0,2,0,1.42,100.0,0.061,26
exhaust_cont,CHF_JPY,2,1.5,5.0,3,1,0.342,90.9,0.129,55
exhaust_cont,CHF_JPY,2,1.5,8.0,3,1,1.098,95.9,0.171,73
exhaust_cont,CHF_JPY,2,1.5,10.0,3,1,1.41,96.1,0.18,77
exhaust_cont,CHF_JPY,2,1.5,15.0,3,1,1.892,98.3,0.136,58
exhaust_cont,CHF_JPY,2,1.5,20.0,2,0,1.419,100.0,0.061,26
exhaust_cont,CHF_JPY,2,2.0,5.0,3,1,0.355,90.9,0.129,55
exhaust_cont,CHF_JPY,2,2.0,8.0,3,1,1.693,95.1,0.288,123
exhaust_cont,CHF_JPY,2,2.0,10.0,3,1,0.852,91.2,0.133,57
exhaust_cont,CHF_JPY,2,2.0,15.0,3,1,1.887,98.3,0.136,58
exhaust_cont,CHF_JPY,2,2.0,20.0,2,0,2.687,98.4,0.147,63
exhaust_cont,CHF_JPY,2,2.5,5.0,3,1,1.401,89.7,0.456,195
exhaust_cont,CHF_JPY,2,2.5,8.0,3,1,2.05,97.0,0.316,135
exhaust_cont,CHF_JPY,2,2.5,10.0,3,1,1.615,97.6,0.194,83
exhaust_cont,CHF_JPY,2,2.5,15.0,3,1,2.275,97.1,0.164,70
exhaust_cont,CHF_JPY,2,2.5,20.0,2,0,2.882,98.5,0.159,68
exhaust_cont,CHF_JPY,3,0.5,5.0,3,1,2.545,90.0,0.587,251
exhaust_cont,CHF_JPY,3,0.5,8.0,3,1,1.843,99.0,0.236,101
exhaust_cont,CHF_JPY,3,0.5,10.0,3,1,1.345,97.1,0.159,68
exhaust_cont,CHF_JPY,3,0.5,15.0,3,1,2.221,96.8,0.145,62
exhaust_cont,CHF_JPY,3,0.5,20.0,2,0,2.862,96.8,0.145,62
exhaust_cont,CHF_JPY,3,1.0,5.0,3,1,1.715,88.1,0.414,177
exhaust_cont,CHF_JPY,3,1.0,8.0,3,1,1.792,99.0,0.231,99
exhaust_cont,CHF_JPY,3,1.0,10.0,3,1,1.351,97.1,0.161,69
exhaust_cont,CHF_JPY,3,1.0,15.0,3,1,2.538,96.0,0.175,75
exhaust_cont,CHF_JPY,3,1.0,20.0,2,0,2.852,96.8,0.145,62
exhaust_cont,CHF_JPY,3,1.5,5.0,3,1,1.955,88.8,0.5,214
exhaust_cont,CHF_JPY,3,1.5,8.0,3,1,1.781,99.0,0.231,99
exhaust_cont,CHF_JPY,3,1.5,10.0,3,1,1.049,96.2,0.122,52
exhaust_cont,CHF_JPY,3,1.5,15.0,3,1,2.088,95.1,0.143,61
exhaust_cont,CHF_JPY,3,1.5,20.0,2,0,3.521,98.7,0.178,76
exhaust_cont,CHF_JPY,3,2.0,5.0,3,1,1.056,91.5,0.273,117
exhaust_cont,CHF_JPY,3,2.0,8.0,3,1,2.17,96.9,0.304,130
exhaust_cont,CHF_JPY,3,2.0,10.0,3,1,1.125,96.4,0.129,55
exhaust_cont,CHF_JPY,3,2.0,15.0,3,1,2.736,95.0,0.187,80
exhaust_cont,CHF_JPY,3,2.0,20.0,2,0,3.627,98.7,0.178,76
exhaust_cont,CHF_JPY,3,2.5,5.0,3,1,1.814,91.4,0.432,185
exhaust_cont,CHF_JPY,3,2.5,8.0,3,1,1.989,98.2,0.259,111
exhaust_cont,CHF_JPY,3,2.5,10.0,3,1,1.867,98.9,0.203,87
exhaust_cont,CHF_JPY,3,2.5,15.0,3,1,1.176,97.4,0.089,38
exhaust_cont,CHF_JPY,3,2.5,20.0,2,0,2.244,98.1,0.124,53
exhaust_cont,CHF_JPY,4,0.5,5.0,3,1,1.257,92.0,0.262,112
exhaust_cont,CHF_JPY,4,0.5,8.0,3,1,2.615,99.3,0.348,149
exhaust_cont,CHF_JPY,4,0.5,10.0,3,1,1.919,100.0,0.21,90
exhaust_cont,CHF_JPY,4,0.5,15.0,3,1,1.582,100.0,0.101,43
exhaust_cont,CHF_JPY,4,0.5,20.0,2,0,2.182,97.9,0.112,48
exhaust_cont,CHF_JPY,4,1.0,5.0,3,1,1.159,92.0,0.262,112
exhaust_cont,CHF_JPY,4,1.0,8.0,3,1,2.603,98.2,0.381,163
exhaust_cont,CHF_JPY,4,1.0,10.0,3,1,1.863,100.0,0.21,90
exhaust_cont,CHF_JPY,4,1.0,15.0,3,1,1.865,98.2,0.129,55
exhaust_cont,CHF_JPY,4,1.0,20.0,2,0,2.16,97.9,0.112,48
exhaust_cont,CHF_JPY,4,1.5,5.0,3,1,1.957,92.0,0.437,187
exhaust_cont,CHF_JPY,4,1.5,8.0,3,1,2.501,98.0,0.353,151
exhaust_cont,CHF_JPY,4,1.5,10.0,3,1,2.914,99.3,0.33,141
exhaust_cont,CHF_JPY,4,1.5,15.0,3,1,1.762,98.1,0.122,52
exhaust_cont,CHF_JPY,4,1.5,20.0,2,0,2.046,97.8,0.105,45
exhaust_cont,CHF_JPY,4,2.0,5.0,3,1,1.941,92.3,0.453,194
exhaust_cont,CHF_JPY,4,2.0,8.0,3,1,2.622,98.8,0.374,160
exhaust_cont,CHF_JPY,4,2.0,10.0,3,1,3.01,98.7,0.348,149
exhaust_cont,CHF_JPY,4,2.0,15.0,3,1,2.024,98.4,0.145,62
exhaust_cont,CHF_JPY,4,2.0,20.0,2,0,2.205,97.9,0.112,48
exhaust_cont,CHF_JPY,4,2.5,5.0,3,1,1.062,91.2,0.264,113
exhaust_cont,CHF_JPY,4,2.5,8.0,3,1,1.501,97.1,0.238,102
exhaust_cont,CHF_JPY,4,2.5,10.0,3,1,1.834,98.9,0.222,95
exhaust_cont,CHF_JPY,4,2.5,15.0,3,1,2.124,98.4,0.143,61
exhaust_cont,CHF_JPY,4,2.5,20.0,2,0,1.778,97.6,0.096,41
exhaust_cont,NZD_USD,2,0.5,5.0,3,1,0.139,100.0,0.037,16
exhaust_cont,NZD_USD,2,0.5,8.0,3,1,0.207,100.0,0.028,12
exhaust_cont,NZD_USD,2,0.5,10.0,3,1,0.396,100.0,0.044,19
exhaust_cont,NZD_USD,2,0.5,15.0,3,1,0.199,100.0,0.014,6
exhaust_cont,NZD_USD,2,0.5,20.0,3,1,0.217,100.0,0.012,5
exhaust_cont,NZD_USD,2,1.0,5.0,3,1,0.139,100.0,0.037,16
exhaust_cont,NZD_USD,2,1.0,8.0,3,1,0.207,100.0,0.028,12
exhaust_cont,NZD_USD,2,1.0,10.0,3,1,2.5,100.0,0.257,110
exhaust_cont,NZD_USD,2,1.0,15.0,3,1,0.199,100.0,0.014,6
exhaust_cont,NZD_USD,2,1.0,20.0,3,1,0.217,100.0,0.012,5
exhaust_cont,NZD_USD,2,1.5,5.0,3,1,0.139,100.0,0.037,16
exhaust_cont,NZD_USD,2,1.5,8.0,3,1,0.207,100.0,0.028,12
exhaust_cont,NZD_USD,2,1.5,10.0,3,1,0.377,100.0,0.042,18
exhaust_cont,NZD_USD,2,1.5,15.0,3,1,0.199,100.0,0.014,6
exhaust_cont,NZD_USD,2,1.5,20.0,3,1,0.217,100.0,0.012,5
exhaust_cont,NZD_USD,2,2.0,5.0,3,1,0.212,100.0,0.056,24
exhaust_cont,NZD_USD,2,2.0,8.0,3,1,0.207,100.0,0.028,12
exhaust_cont,NZD_USD,2,2.0,10.0,3,1,0.203,100.0,0.023,10
exhaust_cont,NZD_USD,2,2.0,15.0,3,1,0.196,100.0,0.014,6
exhaust_cont,NZD_USD,2,2.0,20.0,3,1,0.217,100.0,0.012,5
exhaust_cont,NZD_USD,2,2.5,5.0,3,1,0.062,100.0,0.014,6
exhaust_cont,NZD_USD,2,2.5,8.0,3,1,1.405,100.0,0.152,65
exhaust_cont,NZD_USD,2,2.5,10.0,3,1,0.075,100.0,0.007,3
exhaust_cont,NZD_USD,2,2.5,15.0,3,1,1.433,97.6,0.098,42
exhaust_cont,NZD_USD,2,2.5,20.0,3,1,0.522,100.0,0.023,10
exhaust_cont,NZD_USD,3,0.5,5.0,3,1,0.127,100.0,0.035,15
exhaust_cont,NZD_USD,3,0.5,8.0,3,1,0.338,100.0,0.044,19
exhaust_cont,NZD_USD,3,0.5,10.0,3,1,0.498,100.0,0.054,23
exhaust_cont,NZD_USD,3,0.5,15.0,3,1,0.189,100.0,0.014,6
exhaust_cont,NZD_USD,3,0.5,20.0,3,1,0.218,100.0,0.012,5
exhaust_cont,NZD_USD,3,1.0,5.0,3,1,0.127,100.0,0.035,15
exhaust_cont,NZD_USD,3,1.0,8.0,3,1,0.956,100.0,0.119,51
exhaust_cont,NZD_USD,3,1.0,10.0,3,1,0.498,100.0,0.054,23
exhaust_cont,NZD_USD,3,1.0,15.0,3,1,0.189,100.0,0.014,6
exhaust_cont,NZD_USD,3,1.0,20.0,3,1,0.218,100.0,0.012,5
exhaust_cont,NZD_USD,3,1.5,5.0,3,1,0.127,100.0,0.035,15
exhaust_cont,NZD_USD,3,1.5,8.0,3,1,0.967,100.0,0.117,50
exhaust_cont,NZD_USD,3,1.5,10.0,3,1,0.498,100.0,0.054,23
exhaust_cont,NZD_USD,3,1.5,15.0,3,1,0.189,100.0,0.014,6
exhaust_cont,NZD_USD,3,1.5,20.0,3,1,0.218,100.0,0.012,5
exhaust_cont,NZD_USD,3,2.0,5.0,3,1,0.34,100.0,0.089,38
exhaust_cont,NZD_USD,3,2.0,8.0,3,1,0.439,100.0,0.058,25
exhaust_cont,NZD_USD,3,2.0,10.0,3,1,0.187,100.0,0.021,9
exhaust_cont,NZD_USD,3,2.0,15.0,3,1,0.189,100.0,0.014,6
exhaust_cont,NZD_USD,3,2.0,20.0,3,1,0.218,100.0,0.012,5
exhaust_cont,NZD_USD,3,2.5,5.0,3,1,0.142,100.0,0.035,15
exhaust_cont,NZD_USD,3,2.5,8.0,3,1,0.259,100.0,0.035,15
exhaust_cont,NZD_USD,3,2.5,10.0,3,1,0.232,100.0,0.026,11
exhaust_cont,NZD_USD,3,2.5,15.0,3,1,0.159,100.0,0.012,5
exhaust_cont,NZD_USD,3,2.5,20.0,3,1,0.173,100.0,0.009,4
exhaust_cont,NZD_USD,4,0.5,5.0,3,1,0.208,100.0,0.056,24
exhaust_cont,NZD_USD,4,0.5,8.0,3,1,0.29,100.0,0.042,18
exhaust_cont,NZD_USD,4,0.5,10.0,3,1,0.178,100.0,0.021,9
exhaust_cont,NZD_USD,4,0.5,15.0,3,1,0.193,100.0,0.014,6
exhaust_cont,NZD_USD,4,0.5,20.0,3,1,0.219,100.0,0.012,5
exhaust_cont,NZD_USD,4,1.0,5.0,3,1,0.208,100.0,0.056,24
exhaust_cont,NZD_USD,4,1.0,8.0,3,1,0.29,100.0,0.042,18
exhaust_cont,NZD_USD,4,1.0,10.0,3,1,0.178,100.0,0.021,9
exhaust_cont,NZD_USD,4,1.0,15.0,3,1,0.193,100.0,0.014,6
exhaust_cont,NZD_USD,4,1.0,20.0,3,1,0.219,100.0,0.012,5
exhaust_cont,NZD_USD,4,1.5,5.0,3,1,0.229,100.0,0.061,26
exhaust_cont,NZD_USD,4,1.5,8.0,3,1,0.3,100.0,0.044,19
exhaust_cont,NZD_USD,4,1.5,10.0,3,1,0.178,100.0,0.021,9
exhaust_cont,NZD_USD,4,1.5,15.0,3,1,0.193,100.0,0.014,6
exhaust_cont,NZD_USD,4,1.5,20.0,3,1,0.219,100.0,0.012,5
exhaust_cont,NZD_USD,4,2.0,5.0,3,1,0.238,100.0,0.063,27
exhaust_cont,NZD_USD,4,2.0,8.0,3,1,0.273,100.0,0.04,17
exhaust_cont,NZD_USD,4,2.0,10.0,3,1,0.178,100.0,0.021,9
exhaust_cont,NZD_USD,4,2.0,15.0,3,1,0.199,100.0,0.014,6
exhaust_cont,NZD_USD,4,2.0,20.0,3,1,0.181,100.0,0.009,4
exhaust_cont,NZD_USD,4,2.5,5.0,3,1,0.083,100.0,0.021,9
exhaust_cont,NZD_USD,4,2.5,8.0,3,1,0.172,100.0,0.023,10
exhaust_cont,NZD_USD,4,2.5,10.0,3,1,0.181,100.0,0.021,9
exhaust_cont,NZD_USD,4,2.5,15.0,3,1,0.13,100.0,0.009,4
exhaust_cont,NZD_USD,4,2.5,20.0,3,1,0.175,100.0,0.009,4
exhaust_cont,CAD_JPY,2,0.5,5.0,3,1,1.827,97.0,0.382,164
exhaust_cont,CAD_JPY,2,0.5,8.0,3,1,1.693,98.8,0.193,83
exhaust_cont,CAD_JPY,2,0.5,10.0,3,1,2.727,99.2,0.298,128
exhaust_cont,CAD_JPY,2,0.5,15.0,3,1,1.716,100.0,0.109,47
exhaust_cont,CAD_JPY,2,0.5,20.0,3,1,3.036,100.0,0.156,67
exhaust_cont,CAD_JPY,2,1.0,5.0,3,1,1.98,99.5,0.461,198
exhaust_cont,CAD_JPY,2,1.0,8.0,3,1,2.283,99.2,0.275,118
exhaust_cont,CAD_JPY,2,1.0,10.0,3,1,2.923,99.3,0.315,135
exhaust_cont,CAD_JPY,2,1.0,15.0,3,1,1.595,100.0,0.114,49
exhaust_cont,CAD_JPY,2,1.0,20.0,3,1,1.773,100.0,0.096,41
exhaust_cont,CAD_JPY,2,1.5,5.0,3,1,2.594,99.6,0.545,234
exhaust_cont,CAD_JPY,2,1.5,8.0,3,1,2.336,99.2,0.282,121
exhaust_cont,CAD_JPY,2,1.5,10.0,3,1,2.837,99.2,0.303,130
exhaust_cont,CAD_JPY,2,1.5,15.0,3,1,1.545,100.0,0.109,47
exhaust_cont,CAD_JPY,2,1.5,20.0,3,1,1.344,100.0,0.072,31
exhaust_cont,CAD_JPY,2,2.0,5.0,3,1,2.436,100.0,0.487,209
exhaust_cont,CAD_JPY,2,2.0,8.0,3,1,2.083,99.1,0.268,115
exhaust_cont,CAD_JPY,2,2.0,10.0,3,1,2.819,99.2,0.301,129
exhaust_cont,CAD_JPY,2,2.0,15.0,3,1,1.517,100.0,0.107,46
exhaust_cont,CAD_JPY,2,2.0,20.0,2,0,1.107,100.0,0.058,25
exhaust_cont,CAD_JPY,2,2.5,5.0,3,1,1.369,96.3,0.38,163
exhaust_cont,CAD_JPY,2,2.5,8.0,3,1,2.159,99.2,0.28,120
exhaust_cont,CAD_JPY,2,2.5,10.0,3,1,2.72,99.2,0.291,125
exhaust_cont,CAD_JPY,2,2.5,15.0,3,1,2.311,100.0,0.151,65
exhaust_cont,CAD_JPY,2,2.5,20.0,3,1,1.549,100.0,0.079,34
exhaust_cont,CAD_JPY,3,0.5,5.0,3,1,3.472,98.7,0.72,309
exhaust_cont,CAD_JPY,3,0.5,8.0,3,1,1.817,98.9,0.221,95
exhaust_cont,CAD_JPY,3,0.5,10.0,3,1,9.158,98.3,0.972,417
exhaust_cont,CAD_JPY,3,0.5,15.0,3,1,2.608,100.0,0.172,74
exhaust_cont,CAD_JPY,3,0.5,20.0,2,0,3.829,100.0,0.196,84
exhaust_cont,CAD_JPY,3,1.0,5.0,3,1,3.517,98.7,0.734,315
exhaust_cont,CAD_JPY,3,1.0,8.0,3,1,1.764,98.9,0.214,92
exhaust_cont,CAD_JPY,3,1.0,10.0,3,1,6.686,98.3,0.706,303
exhaust_cont,CAD_JPY,3,1.0,15.0,3,1,1.592,100.0,0.107,46
exhaust_cont,CAD_JPY,3,1.0,20.0,2,0,3.947,100.0,0.198,85
exhaust_cont,CAD_JPY,3,1.5,5.0,3,1,3.405,98.7,0.711,305
exhaust_cont,CAD_JPY,3,1.5,8.0,3,1,1.735,98.9,0.21,90
exhaust_cont,CAD_JPY,3,1.5,10.0,3,1,6.431,98.6,0.664,285
exhaust_cont,CAD_JPY,3,1.5,15.0,3,1,1.202,100.0,0.077,33
exhaust_cont,CAD_JPY,3,1.5,20.0,2,0,1.927,100.0,0.1,43
exhaust_cont,CAD_JPY,3,2.0,5.0,3,1,3.171,99.3,0.648,278
exhaust_cont,CAD_JPY,3,2.0,8.0,3,1,1.724,98.9,0.205,88
exhaust_cont,CAD_JPY,3,2.0,10.0,3,1,4.384,99.0,0.461,198
exhaust_cont,CAD_JPY,3,2.0,15.0,3,1,1.195,100.0,0.077,33
exhaust_cont,CAD_JPY,3,2.0,20.0,2,0,2.033,100.0,0.105,45
exhaust_cont,CAD_JPY,3,2.5,5.0,3,1,3.313,97.5,0.855,367
exhaust_cont,CAD_JPY,3,2.5,8.0,3,1,4.818,98.9,0.648,278
exhaust_cont,CAD_JPY,3,2.5,10.0,3,1,4.367,99.0,0.461,198
exhaust_cont,CAD_JPY,3,2.5,15.0,3,1,1.195,100.0,0.077,33
exhaust_cont,CAD_JPY,3,2.5,20.0,3,1,1.994,100.0,0.103,44
exhaust_cont,CAD_JPY,4,0.5,5.0,3,1,1.572,97.7,0.403,173
exhaust_cont,CAD_JPY,4,0.5,8.0,3,1,3.308,98.9,0.424,182
exhaust_cont,CAD_JPY,4,0.5,10.0,3,1,1.706,98.7,0.177,76
exhaust_cont,CAD_JPY,4,0.5,15.0,3,1,2.38,98.6,0.17,73
exhaust_cont,CAD_JPY,4,0.5,20.0,3,1,3.221,100.0,0.163,70
exhaust_cont,CAD_JPY,4,1.0,5.0,3,1,1.985,96.9,0.603,259
exhaust_cont,CAD_JPY,4,1.0,8.0,3,1,2.03,98.3,0.277,119
exhaust_cont,CAD_JPY,4,1.0,10.0,3,1,1.545,98.6,0.161,69
exhaust_cont,CAD_JPY,4,1.0,15.0,3,1,2.755,100.0,0.191,82
exhaust_cont,CAD_JPY,4,1.0,20.0,3,1,3.221,100.0,0.163,70
exhaust_cont,CAD_JPY,4,1.5,5.0,3,1,3.993,97.7,0.925,397
exhaust_cont,CAD_JPY,4,1.5,8.0,3,1,3.996,99.1,0.492,211
exhaust_cont,CAD_JPY,4,1.5,10.0,3,1,1.512,98.5,0.156,67
exhaust_cont,CAD_JPY,4,1.5,15.0,3,1,2.204,100.0,0.154,66
exhaust_cont,CAD_JPY,4,1.5,20.0,3,1,3.175,100.0,0.161,69
exhaust_cont,CAD_JPY,4,2.0,5.0,3,1,2.835,98.4,0.58,249
exhaust_cont,CAD_JPY,4,2.0,8.0,3,1,6.142,99.1,0.811,348
exhaust_cont,CAD_JPY,4,2.0,10.0,3,1,1.899,98.9,0.21,90
exhaust_cont,CAD_JPY,4,2.0,15.0,3,1,2.417,100.0,0.17,73
exhaust_cont,CAD_JPY,4,2.0,20.0,3,1,1.538,100.0,0.077,33
exhaust_cont,CAD_JPY,4,2.5,5.0,3,1,3.468,97.9,0.771,331
exhaust_cont,CAD_JPY,4,2.5,8.0,3,1,6.219,99.1,0.78,335
exhaust_cont,CAD_JPY,4,2.5,10.0,3,1,1.52,98.6,0.161,69
exhaust_cont,CAD_JPY,4,2.5,15.0,3,1,2.381,100.0,0.168,72
exhaust_cont,CAD_JPY,4,2.5,20.0,3,1,2.354,100.0,0.121,52
