tf_label,pair,sma,M_exit,tp_pips,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,days
S5/M15/H4,EUR_JPY,5/10/22,1,15.0,95,59,36,-456.1,131.7,-2.29,1.32,-88.6,86.1,298.9
S5/M15/H4,EUR_JPY,5/10/22,1,20.0,90,57,33,-445.4,-72.2,-2.24,-0.72,-197.8,75.8,298.9
S5/M15/H4,EUR_JPY,5/10/22,1,30.0,76,51,25,-117.7,-70.4,-0.59,-0.71,-183.6,60.0,298.9
S5/M15/H4,EUR_JPY,5/15/35,0,15.0,27,27,0,-1216.9,0.0,-6.11,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,5/15/35,0,20.0,23,23,0,-1151.5,0.0,-5.78,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,5/15/35,0,30.0,29,29,0,-502.1,0.0,-2.52,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,5/15/35,1,15.0,83,63,20,-487.2,270.0,-2.44,2.71,0.0,100.0,298.9
S5/M15/H4,EUR_JPY,5/15/35,1,20.0,77,58,19,-516.2,8.9,-2.59,0.09,-185.9,89.5,298.9
S5/M15/H4,EUR_JPY,5/15/35,1,30.0,66,52,14,-378.5,27.1,-1.9,0.27,-143.9,71.4,298.9
S5/M15/H4,EUR_JPY,5/22/50,0,15.0,32,32,0,-1149.9,0.0,-5.77,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,5/22/50,0,20.0,59,54,5,999.0,-378.0,5.01,-3.79,-452.0,80.0,298.9
S5/M15/H4,EUR_JPY,5/22/50,0,30.0,8,8,0,-2376.6,0.0,-11.93,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,5/22/50,1,15.0,82,63,19,-269.0,-41.3,-1.35,-0.41,-162.0,84.2,298.9
S5/M15/H4,EUR_JPY,5/22/50,1,20.0,74,58,16,101.2,-26.6,0.51,-0.27,-174.5,81.2,298.9
S5/M15/H4,EUR_JPY,5/22/50,1,30.0,65,52,13,-602.9,-199.7,-3.03,-2.0,-190.2,61.5,298.9
S5/M15/H4,EUR_JPY,7/15/35,0,15.0,34,34,0,-1122.4,0.0,-5.63,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,7/15/35,0,20.0,32,32,0,-985.0,0.0,-4.94,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,7/15/35,0,30.0,54,41,13,1168.5,370.5,5.86,3.72,0.0,100.0,298.9
S5/M15/H4,EUR_JPY,7/15/35,1,15.0,85,62,23,-510.5,221.0,-2.56,2.22,-35.5,91.3,298.9
S5/M15/H4,EUR_JPY,7/15/35,1,20.0,79,57,22,-287.1,103.1,-1.44,1.03,-192.9,86.4,298.9
S5/M15/H4,EUR_JPY,7/15/35,1,30.0,64,47,17,-342.4,250.4,-1.72,2.51,-79.9,76.5,298.9
S5/M15/H4,EUR_JPY,7/22/50,0,15.0,38,38,0,-1068.9,0.0,-5.36,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,7/22/50,0,20.0,66,55,11,1017.5,203.5,5.11,2.04,0.0,100.0,298.9
S5/M15/H4,EUR_JPY,7/22/50,0,30.0,25,25,0,-874.5,0.0,-4.39,0.0,0.0,0.0,298.9
S5/M15/H4,EUR_JPY,7/22/50,1,15.0,89,66,23,-428.4,-87.5,-2.15,-0.88,-236.0,82.6,298.9
