tf_label,pair,sma,M_exit,tp_pips,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,days
S5/M2/M5,EUR_JPY,7/15/35,0,20.0,5,5,0,-31.0,0.0,-8.04,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,7/15/35,0,30.0,2,2,0,-64.2,0.0,-16.65,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,7/15/35,1,15.0,27,18,9,-82.4,-2.2,-21.35,-1.17,-13.2,33.3,5.8
S5/M2/M5,EUR_JPY,7/15/35,1,20.0,27,18,9,-72.4,7.7,-18.75,4.02,-13.2,33.3,5.8
S5/M2/M5,EUR_JPY,7/15/35,1,30.0,27,18,9,-94.6,11.1,-24.51,5.75,-13.2,33.3,5.8
S5/M2/M5,EUR_JPY,7/22/50,0,15.0,8,6,2,81.0,27.0,21.0,14.0,0.0,100.0,5.8
S5/M2/M5,EUR_JPY,7/22/50,0,20.0,7,6,1,111.0,18.5,28.77,9.59,0.0,100.0,5.8
S5/M2/M5,EUR_JPY,7/22/50,0,30.0,2,2,0,-63.4,0.0,-16.45,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,7/22/50,1,15.0,17,13,4,-25.0,13.7,-6.48,7.13,-1.0,50.0,5.8
S5/M2/M5,EUR_JPY,7/22/50,1,20.0,17,13,4,-23.2,18.7,-6.0,9.72,-1.0,50.0,5.8
S5/M2/M5,EUR_JPY,7/22/50,1,30.0,17,13,4,-42.7,6.2,-11.07,3.24,-1.0,50.0,5.8
S5/M2/M5,EUR_JPY,10/22/50,0,15.0,2,2,0,-100.5,0.0,-26.05,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,10/22/50,0,20.0,2,2,0,-95.5,0.0,-24.75,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,10/22/50,0,30.0,2,2,0,-85.5,0.0,-22.16,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_JPY,10/22/50,1,15.0,19,14,5,-49.0,4.5,-12.69,2.36,-2.8,20.0,5.8
S5/M2/M5,EUR_JPY,10/22/50,1,20.0,19,14,5,-39.0,9.5,-10.1,4.95,-2.8,20.0,5.8
S5/M2/M5,EUR_JPY,10/22/50,1,30.0,18,13,5,-53.7,2.5,-13.91,1.29,-2.8,20.0,5.8
S5/M2/M5,GBP_JPY,5/10/22,0,15.0,8,7,1,88.2,-57.7,22.86,-29.89,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/10/22,0,20.0,7,6,1,105.6,-57.7,27.37,-29.89,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/10/22,0,30.0,5,5,0,72.4,0.0,18.77,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/10/22,1,15.0,32,24,8,-108.7,-66.9,-28.18,-34.68,-55.1,12.5,5.8
S5/M2/M5,GBP_JPY,5/10/22,1,20.0,32,24,8,-120.8,-66.9,-31.3,-34.68,-55.1,12.5,5.8
S5/M2/M5,GBP_JPY,5/10/22,1,30.0,32,24,8,-115.1,-66.9,-29.82,-34.68,-55.1,12.5,5.8
S5/M2/M5,GBP_JPY,5/15/35,0,15.0,2,2,0,-125.2,0.0,-32.44,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/15/35,0,20.0,2,2,0,-120.2,0.0,-31.14,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/15/35,0,30.0,2,2,0,-110.2,0.0,-28.55,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/15/35,1,15.0,29,18,11,-88.7,-118.3,-22.99,-61.33,-106.4,9.1,5.8
S5/M2/M5,GBP_JPY,5/15/35,1,20.0,29,18,11,-114.1,-118.3,-29.56,-61.33,-106.4,9.1,5.8
S5/M2/M5,GBP_JPY,5/15/35,1,30.0,29,18,11,-126.3,-118.3,-32.74,-61.33,-106.4,9.1,5.8
S5/M2/M5,GBP_JPY,5/22/50,0,15.0,1,1,0,-137.8,0.0,-35.71,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/22/50,0,20.0,1,1,0,-137.8,0.0,-35.71,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/22/50,0,30.0,1,1,0,-137.8,0.0,-35.71,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,5/22/50,1,15.0,22,12,10,-96.6,-70.8,-25.03,-36.73,-63.2,10.0,5.8
S5/M2/M5,GBP_JPY,5/22/50,1,20.0,22,12,10,-91.6,-70.8,-23.73,-36.73,-63.2,10.0,5.8
S5/M2/M5,GBP_JPY,5/22/50,1,30.0,21,11,10,-89.6,-70.8,-23.23,-36.73,-63.2,10.0,5.8
S5/M2/M5,GBP_JPY,7/15/35,0,15.0,4,4,0,-35.4,0.0,-9.18,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,7/15/35,0,20.0,4,4,0,-20.4,0.0,-5.29,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,7/15/35,0,30.0,5,5,0,108.6,0.0,28.14,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,7/15/35,1,15.0,27,18,9,-56.1,-101.7,-14.55,-52.72,-95.2,22.2,5.8
S5/M2/M5,GBP_JPY,7/15/35,1,20.0,27,18,9,-79.7,-96.7,-20.66,-50.13,-90.2,22.2,5.8
S5/M2/M5,GBP_JPY,7/15/35,1,30.0,27,18,9,-100.0,-86.7,-25.92,-44.94,-80.2,22.2,5.8
S5/M2/M5,GBP_JPY,7/22/50,0,15.0,5,5,0,48.6,0.0,12.58,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,7/22/50,0,20.0,5,5,0,68.6,0.0,17.77,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,7/22/50,0,30.0,4,4,0,81.0,0.0,20.98,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,7/22/50,1,15.0,23,13,10,-101.2,-102.6,-26.23,-53.21,-92.5,20.0,5.8
S5/M2/M5,GBP_JPY,7/22/50,1,20.0,23,13,10,-98.1,-102.3,-25.43,-53.03,-90.4,20.0,5.8
S5/M2/M5,GBP_JPY,7/22/50,1,30.0,22,12,10,-96.1,-92.3,-24.92,-47.85,-80.4,20.0,5.8
S5/M2/M5,GBP_JPY,10/22/50,0,15.0,1,1,0,-137.4,0.0,-35.63,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,10/22/50,0,20.0,1,1,0,-137.4,0.0,-35.63,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,10/22/50,0,30.0,1,1,0,-137.4,0.0,-35.63,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_JPY,10/22/50,1,15.0,24,15,9,-76.8,-78.8,-19.91,-40.85,-67.0,11.1,5.8
S5/M2/M5,GBP_JPY,10/22/50,1,20.0,24,15,9,-61.8,-78.8,-16.02,-40.85,-67.0,11.1,5.8
S5/M2/M5,GBP_JPY,10/22/50,1,30.0,22,13,9,-58.2,-78.8,-15.08,-40.85,-67.0,11.1,5.8
S5/M2/M5,EUR_USD,5/10/22,0,15.0,3,3,0,-24.8,0.0,-6.42,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/10/22,0,20.0,2,2,0,-33.7,0.0,-8.75,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/10/22,0,30.0,2,2,0,-23.7,0.0,-6.15,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/10/22,1,15.0,46,26,20,-69.7,-67.8,-18.07,-35.15,-46.4,15.0,5.8
S5/M2/M5,EUR_USD,5/10/22,1,20.0,46,26,20,-74.8,-67.6,-19.38,-35.04,-46.4,15.0,5.8
S5/M2/M5,EUR_USD,5/10/22,1,30.0,46,26,20,-74.8,-74.6,-19.38,-38.67,-46.4,15.0,5.8
S5/M2/M5,EUR_USD,5/15/35,0,15.0,1,1,0,-57.3,0.0,-14.86,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/15/35,0,20.0,1,1,0,-57.3,0.0,-14.86,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/15/35,0,30.0,1,1,0,-57.3,0.0,-14.86,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/15/35,1,15.0,37,18,19,-26.0,-120.4,-6.73,-62.43,-121.5,21.1,5.8
S5/M2/M5,EUR_USD,5/15/35,1,20.0,36,18,18,-23.6,-121.4,-6.11,-62.91,-122.4,22.2,5.8
S5/M2/M5,EUR_USD,5/15/35,1,30.0,35,17,18,-26.7,-121.4,-6.93,-62.91,-122.4,22.2,5.8
S5/M2/M5,EUR_USD,5/22/50,0,15.0,1,1,0,-52.2,0.0,-13.52,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/22/50,0,20.0,1,1,0,-52.2,0.0,-13.52,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/22/50,0,30.0,1,1,0,-52.2,0.0,-13.52,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,5/22/50,1,15.0,29,16,13,-27.6,-59.6,-7.15,-30.87,-30.0,30.8,5.8
S5/M2/M5,EUR_USD,5/22/50,1,20.0,28,16,12,-22.3,-60.5,-5.77,-31.36,-30.0,25.0,5.8
S5/M2/M5,EUR_USD,5/22/50,1,30.0,27,15,12,-40.8,-60.5,-10.58,-31.36,-30.0,25.0,5.8
S5/M2/M5,EUR_USD,7/15/35,0,15.0,2,2,0,-39.8,0.0,-10.33,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,7/15/35,0,20.0,5,5,0,16.8,0.0,4.34,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,7/15/35,0,30.0,1,1,0,-40.2,0.0,-10.43,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,7/15/35,1,15.0,36,21,15,-110.3,-95.4,-28.58,-49.46,-68.3,26.7,5.8
S5/M2/M5,EUR_USD,7/15/35,1,20.0,35,21,14,-111.9,-91.8,-29.01,-47.58,-64.7,28.6,5.8
S5/M2/M5,EUR_USD,7/15/35,1,30.0,34,20,14,-110.7,-91.8,-28.69,-47.58,-64.7,28.6,5.8
S5/M2/M5,EUR_USD,7/22/50,0,15.0,2,2,0,-39.8,0.0,-10.33,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,7/22/50,0,20.0,4,4,0,-2.2,0.0,-0.58,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,7/22/50,0,30.0,1,1,0,-39.8,0.0,-10.32,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,7/22/50,1,15.0,30,16,14,-25.0,-74.1,-6.49,-38.43,-47.1,21.4,5.8
S5/M2/M5,EUR_USD,7/22/50,1,20.0,29,16,13,-22.5,-70.5,-5.84,-36.55,-43.4,23.1,5.8
S5/M2/M5,EUR_USD,7/22/50,1,30.0,27,14,13,-16.9,-70.5,-4.38,-36.55,-43.4,23.1,5.8
S5/M2/M5,EUR_USD,10/22/50,0,15.0,1,1,0,-52.2,0.0,-13.52,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,10/22/50,0,20.0,1,1,0,-52.2,0.0,-13.52,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,10/22/50,0,30.0,1,1,0,-52.2,0.0,-13.52,0.0,0.0,0.0,5.8
S5/M2/M5,EUR_USD,10/22/50,1,15.0,25,16,9,-39.9,-22.5,-10.35,-11.65,-26.0,22.2,5.8
S5/M2/M5,EUR_USD,10/22/50,1,20.0,25,16,9,-29.9,-20.5,-7.76,-10.62,-26.0,22.2,5.8
S5/M2/M5,EUR_USD,10/22/50,1,30.0,23,14,9,-21.9,-20.5,-5.67,-10.62,-26.0,22.2,5.8
S5/M2/M5,GBP_USD,5/10/22,0,15.0,2,2,0,-35.4,0.0,-9.18,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/10/22,0,20.0,1,1,0,-40.0,0.0,-10.37,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/10/22,0,30.0,1,1,0,-40.0,0.0,-10.37,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/10/22,1,15.0,38,26,12,-170.0,-60.1,-44.08,-31.17,-61.9,16.7,5.8
S5/M2/M5,GBP_USD,5/10/22,1,20.0,38,26,12,-170.0,-60.1,-44.08,-31.17,-61.9,16.7,5.8
S5/M2/M5,GBP_USD,5/10/22,1,30.0,38,26,12,-170.0,-60.1,-44.08,-31.17,-61.9,16.7,5.8
S5/M2/M5,GBP_USD,5/15/35,0,15.0,2,2,0,-28.3,0.0,-7.33,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/15/35,0,20.0,1,1,0,-40.0,0.0,-10.37,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/15/35,0,30.0,1,1,0,-40.0,0.0,-10.37,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/15/35,1,15.0,27,16,11,-159.9,-84.2,-41.46,-43.67,-89.9,27.3,5.8
S5/M2/M5,GBP_USD,5/15/35,1,20.0,27,16,11,-159.9,-84.2,-41.46,-43.67,-89.9,27.3,5.8
S5/M2/M5,GBP_USD,5/15/35,1,30.0,27,16,11,-159.9,-84.2,-41.46,-43.67,-89.9,27.3,5.8
S5/M2/M5,GBP_USD,5/22/50,0,15.0,3,2,1,27.1,-66.6,7.03,-34.52,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/22/50,0,20.0,3,2,1,37.1,-66.6,9.62,-34.52,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/22/50,0,30.0,3,2,1,57.1,-66.6,14.81,-34.52,0.0,0.0,5.8
S5/M2/M5,GBP_USD,5/22/50,1,15.0,24,13,11,-119.3,-92.2,-30.91,-47.82,-93.4,18.2,5.8
S5/M2/M5,GBP_USD,5/22/50,1,20.0,23,12,11,-108.7,-92.2,-28.18,-47.82,-93.4,18.2,5.8
S5/M2/M5,GBP_USD,5/22/50,1,30.0,23,12,11,-117.8,-92.2,-30.53,-47.82,-93.4,18.2,5.8
S5/M2/M5,GBP_USD,7/15/35,0,15.0,7,4,3,54.2,5.9,14.06,3.05,-21.2,66.7,5.8
S5/M2/M5,GBP_USD,7/15/35,0,20.0,7,4,3,74.2,15.9,19.24,8.23,-21.2,66.7,5.8
S5/M2/M5,GBP_USD,7/15/35,0,30.0,3,3,0,-1.9,0.0,-0.5,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,7/15/35,1,15.0,29,18,11,-144.2,-65.5,-37.37,-33.98,-71.0,27.3,5.8
S5/M2/M5,GBP_USD,7/15/35,1,20.0,29,18,11,-139.2,-65.5,-36.07,-33.98,-71.0,27.3,5.8
S5/M2/M5,GBP_USD,7/15/35,1,30.0,29,18,11,-129.2,-65.5,-33.48,-33.98,-71.0,27.3,5.8
S5/M2/M5,GBP_USD,7/22/50,0,15.0,1,1,0,-44.2,0.0,-11.45,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,7/22/50,0,20.0,1,1,0,-44.2,0.0,-11.45,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,7/22/50,0,30.0,1,1,0,-44.2,0.0,-11.45,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,7/22/50,1,15.0,27,17,10,-131.2,-71.9,-34.01,-37.27,-78.9,20.0,5.8
S5/M2/M5,GBP_USD,7/22/50,1,20.0,26,16,10,-107.9,-71.9,-27.96,-37.27,-78.9,20.0,5.8
S5/M2/M5,GBP_USD,7/22/50,1,30.0,26,16,10,-114.7,-71.9,-29.74,-37.27,-78.9,20.0,5.8
S5/M2/M5,GBP_USD,10/22/50,0,15.0,1,1,0,-44.2,0.0,-11.45,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,10/22/50,0,20.0,1,1,0,-44.2,0.0,-11.45,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,10/22/50,0,30.0,1,1,0,-44.2,0.0,-11.45,0.0,0.0,0.0,5.8
S5/M2/M5,GBP_USD,10/22/50,1,15.0,23,12,11,-114.0,-87.4,-29.56,-45.33,-105.7,27.3,5.8
S5/M2/M5,GBP_USD,10/22/50,1,20.0,22,11,11,-95.7,-94.3,-24.8,-48.88,-105.7,27.3,5.8
S5/M2/M5,GBP_USD,10/22/50,1,30.0,22,11,11,-112.5,-94.3,-29.17,-48.88,-105.7,27.3,5.8
