pair,mode,T_h,param,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,wf_ok
GBP_JPY,asym_fixed,24,3.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,24,5.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,24,0.1,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,24,0.2,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,24,0.3,11,11,0,-1654.1,0.0,-13.78,0.0,0.0,0.0,False
GBP_JPY,asym_atr,24,0.5,11,11,0,-1653.6,0.0,-13.78,0.0,0.0,0.0,False
GBP_JPY,asym_atr,24,0.8,11,11,0,-1653.6,0.0,-13.78,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,48,5.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,48,10.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,48,15.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,48,20.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,48,30.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_fixed,48,50.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_atr,48,0.3,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_atr,48,0.5,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_atr,48,0.7,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_atr,48,1.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_atr,48,1.5,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,sym_atr,48,2.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,48,0.5,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,48,1.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,48,2.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,48,3.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_fixed,48,5.0,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,48,0.1,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,48,0.2,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,48,0.3,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,48,0.5,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
GBP_JPY,asym_atr,48,0.8,10,10,0,-1658.7,0.0,-13.82,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,6,5.0,13,13,0,-1661.2,0.0,-13.84,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,6,10.0,15,15,0,-1686.9,0.0,-14.06,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,6,15.0,235,235,0,-70.7,0.0,-0.59,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,6,20.0,245,245,0,-327.3,0.0,-2.73,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,6,30.0,277,277,0,-416.2,0.0,-3.47,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,6,50.0,192,192,0,-1576.8,0.0,-13.14,0.0,0.0,0.0,False
AUD_JPY,sym_atr,6,0.3,13,13,0,-1657.6,0.0,-13.81,0.0,0.0,0.0,False
AUD_JPY,sym_atr,6,0.5,13,13,0,-1663.9,0.0,-13.87,0.0,0.0,0.0,False
AUD_JPY,sym_atr,6,0.7,15,15,0,-1693.0,0.0,-14.11,0.0,0.0,0.0,False
AUD_JPY,sym_atr,6,1.0,197,197,0,-87.2,0.0,-0.73,0.0,0.0,0.0,False
AUD_JPY,sym_atr,6,1.5,244,244,0,-247.3,0.0,-2.06,0.0,0.0,0.0,False
AUD_JPY,sym_atr,6,2.0,183,183,0,-1396.1,0.0,-11.63,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,6,0.5,12,12,0,-1612.7,0.0,-13.44,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,6,1.0,11,11,0,-1630.1,0.0,-13.58,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,6,2.0,11,11,0,-1648.3,0.0,-13.74,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,6,3.0,11,11,0,-1648.3,0.0,-13.74,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,6,5.0,11,11,0,-1637.9,0.0,-13.65,0.0,0.0,0.0,False
AUD_JPY,asym_atr,6,0.1,11,11,0,-1648.3,0.0,-13.74,0.0,0.0,0.0,False
AUD_JPY,asym_atr,6,0.2,11,11,0,-1648.3,0.0,-13.74,0.0,0.0,0.0,False
AUD_JPY,asym_atr,6,0.3,11,11,0,-1641.4,0.0,-13.68,0.0,0.0,0.0,False
AUD_JPY,asym_atr,6,0.5,11,11,0,-1637.8,0.0,-13.65,0.0,0.0,0.0,False
AUD_JPY,asym_atr,6,0.8,11,11,0,-1637.8,0.0,-13.65,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,8,5.0,33,33,0,-1346.8,0.0,-11.22,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,8,10.0,113,113,0,-153.6,0.0,-1.28,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,8,15.0,34,34,0,-1527.6,0.0,-12.73,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,8,20.0,38,38,0,-1603.8,0.0,-13.37,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,8,30.0,38,38,0,-1671.9,0.0,-13.93,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,8,50.0,158,158,0,-1596.5,0.0,-13.3,0.0,0.0,0.0,False
AUD_JPY,sym_atr,8,0.3,33,33,0,-1339.6,0.0,-11.16,0.0,0.0,0.0,False
AUD_JPY,sym_atr,8,0.5,34,34,0,-1361.9,0.0,-11.35,0.0,0.0,0.0,False
AUD_JPY,sym_atr,8,0.7,109,109,0,-257.6,0.0,-2.15,0.0,0.0,0.0,False
AUD_JPY,sym_atr,8,1.0,112,112,0,-262.7,0.0,-2.19,0.0,0.0,0.0,False
AUD_JPY,sym_atr,8,1.5,34,34,0,-1589.0,0.0,-13.24,0.0,0.0,0.0,False
AUD_JPY,sym_atr,8,2.0,39,39,0,-1700.2,0.0,-14.17,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,8,0.5,27,27,0,-1238.9,0.0,-10.32,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,8,1.0,24,24,0,-1464.4,0.0,-12.2,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,8,2.0,32,32,0,-1252.4,0.0,-10.44,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,8,3.0,32,32,0,-1264.4,0.0,-10.54,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,8,5.0,31,31,0,-1274.6,0.0,-10.62,0.0,0.0,0.0,False
AUD_JPY,asym_atr,8,0.1,31,31,0,-1237.0,0.0,-10.31,0.0,0.0,0.0,False
AUD_JPY,asym_atr,8,0.2,32,32,0,-1247.3,0.0,-10.39,0.0,0.0,0.0,False
AUD_JPY,asym_atr,8,0.3,32,32,0,-1257.6,0.0,-10.48,0.0,0.0,0.0,False
AUD_JPY,asym_atr,8,0.5,31,31,0,-1267.8,0.0,-10.56,0.0,0.0,0.0,False
AUD_JPY,asym_atr,8,0.8,32,32,0,-1258.4,0.0,-10.49,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,12,5.0,10,10,0,-1637.7,0.0,-13.65,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,12,10.0,54,54,0,-1222.7,0.0,-10.19,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,12,15.0,73,73,0,-805.2,0.0,-6.71,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,12,20.0,31,31,0,-1542.2,0.0,-12.85,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,12,30.0,32,32,0,-1635.5,0.0,-13.63,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,12,50.0,133,133,0,-1365.2,0.0,-11.38,0.0,0.0,0.0,False
AUD_JPY,sym_atr,12,0.3,10,10,0,-1637.7,0.0,-13.65,0.0,0.0,0.0,False
AUD_JPY,sym_atr,12,0.5,10,10,0,-1644.4,0.0,-13.7,0.0,0.0,0.0,False
AUD_JPY,sym_atr,12,0.7,67,67,0,-768.7,0.0,-6.41,0.0,0.0,0.0,False
AUD_JPY,sym_atr,12,1.0,90,90,0,-390.2,0.0,-3.25,0.0,0.0,0.0,False
AUD_JPY,sym_atr,12,1.5,29,29,0,-1586.5,0.0,-13.22,0.0,0.0,0.0,False
AUD_JPY,sym_atr,12,2.0,31,31,0,-1606.7,0.0,-13.39,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,12,0.5,9,9,0,-1589.4,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,12,1.0,10,10,0,-1609.2,0.0,-13.41,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,12,2.0,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,12,3.0,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,12,5.0,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,asym_atr,12,0.1,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,asym_atr,12,0.2,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,asym_atr,12,0.3,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,asym_atr,12,0.5,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,asym_atr,12,0.8,10,10,0,-1627.4,0.0,-13.56,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,24,5.0,10,10,0,-1614.4,0.0,-13.45,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,24,10.0,11,11,0,-1611.5,0.0,-13.43,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,24,15.0,11,11,0,-1623.5,0.0,-13.53,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,24,20.0,11,11,0,-1628.0,0.0,-13.57,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,24,30.0,12,12,0,-1635.3,0.0,-13.63,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,24,50.0,22,22,0,-1611.0,0.0,-13.42,0.0,0.0,0.0,False
AUD_JPY,sym_atr,24,0.3,10,10,0,-1614.4,0.0,-13.45,0.0,0.0,0.0,False
AUD_JPY,sym_atr,24,0.5,10,10,0,-1625.0,0.0,-13.54,0.0,0.0,0.0,False
AUD_JPY,sym_atr,24,0.7,11,11,0,-1619.9,0.0,-13.5,0.0,0.0,0.0,False
AUD_JPY,sym_atr,24,1.0,11,11,0,-1625.7,0.0,-13.55,0.0,0.0,0.0,False
AUD_JPY,sym_atr,24,1.5,11,11,0,-1635.4,0.0,-13.63,0.0,0.0,0.0,False
AUD_JPY,sym_atr,24,2.0,12,12,0,-1638.1,0.0,-13.65,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,24,0.5,9,9,0,-1589.4,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,24,1.0,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,24,2.0,10,10,0,-1609.0,0.0,-13.41,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,24,3.0,10,10,0,-1609.0,0.0,-13.41,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,24,5.0,10,10,0,-1609.0,0.0,-13.41,0.0,0.0,0.0,False
AUD_JPY,asym_atr,24,0.1,10,10,0,-1609.0,0.0,-13.41,0.0,0.0,0.0,False
AUD_JPY,asym_atr,24,0.2,10,10,0,-1609.0,0.0,-13.41,0.0,0.0,0.0,False
AUD_JPY,asym_atr,24,0.3,10,10,0,-1609.0,0.0,-13.41,0.0,0.0,0.0,False
AUD_JPY,asym_atr,24,0.5,10,10,0,-1617.4,0.0,-13.48,0.0,0.0,0.0,False
AUD_JPY,asym_atr,24,0.8,10,10,0,-1617.4,0.0,-13.48,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,48,5.0,10,10,0,-1595.5,0.0,-13.3,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,48,10.0,11,11,0,-1581.9,0.0,-13.18,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,48,15.0,11,11,0,-1585.5,0.0,-13.21,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,48,20.0,11,11,0,-1590.0,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,48,30.0,12,12,0,-1582.7,0.0,-13.19,0.0,0.0,0.0,False
AUD_JPY,sym_fixed,48,50.0,15,15,0,-1614.0,0.0,-13.45,0.0,0.0,0.0,False
AUD_JPY,sym_atr,48,0.3,10,10,0,-1595.5,0.0,-13.3,0.0,0.0,0.0,False
AUD_JPY,sym_atr,48,0.5,10,10,0,-1597.7,0.0,-13.31,0.0,0.0,0.0,False
AUD_JPY,sym_atr,48,0.7,11,11,0,-1581.9,0.0,-13.18,0.0,0.0,0.0,False
AUD_JPY,sym_atr,48,1.0,11,11,0,-1587.7,0.0,-13.23,0.0,0.0,0.0,False
AUD_JPY,sym_atr,48,1.5,11,11,0,-1597.4,0.0,-13.31,0.0,0.0,0.0,False
AUD_JPY,sym_atr,48,2.0,12,12,0,-1585.5,0.0,-13.21,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,48,0.5,9,9,0,-1589.4,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,48,1.0,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,48,2.0,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,48,3.0,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_fixed,48,5.0,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_atr,48,0.1,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_atr,48,0.2,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_atr,48,0.3,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_atr,48,0.5,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
AUD_JPY,asym_atr,48,0.8,10,10,0,-1590.1,0.0,-13.25,0.0,0.0,0.0,False
EUR_USD,sym_fixed,6,5.0,9,9,0,-198.2,0.0,-1.65,0.0,0.0,0.0,False
EUR_USD,sym_fixed,6,10.0,50,9,41,55.4,192.5,0.46,3.21,-43.6,56.1,False
EUR_USD,sym_fixed,6,15.0,52,9,43,38.0,176.2,0.32,2.94,-45.9,58.1,False
EUR_USD,sym_fixed,6,20.0,47,10,37,40.7,148.1,0.34,2.47,-48.6,62.2,False
EUR_USD,sym_fixed,6,30.0,63,10,53,23.7,82.3,0.2,1.37,-94.7,56.6,False
EUR_USD,sym_fixed,6,50.0,73,10,63,5.8,57.6,0.05,0.96,-116.1,57.1,False
EUR_USD,sym_atr,6,0.3,9,9,0,-198.2,0.0,-1.65,0.0,0.0,0.0,False
EUR_USD,sym_atr,6,0.5,36,9,27,58.1,-145.5,0.48,-2.43,-231.2,48.1,False
EUR_USD,sym_atr,6,0.7,52,9,43,41.3,222.6,0.34,3.71,-43.6,60.5,False
EUR_USD,sym_atr,6,1.0,53,10,43,46.4,189.2,0.39,3.15,-43.6,60.5,False
EUR_USD,sym_atr,6,1.5,57,10,47,31.3,173.1,0.26,2.88,-62.7,61.7,False
EUR_USD,sym_atr,6,2.0,65,10,55,21.6,101.5,0.18,1.69,-93.2,58.2,False
EUR_USD,asym_fixed,6,0.5,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_fixed,6,1.0,7,7,0,-197.2,0.0,-1.64,0.0,0.0,0.0,False
EUR_USD,asym_fixed,6,2.0,8,8,0,-197.1,0.0,-1.64,0.0,0.0,0.0,False
EUR_USD,asym_fixed,6,3.0,7,7,0,-214.6,0.0,-1.79,0.0,0.0,0.0,False
EUR_USD,asym_fixed,6,5.0,8,8,0,-191.2,0.0,-1.59,0.0,0.0,0.0,False
EUR_USD,asym_atr,6,0.1,8,8,0,-197.1,0.0,-1.64,0.0,0.0,0.0,False
EUR_USD,asym_atr,6,0.2,7,7,0,-211.2,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_atr,6,0.3,8,8,0,-191.2,0.0,-1.59,0.0,0.0,0.0,False
EUR_USD,asym_atr,6,0.5,8,8,0,-188.0,0.0,-1.57,0.0,0.0,0.0,False
EUR_USD,asym_atr,6,0.8,8,8,0,-188.0,0.0,-1.57,0.0,0.0,0.0,False
EUR_USD,sym_fixed,8,5.0,7,7,0,-213.2,0.0,-1.78,0.0,0.0,0.0,False
EUR_USD,sym_fixed,8,10.0,44,7,37,50.7,241.0,0.42,4.02,-43.6,64.9,False
EUR_USD,sym_fixed,8,15.0,45,8,37,27.4,194.5,0.23,3.24,-43.6,64.9,False
EUR_USD,sym_fixed,8,20.0,41,8,33,21.7,142.1,0.18,2.37,-52.8,63.6,False
EUR_USD,sym_fixed,8,30.0,53,8,45,11.9,44.2,0.1,0.74,-123.2,57.8,False
EUR_USD,sym_fixed,8,50.0,56,8,48,-6.0,35.1,-0.05,0.59,-123.2,58.3,False
EUR_USD,sym_atr,8,0.3,7,7,0,-215.1,0.0,-1.79,0.0,0.0,0.0,False
EUR_USD,sym_atr,8,0.5,32,7,25,51.3,-113.9,0.43,-1.9,-231.2,52.0,False
EUR_USD,sym_atr,8,0.7,45,8,37,30.7,213.5,0.26,3.56,-43.6,62.2,False
EUR_USD,sym_atr,8,1.0,45,8,37,27.4,179.0,0.23,2.98,-43.6,64.9,False
EUR_USD,sym_atr,8,1.5,49,8,41,19.5,114.4,0.16,1.91,-66.8,61.0,False
EUR_USD,sym_atr,8,2.0,53,8,45,9.8,82.0,0.08,1.37,-95.3,57.8,False
EUR_USD,asym_fixed,8,0.5,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_fixed,8,1.0,7,7,0,-197.2,0.0,-1.64,0.0,0.0,0.0,False
EUR_USD,asym_fixed,8,2.0,8,8,0,-197.1,0.0,-1.64,0.0,0.0,0.0,False
EUR_USD,asym_fixed,8,3.0,8,8,0,-195.8,0.0,-1.63,0.0,0.0,0.0,False
EUR_USD,asym_fixed,8,5.0,7,7,0,-209.0,0.0,-1.74,0.0,0.0,0.0,False
EUR_USD,asym_atr,8,0.1,8,8,0,-197.1,0.0,-1.64,0.0,0.0,0.0,False
EUR_USD,asym_atr,8,0.2,8,8,0,-195.8,0.0,-1.63,0.0,0.0,0.0,False
EUR_USD,asym_atr,8,0.3,7,7,0,-209.0,0.0,-1.74,0.0,0.0,0.0,False
EUR_USD,asym_atr,8,0.5,7,7,0,-206.4,0.0,-1.72,0.0,0.0,0.0,False
EUR_USD,asym_atr,8,0.8,7,7,0,-206.4,0.0,-1.72,0.0,0.0,0.0,False
EUR_USD,sym_fixed,12,5.0,7,6,1,65.1,-262.2,0.54,-4.37,0.0,0.0,False
EUR_USD,sym_fixed,12,10.0,7,6,1,59.9,-258.9,0.5,-4.32,0.0,0.0,False
EUR_USD,sym_fixed,12,15.0,30,6,24,46.8,188.6,0.39,3.14,-43.6,70.8,False
EUR_USD,sym_fixed,12,20.0,34,6,28,35.4,176.4,0.29,2.94,-43.6,71.4,False
EUR_USD,sym_fixed,12,30.0,38,6,32,20.6,145.3,0.17,2.42,-73.6,71.9,False
EUR_USD,sym_fixed,12,50.0,42,6,36,-7.7,109.7,-0.06,1.83,-113.1,75.0,False
EUR_USD,sym_atr,12,0.3,7,6,1,63.2,-262.2,0.53,-4.37,0.0,0.0,False
EUR_USD,sym_atr,12,0.5,7,6,1,59.9,-258.9,0.5,-4.32,0.0,0.0,False
EUR_USD,sym_atr,12,0.7,39,6,33,49.3,245.4,0.41,4.09,-43.6,66.7,False
EUR_USD,sym_atr,12,1.0,39,6,33,38.7,244.4,0.32,4.07,-43.6,69.7,False
EUR_USD,sym_atr,12,1.5,36,6,30,14.2,176.9,0.12,2.95,-51.9,73.3,False
EUR_USD,sym_atr,12,2.0,38,6,32,8.4,159.1,0.07,2.65,-71.3,71.9,False
EUR_USD,asym_fixed,12,0.5,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_fixed,12,1.0,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_fixed,12,2.0,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_fixed,12,3.0,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_fixed,12,5.0,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_atr,12,0.1,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_atr,12,0.2,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_atr,12,0.3,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_atr,12,0.5,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,asym_atr,12,0.8,6,6,0,-191.8,0.0,-1.6,0.0,0.0,0.0,False
EUR_USD,sym_fixed,24,5.0,6,6,0,-200.7,0.0,-1.67,0.0,0.0,0.0,False
EUR_USD,sym_fixed,24,10.0,7,6,1,62.5,-264.1,0.52,-4.4,0.0,0.0,False
EUR_USD,sym_fixed,24,15.0,7,6,1,57.1,-258.9,0.48,-4.32,0.0,0.0,False
EUR_USD,sym_fixed,24,20.0,7,6,1,51.4,-253.0,0.43,-4.22,0.0,0.0,False
EUR_USD,sym_fixed,24,30.0,8,6,2,41.6,-245.1,0.35,-4.09,-264.1,50.0,False
EUR_USD,sym_fixed,24,50.0,22,6,16,23.7,-142.3,0.2,-2.37,-224.5,75.0,False
EUR_USD,sym_atr,24,0.3,6,6,0,-200.7,0.0,-1.67,0.0,0.0,0.0,False
EUR_USD,sym_atr,24,0.5,7,6,1,63.1,-264.8,0.53,-4.41,0.0,0.0,False
EUR_USD,sym_atr,24,0.7,7,6,1,60.4,-262.2,0.5,-4.37,0.0,0.0,False
EUR_USD,sym_atr,24,1.0,7,6,1,57.1,-258.9,0.48,-4.32,0.0,0.0,False
EUR_USD,sym_atr,24,1.5,14,6,8,49.2,-226.4,0.41,-3.77,-224.5,50.0,False
EUR_USD,sym_atr,24,2.0,15,6,9,39.5,-220.4,0.33,-3.67,-239.4,55.6,False
EUR_USD,asym_fixed,24,0.5,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_fixed,24,1.0,5,5,0,-211.8,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_fixed,24,2.0,5,5,0,-211.4,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_fixed,24,3.0,5,5,0,-211.3,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_fixed,24,5.0,5,5,0,-211.3,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_atr,24,0.1,5,5,0,-211.4,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_atr,24,0.2,5,5,0,-211.3,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_atr,24,0.3,5,5,0,-211.3,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_atr,24,0.5,5,5,0,-211.3,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,asym_atr,24,0.8,5,5,0,-211.3,0.0,-1.76,0.0,0.0,0.0,False
EUR_USD,sym_fixed,48,5.0,5,4,1,52.7,-264.1,0.44,-4.4,0.0,0.0,False
EUR_USD,sym_fixed,48,10.0,5,4,1,47.3,-258.9,0.39,-4.32,0.0,0.0,False
EUR_USD,sym_fixed,48,15.0,5,4,1,41.6,-253.0,0.35,-4.22,0.0,0.0,False
EUR_USD,sym_fixed,48,20.0,11,4,7,36.1,-226.0,0.3,-3.77,-224.5,42.9,False
EUR_USD,sym_fixed,48,30.0,6,4,2,29.7,-243.2,0.25,-4.05,-262.2,50.0,False
EUR_USD,sym_fixed,48,50.0,16,4,12,8.8,-205.4,0.07,-3.42,-243.4,66.7,False
EUR_USD,sym_atr,48,0.3,5,4,1,50.6,-262.2,0.42,-4.37,0.0,0.0,False
EUR_USD,sym_atr,48,0.5,5,4,1,47.3,-258.9,0.39,-4.32,0.0,0.0,False
EUR_USD,sym_atr,48,0.7,5,4,1,39.7,-251.1,0.33,-4.19,0.0,0.0,False
EUR_USD,sym_atr,48,1.0,6,4,2,32.9,-245.8,0.27,-4.1,-264.8,50.0,False
EUR_USD,sym_atr,48,1.5,6,4,2,24.9,-239.9,0.21,-4.0,-258.9,50.0,False
EUR_USD,sym_atr,48,2.0,13,4,9,13.9,-238.5,0.12,-3.97,-257.5,55.6,False
EUR_USD,asym_fixed,48,0.5,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_fixed,48,1.0,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_fixed,48,2.0,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_fixed,48,3.0,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_fixed,48,5.0,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_atr,48,0.1,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_atr,48,0.2,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_atr,48,0.3,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_atr,48,0.5,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
EUR_USD,asym_atr,48,0.8,4,4,0,-210.5,0.0,-1.75,0.0,0.0,0.0,False
GBP_USD,sym_fixed,6,5.0,132,102,30,846.2,-55.0,7.05,-0.92,-447.7,76.7,True
GBP_USD,sym_fixed,6,10.0,99,84,15,609.0,-90.6,5.08,-1.51,-241.2,73.3,True
GBP_USD,sym_fixed,6,15.0,249,133,116,570.5,677.0,4.75,11.28,-241.2,66.4,True
GBP_USD,sym_fixed,6,20.0,220,159,61,435.9,170.5,3.63,2.84,-326.6,68.9,False
GBP_USD,sym_fixed,6,30.0,131,95,36,222.3,181.2,1.85,3.02,-118.7,75.0,True
GBP_USD,sym_fixed,6,50.0,417,192,225,-43.2,344.1,-0.36,5.74,-401.0,62.2,False
