signal_date,execution_date,next_execution_date,n_long,n_short,gated_flat,net_pips,carry_free_gross_pips,variant
2016-05-31 21:00:00+00:00,2016-06-01 21:00:00+00:00,2016-07-03 21:00:00+00:00,3,3,False,363.71660384590166,374.5963000835992,momentum_spread1.5x
2016-06-30 21:00:00+00:00,2016-07-03 21:00:00+00:00,2016-08-01 21:00:00+00:00,3,3,False,-15.153864432224706,-5.015399646334718,momentum_spread1.5x
2016-07-31 21:00:00+00:00,2016-08-01 21:00:00+00:00,2016-09-01 21:00:00+00:00,3,3,False,-12.021256717495856,-5.49410654074601,momentum_spread1.5x
2016-08-31 21:00:00+00:00,2016-09-01 21:00:00+00:00,2016-10-02 21:00:00+00:00,3,3,False,82.6867536976477,86.41392468206205,momentum_spread1.5x
2016-09-29 21:00:00+00:00,2016-10-02 21:00:00+00:00,2016-11-01 21:00:00+00:00,3,3,False,46.130847007472454,50.10583360057109,momentum_spread1.5x
2016-10-31 21:00:00+00:00,2016-11-01 21:00:00+00:00,2016-12-01 22:00:00+00:00,3,3,False,-524.344481726406,-517.5081468685737,momentum_spread1.5x
2016-11-30 22:00:00+00:00,2016-12-01 22:00:00+00:00,2017-01-02 22:00:00+00:00,3,3,False,-47.73751123017392,-41.710621367155554,momentum_spread1.5x
2016-12-29 22:00:00+00:00,2017-01-02 22:00:00+00:00,2017-02-01 22:00:00+00:00,3,3,False,-3.4847643556673873,1.9818971964225618,momentum_spread1.5x
2017-01-31 22:00:00+00:00,2017-02-01 22:00:00+00:00,2017-03-01 22:00:00+00:00,3,3,False,61.27582511575119,66.14470723334064,momentum_spread1.5x
2017-02-28 22:00:00+00:00,2017-03-01 22:00:00+00:00,2017-04-02 21:00:00+00:00,3,3,False,-154.9789023180657,-152.3668959009448,momentum_spread1.5x
2017-03-30 21:00:00+00:00,2017-04-02 21:00:00+00:00,2017-05-01 21:00:00+00:00,3,3,False,-161.84091960661428,-157.54904889543437,momentum_spread1.5x
2017-04-30 21:00:00+00:00,2017-05-01 21:00:00+00:00,2017-06-01 21:00:00+00:00,3,3,False,-35.283903462949546,-24.19041749113373,momentum_spread1.5x
2017-05-31 21:00:00+00:00,2017-06-01 21:00:00+00:00,2017-07-02 21:00:00+00:00,3,3,False,5.3195738916842075,14.040927156261695,momentum_spread1.5x
2017-06-29 21:00:00+00:00,2017-07-02 21:00:00+00:00,2017-08-01 21:00:00+00:00,3,3,False,-22.75242476063211,-9.083878794956128,momentum_spread1.5x
2017-07-31 21:00:00+00:00,2017-08-01 21:00:00+00:00,2017-09-03 21:00:00+00:00,3,3,False,-18.525700461474173,-12.449235985528052,momentum_spread1.5x
2017-08-31 21:00:00+00:00,2017-09-03 21:00:00+00:00,2017-10-01 21:00:00+00:00,3,3,False,-64.13357201059715,-58.99950619172625,momentum_spread1.5x
2017-09-28 21:00:00+00:00,2017-10-01 21:00:00+00:00,2017-11-01 21:00:00+00:00,3,3,False,9.631092610818502,17.136176064510924,momentum_spread1.5x
2017-10-31 21:00:00+00:00,2017-11-01 21:00:00+00:00,2017-12-03 22:00:00+00:00,3,3,False,14.70690830220575,23.413951898834654,momentum_spread1.5x
2017-11-30 22:00:00+00:00,2017-12-03 22:00:00+00:00,2018-01-01 22:00:00+00:00,3,3,False,-20.78166746051258,-12.809635125516486,momentum_spread1.5x
2017-12-28 22:00:00+00:00,2018-01-01 22:00:00+00:00,2018-02-01 22:00:00+00:00,3,3,False,30.60912714200137,39.82496252180094,momentum_spread1.5x
2018-01-31 22:00:00+00:00,2018-02-01 22:00:00+00:00,2018-03-01 22:00:00+00:00,3,3,False,-162.97094993626126,-154.91428416829615,momentum_spread1.5x
2018-02-28 22:00:00+00:00,2018-03-01 22:00:00+00:00,2018-04-01 21:00:00+00:00,3,3,False,45.84525024220867,55.21107359199085,momentum_spread1.5x
2018-03-29 21:00:00+00:00,2018-04-01 21:00:00+00:00,2018-05-01 21:00:00+00:00,3,3,False,-148.3357671425793,-127.0313396928514,momentum_spread1.5x
2018-04-30 21:00:00+00:00,2018-05-01 21:00:00+00:00,2018-06-03 21:00:00+00:00,3,3,False,-158.8188876919827,-145.7228172244287,momentum_spread1.5x
2018-05-31 21:00:00+00:00,2018-06-03 21:00:00+00:00,2018-07-01 21:00:00+00:00,3,3,False,-9.038387003338755,0.10400146255533471,momentum_spread1.5x
2018-06-28 21:00:00+00:00,2018-07-01 21:00:00+00:00,2018-08-01 21:00:00+00:00,3,3,False,-78.71390947859912,-58.00928241224211,momentum_spread1.5x
2018-07-31 21:00:00+00:00,2018-08-01 21:00:00+00:00,2018-09-02 21:00:00+00:00,3,3,False,5.690846483174454,28.2072359126446,momentum_spread1.5x
2018-08-30 21:00:00+00:00,2018-09-02 21:00:00+00:00,2018-10-01 21:00:00+00:00,3,3,False,-136.84937151633414,-114.3867877916191,momentum_spread1.5x
2018-09-30 21:00:00+00:00,2018-10-01 21:00:00+00:00,2018-11-01 21:00:00+00:00,3,3,False,-64.31778664014101,-35.1905840769942,momentum_spread1.5x
2018-10-31 21:00:00+00:00,2018-11-01 21:00:00+00:00,2018-12-02 22:00:00+00:00,3,3,False,-42.007526036221016,-25.710721567865704,momentum_spread1.5x
2018-11-29 22:00:00+00:00,2018-12-02 22:00:00+00:00,2019-01-01 22:00:00+00:00,3,3,False,-26.184162528027777,-12.900708322488818,momentum_spread1.5x
2018-12-30 22:00:00+00:00,2019-01-01 22:00:00+00:00,2019-02-03 22:00:00+00:00,3,3,False,-98.18478677190316,-82.29945408980178,momentum_spread1.5x
2019-01-31 22:00:00+00:00,2019-02-03 22:00:00+00:00,2019-03-03 22:00:00+00:00,3,3,False,-61.80695336143152,-38.19158078530301,momentum_spread1.5x
2019-02-28 22:00:00+00:00,2019-03-03 22:00:00+00:00,2019-04-01 21:00:00+00:00,3,3,False,7.483440167420623,16.6243638685079,momentum_spread1.5x
2019-03-31 21:00:00+00:00,2019-04-01 21:00:00+00:00,2019-05-01 21:00:00+00:00,3,3,False,-30.902064418892454,-17.523554835861386,momentum_spread1.5x
2019-04-30 21:00:00+00:00,2019-05-01 21:00:00+00:00,2019-06-02 21:00:00+00:00,3,3,False,78.49940540838435,92.59021333404968,momentum_spread1.5x
2019-05-30 21:00:00+00:00,2019-06-02 21:00:00+00:00,2019-07-01 21:00:00+00:00,3,3,False,-38.411674186227884,-23.45173907913437,momentum_spread1.5x
2019-06-30 21:00:00+00:00,2019-07-01 21:00:00+00:00,2019-08-01 21:00:00+00:00,3,3,False,105.24758722975875,116.14986820140534,momentum_spread1.5x
2019-07-31 21:00:00+00:00,2019-08-01 21:00:00+00:00,2019-09-01 21:00:00+00:00,3,3,False,-14.837247073940205,-5.119637411579088,momentum_spread1.5x
2019-08-29 21:00:00+00:00,2019-09-01 21:00:00+00:00,2019-10-01 21:00:00+00:00,3,3,False,-26.60207533343546,-22.602257299377428,momentum_spread1.5x
2019-09-30 21:00:00+00:00,2019-10-01 21:00:00+00:00,2019-11-03 22:00:00+00:00,3,3,False,-140.99596602037897,-129.0325251782307,momentum_spread1.5x
2019-10-31 21:00:00+00:00,2019-11-03 22:00:00+00:00,2019-12-01 22:00:00+00:00,3,3,False,-22.005928903023378,-8.155264367838441,momentum_spread1.5x
2019-11-28 22:00:00+00:00,2019-12-01 22:00:00+00:00,2020-01-01 22:00:00+00:00,3,3,False,-62.234031501319066,-53.95738269031826,momentum_spread1.5x
2019-12-30 22:00:00+00:00,2020-01-01 22:00:00+00:00,2020-02-02 22:00:00+00:00,3,3,False,76.30878273712808,83.31780957774859,momentum_spread1.5x
2020-01-30 22:00:00+00:00,2020-02-02 22:00:00+00:00,2020-03-01 22:00:00+00:00,3,3,False,-26.672133250586825,-19.722380740674087,momentum_spread1.5x
2020-02-27 22:00:00+00:00,2020-03-01 22:00:00+00:00,2020-04-01 21:00:00+00:00,3,3,False,44.28020178395609,56.61407382092406,momentum_spread1.5x
2020-03-31 21:00:00+00:00,2020-04-01 21:00:00+00:00,2020-05-03 21:00:00+00:00,3,3,False,-103.86277672015912,-88.54245732421123,momentum_spread1.5x
2020-04-30 21:00:00+00:00,2020-05-03 21:00:00+00:00,2020-06-01 21:00:00+00:00,3,3,False,-61.302754322653136,-45.60593085625532,momentum_spread1.5x
2020-05-31 21:00:00+00:00,2020-06-01 21:00:00+00:00,2020-07-01 21:00:00+00:00,3,3,False,-21.203436802985564,-3.5123221213165934,momentum_spread1.5x
2020-06-30 21:00:00+00:00,2020-07-01 21:00:00+00:00,2020-08-02 21:00:00+00:00,3,3,False,134.3941673796762,151.16005955606843,momentum_spread1.5x
2020-07-30 21:00:00+00:00,2020-08-02 21:00:00+00:00,2020-09-01 21:00:00+00:00,3,3,False,-0.9343503739781189,15.896477868327448,momentum_spread1.5x
2020-08-31 21:00:00+00:00,2020-09-01 21:00:00+00:00,2020-10-01 21:00:00+00:00,3,3,False,-134.03428350184618,-116.47691743937585,momentum_spread1.5x
