signal_date,execution_date,next_execution_date,currency,pair,currency_direction,trade_direction,weight,vol_63d,entry_ts,exit_ts,entry_px,exit_px,gross_pips,spread_rt_pips,carry_pips,net_pips,gated_flat,variant
2021-06-30 21:00:00+00:00,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,AUD,AUD_USD,1,1,0.12253434132939113,0.005454308716043105,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,0.74698,0.73344,-135.39999999999995,6.900000000000239,-6.352663397260273,-148.65266339726045,False,carry_gated
2021-06-30 21:00:00+00:00,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,CAD,CAD_JPY,-1,-1,0.141209683521032,0.0047329624234159215,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,89.634,87.858,177.59999999999962,10.599999999999454,-9.541457391859094,157.45854260814107,False,carry_gated
2021-06-30 21:00:00+00:00,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,CHF,CHF_JPY,-1,-1,0.19824874965001105,0.003371219879607759,2021-07-01 21:00:00+00:00,2021-08-01 21:00:00+00:00,120.549,121.058,-50.900000000000034,4.749999999999943,-2.479143238153792,-58.129143238153766,False,carry_gated
2021-07-29 21:00:00+00:00,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,EUR,EUR_USD,-1,-1,0.20579635819797953,0.00358357297536538,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,1.1866,1.18416,24.399999999999977,1.2999999999996348,-3.4932903561643838,19.60670964383596,False,carry_gated
2021-07-29 21:00:00+00:00,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,JPY,USD_JPY,1,-1,0.20946506970780465,0.0035208078783524944,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,109.664,110.026,-36.19999999999948,1.950000000000074,-15.855461283561647,-54.005461283561196,False,carry_gated
2021-07-29 21:00:00+00:00,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,AUD,AUD_USD,1,1,0.14017408541419082,0.005261216903878811,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,0.73344,0.7368,33.60000000000029,3.650000000000597,-7.187737397260269,22.762262602739426,False,carry_gated
2021-07-29 21:00:00+00:00,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,NZD,NZD_USD,1,1,0.11865455177162143,0.006215406460650231,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,0.6972,0.70676,95.60000000000012,7.199999999999984,-5.155387972602739,83.2446120273974,False,carry_gated
2021-07-29 21:00:00+00:00,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,CAD,CAD_JPY,-1,-1,0.12550708868066543,0.005876052702834339,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,87.858,87.178,68.00000000000068,3.6499999999996646,-10.925798701450091,53.424201298550926,False,carry_gated
2021-07-29 21:00:00+00:00,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,CHF,CHF_JPY,-1,-1,0.20040284622773819,0.003680018929615462,2021-08-01 21:00:00+00:00,2021-09-01 21:00:00+00:00,121.058,120.188,87.00000000000045,2.1999999999998465,-2.592215902537362,82.20778409746325,False,carry_gated
2021-08-31 21:00:00+00:00,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,EUR,EUR_USD,-1,-1,0.22423070019037114,0.003109917475233288,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,1.18416,1.1598,243.6000000000016,3.549999999999942,-3.2988702465753423,236.75112975342628,False,carry_gated
