pair,zw,tgt,ez,gates,verdict,n,avg_hrs,esc_pct,pnl_usd,pnl_hr_1u,dd_usd,calmar,sharpe,sqn,wr,zw_prior,median_range_pips
GBP_JPY,34,34,1.0,5,PASS,6719,1.4635610457905441,17.993749069802053,272.1387911862333,0.02767325515418276,-2.7023170852252627,0.9901677114379985,0.25292404248292694,20.732058950707685,64.39946420598304,40,134.8
GBP_JPY,34,51,1.5,5,PASS,6478,1.5177395286611093,6.668724915097251,405.3400277978741,0.04121822532010109,-1.8045679867335842,0.9955677466791472,0.3343214363778664,26.908203028804426,63.66162395801174,40,134.8
GBP_JPY,34,68,2.0,5,PASS,6445,1.5257176105508146,2.6842513576415827,468.68122520219026,0.047659266341487726,-2.653243968926727,0.9943707830798102,0.35260333146878214,28.307262492932555,64.28238944918542,40,134.8
GBP_JPY,34,85,2.5,5,PASS,6445,1.5257176105508146,1.225756400310318,483.942525207797,0.04921115773925127,-2.170569319692615,0.9955348470466477,0.3555435655552735,28.543306712169738,64.25135764158262,40,134.8
GBP_JPY,34,102,3.0,5,PASS,6421,1.5314462960078905,0.5606603332814203,484.52789376574043,0.049270682709552614,-1.8128952861987195,0.9962723766399837,0.35109978390358554,28.134026819300583,64.02429528110886,40,134.8
GBP_JPY,34,119,3.5,5,PASS,6266,1.5693557825300564,0.39897861474624957,484.72895156396845,0.049291127879191425,-2.4884948098392035,0.9948924349315481,0.3532862922645837,27.965460950191545,64.85796361315033,40,134.8
GBP_JPY,34,136,4.0,5,PASS,6456,1.5231954770755887,0.2788104089219331,507.6813193552127,0.05162510874061548,-2.5704219569349385,0.9949624435375274,0.3545298156865777,28.486200434607955,64.56009913258984,40,134.8
GBP_JPY,40,40,1.0,5,PASS,5914,1.6627212264682674,12.377409536692593,271.91633911021773,0.027650634442771785,-3.410191181306934,0.9876140117056786,0.2549843312871446,19.60894164457495,63.780858978694624,40,134.8
GBP_JPY,40,60,1.5,5,PASS,5798,1.6955559388294814,4.242842359434288,379.5885400194513,0.03859960748621632,-1.9741472356583967,0.9948261522900469,0.31708274887078375,24.144138852383236,64.93618489134184,40,134.8
GBP_JPY,40,80,2.0,5,PASS,5807,1.6930715802766774,1.8426037540898914,432.8282113333437,0.04401344430886147,-2.4127481631978065,0.9944565231958208,0.3381030394290192,25.76469394791087,64.83554330979851,40,134.8
GBP_JPY,40,100,2.5,5,PASS,5807,1.6930715802766774,0.8782503874634062,439.7121559814784,0.04471345901784405,-2.5324650822712975,0.9942736102110641,0.3446523306166248,26.26377400146311,64.35336662648527,40,134.8
GBP_JPY,40,120,3.0,5,PASS,5792,1.6977296270718232,0.3798342541436464,444.7634234384042,0.045227112409843825,-1.9244538852725002,0.9956917257374369,0.33448006774396577,25.45566922786949,63.725828729281766,40,134.8
GBP_JPY,40,140,3.5,5,PASS,5799,1.6953066620681725,0.24142093464390413,460.2817404215635,0.04680513935545693,-2.0046128814183612,0.9956636987722098,0.34743650364327866,26.45769467369292,64.61458872219347,40,134.8
GBP_JPY,40,160,4.0,5,PASS,5787,1.699066874027994,0.17280110592707792,466.275589046556,0.047414641961211715,-2.0046128814183612,0.9957192021504111,0.34857726369465003,26.517086028109958,65.00777604976672,40,134.8
GBP_JPY,48,48,1.0,5,PASS,5182,1.8972726103177668,8.047086067155538,304.61501989989677,0.030975698586526008,-5.219984558240305,0.983152373091706,0.2902524378229629,20.894143850499837,65.16788884600541,40,134.8
