pair,reg_N,zw_mode,zw_val,atr_mult,tgt_frac,ta,wick_thresh,ppd,p5,p_pos,nc,skip_pct,l1_pct,l5p_pct,is_wf,oos_wf,perm_p,gate_pass
GBP_USD,20,atr,0.0,4.0,0.7,10.0,0.15,7.541575363341678e+17,-2.5191760153248214e+17,0.894,2099,95.1,63.7,6.4,3,2,0.12,False
GBP_USD,20,atr,0.0,5.0,0.7,10.0,0.15,1.8946433625701498e+17,-3.766538107890681e+17,0.702,1214,98.3,65.8,6.8,2,3,0.255,False
GBP_USD,20,atr,0.0,2.0,1.0,6.0,0.0,-2.1692131052463867e+18,-4.895115516246297e+18,0.092,6777,51.8,62.7,8.8,1,1,0.925,False
GBP_USD,20,atr,0.0,3.0,1.0,6.0,0.0,3.019488623179505e+17,-9.212344470413407e+17,0.662,3920,82.6,71.7,6.7,1,1,0.36,False
GBP_USD,20,atr,0.0,4.0,1.0,6.0,0.0,-3.161194081008422e+17,-1.287376435644859e+18,0.296,2437,94.4,74.0,6.0,1,1,0.705,False
GBP_USD,20,atr,0.0,5.0,1.0,6.0,0.0,-4.7926360184015174e+17,-1.4173137222173427e+18,0.146,1444,97.9,75.1,6.0,2,1,0.805,False
GBP_USD,20,atr,0.0,2.0,1.0,6.0,0.15,-2.8148029255732623e+18,-4.711604093862267e+18,0.004,6314,68.1,62.9,8.8,0,0,0.985,False
GBP_USD,20,atr,0.0,3.0,1.0,6.0,0.15,7.069907809540835e+17,-4.956301193295868e+17,0.854,3669,86.9,71.4,7.0,3,2,0.135,False
GBP_USD,20,atr,0.0,4.0,1.0,6.0,0.15,-3.9458325755808685e+17,-1.243572782581981e+18,0.222,2230,95.5,73.9,5.7,2,0,0.755,False
GBP_USD,20,atr,0.0,5.0,1.0,6.0,0.15,-9.166742206760602e+16,-7.351266226785782e+17,0.408,1305,98.3,76.1,5.6,1,1,0.585,False
GBP_USD,20,atr,0.0,2.0,1.0,10.0,0.0,-1.461750545894858e+18,-3.5286364587112187e+18,0.158,5216,47.5,52.8,10.9,1,2,0.845,False
GBP_USD,20,atr,0.0,3.0,1.0,10.0,0.0,3.30478241991053e+17,-8.104736056595214e+17,0.666,2901,81.3,61.3,8.0,1,1,0.29,False
GBP_USD,20,atr,0.0,4.0,1.0,10.0,0.0,5.501609173916455e+17,-6.758494057135999e+17,0.778,1740,94.2,64.4,8.3,2,2,0.22,False
GBP_USD,20,atr,0.0,5.0,1.0,10.0,0.0,-3.4718724684193612e+16,-8.20787933752266e+17,0.472,1126,97.9,65.7,8.6,2,1,0.56,False
GBP_USD,20,atr,0.0,2.0,1.0,10.0,0.15,-3.9331637151747415e+18,-5.988506405031325e+18,0.0,4932,65.1,53.4,11.0,1,1,1.0,False
GBP_USD,20,atr,0.0,3.0,1.0,10.0,0.15,1.036587540195784e+17,-1.073117855560351e+18,0.546,2734,85.6,60.8,8.9,1,2,0.415,False
GBP_USD,20,atr,0.0,4.0,1.0,10.0,0.15,3.983166479040813e+17,-6.146697184830488e+17,0.76,1703,95.3,64.9,7.8,1,2,0.28,False
GBP_USD,20,atr,0.0,5.0,1.0,10.0,0.15,-6.693861261370404e+16,-7.718430992697727e+17,0.444,1056,98.3,65.7,8.0,1,1,0.54,False
GBP_USD,30,fixed,30.0,0.0,0.5,6.0,0.0,7.335992811700206e+17,-4.7202485045271584e+17,0.856,2160,97.2,82.0,1.9,3,3,0.145,False
GBP_USD,30,fixed,50.0,0.0,0.5,6.0,0.0,109.2,64.4,1.0,565,99.4,89.7,1.8,3,3,0.0,True
GBP_USD,30,fixed,30.0,0.0,0.5,6.0,0.15,9.035213156901238e+17,2.378327125670011e+17,1.0,1896,97.7,82.1,1.7,3,3,0.0,True
GBP_USD,30,fixed,50.0,0.0,0.5,6.0,0.15,147.4,61.4,1.0,464,99.5,89.2,1.7,3,3,0.0,True
GBP_USD,30,fixed,30.0,0.0,0.5,10.0,0.0,-6.570929319831279e+17,-2.4505897840401935e+18,0.282,1662,97.4,73.2,2.7,2,1,0.66,False
GBP_USD,30,fixed,50.0,0.0,0.5,10.0,0.0,137.8,81.2,1.0,453,99.5,83.9,3.1,3,3,0.0,True
GBP_USD,30,fixed,30.0,0.0,0.5,10.0,0.15,5.818794286053801e+17,-3.4069257341424166e+17,0.868,1507,97.8,72.8,2.7,2,2,0.17,False
GBP_USD,30,fixed,50.0,0.0,0.5,10.0,0.15,62.3,37.1,1.0,396,99.6,84.3,1.8,3,3,0.0,True
GBP_USD,30,fixed,30.0,0.0,0.7,6.0,0.0,1062.2,612.0,1.0,1982,97.3,83.0,1.9,2,3,0.0,False
GBP_USD,30,fixed,50.0,0.0,0.7,6.0,0.0,141.4,46.7,1.0,544,99.4,89.5,2.4,2,3,0.0,False
GBP_USD,30,fixed,30.0,0.0,0.7,6.0,0.15,867.9,448.9,1.0,1760,97.8,83.3,2.0,2,3,0.0,False
GBP_USD,30,fixed,50.0,0.0,0.7,6.0,0.15,230.6,54.3,1.0,448,99.5,89.1,2.7,3,3,0.0,True
GBP_USD,30,fixed,30.0,0.0,0.7,10.0,0.0,973.2,509.1,1.0,1513,97.5,74.6,2.8,2,3,0.0,False
GBP_USD,30,fixed,50.0,0.0,0.7,10.0,0.0,156.7,62.1,1.0,432,99.5,83.8,3.5,3,3,0.0,True
GBP_USD,30,fixed,30.0,0.0,0.7,10.0,0.15,1047.1,518.6,1.0,1376,97.8,74.9,3.1,1,3,0.0,False
GBP_USD,30,fixed,50.0,0.0,0.7,10.0,0.15,195.4,30.7,1.0,375,99.6,84.8,2.7,3,3,0.0,True
GBP_USD,30,fixed,30.0,0.0,1.0,6.0,0.0,93.8,-937.6,0.596,1731,97.3,83.9,3.8,1,2,0.41,False
GBP_USD,30,fixed,50.0,0.0,1.0,6.0,0.0,16.1,-131.4,0.624,471,99.5,89.4,3.6,2,2,0.48,False
GBP_USD,30,fixed,30.0,0.0,1.0,6.0,0.15,224.4,-736.4,0.648,1555,97.7,83.9,4.0,0,2,0.36,False
GBP_USD,30,fixed,50.0,0.0,1.0,6.0,0.15,-115.0,-609.1,0.368,398,99.6,88.7,4.0,3,2,0.49,False
GBP_USD,30,fixed,30.0,0.0,1.0,10.0,0.0,329.9,-842.8,0.71,1252,97.4,74.0,6.2,1,2,0.365,False
GBP_USD,30,fixed,50.0,0.0,1.0,10.0,0.0,35.1,-111.9,0.726,372,99.5,84.1,5.1,3,2,0.49,False
GBP_USD,30,fixed,30.0,0.0,1.0,10.0,0.15,406.0,-662.6,0.758,1195,97.8,74.8,5.9,1,2,0.265,False
GBP_USD,30,fixed,50.0,0.0,1.0,10.0,0.15,133.0,61.5,1.0,333,99.6,84.7,4.2,2,3,0.0,False
GBP_USD,30,atr,0.0,2.0,0.5,6.0,0.0,-4.775833679658748e+18,-7.931700191823271e+18,0.002,11983,47.8,65.4,4.7,2,0,1.0,False
GBP_USD,30,atr,0.0,3.0,0.5,6.0,0.0,-1.6503841954527488e+18,-3.351276759860092e+18,0.048,6337,76.6,70.0,4.4,2,0,0.945,False
GBP_USD,30,atr,0.0,4.0,0.5,6.0,0.0,-6.186703822391958e+17,-2.1195872699181724e+18,0.26,3921,90.4,73.0,4.7,2,1,0.71,False
GBP_USD,30,atr,0.0,5.0,0.5,6.0,0.0,1.8704399266705997e+18,6.539679946025612e+17,1.0,2511,95.8,73.9,5.0,3,2,0.005,False
GBP_USD,30,atr,0.0,2.0,0.5,6.0,0.15,-5.227346441931631e+18,-8.841876380410327e+18,0.008,10749,65.5,65.3,4.8,2,0,0.995,False
GBP_USD,30,atr,0.0,3.0,0.5,6.0,0.15,-6.907399485648911e+17,-2.28941190106817e+18,0.276,5806,82.6,69.8,4.2,2,0,0.72,False
GBP_USD,30,atr,0.0,4.0,0.5,6.0,0.15,-1.142963949244301e+18,-2.68113850498413e+18,0.122,3603,92.3,72.2,4.5,3,1,0.865,False
GBP_USD,30,atr,0.0,5.0,0.5,6.0,0.15,2.0307477124821614e+18,8.27931279388835e+17,1.0,2283,96.5,74.3,4.8,3,3,0.01,True
GBP_USD,30,atr,0.0,2.0,0.5,10.0,0.0,-4.710558172350705e+18,-6.984558534231604e+18,0.0,10899,48.9,62.7,5.1,2,0,1.0,False
GBP_USD,30,atr,0.0,3.0,0.5,10.0,0.0,-6.102602169389292e+17,-2.2513106415857695e+18,0.31,5281,76.1,64.9,4.9,2,1,0.745,False
GBP_USD,30,atr,0.0,4.0,0.5,10.0,0.0,2.166749751977529e+16,-1.557887256051462e+18,0.494,3047,89.9,66.2,5.2,2,2,0.575,False
GBP_USD,30,atr,0.0,5.0,0.5,10.0,0.0,1.3516730803287939e+18,-2779907524901892.0,0.948,2049,95.7,67.5,5.6,3,2,0.055,False
GBP_USD,30,atr,0.0,2.0,0.5,10.0,0.15,-6.499513373070076e+18,-8.942776749800955e+18,0.0,10019,64.9,63.3,5.1,2,0,1.0,False
GBP_USD,30,atr,0.0,3.0,0.5,10.0,0.15,-2.330888312453737e+16,-1.448104903491373e+18,0.52,4835,81.7,64.4,5.0,2,2,0.49,False
GBP_USD,30,atr,0.0,4.0,0.5,10.0,0.15,-1.4172815699621243e+18,-3.1170703194445645e+18,0.072,2814,91.8,65.5,5.4,3,1,0.905,False
GBP_USD,30,atr,0.0,5.0,0.5,10.0,0.15,2.2246932462256666e+18,1.0011930170420778e+18,0.994,1883,96.3,67.0,5.2,2,3,0.0,False
GBP_USD,30,atr,0.0,2.0,0.7,6.0,0.0,-1.6537060056484938e+18,-4.4763059324613924e+18,0.178,9257,44.3,62.8,6.1,1,1,0.8,False
GBP_USD,30,atr,0.0,3.0,0.7,6.0,0.0,-1.9980731456742031e+18,-3.862922667526125e+18,0.056,5074,76.4,69.7,5.7,2,2,0.985,False
GBP_USD,30,atr,0.0,4.0,0.7,6.0,0.0,4.386909366048714e+17,-8.377421325377459e+17,0.696,3420,90.5,72.8,4.8,2,3,0.29,False
GBP_USD,30,atr,0.0,5.0,0.7,6.0,0.0,-4.314874369259006e+16,-1.1728765118887972e+18,0.48,2270,95.8,74.8,4.5,3,1,0.525,False
GBP_USD,30,atr,0.0,2.0,0.7,6.0,0.15,-3.289113436908451e+18,-6.208347997918519e+18,0.024,8426,64.4,62.4,6.3,1,0,0.975,False
GBP_USD,30,atr,0.0,3.0,0.7,6.0,0.15,-3.0220314707049216e+18,-4.84104561143898e+18,0.002,4716,82.2,69.2,5.7,2,0,1.0,False
GBP_USD,30,atr,0.0,4.0,0.7,6.0,0.15,9.306634808404835e+16,-1.410717057289533e+18,0.58,3172,92.3,73.0,5.2,3,2,0.41,False
GBP_USD,30,atr,0.0,5.0,0.7,6.0,0.15,3.918022818087073e+17,-4.04836251770785e+17,0.782,2112,96.5,75.4,4.5,3,2,0.19,False
GBP_USD,30,atr,0.0,2.0,0.7,10.0,0.0,-2.4139493081061857e+18,-4.538375953998291e+18,0.026,7700,43.9,57.0,6.8,1,0,0.99,False
GBP_USD,30,atr,0.0,3.0,0.7,10.0,0.0,-6.520789735586525e+17,-2.502637210931813e+18,0.25,3936,73.8,61.7,7.2,2,1,0.68,False
GBP_USD,30,atr,0.0,4.0,0.7,10.0,0.0,-9.991895712257206e+17,-2.519846231271746e+18,0.12,2554,89.6,64.9,5.6,2,1,0.8,False
GBP_USD,30,atr,0.0,5.0,0.7,10.0,0.0,1.11207114574211e+17,-8.306203923206236e+17,0.598,1817,95.8,67.6,5.9,3,1,0.365,False
GBP_USD,30,atr,0.0,2.0,0.7,10.0,0.15,-4.093689297232294e+18,-6.149051480547187e+18,0.002,7193,62.8,57.2,7.1,1,0,0.995,False
GBP_USD,30,atr,0.0,3.0,0.7,10.0,0.15,-1.1248703454213247e+18,-3.040770202759079e+18,0.174,3686,80.2,61.1,7.1,2,1,0.825,False
GBP_USD,30,atr,0.0,4.0,0.7,10.0,0.15,-3.9438278358961837e+17,-2.0477092933717724e+18,0.354,2393,91.4,64.9,5.9,3,2,0.665,False
GBP_USD,30,atr,0.0,5.0,0.7,10.0,0.15,9.211765106023782e+17,3.3850952829668243e+17,0.998,1693,96.4,66.7,5.4,2,3,0.005,False
GBP_USD,30,atr,0.0,2.0,1.0,6.0,0.0,-3.9659734278763653e+18,-5.80755189112663e+18,0.0,6699,42.5,62.5,8.3,0,0,1.0,False
GBP_USD,30,atr,0.0,3.0,1.0,6.0,0.0,-9.193067494911844e+17,-2.3247230829609487e+18,0.174,3969,76.3,70.3,6.5,1,1,0.865,False
GBP_USD,30,atr,0.0,4.0,1.0,6.0,0.0,-6.60274447045493e+17,-1.7190487327000786e+18,0.14,2825,90.5,74.5,5.6,2,1,0.8,False
GBP_USD,30,atr,0.0,5.0,1.0,6.0,0.0,-7.247130268259137e+17,-1.5588421725627994e+18,0.056,1883,95.8,77.0,4.6,1,0,0.935,False
GBP_USD,30,atr,0.0,2.0,1.0,6.0,0.15,-2.4574123841420964e+18,-4.608378217845678e+18,0.03,6383,63.5,62.5,8.1,1,0,0.965,False
GBP_USD,30,atr,0.0,3.0,1.0,6.0,0.15,-1.0784535053384486e+16,-1.2868251779789297e+18,0.526,3772,82.3,71.1,6.7,2,1,0.515,False
GBP_USD,30,atr,0.0,4.0,1.0,6.0,0.15,-8.63326481121222e+17,-1.9676830179722624e+18,0.07,2670,92.5,74.6,5.6,2,1,0.9,False
GBP_USD,30,atr,0.0,5.0,1.0,6.0,0.15,-9038827569177108.0,-7.270639497978867e+17,0.53,1789,96.5,76.8,5.0,2,2,0.445,False
GBP_USD,30,atr,0.0,2.0,1.0,10.0,0.0,1.4414382969424643e+17,-1.744844975781721e+18,0.536,5238,38.3,53.2,10.1,1,2,0.525,False
GBP_USD,30,atr,0.0,3.0,1.0,10.0,0.0,-1.2616496420159127e+18,-2.6887350846006943e+18,0.056,2872,72.7,60.2,9.2,2,0,0.925,False
GBP_USD,30,atr,0.0,4.0,1.0,10.0,0.0,1.0128528733394261e+17,-9.18572028471191e+17,0.594,1968,90.0,66.1,7.2,1,2,0.375,False
GBP_USD,30,atr,0.0,5.0,1.0,10.0,0.0,-8.295322139634638e+17,-1.8656781450534116e+18,0.066,1427,95.6,67.8,6.6,2,0,0.92,False
GBP_USD,30,atr,0.0,2.0,1.0,10.0,0.15,-1.1553837956417004e+18,-3.0992831811339085e+18,0.178,5022,60.3,52.7,10.4,1,1,0.845,False
GBP_USD,30,atr,0.0,3.0,1.0,10.0,0.15,-5.1224696619914e+17,-1.5212136884941985e+18,0.23,2718,80.2,60.0,9.1,2,2,0.795,False
GBP_USD,30,atr,0.0,4.0,1.0,10.0,0.15,-4.962050092918451e+17,-1.6490584725505684e+18,0.24,1850,91.6,64.8,8.0,0,1,0.76,False
GBP_USD,30,atr,0.0,5.0,1.0,10.0,0.15,4.6876690346613864e+16,-8.166901782155757e+17,0.566,1392,96.3,68.2,6.3,1,2,0.49,False
