half_zone_pips,target_beyond_pips,profit_factor,ez_ratio,n_cycles,net_pnl_pips,mean_pnl_pips,win_rate,sharpe,sqn,profit_factor_result,max_dd_pips,avg_legs,max_legs_hit_pct,exit_target_pct,exit_maxlegs_pct
15.0,12,1.19,0.4,15394,-97014.20000001117,-6.3020787319742215,0.8904118487722489,-0.06147511603583118,-7.62737498695203,0.5425532918139148,-98408.90000001235,2.6681824087306745,0.1458360400155905,0.10543068728075873,0.13817071586332338
15.0,12,1.1,0.4,15394,-94871.00000001103,-6.162855658049307,0.8880732753020657,-0.06180370629455526,-7.6681440213510434,0.5452227076580036,-96213.30000001221,2.6681824087306745,0.1458360400155905,0.10543068728075873,0.13817071586332338
20.0,5,1.19,0.125,15062,-96894.80000001052,-6.433063338202797,0.8595804010091621,-0.06194413600626209,-7.6022390448169475,0.3673229927423897,-97006.10000001005,1.6891515071039702,0.03160270880361174,0.17394768291063603,0.02788474306201036
15.0,12,1.0,0.4,15394,-91121.60000001083,-5.919293231129715,0.8862543848252566,-0.06246263425544137,-7.749898899928851,0.5524782701368696,-92433.70000001186,2.6681824087306745,0.1458360400155905,0.10543068728075873,0.13817071586332338
20.0,5,1.1,0.125,15062,-96282.20000001046,-6.392391448679489,0.8595804010091621,-0.0625499626578319,-7.6765905383060025,0.3687981806488313,-96393.50000001,1.6891515071039702,0.03160270880361174,0.17394768291063603,0.02788474306201036
20.0,5,1.0,0.125,15062,-87011.90000000912,-5.776915416279984,0.8421192404727128,-0.06432845096716348,-7.894859677851096,0.37975748270148296,-87094.40000000958,1.6891515071039702,0.03160270880361174,0.17394768291063603,0.02788474306201036
5.0,20,1.1,2.0,23061,-91376.49999991883,-3.9623823771700635,0.7362213260483067,-0.06559824607701671,-9.961650383141867,0.7738400256613263,-91628.09999991953,5.2384978968821825,0.4411777459780582,0.06604223580937514,0.4333289970079355
10.0,15,1.3,0.75,18651,-105839.29999991607,-5.674725215801623,0.8468178649938342,-0.06561053617078166,-8.960343272351347,0.6541071614738196,-106747.4999999172,3.459010240737762,0.23414294139724412,0.09382874912873304,0.22572516218969493
10.0,15,1.5,0.75,18651,-112949.99999991253,-6.055975550904108,0.8475684949868639,-0.065648111961815,-8.965474947933336,0.6472271491739315,-113900.09999991367,3.459010240737762,0.23414294139724412,0.09382874912873304,0.22572516218969493
20.0,8,1.1,0.2,13389,-88598.70000000932,-6.617275375308785,0.8852042721637164,-0.06604565977235687,-7.642199200553521,0.42898307870283686,-88990.60000000999,2.0962730599746062,0.07857196205840615,0.13436403017402346,0.0715512734334155
12.0,10,1.3,0.4166666666666667,18203,-107458.10000005712,-5.903318134376593,0.8771631049826951,-0.06614865545226364,-8.924676968050107,0.5521121665006727,-108355.80000005546,2.8090424655276602,0.1449761028401912,0.1528868867769049,0.13574685491402516
20.0,8,1.3,0.2,13389,-101060.10000001092,-7.547994622452082,0.908058854283367,-0.06626282171138832,-7.667327192348547,0.4262923170023676,-101525.60000001153,2.0962730599746062,0.07857196205840615,0.13436403017402346,0.0715512734334155
12.0,10,1.5,0.4166666666666667,18203,-129701.50000006714,-7.125281547001436,0.8780970169752239,-0.06634704526374328,-8.951443422622809,0.5516650765995734,-130842.20000006458,2.8090424655276602,0.1449761028401912,0.1528868867769049,0.13574685491402516
20.0,8,1.19,0.2,13389,-100905.00000001086,-7.536410486220842,0.908058854283367,-0.0665100879110419,-7.6959385736237085,0.42662498870632937,-101370.50000001155,2.0962730599746062,0.07857196205840615,0.13436403017402346,0.0715512734334155
20.0,8,1.0,0.2,13389,-87021.50000000914,-6.499477182762651,0.8839345731570692,-0.06671254452052842,-7.719364999288885,0.43259195118622973,-87413.40000000971,2.0962730599746062,0.07857196205840615,0.13436403017402346,0.0715512734334155
20.0,8,1.5,0.2,13389,-111124.10000001205,-8.299656434387337,0.9079094779296437,-0.06692392290676213,-7.743823771293849,0.4307965992478027,-111663.20000001205,2.0962730599746062,0.07857196205840615,0.13436403017402346,0.0715512734334155
12.0,10,1.19,0.4166666666666667,18203,-104575.50000005573,-5.7449596220433845,0.874251497005988,-0.06701490717550336,-9.041550345899948,0.5522172366527941,-105445.50000005391,2.8090424655276602,0.1449761028401912,0.1528868867769049,0.13574685491402516
15.0,10,1.5,0.3333333333333333,15773,-140768.90000003527,-8.924675077666599,0.8916502884676346,-0.06725707784256539,-8.446857079571808,0.4627555432748108,-142341.80000003372,2.527737272554365,0.12318518988144297,0.13079312749635452,0.1142458631839219
15.0,8,1.3,0.26666666666666666,16448,-115718.50000003057,-7.03541464007968,0.8963399805447471,-0.06762217351959768,-8.672527276734954,0.45833167550958864,-116610.30000003031,2.3452699416342413,0.0939931906614786,0.16798394941634243,0.08505593385214008
15.0,10,1.19,0.3333333333333333,15773,-114991.20000002923,-7.290382298867002,0.8745324288340836,-0.0676705944736173,-8.498790883337378,0.46587963814514693,-116202.80000002858,2.527737272554365,0.12318518988144297,0.13079312749635452,0.1142458631839219
12.0,10,1.1,0.4166666666666667,18203,-102254.00000005463,-5.617425699063595,0.8699664890402681,-0.06771940954945367,-9.136600745152103,0.5541607060246793,-103112.90000005299,2.8090424655276602,0.1449761028401912,0.1528868867769049,0.13574685491402516
20.0,3,1.0,0.075,16563,-98373.90000000662,-5.939376924470604,0.8030550021131437,-0.0679135984933062,-8.740298071422654,0.34832646377282367,-98444.90000000832,1.3843506611121175,0.009177081446597839,0.19114894644689973,0.0075469419791100644
15.0,8,1.5,0.26666666666666666,16448,-129821.10000003493,-7.892819795721968,0.8953672178988327,-0.06804747266795837,-8.727071788881716,0.466627745311256,-130908.90000003527,2.3452699416342413,0.0939931906614786,0.16798394941634243,0.08505593385214008
15.0,10,1.1,0.3333333333333333,15773,-111876.90000002859,-7.092937297915969,0.870538261586255,-0.0682037251381094,-8.565747085898588,0.4685165223826406,-113044.10000002797,2.527737272554365,0.12318518988144297,0.13079312749635452,0.1142458631839219
15.0,8,1.19,0.26666666666666666,16448,-114656.70000003012,-6.970859678990158,0.8925097276264592,-0.06847553484555607,-8.781970658854874,0.45592954687477305,-115539.70000002976,2.3452699416342413,0.0939931906614786,0.16798394941634243,0.08505593385214008
15.0,10,1.3,0.3333333333333333,15773,-135317.200000034,-8.579040131873075,0.8914600900272618,-0.06856465927669295,-8.6110770226361,0.4627805453611874,-136776.80000003288,2.527737272554365,0.12318518988144297,0.13079312749635452,0.1142458631839219
12.0,12,1.3,0.5,17466,-109055.00000003858,-6.2438451849329315,0.8703767319363335,-0.068716438498454,-9.081495462487426,0.5770271706372812,-109548.80000003995,3.0150578266346044,0.17765945265086452,0.1181724493301271,0.16901408450704225
12.0,12,1.5,0.5,17466,-131100.0000000442,-7.5060116798376395,0.8719225924653613,-0.06873673719289008,-9.084178117547028,0.5699575140328775,-131798.5000000458,3.0150578266346044,0.17765945265086452,0.1181724493301271,0.16901408450704225
20.0,3,1.1,0.075,16563,-104976.90000000721,-6.33803658757515,0.8048662681881301,-0.06903086803310295,-8.884087666151716,0.3340432091716555,-105068.70000000691,1.3843506611121175,0.009177081446597839,0.19114894644689973,0.0075469419791100644
15.0,8,1.0,0.26666666666666666,16448,-97582.80000002519,-5.932806420234995,0.8610165369649806,-0.06911478058184893,-8.863953768772653,0.4592914915933446,-98294.00000002586,2.3452699416342413,0.0939931906614786,0.16798394941634243,0.08505593385214008
15.0,10,1.0,0.3333333333333333,15773,-108406.60000002789,-6.872922082040695,0.8678754834210359,-0.06922674716554122,-8.694229040990331,0.4740778365926432,-109529.40000002718,2.527737272554365,0.12318518988144297,0.13079312749635452,0.1142458631839219
12.0,10,1.0,0.4166666666666667,18203,-98619.20000005345,-5.417744327860982,0.8679338570565291,-0.06933227751273535,-9.354206461640077,0.5611074494402148,-99426.90000005193,2.8090424655276602,0.1449761028401912,0.1528868867769049,0.13574685491402516
8.0,15,1.0,0.9375,20359,-85325.09999993113,-4.191026081827748,0.8112873913257036,-0.06933822341292231,-9.893522166213721,0.7015714826836649,-86393.99999993436,3.9116361314406407,0.2805638783830247,0.10196964487450268,0.27196817132472123
15.0,8,1.1,0.26666666666666666,16448,-112949.80000002956,-6.8670841439706685,0.8884362840466926,-0.06938250941688238,-8.898289926629559,0.4565927753411505,-113815.2000000292,2.3452699416342413,0.0939931906614786,0.16798394941634243,0.08505593385214008
12.0,12,1.19,0.5,17466,-106167.30000003765,-6.078512538648669,0.8700332073743272,-0.0694923589023505,-9.184040323385535,0.5771002127099283,-106614.70000003907,3.0150578266346044,0.17765945265086452,0.1181724493301271,0.16901408450704225
20.0,3,1.3,0.075,16563,-111558.30000000779,-6.735392139105705,0.8081869226589385,-0.0701268591971662,-9.025138790964407,0.32128529449340265,-111670.9000000084,1.3843506611121175,0.009177081446597839,0.19114894644689973,0.0075469419791100644
20.0,3,1.19,0.075,16563,-111560.30000000779,-6.735512890177371,0.8081869226589385,-0.07012973769090608,-9.025509245392406,0.3212813851760193,-111672.90000000843,1.3843506611121175,0.009177081446597839,0.19114894644689973,0.0075469419791100644
12.0,12,1.1,0.5,17466,-102655.70000003686,-5.877459063325138,0.8653383716935761,-0.0702250478800001,-9.2808717624318,0.5809791848221125,-103075.90000003781,3.0150578266346044,0.17765945265086452,0.1181724493301271,0.16901408450704225
12.0,12,1.0,0.5,17466,-99027.10000003623,-5.6697068590424955,0.8613305851368372,-0.07084818776885832,-9.363225303983404,0.584310810124329,-99443.30000003694,3.0150578266346044,0.17765945265086452,0.1181724493301271,0.16901408450704225
8.0,15,1.1,0.9375,20359,-95455.29999992819,-4.688604548353465,0.8153150940615944,-0.07095415540540372,-10.124091370323573,0.6812958602148659,-96569.39999993195,3.9116361314406407,0.2805638783830247,0.10196964487450268,0.27196817132472123
10.25,12,1.0,0.5853658536585366,19025,-93566.90000002173,-4.918102496715991,0.8334822601839684,-0.0714018166473138,-9.84853412827052,0.603600126587746,-94432.70000002245,3.2111432325886993,0.19374507227332458,0.13224704336399473,0.18480946123521683
20.0,3,1.5,0.075,16563,-124753.70000000887,-7.532071484634962,0.8188130169655256,-0.07203925138384126,-9.271258538876856,0.3000833703618715,-124907.90000000785,1.3843506611121175,0.009177081446597839,0.19114894644689973,0.0075469419791100644
10.25,12,1.5,0.5853658536585366,19025,-139409.55000002767,-7.327703022340482,0.858449408672799,-0.07222284757773698,-9.961779862319256,0.5635016231366641,-140438.15000002834,3.2111432325886993,0.19374507227332458,0.13224704336399473,0.18480946123521683
15.0,5,1.19,0.16666666666666666,18383,-140611.5000000268,-7.648996355329751,0.8572594244682588,-0.07284913601251378,-9.877171600436075,0.3307155950026981,-141033.30000002705,1.8894630908992003,0.04079856389055105,0.2136212805309253,0.03573954196812272
8.0,15,1.19,0.9375,20359,-106051.99999992507,-5.2090967139803075,0.8193427967974851,-0.07292483995157757,-10.405278431089139,0.6635371932711827,-107174.29999992861,3.9116361314406407,0.2805638783830247,0.10196964487450268,0.27196817132472123
10.25,12,1.3,0.5853658536585366,19025,-132584.95000002667,-6.968985545336487,0.8577135348226018,-0.07294007825008399,-10.060708308206602,0.5671251003544204,-133606.90000002767,3.2111432325886993,0.19374507227332458,0.13224704336399473,0.18480946123521683
15.0,5,1.0,0.16666666666666666,18383,-138041.40000002657,-7.509187836589597,0.854593918294076,-0.07301002169217266,-9.898985111934287,0.3335943443954979,-138463.20000002664,1.8894630908992003,0.04079856389055105,0.2136212805309253,0.03573954196812272
15.0,5,1.1,0.16666666666666666,18383,-140010.50000002672,-7.616303106132118,0.8572594244682588,-0.07308458140251813,-9.909094209912256,0.3316643698329495,-140432.30000002703,1.8894630908992003,0.04079856389055105,0.2136212805309253,0.03573954196812272
15.0,5,1.5,0.16666666666666666,18383,-167148.00000003324,-9.092531142905578,0.9004515041070554,-0.07321595862131104,-9.926906848543725,0.33813362139277375,-167834.2000000302,1.8894630908992003,0.04079856389055105,0.2136212805309253,0.03573954196812272
8.0,15,1.3,0.9375,20359,-114199.59999992256,-5.609293187284374,0.8203742816444816,-0.07328316058125858,-10.456405398551938,0.6516987067364806,-115350.89999992632,3.9116361314406407,0.2805638783830247,0.10196964487450268,0.27196817132472123
15.0,5,1.3,0.16666666666666666,18383,-153765.30000002997,-8.364537888267963,0.8997987270848066,-0.07366632490469713,-9.987969275739717,0.33242378340634404,-154310.30000002918,1.8894630908992003,0.04079856389055105,0.2136212805309253,0.03573954196812272
10.25,12,1.19,0.5853658536585366,19025,-125948.00000002582,-6.620131406046035,0.8569250985545335,-0.07399779591313384,-10.206600513639907,0.5729031483590352,-126958.20000002676,3.2111432325886993,0.19374507227332458,0.13224704336399473,0.18480946123521683
10.25,12,1.1,0.5853658536585366,19025,-119709.35000002498,-6.292212877793691,0.8510906701708278,-0.07452392704667941,-10.279170381858577,0.5801439744668406,-120712.25000002599,3.2111432325886993,0.19374507227332458,0.13224704336399473,0.18480946123521683
5.0,20,1.19,2.0,23061,-118550.69999991341,-5.1407441134345175,0.7388664845409999,-0.07615230290276007,-11.564373481842264,0.7289417817029823,-118802.2999999148,5.2384978968821825,0.4411777459780582,0.06604223580937514,0.4333289970079355
10.0,12,1.0,0.6,19104,-98682.89999993172,-5.165562185926074,0.8322340871021775,-0.07765963942603324,-10.733899494489862,0.5957899988410227,-99134.099999932,3.2817211055276383,0.20053391959798994,0.1341603852596315,0.19105946398659968
10.0,12,1.5,0.6,19104,-141771.59999990975,-7.421042713563115,0.8553706030150754,-0.07798032926626979,-10.778224352800356,0.566647552138233,-142320.99999990987,3.2817211055276383,0.20053391959798994,0.1341603852596315,0.19105946398659968
10.0,12,1.3,0.6,19104,-135032.59999991383,-7.068289363479576,0.8548994974874372,-0.079245067024247,-10.953032890173798,0.5681340699935624,-135562.19999991424,3.2817211055276383,0.20053391959798994,0.1341603852596315,0.19105946398659968
10.0,12,1.19,0.6,19104,-129642.99999991637,-6.78617043550651,0.8546377721943048,-0.0802973660226326,-11.098478732702874,0.5716212590424044,-130154.39999991661,3.2817211055276383,0.20053391959798994,0.1341603852596315,0.19105946398659968
8.0,15,1.5,0.9375,20359,-157556.1999999067,-7.738896802392392,0.8214548848175254,-0.08068618483440687,-11.512705674798857,0.6150259795317431,-158777.59999990917,3.9116361314406407,0.2805638783830247,0.10196964487450268,0.27196817132472123
10.0,12,1.1,0.6,19104,-124172.59999991897,-6.499822026796428,0.8487227805695142,-0.08084325843961078,-11.173930465185212,0.5765091469655351,-124668.79999991912,3.2817211055276383,0.20053391959798994,0.1341603852596315,0.19105946398659968
10.25,10,1.5,0.4878048780487805,19422,-159893.55000006384,-8.232599629289663,0.8638657192874061,-0.08121622589333334,-11.318523552822102,0.5342518564044092,-160912.00000006234,3.0643600041190404,0.1684687467819998,0.16342292245906703,0.15714138605704872
15.0,3,1.3,0.1,20559,-169618.60000002035,-8.25033318741283,0.7646772702952478,-0.08192609230297462,-11.746898973436785,0.2658296773120959,-169711.9000000187,1.5156379201323023,0.014640789921688798,0.2382898000875529,0.011673719538888079
10.25,10,1.3,0.4878048780487805,19422,-135832.2000000539,-6.9937287612014165,0.8629904232313871,-0.0822382185964592,-11.460951354088499,0.5298590724946382,-136699.25000005428,3.0643600041190404,0.1684687467819998,0.16342292245906703,0.15714138605704872
15.0,3,1.19,0.1,20559,-169278.8000000203,-8.233805146165684,0.7646772702952478,-0.08226358475537905,-11.795290024825285,0.2662212292788548,-169372.10000001857,1.5156379201323023,0.014640789921688798,0.2382898000875529,0.011673719538888079
15.0,3,1.0,0.1,20559,-155753.70000001852,-7.575937545601368,0.7594240965027482,-0.08253112772464012,-11.833651432560204,0.28135811093257573,-155835.80000001498,1.5156379201323023,0.014640789921688798,0.2382898000875529,0.011673719538888079
15.0,3,1.1,0.1,20559,-156620.3000000186,-7.6180894012363725,0.7596186584950629,-0.0825475314284549,-11.836003462860756,0.280277282502777,-156702.40000001466,1.5156379201323023,0.014640789921688798,0.2382898000875529,0.011673719538888079
5.0,20,1.3,2.0,23061,-142922.9999999081,-6.197606348376397,0.7413381900177789,-0.0831304288179808,-12.624061123724596,0.6957622175771172,-143174.5999999091,5.2384978968821825,0.4411777459780582,0.06604223580937514,0.4333289970079355
15.0,3,1.5,0.1,20559,-190844.00000002357,-9.282747215332632,0.78330658105939,-0.08334336170271917,-11.950112870120321,0.24833612582186113,-190978.40000001996,1.5156379201323023,0.014640789921688798,0.2382898000875529,0.011673719538888079
10.25,10,1.19,0.4878048780487805,19422,-131843.65000005235,-6.788366285658138,0.8607764390896921,-0.08344300439194977,-11.628853719070033,0.5294201523879851,-132675.20000005222,3.0643600041190404,0.1684687467819998,0.16342292245906703,0.15714138605704872
10.25,10,1.1,0.4878048780487805,19422,-127678.55000005089,-6.573913603133091,0.854546390690969,-0.08485048976932254,-11.825004872596537,0.5321390553629376,-128483.2500000507,3.0643600041190404,0.1684687467819998,0.16342292245906703,0.15714138605704872
12.0,8,1.5,0.3333333333333333,18690,-182653.90000006498,-9.772814339222311,0.8834135901551632,-0.08516050316094334,-11.642409465883855,0.41378564429715,-183221.60000006424,2.5873194221508826,0.11225254146602462,0.184430176565008,0.10379882289994649
10.25,10,1.0,0.4878048780487805,19422,-124377.35000004976,-6.403941406654812,0.8519719905262074,-0.08568660257941416,-11.94152792485296,0.5368336442151329,-125175.95000004947,3.0643600041190404,0.1684687467819998,0.16342292245906703,0.15714138605704872
10.25,8,1.3,0.3902439024390244,20538,-152226.3500000497,-7.411936410558462,0.8728211120849158,-0.08633090701604011,-12.372155747750083,0.45257659814017925,-152504.7000000502,2.791264972246567,0.12732495861330217,0.20323303145389035,0.11636965624695686
12.0,8,1.19,0.3333333333333333,18690,-146713.5000000538,-7.84983948635922,0.8485821294810059,-0.08655868989024325,-11.833557495875064,0.41581409387034607,-147150.80000005473,2.5873194221508826,0.11225254146602462,0.184430176565008,0.10379882289994649
10.25,8,1.5,0.3902439024390244,20538,-179852.55000005904,-8.757062518261712,0.874573960463531,-0.08676919991530826,-12.434967876109527,0.4628504451691356,-180204.90000005596,2.791264972246567,0.12732495861330217,0.20323303145389035,0.11636965624695686
12.0,8,1.3,0.3333333333333333,18690,-173274.6000000625,-9.270979133229668,0.8832530765115035,-0.0871825040608268,-11.918839988755932,0.41442865982496685,-173802.70000006136,2.5873194221508826,0.11225254146602462,0.184430176565008,0.10379882289994649
15.0,6,1.1,0.2,17313,-138182.70000002603,-7.981441691216197,0.8544446369779934,-0.08719456372518027,-11.47296248634354,0.3397744440653307,-138441.10000002527,2.063362790966326,0.0601859874083059,0.19586437936810489,0.053832380292265926
15.0,6,1.3,0.2,17313,-157433.3000000295,-9.093357592562208,0.892739559868307,-0.08730684482607334,-11.487736307135071,0.335775480532648,-157764.2000000297,2.063362790966326,0.0601859874083059,0.19586437936810489,0.053832380292265926
12.0,8,1.1,0.3333333333333333,18690,-142914.40000005253,-7.646570358483281,0.84446227929374,-0.08733085453662852,-11.939121186255182,0.41854606408762424,-143338.5000000536,2.5873194221508826,0.11225254146602462,0.184430176565008,0.10379882289994649
15.0,6,1.5,0.2,17313,-171735.90000003244,-9.91947669381577,0.8928550799976896,-0.08744670362687025,-11.50613877061875,0.3452020050854677,-172097.90000003358,2.063362790966326,0.0601859874083059,0.19586437936810489,0.053832380292265926
15.0,6,1.19,0.2,17313,-156838.80000002938,-9.05901923410324,0.8926240397389245,-0.08768130658679997,-11.537007563849281,0.33658276599382564,-157169.7000000296,2.063362790966326,0.0601859874083059,0.19586437936810489,0.053832380292265926
10.25,8,1.19,0.3902439024390244,20538,-150676.0000000487,-7.33644950823102,0.8662966208978479,-0.08770322944309704,-12.568824442549317,0.4498226426922266,-150947.7500000493,2.791264972246567,0.12732495861330217,0.20323303145389035,0.11636965624695686
10.0,10,1.5,0.5,19614,-171420.1999999429,-8.739685938612364,0.8599469766493321,-0.08777391344780726,-12.292735794949518,0.4883386906178755,-171697.8999999445,3.10925869277047,0.17156112980524116,0.16916488222698073,0.16167023554603854
15.0,6,1.0,0.2,17313,-135343.2000000255,-7.817431987525299,0.8539825564604633,-0.08808277270228318,-11.589832023146926,0.3443319285941667,-135592.4000000249,2.063362790966326,0.0601859874083059,0.19586437936810489,0.053832380292265926
12.0,6,1.3,0.25,20077,-174670.00000005035,-8.700004980826336,0.8422573093589679,-0.08884000889804927,-12.588036771198556,0.3445235045756982,-175061.0000000477,2.269910843253474,0.07291926084574389,0.22667729242416695,0.06529860038850425
10.25,8,1.1,0.3902439024390244,20538,-147938.45000004763,-7.2031575615954635,0.8615249780893953,-0.08887112656879913,-12.736196773455688,0.45036474926378883,-148197.00000004852,2.791264972246567,0.12732495861330217,0.20323303145389035,0.11636965624695686
10.0,10,1.3,0.5,19614,-160476.99999994505,-8.181757928007803,0.8593351687570103,-0.08919915260356916,-12.492340525993164,0.4887409724362478,-160728.89999994676,3.10925869277047,0.17156112980524116,0.16916488222698073,0.16167023554603854
12.0,8,1.0,0.3333333333333333,18690,-137545.10000005102,-7.3592883895158385,0.8415730337078652,-0.08926869981966348,-12.204046679050668,0.42590749915466974,-137956.0000000518,2.5873194221508826,0.11225254146602462,0.184430176565008,0.10379882289994649
12.0,6,1.19,0.25,20077,-171667.30000004958,-8.5504457837351,0.8376749514369677,-0.08937948357148924,-12.664476734573453,0.345814012688267,-172049.7000000469,2.269910843253474,0.07291926084574389,0.22667729242416695,0.06529860038850425
10.0,10,1.19,0.5,19614,-155130.5999999463,-7.90917711838209,0.8556643214030795,-0.08955882873050862,-12.542713164360787,0.49046560483704865,-155365.29999994795,3.10925869277047,0.17156112980524116,0.16916488222698073,0.16167023554603854
10.0,10,1.0,0.5,19614,-120580.49999995556,-6.1476751300069115,0.8263485265626593,-0.08969955732328212,-12.562422202522662,0.5117144711795046,-120783.89999995597,3.10925869277047,0.17156112980524116,0.16916488222698073,0.16167023554603854
12.0,6,1.1,0.25,20077,-168571.00000004872,-8.396224535540604,0.8353837724759675,-0.0898741338328912,-12.734565377704461,0.348798488767061,-168953.4000000464,2.269910843253474,0.07291926084574389,0.22667729242416695,0.06529860038850425
12.0,6,1.5,0.25,20077,-197636.1000000569,-9.843905962048957,0.8861383672859491,-0.09007977832257517,-12.763703830413386,0.351576110600276,-198141.7000000555,2.269910843253474,0.07291926084574389,0.22667729242416695,0.06529860038850425
5.0,20,1.5,2.0,23061,-176726.3999999003,-7.663431767915542,0.7434196262087507,-0.0902127754264514,-13.699575562372575,0.6581734722280372,-176993.3999999002,5.2384978968821825,0.4411777459780582,0.06604223580937514,0.4333289970079355
10.0,10,1.1,0.5,19614,-149157.79999994783,-7.604659936777192,0.849648210461915,-0.0904461647646227,-12.66698456801865,0.4955542441066005,-149386.99999994913,3.10925869277047,0.17156112980524116,0.16916488222698073,0.16167023554603854
12.0,6,1.0,0.25,20077,-165812.40000004807,-8.258823529414158,0.834038950042337,-0.0905204679553683,-12.82614661234345,0.35226621508378286,-166194.80000004504,2.269910843253474,0.07291926084574389,0.22667729242416695,0.06529860038850425
10.25,8,1.0,0.3902439024390244,20538,-143715.950000046,-6.997563053853637,0.8564125036517675,-0.09055275175608639,-12.977191910024704,0.45379378309951063,-143958.90000004708,2.791264972246567,0.12732495861330217,0.20323303145389035,0.11636965624695686
8.0,12,1.19,0.75,20935,-146546.7999999174,-7.000085980411626,0.8117028898973012,-0.09100846739947593,-13.167953475481104,0.5571165862026469,-146953.49999991656,3.7390972056364937,0.24380224504418438,0.14936708860759493,0.23119178409362312
8.0,12,1.1,0.75,20935,-137692.19999992027,-6.5771292094540375,0.8053498925244805,-0.09132944012171215,-13.214394801151965,0.5673277155025086,-138120.3999999201,3.7390972056364937,0.24380224504418438,0.14936708860759493,0.23119178409362312
8.0,12,1.0,0.75,20935,-125639.49999992402,-6.001409123473801,0.8009553379508001,-0.09174889925744227,-13.275086059251224,0.5851377414881916,-126076.49999992397,3.7390972056364937,0.24380224504418438,0.14936708860759493,0.23119178409362312
8.0,12,1.5,0.75,20935,-202054.39999989688,-9.651511822302215,0.8280869357535228,-0.09589593633266269,-13.875118043395066,0.5304513285813364,-202410.89999989577,3.7390972056364937,0.24380224504418438,0.14936708860759493,0.23119178409362312
8.0,12,1.3,0.75,20935,-187776.19999990164,-8.969486505846747,0.8271315978027227,-0.09638981490948142,-13.946576999994564,0.5359536903155229,-188132.3999999011,3.7390972056364937,0.24380224504418438,0.14936708860759493,0.23119178409362312
10.0,8,1.3,0.4,20916,-189563.59999995196,-9.063090457064064,0.8681870338496844,-0.09640811865190028,-13.942893962633747,0.40339481917603576,-189992.499999954,2.8384012239433924,0.13224325874928283,0.20438898450946644,0.12158156435264869
10.0,8,1.5,0.4,20916,-221038.899999946,-10.5679336393166,0.8682348441384586,-0.09713313354215068,-14.04774826201689,0.41537849960689127,-221581.69999994565,2.8384012239433924,0.13224325874928283,0.20438898450946644,0.12158156435264869
10.0,8,1.19,0.4,20916,-184399.09999995294,-8.816174220690042,0.8589118378275005,-0.09755057865650234,-14.108120697928024,0.4033233498445462,-184775.19999995522,2.8384012239433924,0.13224325874928283,0.20438898450946644,0.12158156435264869
10.25,6,1.1,0.2926829268292683,21803,-175365.6000000408,-8.04318671742608,0.816997660872357,-0.0978940596963251,-14.454879199779379,0.34279878727454677,-175595.3500000403,2.4383341741962115,0.08333715543732514,0.24900243085813878,0.07388891436958217
10.25,6,1.3,0.2926829268292683,21803,-205866.0000000491,-9.4420951245264,0.8667614548456635,-0.0982758249850875,-14.511250047498306,0.34161098165727594,-206164.40000004595,2.4383341741962115,0.08333715543732514,0.24900243085813878,0.07388891436958217
12.0,5,1.1,0.20833333333333334,21199,-174781.30000004603,-8.244789848579934,0.79135808292844,-0.09842613877521982,-14.330724124489349,0.30380605498600716,-174977.2000000424,2.081607623001085,0.05316288504174725,0.2472286428605123,0.04599273550639181
10.0,8,1.1,0.4,20916,-181033.5999999537,-8.655268693820696,0.8553260661694396,-0.09856279523984396,-14.25451115431386,0.40549385916897546,-181398.89999995581,2.8384012239433924,0.13224325874928283,0.20438898450946644,0.12158156435264869
12.0,5,1.3,0.20833333333333334,21199,-198648.00000005274,-9.37063069012938,0.8244728524930421,-0.09872922057146064,-14.374852459331388,0.29888215313279337,-198899.50000005262,2.081607623001085,0.05316288504174725,0.2472286428605123,0.04599273550639181
10.25,6,1.5,0.2926829268292683,21803,-234457.90000005614,-10.753469706006335,0.8719900931064533,-0.09884074062944626,-14.594664581767315,0.3524581663265165,-234843.2500000544,2.4383341741962115,0.08333715543732514,0.24900243085813878,0.07388891436958217
12.0,5,1.0,0.20833333333333334,21199,-171736.80000004516,-8.101174583708909,0.7912637388556064,-0.09906895017136703,-14.424316669080591,0.30752658516013265,-171932.70000004186,2.081607623001085,0.05316288504174725,0.2472286428605123,0.04599273550639181
12.0,5,1.19,0.20833333333333334,21199,-197564.70000005237,-9.31952922307903,0.8241426482381244,-0.0991838600635608,-14.441047407324467,0.2999390171952225,-197816.2000000521,2.081607623001085,0.05316288504174725,0.2472286428605123,0.04599273550639181
10.25,6,1.0,0.2926829268292683,21803,-171962.50000003958,-7.887102692291867,0.8154382424437004,-0.09918604531116401,-14.645651714968572,0.346289756008285,-172192.8500000393,2.4383341741962115,0.08333715543732514,0.24900243085813878,0.07388891436958217
12.0,5,1.5,0.20833333333333334,21199,-217548.40000005777,-10.262201047221934,0.8750884475682815,-0.09951796409779608,-14.48969254166667,0.30786041552850735,-217855.50000005943,2.081607623001085,0.05316288504174725,0.2472286428605123,0.04599273550639181
10.0,8,1.0,0.4,20916,-175354.09999995475,-8.383730158727996,0.8510709504685409,-0.09959511862976268,-14.403809530447036,0.4109061284823435,-175712.79999995697,2.8384012239433924,0.13224325874928283,0.20438898450946644,0.12158156435264869
