pair,tf,metric,H,thr,dir,net_ppd,amddp5_ppd,n,wr
USD_JPY,1h,summary,1,0.3,follow,-33.70113527034817,-39.22627284972087,7928,42.974268415741676
USD_JPY,1h,summary,1,0.3,fade,-40.340965941889635,-46.03209928805089,7928,43.46619576185671
USD_JPY,1h,summary,1,0.5,follow,-21.137964210121215,-24.662886280546456,4858,42.79538904899135
USD_JPY,1h,summary,1,0.5,fade,-23.37079084086978,-26.951533577063735,4858,43.968711403869904
USD_JPY,1h,summary,3,0.1,follow,-37.1092553396192,-65.30147392726595,9660,45.67287784679089
USD_JPY,1h,summary,3,0.1,fade,-53.47100250144301,-82.3641831826052,9660,46.60455486542443
USD_JPY,1h,summary,3,0.3,follow,-30.13438522224363,-53.19613623244182,7926,45.35705273782488
USD_JPY,1h,summary,3,0.3,fade,-43.89293823359623,-67.78479507408113,7926,46.934140802422405
USD_JPY,1h,summary,3,0.5,follow,-19.085241485472373,-33.750375216471014,4858,45.28612597776863
USD_JPY,1h,summary,3,0.5,fade,-25.42351356551863,-40.45383105637873,4858,47.30341704405105
USD_JPY,1h,summary,6,0.1,follow,-35.1909178372139,-109.9019549740236,9658,47.03872437357631
USD_JPY,1h,summary,6,0.1,fade,-55.3694823936886,-132.0108062343659,9658,47.81528266721888
USD_JPY,1h,summary,6,0.3,follow,-24.915989994227438,-85.79868385607082,7924,47.08480565371025
USD_JPY,1h,summary,6,0.3,fade,-49.09147585145271,-112.23196844333262,7924,47.69056032306916
USD_JPY,1h,summary,6,0.5,follow,-22.83509717144505,-61.73132961323838,4858,46.37710992177851
USD_JPY,1h,summary,6,0.5,fade,-21.673657879545953,-60.96080815855305,4858,48.353231782626594
USD_JPY,1h,osc_rating,1,0.1,follow,-25.34546853954225,-29.482005002886485,5723,42.96697536257208
USD_JPY,1h,osc_rating,1,0.1,fade,-27.017664036944858,-31.196005387724167,5723,44.20758343526123
USD_JPY,1h,osc_rating,1,0.3,follow,-5.645102944006402,-6.963994612276562,1698,45.28857479387515
USD_JPY,1h,osc_rating,1,0.3,fade,-9.195458918606917,-10.603109486242092,1698,44.464075382803294
USD_JPY,1h,osc_rating,1,0.5,follow,-0.5109871079468911,-0.5591533577063683,54,37.03703703703704
USD_JPY,1h,osc_rating,1,0.5,fade,0.019164902828567695,-0.015747546661523084,54,51.85185185185185
USD_JPY,1h,osc_rating,3,0.1,follow,-23.969751779873256,-41.087415816817646,5722,44.86193638587906
USD_JPY,1h,osc_rating,3,0.1,fade,-28.385991918414884,-45.79167211853034,5722,47.76301992310381
USD_JPY,1h,osc_rating,3,0.3,follow,-3.226399846065146,-8.600365595536,1698,46.17196702002356
USD_JPY,1h,osc_rating,3,0.3,fade,-11.614162016548176,-17.47191456609599,1698,47.58539458186101
USD_JPY,1h,osc_rating,3,0.5,follow,-0.28331729844141595,-0.46738118145084595,54,38.88888888888889
USD_JPY,1h,osc_rating,3,0.5,fade,-0.20850490667690738,-0.35819896093898207,54,48.148148148148145
USD_JPY,1h,osc_rating,6,0.1,follow,-23.262266692322804,-68.46497594766244,5719,46.84385382059801
USD_JPY,1h,osc_rating,6,0.1,fade,-29.066230517606666,-74.93467769867269,5719,48.190243049484174
USD_JPY,1h,osc_rating,6,0.3,follow,-2.3362709255340275,-16.25490860111611,1697,48.143783146729525
USD_JPY,1h,osc_rating,6,0.3,fade,-12.492745814893416,-27.545553203771618,1697,47.200942840306425
USD_JPY,1h,osc_rating,6,0.5,follow,-0.8926688474119652,-1.4340773523186443,54,48.148148148148145
USD_JPY,1h,osc_rating,6,0.5,fade,0.40084664229364175,-0.0012006927073198229,54,51.85185185185185
USD_JPY,1h,ma_rating,1,0.1,follow,-44.11876082355208,-50.96000769674817,9787,42.709716971492796
USD_JPY,1h,ma_rating,1,0.1,fade,-47.34631518183574,-54.268250913988915,9787,43.435169101869825
USD_JPY,1h,ma_rating,1,0.3,follow,-39.64317875697516,-45.87555897633249,8945,42.6607043040805
USD_JPY,1h,ma_rating,1,0.3,fade,-44.28939772945924,-50.63793342312867,8945,43.39854667411962
USD_JPY,1h,ma_rating,1,0.5,follow,-33.06546084279388,-38.205129882624554,7304,42.82584884994524
USD_JPY,1h,ma_rating,1,0.5,fade,-35.767019434288976,-40.97422743890702,7304,43.373493975903614
USD_JPY,1h,ma_rating,3,0.1,follow,-33.906638445257066,-62.29394650760073,9785,45.896780786918754
USD_JPY,1h,ma_rating,3,0.1,fade,-57.54365980373284,-86.89918799307281,9785,46.387327542156356
USD_JPY,1h,ma_rating,3,0.3,follow,-33.13842601500875,-59.1096517221475,8943,45.63345633456334
USD_JPY,1h,ma_rating,3,0.3,fade,-50.77937271502771,-77.61207234943217,8943,46.57273845465728
USD_JPY,1h,ma_rating,3,0.5,follow,-31.433904175485896,-52.823713680969824,7302,45.46699534374144
USD_JPY,1h,ma_rating,3,0.5,fade,-37.38379834519903,-59.19695593611686,7302,46.78170364283758
USD_JPY,1h,ma_rating,6,0.1,follow,-31.86684625745628,-107.01688666538392,9783,47.296330369007464
USD_JPY,1h,ma_rating,6,0.1,fade,-59.5635943813739,-137.56022320569562,9783,47.59276295614842
USD_JPY,1h,ma_rating,6,0.3,follow,-28.43794496825098,-97.21842601500875,8941,47.04171792864333
USD_JPY,1h,ma_rating,6,0.3,fade,-55.459996151625774,-126.64949393881068,8941,47.66804607985684
USD_JPY,1h,ma_rating,6,0.5,follow,-29.23040215508951,-85.66626130459883,7302,46.740619008490825
USD_JPY,1h,ma_rating,6,0.5,fade,-39.58730036559542,-97.05624013854133,7302,47.89098877019995
USD_JPY,2h,summary,1,0.1,follow,-18.138981110475026,-22.843285632512806,4885,44.912998976458546
USD_JPY,2h,summary,1,0.1,fade,-27.13634802518589,-32.06558672009144,4885,45.64994882292733
USD_JPY,2h,summary,1,0.3,follow,-17.028048082426913,-20.983182598740594,4036,44.77205153617443
USD_JPY,2h,summary,1,0.3,fade,-20.33108185460769,-24.368792215225888,4036,45.738354806739345
USD_JPY,2h,summary,1,0.5,follow,-10.039610761304992,-12.444762449914034,2422,43.93063583815029
USD_JPY,2h,summary,1,0.5,fade,-11.968402976531026,-14.421774470520718,2422,46.862097440132125
USD_JPY,2h,summary,3,0.1,follow,-15.500400686891654,-35.56226674298781,4883,46.958836780667625
USD_JPY,2h,summary,3,0.1,fade,-29.760274756725757,-50.776542644533414,4883,47.88040139258653
USD_JPY,2h,summary,3,0.3,follow,-17.654951345162992,-34.463880938752006,4036,47.07631318136769
USD_JPY,2h,summary,3,0.3,fade,-19.704178591871614,-36.72131654264436,4036,47.571853320118926
USD_JPY,2h,summary,3,0.5,follow,-12.086777332570007,-22.441144819690788,2422,46.201486374896774
USD_JPY,2h,summary,3,0.5,fade,-9.921236405266013,-20.197584430452032,2422,48.80264244426094
USD_JPY,2h,summary,6,0.1,follow,-18.384888380080046,-72.57878649112752,4880,48.58606557377049
USD_JPY,2h,summary,6,0.1,fade,-26.849685174584874,-83.06514024041198,4880,48.17622950819672
USD_JPY,2h,summary,6,0.3,follow,-20.962564396107474,-66.33674871207769,4036,48.78592666005947
USD_JPY,2h,summary,6,0.3,fade,-16.396565540927128,-61.98270177447032,4036,48.14172447968286
USD_JPY,2h,summary,6,0.5,follow,-13.319290211791694,-41.291814539210115,2422,48.30718414533444
USD_JPY,2h,summary,6,0.5,fade,-8.688723526044324,-36.49319977103571,2422,48.637489677952104
USD_JPY,2h,osc_rating,1,0.1,follow,-12.156840297653307,-15.084258729250339,2940,44.31972789115646
USD_JPY,2h,osc_rating,1,0.1,fade,-14.434573554664778,-17.418935317687094,2940,47.006802721088434
USD_JPY,2h,osc_rating,1,0.3,follow,-2.06823125357763,-2.9892157985118084,900,45.0
USD_JPY,2h,osc_rating,1,0.3,fade,-5.548941041785752,-6.556943331425134,900,46.33333333333333
USD_JPY,2h,osc_rating,3,0.1,follow,-8.569891242129534,-20.88935317687483,2938,46.59632402995235
USD_JPY,2h,osc_rating,3,0.1,fade,-18.00686891814504,-30.741282198053437,2938,48.366235534377125
USD_JPY,2h,osc_rating,3,0.3,follow,-3.7410417859188216,-7.5239267315398966,900,46.111111111111114
USD_JPY,2h,osc_rating,3,0.3,fade,-3.8761305094445615,-7.908471665712438,900,49.888888888888886
USD_JPY,2h,osc_rating,6,0.1,follow,-8.592100744133038,-41.78250715512332,2935,48.10902896081772
USD_JPY,2h,osc_rating,6,0.1,fade,-17.958557527189054,-52.26685746994801,2935,48.44974446337309
USD_JPY,2h,osc_rating,6,0.3,follow,-3.5848883800803026,-14.021831711505614,899,47.4972191323693
USD_JPY,2h,osc_rating,6,0.3,fade,-4.024499141384972,-14.732856325128497,899,49.72191323692992
USD_JPY,2h,ma_rating,1,0.1,follow,-17.31539782484255,-22.043308528906657,4933,45.043584025947695
USD_JPY,2h,ma_rating,1,0.1,fade,-28.332684602175064,-33.33602747567249,4933,45.651733225217924
USD_JPY,2h,ma_rating,1,0.3,follow,-18.1133371493988,-22.492902117916255,4519,44.655897322416465
USD_JPY,2h,ma_rating,1,0.3,fade,-23.810417859187055,-28.332409845449227,4519,45.828723168842664
USD_JPY,2h,ma_rating,1,0.5,follow,-16.23949627933576,-19.925186033199523,3757,44.450359329252066
USD_JPY,2h,ma_rating,1,0.5,fade,-18.426559816828675,-22.166926159129762,3757,46.02076124567474
USD_JPY,2h,ma_rating,3,0.1,follow,-16.56302232398386,-36.71387521465358,4932,47.039740470397405
USD_JPY,2h,ma_rating,3,0.1,fade,-29.07773325701199,-50.181224957069226,4932,47.749391727493915
USD_JPY,2h,ma_rating,3,0.3,follow,-17.366685746994627,-36.021923297080484,4519,46.97942022571365
USD_JPY,2h,ma_rating,3,0.3,fade,-24.55706926159123,-43.66311390955917,4519,47.77605664970126
USD_JPY,2h,ma_rating,3,0.5,follow,-20.850143102461143,-36.682633085288856,3757,46.44663295182326
USD_JPY,2h,ma_rating,3,0.5,fade,-13.815912993703293,-29.503858042358132,3757,48.30982166622305
USD_JPY,2h,ma_rating,6,0.1,follow,-21.043846594161398,-75.78594161419572,4929,48.529113410428074
USD_JPY,2h,ma_rating,6,0.1,fade,-24.570807097881975,-81.05232970807084,4929,48.346520592412254
USD_JPY,2h,ma_rating,6,0.3,follow,-18.49158557527174,-68.85009730967354,4519,48.86036733790662
USD_JPY,2h,ma_rating,6,0.3,fade,-23.43216943331412,-74.89173440183156,4519,47.975215755698166
USD_JPY,2h,ma_rating,6,0.5,follow,-28.616370921579602,-71.68220950200316,3757,47.777482033537396
USD_JPY,2h,ma_rating,6,0.5,fade,-6.049685174584832,-47.83515741270731,3757,49.26803300505723
USD_JPY,4h,summary,1,0.1,follow,-10.472195121951259,-13.874701688555389,2493,47.452868030485355
USD_JPY,4h,summary,1,0.1,fade,-10.324953095684755,-13.723778611632222,2493,47.09185720016045
USD_JPY,4h,summary,1,0.3,follow,-11.125328330206255,-14.055557223264415,2081,46.70831331090822
USD_JPY,4h,summary,1,0.3,fade,-6.0592120075047315,-8.862787992495354,2081,48.10187409899087
USD_JPY,4h,summary,1,0.5,follow,-5.494559099437211,-7.234378986866858,1265,47.27272727272727
USD_JPY,4h,summary,1,0.5,fade,-4.963227016885525,-6.689763602251376,1265,47.27272727272727
USD_JPY,4h,summary,3,0.1,follow,-13.238048780487901,-28.09427392120085,2491,49.21718185467684
USD_JPY,4h,summary,3,0.1,fade,-7.544240150093709,-22.26677673545955,2491,48.1332798073063
USD_JPY,4h,summary,3,0.3,follow,-15.800600375234504,-28.55882926829266,2081,47.861604997597304
USD_JPY,4h,summary,3,0.3,fade,-1.3839399624764828,-13.436127579737272,2081,49.54348870735223
USD_JPY,4h,summary,3,0.5,follow,-6.136660412758102,-13.732446529080805,1265,48.616600790513836
USD_JPY,4h,summary,3,0.5,fade,-4.321125703564635,-11.797789868667817,1265,48.537549407114625
USD_JPY,4h,summary,6,0.1,follow,-25.166904315196998,-65.85650656660411,2489,48.21213338690237
USD_JPY,4h,summary,6,0.1,fade,4.397673545966246,-34.52584615384612,2489,49.779027721976696
USD_JPY,4h,summary,6,0.3,follow,-26.20885553470905,-60.93749718574094,2079,46.993746993746996
USD_JPY,4h,summary,6,0.3,fade,9.03737335834892,-22.757313320825563,2079,50.93795093795094
USD_JPY,4h,summary,6,0.5,follow,-16.64555347091938,-37.672986866791796,1265,47.5098814229249
USD_JPY,4h,summary,6,0.5,fade,6.187767354596642,-13.368833020637867,1265,50.671936758893274
USD_JPY,4h,osc_rating,1,0.1,follow,-1.2533583489681321,-3.2219662288930864,1517,47.59393539881345
USD_JPY,4h,osc_rating,1,0.1,fade,-11.246003752345066,-13.464427767354444,1517,46.34146341463415
USD_JPY,4h,osc_rating,1,0.3,follow,-1.6410506566603906,-2.2934183864915343,472,46.61016949152542
USD_JPY,4h,osc_rating,1,0.3,fade,-1.9909193245778842,-2.6520337711069657,472,47.88135593220339
USD_JPY,4h,osc_rating,3,0.1,follow,2.241275797373329,-6.088896810506594,1516,49.538258575197894
USD_JPY,4h,osc_rating,3,0.1,fade,-14.733433395872273,-24.244682926829114,1516,47.29551451187335
USD_JPY,4h,osc_rating,3,0.3,follow,0.4662664165103121,-2.2779849906191396,472,50.42372881355932
USD_JPY,4h,osc_rating,3,0.3,fade,-4.098236397748587,-7.098315196998114,472,47.88135593220339
USD_JPY,4h,osc_rating,6,0.1,follow,-11.415984990619153,-34.98260037523453,1515,47.98679867986799
USD_JPY,4h,osc_rating,6,0.1,fade,-1.0680675422137482,-25.657643527204346,1515,50.0990099009901
USD_JPY,4h,osc_rating,6,0.3,follow,-5.120600375234508,-12.734611632270148,472,49.36440677966102
USD_JPY,4h,osc_rating,6,0.3,fade,1.4886303939962335,-6.095290806754229,472,49.57627118644068
USD_JPY,4h,ma_rating,1,0.1,follow,-13.078424015009363,-16.600660412757954,2531,47.25404978269459
USD_JPY,4h,ma_rating,1,0.1,fade,-7.943864915572257,-11.337737335834921,2531,47.33306993283287
USD_JPY,4h,ma_rating,1,0.3,follow,-12.33928705440901,-15.582562851782365,2340,46.794871794871796
USD_JPY,4h,ma_rating,1,0.3,fade,-7.104315196998162,-10.216716697936253,2340,47.820512820512825
USD_JPY,4h,ma_rating,1,0.5,follow,-10.477598499061834,-13.139482176360147,1906,46.904512067156354
USD_JPY,4h,ma_rating,1,0.5,fade,-5.4186866791743595,-7.954097560975487,1906,47.69150052465897
USD_JPY,4h,ma_rating,3,0.1,follow,-15.119324577861262,-30.414326454033866,2529,49.30802688809806
USD_JPY,4h,ma_rating,3,0.1,fade,-5.888105065665957,-20.706776735459567,2529,48.12178726769474
USD_JPY,4h,ma_rating,3,0.3,follow,-18.238874296435345,-32.47679549718582,2338,48.24636441402909
USD_JPY,4h,ma_rating,3,0.3,fade,-1.1898686679174229,-14.627774859287022,2338,49.14456800684346
USD_JPY,4h,ma_rating,3,0.5,follow,-13.28397748592867,-24.936923076923048,1906,48.111227701993705
USD_JPY,4h,ma_rating,3,0.5,fade,-2.6123076923075206,-13.670015009380686,1906,49.16054564533054
USD_JPY,4h,ma_rating,6,0.1,follow,-27.951444652908048,-69.72675422138832,2526,48.17893903404592
USD_JPY,4h,ma_rating,6,0.1,fade,6.965178236397726,-32.2632382739212,2526,49.920823436262864
USD_JPY,4h,ma_rating,6,0.3,follow,-27.28885553470916,-66.05868292682922,2336,47.55993150684932
USD_JPY,4h,ma_rating,6,0.3,fade,7.873170731707247,-27.842577861163292,2336,50.513698630136986
USD_JPY,4h,ma_rating,6,0.5,follow,-23.262439024390115,-54.89414634146328,1904,47.16386554621849
USD_JPY,4h,ma_rating,6,0.5,fade,7.379212007504783,-21.728645403377,1904,50.63025210084034
USD_JPY,1d,summary,1,0.1,follow,-4.962355212355253,-6.4750000000000405,482,48.3402489626556
USD_JPY,1d,summary,1,0.1,fade,0.0901544401544262,-1.2961776061776196,482,46.058091286307054
USD_JPY,1d,summary,1,0.3,follow,-5.965830115830119,-7.265318532818536,396,47.72727272727273
USD_JPY,1d,summary,1,0.3,fade,1.9028957528957366,0.8001254826254665,396,46.96969696969697
USD_JPY,1d,summary,1,0.5,follow,-3.1992277992278435,-3.9813899613900054,242,47.93388429752066
USD_JPY,1d,summary,1,0.5,fade,0.6413127413127419,-0.044835907335905624,242,46.69421487603306
USD_JPY,1d,summary,3,0.1,follow,-9.11602316602312,-15.366312741312687,480,48.75
USD_JPY,1d,summary,3,0.1,fade,4.256177606177497,-1.328156370656479,480,49.375
USD_JPY,1d,summary,3,0.3,follow,-10.199806949806884,-15.526090733590664,394,48.223350253807105
USD_JPY,1d,summary,3,0.3,fade,6.14922779922771,1.770173745173656,394,50.0
USD_JPY,1d,summary,3,0.5,follow,-8.141698841698826,-11.49756756756755,240,47.5
USD_JPY,1d,summary,3,0.5,fade,5.59613899613893,2.9674131274130633,240,51.24999999999999
USD_JPY,1d,summary,6,0.1,follow,-14.964285714285703,-31.181611969111934,477,47.58909853249476
USD_JPY,1d,summary,6,0.1,fade,10.1306949806949,-3.743474903474979,477,51.36268343815513
USD_JPY,1d,summary,6,0.3,follow,-19.477027027026995,-33.49005791505787,391,45.26854219948849
USD_JPY,1d,summary,6,0.3,fade,15.452702702702643,4.536264478764422,391,53.452685421994886
USD_JPY,1d,summary,6,0.5,follow,-16.261003861003854,-25.46325289575288,237,43.459915611814345
USD_JPY,1d,summary,6,0.5,fade,13.74169884169878,7.414739382239319,237,55.27426160337553
USD_JPY,1d,osc_rating,1,0.1,follow,-3.8685328185328434,-4.836216216216241,279,42.29390681003584
USD_JPY,1d,osc_rating,1,0.1,fade,1.200193050193042,0.35922779922779163,279,51.971326164874554
USD_JPY,1d,osc_rating,1,0.3,follow,-1.7337837837837828,-2.105328185328184,88,42.04545454545455
USD_JPY,1d,osc_rating,1,0.3,fade,0.8156370656370371,0.5078281853281564,88,52.27272727272727
USD_JPY,1d,osc_rating,3,0.1,follow,-3.238610038609997,-7.072287644787599,279,45.16129032258064
USD_JPY,1d,osc_rating,3,0.1,fade,0.570270270270195,-2.9307335907336642,279,53.76344086021505
USD_JPY,1d,osc_rating,3,0.3,follow,-1.5291505791505398,-2.7840926640926207,88,45.45454545454545
USD_JPY,1d,osc_rating,3,0.3,fade,0.6110038610037937,-0.5370656370657048,88,52.27272727272727
USD_JPY,1d,osc_rating,6,0.1,follow,-9.59826254826252,-19.66727799227795,278,46.402877697841724
USD_JPY,1d,osc_rating,6,0.1,fade,6.942277992277937,-1.5833687258687845,278,53.23741007194245
USD_JPY,1d,osc_rating,6,0.3,follow,-2.8071428571428405,-6.008861003860982,88,44.31818181818182
USD_JPY,1d,osc_rating,6,0.3,fade,1.8889961389960943,-0.7656370656371133,88,55.68181818181818
USD_JPY,1d,ma_rating,1,0.1,follow,-5.759652509652539,-7.306303088803117,491,47.86150712830957
USD_JPY,1d,ma_rating,1,0.1,fade,0.8079150579150474,-0.5745463320463409,491,46.23217922606925
USD_JPY,1d,ma_rating,1,0.3,follow,-5.8694980694981025,-7.287162162162193,442,48.19004524886878
USD_JPY,1d,ma_rating,1,0.3,fade,1.4088803088803095,0.1731756756756764,442,46.380090497737555
USD_JPY,1d,ma_rating,1,0.5,follow,-5.345366795366806,-6.522355212355221,373,48.525469168900806
USD_JPY,1d,ma_rating,1,0.5,fade,1.483976833976842,0.477722007722017,373,45.57640750670242
USD_JPY,1d,ma_rating,3,0.1,follow,-9.999806949806896,-16.36696911196905,489,48.875255623721884
USD_JPY,1d,ma_rating,3,0.1,fade,5.060424710424611,-0.5258976833977799,489,49.284253578732105
USD_JPY,1d,ma_rating,3,0.3,follow,-10.246911196911157,-16.11926640926636,440,48.86363636363637
USD_JPY,1d,ma_rating,3,0.3,fade,5.798648648648567,0.8120463320462563,440,49.31818181818181
USD_JPY,1d,ma_rating,3,0.5,follow,-11.685521235521184,-16.693069498069438,371,48.24797843665768
USD_JPY,1d,ma_rating,3,0.5,fade,7.836486486486423,3.8267181467180884,371,49.865229110512125
USD_JPY,1d,ma_rating,6,0.1,follow,-15.561776061776042,-32.13577220077216,486,47.73662551440329
USD_JPY,1d,ma_rating,6,0.1,fade,10.648648648648575,-3.339295366795434,486,51.23456790123457
USD_JPY,1d,ma_rating,6,0.3,follow,-16.95849420849419,-32.32540540540537,437,46.681922196796336
USD_JPY,1d,ma_rating,6,0.3,fade,12.536486486486426,-0.03393822393827823,437,52.17391304347826
USD_JPY,1d,ma_rating,6,0.5,follow,-21.58976833976831,-35.05498069498065,368,44.83695652173913
USD_JPY,1d,ma_rating,6,0.5,fade,17.76698841698837,7.755685328185286,368,53.80434782608695
GBP_USD,5m,summary,1,0.1,follow,-608.6269860550807,-625.303936640572,114961,21.335061455624082
GBP_USD,5m,summary,1,0.1,fade,-585.9827219279724,-602.0935659102862,114961,22.221449013143587
GBP_USD,5m,summary,1,0.3,follow,-492.8168699285597,-506.75333560078167,94235,21.620417042500133
GBP_USD,5m,summary,1,0.3,fade,-470.97536562847665,-484.3657936931965,94235,22.70600095505916
GBP_USD,5m,summary,1,0.5,follow,-292.96628929594306,-301.8580321655801,57643,22.46413267872942
GBP_USD,5m,summary,1,0.5,fade,-278.35568728437795,-286.8821651037259,57643,23.838106968755962
GBP_USD,5m,summary,3,0.1,follow,-620.5638987415392,-690.1954423983099,114959,30.480432154072325
GBP_USD,5m,summary,3,0.1,fade,-574.0266848063553,-640.944459452874,114959,32.11144842944006
GBP_USD,5m,summary,3,0.3,follow,-500.4062387638932,-558.5058529711719,94233,30.708987297443567
GBP_USD,5m,summary,3,0.3,fade,-463.36687235798445,-519.1451183129915,94233,32.577759383655405
GBP_USD,5m,summary,3,0.5,follow,-295.9149506826583,-332.8874282104752,57642,31.202942299018076
GBP_USD,5m,summary,3,0.5,fade,-275.39816335454043,-310.9063855011806,57642,33.81041601609937
GBP_USD,5m,summary,6,0.1,follow,-621.0634663038538,-802.572081045606,114957,35.081813199718155
GBP_USD,5m,summary,6,0.1,fade,-573.507992808882,-748.8641368252075,114957,36.37881990657376
GBP_USD,5m,summary,6,0.3,follow,-503.7476507458181,-655.2455021621729,94231,35.182689348515886
GBP_USD,5m,summary,6,0.3,fade,-460.0063359409009,-606.1014061512891,94231,36.9411340217126
GBP_USD,5m,summary,6,0.5,follow,-301.6221952285988,-397.89124337980616,57641,35.55108343019725
GBP_USD,5m,summary,6,0.5,fade,-269.6811233662016,-362.3762810358969,57641,38.18289065075207
GBP_USD,5m,osc_rating,1,0.1,follow,-364.2950682668375,-374.5583130071319,69087,21.818866067422235
GBP_USD,5m,osc_rating,1,0.1,fade,-349.89716729020586,-359.8004645060846,69087,22.63522804579733
GBP_USD,5m,osc_rating,1,0.3,follow,-110.2670618531624,-113.63598270248947,20869,22.784992093535866
GBP_USD,5m,osc_rating,1,0.3,fade,-102.04308828530742,-105.20640979543809,20869,24.409411088216974
GBP_USD,5m,osc_rating,1,0.5,follow,-3.8533404596471064,-3.984482775375206,614,23.615635179153095
GBP_USD,5m,osc_rating,1,0.5,fade,-2.639172051892329,-2.7399601574265597,614,29.80456026058632
GBP_USD,5m,osc_rating,3,0.1,follow,-372.0320684126022,-414.85143384674046,69086,30.68639087514113
GBP_USD,5m,osc_rating,3,0.1,fade,-342.1513046013188,-383.0942364316478,69086,32.475465362012564
GBP_USD,5m,osc_rating,3,0.3,follow,-113.24744181526339,-127.22693746659232,20869,31.501269826057786
GBP_USD,5m,osc_rating,3,0.3,fade,-99.06270832320645,-112.1184937563729,20869,34.08883990608079
GBP_USD,5m,osc_rating,3,0.5,follow,-3.677955395753079,-4.187178465574757,614,30.130293159609124
GBP_USD,5m,osc_rating,3,0.5,fade,-2.8145571157863563,-3.2422331276419536,614,35.34201954397394
GBP_USD,5m,osc_rating,6,0.1,follow,-374.4387153199445,-485.7096117778426,69084,35.32076891899717
GBP_USD,5m,osc_rating,6,0.1,fade,-339.725533258818,-446.6101822068768,69084,36.68866886688669
GBP_USD,5m,osc_rating,6,0.3,follow,-115.75577474369229,-151.86628832417918,20868,35.5664174813111
GBP_USD,5m,osc_rating,6,0.3,fade,-96.54457995237924,-130.3982002818092,20868,38.178071688709984
GBP_USD,5m,osc_rating,6,0.5,follow,-3.2369272630093904,-4.488936397648131,614,35.99348534201955
GBP_USD,5m,osc_rating,6,0.5,fade,-3.255585248530045,-4.40845051260857,614,38.925081433224754
GBP_USD,5m,ma_rating,1,0.1,follow,-613.2697925270688,-630.0563820999758,115754,21.34699448831142
GBP_USD,5m,ma_rating,1,0.1,fade,-589.9225887954715,-606.1254982750886,115754,22.225581837344713
GBP_USD,5m,ma_rating,1,0.3,follow,-559.8004372965182,-575.2914046936321,106120,21.428571428571427
GBP_USD,5m,ma_rating,1,0.3,fade,-536.6090277440178,-551.5202099023192,106120,22.400113079532606
GBP_USD,5m,ma_rating,1,0.5,follow,-444.5754822408881,-457.37532675767545,86067,21.83066680609293
GBP_USD,5m,ma_rating,1,0.5,fade,-426.9329575822219,-439.2917389825426,86067,22.899601473270824
GBP_USD,5m,ma_rating,3,0.1,follow,-623.1594577522767,-693.142949322171,115752,30.51523947750363
GBP_USD,5m,ma_rating,3,0.1,fade,-580.0137991351052,-647.4054399688837,115752,32.07633561407146
GBP_USD,5m,ma_rating,3,0.3,follow,-569.839133181072,-634.5187425295002,106118,30.524510450630434
GBP_USD,5m,ma_rating,3,0.3,fade,-526.5512074243053,-588.6190019921106,106118,32.28764205884016
GBP_USD,5m,ma_rating,3,0.5,follow,-453.0067926728396,-506.39937029297465,86065,30.794167199209898
GBP_USD,5m,ma_rating,3,0.5,fade,-418.48252271511177,-469.86316311159396,86065,32.886771626096554
GBP_USD,5m,ma_rating,6,0.1,follow,-625.8657985520434,-808.3705514795008,115750,35.036717062634985
GBP_USD,5m,ma_rating,6,0.1,fade,-577.2883339001796,-753.7172304552546,115750,36.39136069114471
GBP_USD,5m,ma_rating,6,0.3,follow,-570.7295855400439,-739.2406044409718,106116,35.071996682875344
GBP_USD,5m,ma_rating,6,0.3,fade,-525.6416306301749,-688.2730168601929,106116,36.55716385841909
GBP_USD,5m,ma_rating,6,0.5,follow,-454.5962198143777,-593.7917885428164,86063,35.20676713570292
GBP_USD,5m,ma_rating,6,0.5,fade,-416.87397113841496,-551.3115553179981,86063,37.19949339437389
GBP_USD,15m,summary,1,0.1,follow,-203.672547690514,-213.2894896872216,38307,30.681076565640748
GBP_USD,15m,summary,1,0.1,fade,-197.2322649365681,-206.68819986442705,38307,31.92627979220508
GBP_USD,15m,summary,1,0.3,follow,-163.8065653142199,-171.84954004066515,31100,31.180064308681672
GBP_USD,15m,summary,1,0.3,fade,-156.78109809237426,-164.64843613827338,31100,32.66559485530547
GBP_USD,15m,summary,1,0.5,follow,-98.00120073593187,-103.20981892127128,18887,32.00084714353788
GBP_USD,15m,summary,1,0.5,fade,-90.2278686937123,-95.2421535779962,18887,34.261661460263674
GBP_USD,15m,summary,3,0.1,follow,-205.80133630288938,-245.5163745521389,38305,37.27189661924031
GBP_USD,15m,summary,3,0.1,fade,-195.08441948290283,-234.21861915366875,38305,38.78083801070356
GBP_USD,15m,summary,3,0.3,follow,-168.06925535004848,-201.2580923791954,31099,37.38383870864015
GBP_USD,15m,summary,3,0.3,fade,-152.5095768374114,-184.88030599399124,31099,39.509308980996174
GBP_USD,15m,summary,3,0.5,follow,-104.1495884574384,-125.71821438946124,18887,37.66082490602001
GBP_USD,15m,summary,3,0.5,fade,-84.07948097220579,-104.61810787256405,18887,41.0176311748822
GBP_USD,15m,summary,6,0.1,follow,-212.55350053257806,-316.82523869467735,38302,40.28771343532975
GBP_USD,15m,summary,6,0.1,fade,-188.30436719279004,-290.44742132274064,38302,42.01869354080727
GBP_USD,15m,summary,6,0.3,follow,-173.75934927858498,-260.5988651108692,31096,40.25276562901981
