pair,tp,sl,n_rev,atr_mult,accel,is_pd,is_wr,is_n,wave_pct,tp_pct,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
GBP_JPY,30,0,2,1.0,False,-90.58,0.049,7402,1.0,0.0,-86.09,-88.82,-96.83,False,-81.4,0.039,2650,
GBP_JPY,30,0,2,1.0,True,-65.29,0.048,5355,1.0,0.0,-62.14,-64.77,-68.95,False,-60.36,0.035,1946,
GBP_JPY,30,0,2,2.0,False,-18.89,0.059,1544,0.999,0.001,-16.71,-18.08,-21.88,False,-16.87,0.04,544,
GBP_JPY,30,0,2,2.0,True,-16.76,0.053,1364,0.999,0.001,-15.32,-16.02,-18.95,False,-14.96,0.04,478,
GBP_JPY,30,0,3,0.0,False,-369.01,0.058,30552,1.0,0.0,-370.88,-374.92,-361.23,False,-328.29,0.043,10748,
GBP_JPY,30,0,3,0.0,True,-129.1,0.061,10605,1.0,0.0,-129.29,-130.88,-127.12,False,-117.32,0.039,3773,
GBP_JPY,30,0,3,0.5,False,-191.78,0.063,15731,1.0,0.0,-191.19,-192.51,-191.64,False,-167.69,0.047,5441,
GBP_JPY,30,0,3,0.5,True,-104.58,0.064,8592,1.0,0.0,-104.38,-104.87,-104.49,False,-95.11,0.039,3030,
GBP_JPY,30,0,3,1.0,False,-90.2,0.068,7359,1.0,0.0,-87.13,-88.05,-95.41,False,-81.62,0.053,2640,
GBP_JPY,30,0,3,1.0,True,-65.3,0.066,5335,1.0,0.0,-63.57,-64.36,-67.98,False,-60.77,0.046,1941,
GBP_JPY,30,0,3,2.0,False,-19.04,0.077,1542,0.998,0.002,-17.17,-18.09,-21.85,False,-16.76,0.048,543,
GBP_JPY,30,0,3,2.0,True,-16.87,0.072,1363,0.999,0.001,-15.88,-15.92,-18.81,False,-14.77,0.048,478,
GBP_JPY,30,5,1,0.0,False,-372.52,0.025,31393,0.99,0.0,-367.21,-381.42,-368.91,False,-329.91,0.016,10977,
GBP_JPY,30,5,1,0.0,True,-127.76,0.024,10673,0.99,0.0,-124.95,-130.49,-127.86,False,-114.33,0.016,3788,
GBP_JPY,30,5,1,0.5,False,-190.72,0.027,15958,0.988,0.0,-186.79,-192.28,-193.09,False,-165.87,0.018,5499,
GBP_JPY,30,5,1,0.5,True,-103.4,0.025,8644,0.989,0.0,-100.6,-104.34,-105.25,False,-92.4,0.015,3041,
GBP_JPY,30,5,1,1.0,False,-89.18,0.028,7414,0.986,0.0,-83.24,-87.6,-96.71,False,-80.54,0.019,2655,
GBP_JPY,30,5,1,1.0,True,-64.61,0.025,5359,0.987,0.0,-60.79,-64.2,-68.83,False,-59.15,0.018,1947,
GBP_JPY,30,5,1,2.0,False,-18.66,0.031,1545,0.973,0.001,-16.72,-17.53,-21.74,False,-16.45,0.024,544,
GBP_JPY,30,5,1,2.0,True,-16.65,0.028,1364,0.975,0.0,-15.28,-15.72,-18.95,False,-14.43,0.021,478,
GBP_JPY,30,5,2,0.0,False,-370.75,0.041,31213,0.983,0.0,-364.12,-380.67,-367.47,False,-328.79,0.031,10913,
GBP_JPY,30,5,2,0.0,True,-127.11,0.044,10663,0.978,0.0,-123.3,-131.02,-127.01,False,-115.11,0.032,3786,
GBP_JPY,30,5,2,0.5,False,-190.2,0.046,15913,0.976,0.0,-184.7,-193.39,-192.52,False,-165.82,0.034,5480,
GBP_JPY,30,5,2,0.5,True,-102.75,0.047,8637,0.975,0.0,-99.29,-104.77,-104.21,False,-93.15,0.032,3039,
GBP_JPY,30,5,2,1.0,False,-88.9,0.049,7402,0.969,0.0,-82.7,-88.24,-95.75,False,-80.05,0.039,2650,
GBP_JPY,30,5,2,1.0,True,-64.15,0.047,5355,0.97,0.0,-60.02,-64.47,-67.97,False,-59.44,0.035,1946,
GBP_JPY,30,5,2,2.0,False,-18.24,0.058,1544,0.938,0.001,-15.71,-17.73,-21.28,False,-16.14,0.04,544,
GBP_JPY,30,5,2,2.0,True,-16.25,0.051,1364,0.943,0.0,-14.51,-15.83,-18.41,False,-14.38,0.04,478,
GBP_JPY,30,5,3,0.0,False,-363.36,0.057,30554,0.972,0.0,-358.4,-372.9,-358.77,False,-324.76,0.042,10749,
GBP_JPY,30,5,3,0.0,True,-126.61,0.06,10605,0.965,0.0,-124.16,-130.14,-125.53,False,-115.47,0.039,3773,
GBP_JPY,30,5,3,0.5,False,-187.96,0.062,15732,0.962,0.0,-183.15,-191.01,-189.71,False,-165.0,0.047,5442,
GBP_JPY,30,5,3,0.5,True,-102.39,0.062,8592,0.961,0.0,-100.08,-104.14,-102.94,False,-93.5,0.039,3030,
GBP_JPY,30,5,3,1.0,False,-87.75,0.067,7360,0.951,0.0,-82.35,-87.08,-93.81,False,-79.65,0.053,2641,
GBP_JPY,30,5,3,1.0,True,-63.65,0.064,5335,0.954,0.0,-60.5,-63.8,-66.65,False,-59.4,0.045,1941,
GBP_JPY,30,5,3,2.0,False,-18.23,0.071,1542,0.909,0.001,-16.04,-17.54,-21.11,False,-15.98,0.046,544,
GBP_JPY,30,5,3,2.0,True,-16.19,0.067,1363,0.916,0.001,-14.8,-15.61,-18.16,False,-14.17,0.046,478,
GBP_JPY,30,10,1,0.0,False,-374.65,0.025,31393,1.0,0.0,-371.95,-382.1,-369.91,False,-330.98,0.016,10977,
GBP_JPY,30,10,1,0.0,True,-128.55,0.024,10673,1.0,0.0,-126.68,-130.66,-128.29,False,-114.96,0.016,3788,
GBP_JPY,30,10,1,0.5,False,-192.06,0.027,15958,1.0,0.0,-189.62,-192.7,-193.88,False,-166.59,0.018,5499,
GBP_JPY,30,10,1,0.5,True,-104.1,0.025,8644,1.0,0.0,-102.14,-104.52,-105.64,False,-92.89,0.015,3041,
GBP_JPY,30,10,1,1.0,False,-89.99,0.028,7414,0.999,0.0,-84.95,-87.86,-97.18,False,-81.1,0.019,2655,
GBP_JPY,30,10,1,1.0,True,-65.12,0.025,5359,1.0,0.0,-61.83,-64.33,-69.2,False,-59.54,0.018,1947,
GBP_JPY,30,10,1,2.0,False,-19.0,0.032,1545,0.998,0.001,-17.3,-17.7,-22.01,False,-16.76,0.024,544,
GBP_JPY,30,10,1,2.0,True,-16.92,0.029,1364,0.999,0.0,-15.78,-15.83,-19.17,False,-14.67,0.021,478,
GBP_JPY,30,10,2,0.0,False,-374.51,0.041,31213,0.999,0.0,-372.37,-381.83,-369.34,False,-331.01,0.031,10913,
GBP_JPY,30,10,2,0.0,True,-128.86,0.045,10663,1.0,0.0,-127.08,-131.37,-128.14,False,-116.4,0.032,3786,
GBP_JPY,30,10,2,0.5,False,-192.9,0.046,15913,0.999,0.0,-190.4,-194.2,-194.1,False,-167.5,0.034,5480,
GBP_JPY,30,10,2,0.5,True,-104.36,0.047,8637,0.999,0.0,-102.7,-105.12,-105.27,False,-94.27,0.032,3039,
GBP_JPY,30,10,2,1.0,False,-90.67,0.049,7402,0.999,0.0,-86.37,-88.82,-96.83,False,-81.38,0.039,2650,
GBP_JPY,30,10,2,1.0,True,-65.41,0.048,5355,0.999,0.0,-62.5,-64.77,-68.95,False,-60.38,0.035,1946,
GBP_JPY,30,10,2,2.0,False,-19.01,0.058,1544,0.996,0.001,-17.06,-18.08,-21.89,False,-16.85,0.04,544,
GBP_JPY,30,10,2,2.0,True,-16.88,0.052,1364,0.997,0.0,-15.67,-16.02,-18.95,False,-14.97,0.04,478,
GBP_JPY,30,10,3,0.0,False,-369.09,0.058,30552,0.999,0.0,-371.12,-374.92,-361.22,False,-328.19,0.043,10748,
GBP_JPY,30,10,3,0.0,True,-129.21,0.061,10605,0.999,0.0,-129.64,-130.88,-127.1,False,-117.25,0.039,3773,
GBP_JPY,30,10,3,0.5,False,-191.87,0.063,15731,0.999,0.0,-191.47,-192.51,-191.62,False,-167.59,0.047,5441,
GBP_JPY,30,10,3,0.5,True,-104.7,0.064,8592,0.999,0.0,-104.77,-104.87,-104.47,False,-95.04,0.039,3030,
GBP_JPY,30,10,3,1.0,False,-90.3,0.068,7359,0.998,0.0,-87.45,-88.05,-95.39,False,-81.54,0.053,2640,
GBP_JPY,30,10,3,1.0,True,-65.43,0.066,5335,0.999,0.0,-63.96,-64.36,-67.96,False,-60.73,0.046,1941,
GBP_JPY,30,10,3,2.0,False,-19.17,0.076,1542,0.995,0.001,-17.59,-18.09,-21.84,False,-16.68,0.048,543,
GBP_JPY,30,10,3,2.0,True,-17.0,0.071,1363,0.996,0.001,-16.31,-15.92,-18.79,False,-14.72,0.048,478,
GBP_JPY,30,20,1,0.0,False,-374.71,0.025,31393,1.0,0.0,-372.13,-382.1,-369.91,False,-331.11,0.016,10977,
GBP_JPY,30,20,1,0.0,True,-128.58,0.024,10673,1.0,0.0,-126.79,-130.66,-128.29,False,-115.08,0.016,3788,
GBP_JPY,30,20,1,0.5,False,-192.12,0.027,15958,1.0,0.0,-189.78,-192.7,-193.88,False,-166.71,0.018,5499,
GBP_JPY,30,20,1,0.5,True,-104.14,0.025,8644,1.0,0.0,-102.25,-104.52,-105.64,False,-93.01,0.015,3041,
GBP_JPY,30,20,1,1.0,False,-90.05,0.028,7414,1.0,0.0,-85.11,-87.86,-97.17,False,-81.2,0.019,2655,
GBP_JPY,30,20,1,1.0,True,-65.16,0.025,5359,1.0,0.0,-61.94,-64.33,-69.2,False,-59.64,0.018,1947,
GBP_JPY,30,20,1,2.0,False,-19.04,0.032,1545,0.999,0.001,-17.41,-17.7,-22.0,False,-16.86,0.024,544,
GBP_JPY,30,20,1,2.0,True,-16.96,0.029,1364,0.999,0.0,-15.89,-15.83,-19.17,False,-14.77,0.021,478,
GBP_JPY,30,20,2,0.0,False,-374.62,0.041,31213,1.0,0.0,-372.68,-381.83,-369.34,False,-331.2,0.031,10913,
GBP_JPY,30,20,2,0.0,True,-128.93,0.045,10663,1.0,0.0,-127.28,-131.37,-128.14,False,-116.56,0.032,3786,
GBP_JPY,30,20,2,0.5,False,-193.0,0.046,15913,1.0,0.0,-190.7,-194.2,-194.1,False,-167.69,0.034,5480,
GBP_JPY,30,20,2,0.5,True,-104.43,0.047,8637,1.0,0.0,-102.89,-105.12,-105.27,False,-94.43,0.032,3039,
GBP_JPY,30,20,2,1.0,False,-90.76,0.049,7402,1.0,0.0,-86.64,-88.82,-96.83,False,-81.55,0.039,2650,
GBP_JPY,30,20,2,1.0,True,-65.47,0.048,5355,1.0,0.0,-62.7,-64.77,-68.95,False,-60.51,0.035,1946,
GBP_JPY,30,20,2,2.0,False,-19.08,0.058,1544,0.999,0.001,-17.26,-18.08,-21.88,False,-17.02,0.04,544,
GBP_JPY,30,20,2,2.0,True,-16.95,0.052,1364,0.999,0.0,-15.87,-16.02,-18.95,False,-15.11,0.04,478,
GBP_JPY,30,20,3,0.0,False,-369.2,0.058,30552,1.0,0.0,-371.43,-374.92,-361.23,False,-328.44,0.043,10748,
GBP_JPY,30,20,3,0.0,True,-129.28,0.061,10605,1.0,0.0,-129.84,-130.88,-127.12,False,-117.47,0.039,3773,
GBP_JPY,30,20,3,0.5,False,-191.96,0.063,15731,1.0,0.0,-191.74,-192.51,-191.64,False,-167.84,0.047,5441,
GBP_JPY,30,20,3,0.5,True,-104.76,0.064,8592,1.0,0.0,-104.93,-104.87,-104.49,False,-95.26,0.039,3030,
GBP_JPY,30,20,3,1.0,False,-90.38,0.068,7359,1.0,0.0,-87.68,-88.05,-95.41,False,-81.77,0.053,2640,
GBP_JPY,30,20,3,1.0,True,-65.49,0.066,5335,1.0,0.0,-64.12,-64.36,-67.98,False,-60.93,0.046,1941,
GBP_JPY,30,20,3,2.0,False,-19.22,0.076,1542,0.998,0.001,-17.72,-18.09,-21.85,False,-16.91,0.048,543,
GBP_JPY,30,20,3,2.0,True,-17.05,0.071,1363,0.999,0.001,-16.44,-15.92,-18.81,False,-14.92,0.048,478,
USD_JPY,5,0,1,0.0,False,-172.73,0.063,29870,0.992,0.008,-169.32,-177.78,-171.08,False,-153.61,0.045,10913,
USD_JPY,5,0,1,0.0,True,-63.2,0.064,10835,0.992,0.008,-61.5,-65.31,-62.78,False,-55.44,0.047,3927,
USD_JPY,5,0,1,0.5,False,-93.21,0.064,15823,0.991,0.009,-90.73,-97.23,-91.67,False,-80.07,0.049,5628,
USD_JPY,5,0,1,0.5,True,-52.13,0.063,8837,0.991,0.009,-50.75,-53.44,-52.2,False,-45.15,0.049,3182,
USD_JPY,5,0,1,1.0,False,-52.52,0.065,8861,0.991,0.009,-47.26,-56.15,-54.16,False,-48.2,0.049,3318,
USD_JPY,5,0,1,1.0,True,-37.11,0.064,6264,0.991,0.009,-33.85,-38.99,-38.48,False,-33.8,0.049,2342,
USD_JPY,5,0,1,2.0,False,-15.0,0.061,2470,0.984,0.016,-11.66,-16.53,-16.81,False,-15.69,0.045,1053,
USD_JPY,5,0,1,2.0,True,-12.69,0.065,2131,0.984,0.016,-10.04,-13.55,-14.49,False,-13.7,0.043,927,
USD_JPY,5,0,2,0.0,False,-171.48,0.089,29713,0.983,0.017,-168.24,-176.55,-169.66,False,-154.55,0.065,10868,
USD_JPY,5,0,2,0.0,True,-62.83,0.092,10817,0.983,0.017,-61.19,-65.47,-61.83,False,-56.33,0.067,3923,
USD_JPY,5,0,2,0.5,False,-92.99,0.093,15772,0.98,0.02,-90.19,-97.26,-91.51,False,-81.46,0.07,5612,
USD_JPY,5,0,2,0.5,True,-51.84,0.094,8824,0.981,0.019,-50.03,-53.77,-51.73,False,-46.05,0.071,3178,
USD_JPY,5,0,2,1.0,False,-52.59,0.097,8844,0.98,0.02,-47.03,-56.63,-54.1,False,-49.56,0.071,3314,
USD_JPY,5,0,2,1.0,True,-36.96,0.097,6258,0.981,0.019,-33.41,-39.53,-37.95,False,-34.85,0.068,2340,
USD_JPY,5,0,2,2.0,False,-14.97,0.1,2469,0.974,0.026,-11.69,-16.74,-16.5,False,-16.34,0.068,1053,
USD_JPY,5,0,2,2.0,True,-12.63,0.103,2130,0.974,0.026,-10.08,-13.75,-14.06,False,-14.28,0.067,927,
USD_JPY,5,0,3,0.0,False,-168.68,0.11,29217,0.972,0.028,-165.12,-174.41,-166.5,False,-153.07,0.088,10702,
USD_JPY,5,0,3,0.0,True,-62.17,0.115,10751,0.971,0.029,-59.82,-65.53,-61.15,False,-55.78,0.092,3907,
USD_JPY,5,0,3,0.5,False,-92.66,0.113,15647,0.97,0.03,-89.35,-98.02,-90.61,False,-80.83,0.097,5570,
USD_JPY,5,0,3,0.5,True,-51.6,0.115,8777,0.97,0.03,-49.21,-54.34,-51.25,False,-45.46,0.098,3167,
USD_JPY,5,0,3,1.0,False,-52.57,0.116,8788,0.97,0.03,-46.42,-57.55,-53.74,False,-48.85,0.1,3303,
USD_JPY,5,0,3,1.0,True,-36.98,0.116,6227,0.971,0.029,-32.96,-40.22,-37.75,False,-34.31,0.098,2336,
USD_JPY,5,0,3,2.0,False,-15.25,0.113,2464,0.964,0.036,-11.73,-17.37,-16.65,False,-16.1,0.095,1051,
USD_JPY,5,0,3,2.0,True,-12.78,0.117,2125,0.965,0.035,-10.1,-14.06,-14.18,False,-14.17,0.092,926,
USD_JPY,10,0,1,0.0,False,-173.16,0.062,29867,0.999,0.001,-169.99,-178.27,-171.21,False,-154.17,0.044,10912,
USD_JPY,10,0,1,0.0,True,-63.33,0.063,10835,0.999,0.001,-61.77,-65.5,-62.72,False,-55.64,0.046,3927,
USD_JPY,10,0,1,0.5,False,-93.36,0.063,15822,0.998,0.002,-90.87,-97.45,-91.77,False,-80.56,0.049,5627,
USD_JPY,10,0,1,0.5,True,-52.25,0.063,8837,0.998,0.002,-50.99,-53.62,-52.14,False,-45.36,0.049,3182,
USD_JPY,10,0,1,1.0,False,-52.59,0.065,8861,0.998,0.002,-47.38,-56.27,-54.11,False,-48.42,0.049,3318,
USD_JPY,10,0,1,1.0,True,-37.18,0.064,6264,0.998,0.002,-34.01,-39.15,-38.37,False,-33.91,0.048,2342,
USD_JPY,10,0,1,2.0,False,-14.96,0.061,2470,0.996,0.004,-11.62,-16.59,-16.68,False,-15.83,0.042,1053,
USD_JPY,10,0,1,2.0,True,-12.71,0.065,2131,0.996,0.004,-10.06,-13.67,-14.39,False,-13.82,0.041,927,
USD_JPY,10,0,2,0.0,False,-172.27,0.088,29678,0.997,0.003,-169.53,-177.39,-169.9,False,-155.6,0.064,10862,
USD_JPY,10,0,2,0.0,True,-63.1,0.092,10813,0.997,0.003,-61.7,-65.79,-61.82,False,-56.82,0.067,3923,
USD_JPY,10,0,2,0.5,False,-93.4,0.093,15761,0.997,0.003,-90.85,-97.58,-91.76,False,-82.41,0.07,5610,
USD_JPY,10,0,2,0.5,True,-52.13,0.093,8820,0.997,0.003,-50.58,-54.05,-51.76,False,-46.55,0.07,3178,
USD_JPY,10,0,2,1.0,False,-52.79,0.096,8842,0.996,0.004,-47.34,-56.76,-54.28,False,-50.15,0.07,3314,
USD_JPY,10,0,2,1.0,True,-37.15,0.096,6257,0.996,0.004,-33.9,-39.54,-38.02,False,-35.22,0.067,2340,
USD_JPY,10,0,2,2.0,False,-14.98,0.099,2468,0.993,0.007,-11.66,-16.8,-16.48,False,-16.63,0.066,1053,
USD_JPY,10,0,2,2.0,True,-12.68,0.103,2130,0.993,0.007,-10.1,-13.87,-14.07,False,-14.49,0.065,927,
USD_JPY,10,0,3,0.0,False,-169.72,0.11,29128,0.995,0.005,-166.62,-175.57,-166.98,False,-154.6,0.087,10687,
USD_JPY,10,0,3,0.0,True,-62.83,0.113,10741,0.995,0.005,-61.03,-66.02,-61.45,False,-56.7,0.091,3907,
USD_JPY,10,0,3,0.5,False,-93.39,0.112,15621,0.994,0.006,-90.34,-98.6,-91.24,False,-82.3,0.095,5566,
USD_JPY,10,0,3,0.5,True,-52.23,0.114,8769,0.995,0.005,-50.33,-54.86,-51.51,False,-46.37,0.096,3167,
USD_JPY,10,0,3,1.0,False,-52.96,0.115,8782,0.994,0.006,-46.98,-57.81,-54.09,False,-49.68,0.098,3301,
USD_JPY,10,0,3,1.0,True,-37.33,0.115,6225,0.994,0.006,-33.65,-40.33,-38.0,False,-34.87,0.095,2336,
USD_JPY,10,0,3,2.0,False,-15.3,0.112,2463,0.991,0.009,-11.62,-17.54,-16.74,False,-16.51,0.09,1051,
USD_JPY,10,0,3,2.0,True,-12.91,0.115,2125,0.992,0.008,-10.14,-14.27,-14.31,False,-14.54,0.087,926,
USD_JPY,10,5,1,0.0,False,-173.07,0.062,29867,0.997,0.001,-169.83,-178.21,-171.17,False,-153.42,0.044,10912,
USD_JPY,10,5,1,0.0,True,-63.3,0.063,10835,0.997,0.001,-61.7,-65.48,-62.72,False,-55.41,0.046,3927,
USD_JPY,10,5,1,0.5,False,-93.3,0.063,15822,0.997,0.002,-90.76,-97.4,-91.73,False,-80.29,0.049,5627,
USD_JPY,10,5,1,0.5,True,-52.22,0.063,8837,0.996,0.002,-50.92,-53.61,-52.14,False,-45.12,0.049,3182,
USD_JPY,10,5,1,1.0,False,-52.56,0.065,8861,0.996,0.002,-47.34,-56.25,-54.08,False,-48.15,0.049,3318,
USD_JPY,10,5,1,1.0,True,-37.17,0.064,6264,0.996,0.002,-33.99,-39.13,-38.38,False,-33.68,0.048,2342,
USD_JPY,10,5,1,2.0,False,-14.96,0.061,2470,0.991,0.004,-11.65,-16.57,-16.68,False,-15.62,0.042,1053,
USD_JPY,10,5,1,2.0,True,-12.71,0.065,2131,0.992,0.004,-10.09,-13.64,-14.4,False,-13.63,0.041,927,
USD_JPY,10,5,2,0.0,False,-172.11,0.088,29678,0.995,0.003,-169.28,-177.31,-169.75,False,-154.57,0.064,10862,
USD_JPY,10,5,2,0.0,True,-63.03,0.091,10813,0.993,0.003,-61.6,-65.75,-61.74,False,-56.41,0.067,3923,
USD_JPY,10,5,2,0.5,False,-93.24,0.093,15761,0.993,0.003,-90.56,-97.51,-91.65,False,-81.86,0.07,5610,
USD_JPY,10,5,2,0.5,True,-52.06,0.093,8820,0.992,0.003,-50.47,-54.01,-51.68,False,-46.14,0.07,3178,
USD_JPY,10,5,2,1.0,False,-52.7,0.096,8842,0.991,0.004,-47.18,-56.71,-54.21,False,-49.62,0.07,3314,
USD_JPY,10,5,2,1.0,True,-37.12,0.096,6257,0.991,0.004,-33.86,-39.5,-37.99,False,-34.82,0.067,2340,
USD_JPY,10,5,2,2.0,False,-14.96,0.099,2468,0.984,0.006,-11.67,-16.76,-16.44,False,-16.23,0.066,1053,
USD_JPY,10,5,2,2.0,True,-12.68,0.102,2130,0.985,0.006,-10.17,-13.83,-14.05,False,-14.13,0.065,927,
USD_JPY,10,5,3,0.0,False,-169.41,0.109,29128,0.991,0.005,-166.17,-175.35,-166.7,False,-153.64,0.087,10688,
USD_JPY,10,5,3,0.0,True,-62.71,0.113,10741,0.989,0.005,-60.8,-66.0,-61.32,False,-56.39,0.091,3907,
USD_JPY,10,5,3,0.5,False,-93.09,0.112,15621,0.988,0.005,-89.82,-98.46,-90.99,False,-81.88,0.095,5567,
USD_JPY,10,5,3,0.5,True,-52.11,0.113,8769,0.988,0.005,-50.11,-54.83,-51.38,False,-46.06,0.096,3167,
USD_JPY,10,5,3,1.0,False,-52.8,0.115,8782,0.987,0.006,-46.8,-57.68,-53.92,False,-49.32,0.097,3302,
USD_JPY,10,5,3,1.0,True,-37.28,0.114,6225,0.987,0.005,-33.6,-40.3,-37.93,False,-34.58,0.095,2336,
USD_JPY,10,5,3,2.0,False,-15.23,0.111,2463,0.978,0.009,-11.59,-17.45,-16.63,False,-16.3,0.088,1052,
USD_JPY,10,5,3,2.0,True,-12.89,0.114,2125,0.98,0.008,-10.19,-14.24,-14.26,False,-14.29,0.086,926,
USD_JPY,20,0,1,0.0,False,-173.12,0.062,29867,1.0,0.0,-169.88,-178.16,-171.32,False,-153.97,0.044,10912,
USD_JPY,20,0,1,0.0,True,-63.38,0.063,10835,1.0,0.0,-61.92,-65.49,-62.74,False,-55.38,0.046,3927,
USD_JPY,20,0,1,0.5,False,-93.31,0.063,15822,1.0,0.0,-90.74,-97.33,-91.87,False,-80.31,0.049,5627,
USD_JPY,20,0,1,0.5,True,-52.29,0.063,8837,1.0,0.0,-51.1,-53.62,-52.16,False,-45.1,0.049,3182,
USD_JPY,20,0,1,1.0,False,-52.6,0.065,8861,1.0,0.0,-47.43,-56.15,-54.21,False,-48.15,0.049,3318,
USD_JPY,20,0,1,1.0,True,-37.23,0.064,6264,1.0,0.0,-34.17,-39.14,-38.39,False,-33.63,0.048,2342,
USD_JPY,20,0,1,2.0,False,-14.95,0.061,2470,0.999,0.001,-11.61,-16.48,-16.77,False,-15.58,0.042,1053,
USD_JPY,20,0,1,2.0,True,-12.75,0.065,2131,1.0,0.0,-10.16,-13.67,-14.41,False,-13.57,0.041,927,
USD_JPY,20,0,2,0.0,False,-172.32,0.088,29674,1.0,0.0,-169.78,-177.29,-169.9,False,-155.5,0.064,10862,
USD_JPY,20,0,2,0.0,True,-63.29,0.091,10813,1.0,0.0,-62.27,-65.87,-61.72,False,-56.57,0.067,3923,
USD_JPY,20,0,2,0.5,False,-93.46,0.093,15761,0.999,0.001,-91.11,-97.56,-91.71,False,-82.38,0.069,5610,
USD_JPY,20,0,2,0.5,True,-52.28,0.093,8820,1.0,0.0,-51.05,-54.13,-51.65,False,-46.3,0.07,3178,
USD_JPY,20,0,2,1.0,False,-52.88,0.096,8842,0.999,0.001,-47.69,-56.72,-54.24,False,-49.96,0.07,3314,
USD_JPY,20,0,2,1.0,True,-37.29,0.096,6257,1.0,0.0,-34.33,-39.62,-37.91,False,-34.94,0.067,2340,
USD_JPY,20,0,2,2.0,False,-15.0,0.099,2468,0.998,0.002,-11.86,-16.72,-16.42,False,-16.44,0.066,1053,
USD_JPY,20,0,2,2.0,True,-12.75,0.102,2130,0.999,0.001,-10.42,-13.9,-13.94,False,-14.3,0.065,927,
USD_JPY,20,0,3,0.0,False,-169.71,0.109,29113,0.999,0.001,-166.91,-175.23,-166.99,False,-154.76,0.087,10687,
USD_JPY,20,0,3,0.0,True,-62.98,0.113,10740,0.999,0.001,-61.75,-65.9,-61.31,False,-56.48,0.091,3907,
USD_JPY,20,0,3,0.5,False,-93.43,0.112,15618,0.999,0.001,-90.67,-98.47,-91.13,False,-82.44,0.095,5566,
USD_JPY,20,0,3,0.5,True,-52.35,0.114,8768,0.999,0.001,-50.86,-54.84,-51.37,False,-46.16,0.096,3167,
USD_JPY,20,0,3,1.0,False,-53.08,0.115,8782,0.999,0.001,-47.62,-57.57,-54.05,False,-49.6,0.098,3301,
USD_JPY,20,0,3,1.0,True,-37.48,0.114,6225,0.999,0.001,-34.25,-40.31,-37.89,False,-34.63,0.095,2336,
USD_JPY,20,0,3,2.0,False,-15.32,0.111,2463,0.998,0.002,-11.83,-17.46,-16.68,False,-16.3,0.09,1051,
USD_JPY,20,0,3,2.0,True,-12.96,0.114,2125,0.999,0.001,-10.41,-14.3,-14.16,False,-14.25,0.087,926,
USD_JPY,20,5,1,0.0,False,-173.03,0.062,29867,0.998,0.0,-169.71,-178.1,-171.27,False,-153.22,0.044,10912,
USD_JPY,20,5,1,0.0,True,-63.36,0.063,10835,0.998,0.0,-61.85,-65.47,-62.74,False,-55.15,0.046,3927,
USD_JPY,20,5,1,0.5,False,-93.25,0.063,15822,0.998,0.0,-90.63,-97.29,-91.84,False,-80.04,0.049,5627,
USD_JPY,20,5,1,0.5,True,-52.27,0.063,8837,0.998,0.0,-51.03,-53.6,-52.16,False,-44.87,0.049,3182,
USD_JPY,20,5,1,1.0,False,-52.57,0.065,8861,0.997,0.0,-47.39,-56.14,-54.17,False,-47.88,0.049,3318,
USD_JPY,20,5,1,1.0,True,-37.22,0.064,6264,0.997,0.0,-34.14,-39.12,-38.4,False,-33.4,0.048,2342,
USD_JPY,20,5,1,2.0,False,-14.95,0.061,2470,0.994,0.001,-11.63,-16.46,-16.77,False,-15.37,0.042,1053,
USD_JPY,20,5,1,2.0,True,-12.75,0.065,2131,0.995,0.0,-10.19,-13.64,-14.42,False,-13.37,0.041,927,
USD_JPY,20,5,2,0.0,False,-172.13,0.088,29674,0.997,0.0,-169.44,-177.21,-169.75,False,-154.47,0.064,10862,
USD_JPY,20,5,2,0.0,True,-63.2,0.091,10813,0.996,0.0,-62.13,-65.83,-61.64,False,-56.17,0.067,3923,
USD_JPY,20,5,2,0.5,False,-93.29,0.093,15761,0.996,0.001,-90.79,-97.48,-91.6,False,-81.84,0.069,5610,
USD_JPY,20,5,2,0.5,True,-52.19,0.093,8820,0.995,0.0,-50.9,-54.09,-51.57,False,-45.9,0.07,3178,
USD_JPY,20,5,2,1.0,False,-52.78,0.096,8842,0.994,0.001,-47.49,-56.68,-54.17,False,-49.43,0.07,3314,
USD_JPY,20,5,2,1.0,True,-37.23,0.096,6257,0.994,0.0,-34.25,-39.57,-37.88,False,-34.54,0.067,2340,
USD_JPY,20,5,2,2.0,False,-14.97,0.098,2468,0.989,0.002,-11.83,-16.68,-16.38,False,-16.04,0.066,1053,
USD_JPY,20,5,2,2.0,True,-12.74,0.102,2130,0.99,0.001,-10.45,-13.86,-13.91,False,-13.93,0.065,927,
USD_JPY,20,5,3,0.0,False,-169.45,0.109,29114,0.995,0.001,-166.63,-175.02,-166.71,False,-153.88,0.087,10688,
USD_JPY,20,5,3,0.0,True,-62.89,0.113,10740,0.994,0.001,-61.6,-65.88,-61.18,False,-56.26,0.091,3907,
USD_JPY,20,5,3,0.5,False,-93.17,0.112,15619,0.993,0.001,-90.3,-98.34,-90.89,False,-82.1,0.095,5567,
USD_JPY,20,5,3,0.5,True,-52.26,0.113,8768,0.993,0.001,-50.73,-54.81,-51.24,False,-45.94,0.096,3167,
