pair,thr,peak_bars,sd,tp,n_events,fill_rate,tp_rate,up_tp_pct,dn_tp_pct,total_pnl,ppd,ev_per_day
GBP_JPY,3.0,22,0,15,12815,99.98439328911431,60.93810973229837,59.22878347853191,62.53968253967308,33886.15753173828,88.83644343827744,33.595990386199624
GBP_JPY,3.0,22,0,20,12815,99.98439328911431,44.610942012015556,43.030009680535166,46.09221466363627,39574.644775390625,103.74946433174317,33.595990386199624
GBP_JPY,3.0,22,1,5,12815,99.98439328911431,95.16896901583586,94.80477573409247,95.51020408161821,-3028.405212401781,-7.939311151101604,33.595990386199624
GBP_JPY,3.0,22,1,8,12815,99.98439328911431,84.99960977131936,83.5592126492282,86.34920634919328,10320.886474611123,27.057386092711123,33.595990386199624
GBP_JPY,3.0,22,1,10,12815,99.98439328911431,77.1325997034202,75.73410777668994,78.44293272863516,15581.89086914329,40.8497117314514,33.595990386199624
GBP_JPY,3.0,22,1,15,12815,99.98439328911431,57.71482088503412,56.11487576636719,59.2139077853274,23303.24633789555,61.09212953064226,33.595990386199624
GBP_JPY,3.0,22,1,20,12815,99.98439328911431,41.94958245531554,40.60987415294601,43.20483749054524,27420.923339850513,71.88709144801676,33.595990386199624
GBP_JPY,3.0,22,2,5,12815,99.9609832227858,92.14676034347445,91.35065354202172,92.89278693481128,-10428.222839356498,-27.338780667668225,33.595990386199624
GBP_JPY,3.0,22,2,8,12815,99.9609832227858,81.27244340358459,79.94190737452315,82.51928020564304,988.1826782202019,2.5906340817241436,33.595990386199624
GBP_JPY,3.0,22,2,10,12815,99.9609832227858,72.91959406712935,71.32483459737432,74.41403296535998,4527.87615966442,11.870345995317075,33.595990386199624
GBP_JPY,3.0,22,2,15,12815,99.9609832227858,54.24668227946493,52.638373406478514,55.753818236797855,12218.541992181503,32.03230739779213,33.595990386199624
GBP_JPY,3.0,22,2,20,12815,99.9609832227858,39.2818110850867,38.21203808293719,40.28428852260089,15294.93749999204,40.097430605326316,33.595990386199624
GBP_JPY,3.0,22,3,5,12815,99.77370269215763,89.05052401062966,88.11833171676557,89.9242424242288,-17842.90802001969,-46.777227179276295,33.595990386199624
GBP_JPY,3.0,22,3,8,12815,99.77370269215763,77.2954794306212,75.88102166180474,78.6212121212002,-9071.606750488612,-23.782256197955448,33.595990386199624
GBP_JPY,3.0,22,3,10,12815,99.77370269215763,69.05208822148685,67.42644681537868,70.57575757574688,-5863.626342773888,-15.37216810301197,33.595990386199624
GBP_JPY,3.0,22,3,15,12815,99.77370269215763,51.087126544654225,49.48270287745724,52.590909090901114,1185.3156738274133,3.107440810184745,33.595990386199624
GBP_JPY,3.0,22,3,20,12815,99.77370269215763,36.500860315967735,35.62883931457555,37.31818181817616,3228.53070068267,8.463963041879463,33.595990386199624
GBP_JPY,3.0,22,5,5,12815,97.74483027701912,83.1151205492509,81.83019491244106,84.31705809640229,-30419.700927736776,-79.74873038777312,33.595990386199624
GBP_JPY,3.0,22,5,8,12815,97.74483027701912,70.48539038798735,68.89659729103586,71.97156983929666,-25344.412353519827,-66.44328004469224,33.595990386199624
GBP_JPY,3.0,22,5,10,12815,97.74483027701912,62.33434456330335,60.637594978516574,63.92150803460075,-23061.126098638175,-60.45738358991692,33.595990386199624
GBP_JPY,3.0,22,5,15,12815,97.74483027701912,45.633083186967454,44.05351833497785,47.11063040790372,-17372.63885498821,-45.54436269645743,33.595990386199624
GBP_JPY,3.0,22,5,20,12815,97.74483027701912,32.80376816221996,32.57350512057605,33.01915945611356,-14546.864013681445,-38.13627027335116,33.595990386199624
GBP_JPY,3.0,44,0,5,12500,99.992,98.49587967036575,98.48130841119851,98.50929767940701,4959.931640625,13.003028928181415,32.770181804720664
GBP_JPY,3.0,44,0,8,12500,99.992,91.18329466356579,90.37049399197423,91.93176579067281,25499.533630371094,66.84994824022796,32.770181804720664
GBP_JPY,3.0,44,0,10,12500,99.992,84.35074805983803,83.2777036047925,85.33886583677803,34453.622131347656,90.32411688603281,32.770181804720664
GBP_JPY,3.0,44,0,15,12500,99.992,64.61316905351912,62.88384512682528,66.2056247118386,44383.360900878906,116.3560644661066,32.770181804720664
GBP_JPY,3.0,44,0,20,12500,99.992,47.64381150491658,46.411882510005604,48.7782388197251,50050.640869140625,131.21348805796165,32.770181804720664
GBP_JPY,3.0,44,1,5,12500,99.992,96.48771901751367,96.31174899864881,96.64976179497515,23.127685547274268,0.060631876808527066,32.770181804720664
GBP_JPY,3.0,44,1,8,12500,99.992,87.80702456195793,86.73230974631394,88.79668049791167,17615.730834962324,46.18165616677913,32.770181804720664
GBP_JPY,3.0,44,1,10,12500,99.992,80.41443315464593,79.05540720959962,81.66589826339609,24198.02600097879,63.43789690939461,32.770181804720664
GBP_JPY,3.0,44,1,15,12500,99.992,61.34890791262811,59.52937249665228,63.02443522359565,34176.05749512158,89.59644939869764,32.770181804720664
GBP_JPY,3.0,44,1,20,12500,99.992,44.69957596607371,43.69158878503943,45.62778546180334,37993.04669190082,99.60312379270647,32.770181804720664
GBP_JPY,3.0,44,2,5,12500,99.96000000000001,94.10964385753549,93.57369387412892,94.60332103319577,-5153.676940918722,-13.510954425336251,32.770181804720664
GBP_JPY,3.0,44,2,8,12500,99.96000000000001,84.37775110043341,83.29160407276193,85.37822878227469,9566.220703123003,25.078943330033884,32.770181804720664
GBP_JPY,3.0,44,2,10,12500,99.96000000000001,76.16646658662856,74.2447003838968,77.93665436653168,14057.229675289922,36.852637770397216,32.770181804720664
GBP_JPY,3.0,44,2,15,12500,99.96000000000001,57.6470588235248,56.150893006166555,59.02521525214344,22879.714904779743,59.98179336558475,32.770181804720664
GBP_JPY,3.0,44,2,20,12500,99.96000000000001,41.92076830731957,41.02820898013002,42.742927429267716,26094.73046874258,68.41032492847025,32.770181804720664
GBP_JPY,3.0,44,3,5,12500,99.856,91.30748277518896,90.49131016041268,92.05909510617235,-11444.369812011842,-30.002726350406796,32.770181804720664
GBP_JPY,3.0,44,3,8,12500,99.856,80.52395449446558,79.16109625667126,81.77900892581074,-246.87744140652626,-0.6472174910700911,32.770181804720664
GBP_JPY,3.0,44,3,10,12500,99.856,72.2480371735241,70.52139037431976,73.83810403199848,3797.4329833980437,9.955405540575734,32.770181804720664
GBP_JPY,3.0,44,3,15,12500,99.856,54.11792981893494,52.87433155079329,55.26315789472833,11471.210998534505,30.07309359538296,32.770181804720664
GBP_JPY,3.0,44,3,20,12500,99.856,39.176414036209,38.26871657753371,40.01231148044936,14234.728454588982,37.317971151816906,32.770181804720664
GBP_JPY,3.0,44,5,5,12500,98.488,85.63885955648723,84.56193865445101,86.6302652105949,-23769.766235353574,-62.315164879059786,32.770181804720664
GBP_JPY,3.0,44,5,8,12500,98.488,73.25156364226518,71.51330283001668,74.85179407175119,-17482.051940921716,-45.831201633885954,32.770181804720664
GBP_JPY,3.0,44,5,10,12500,98.488,65.59987003492279,63.853584138270826,67.20748829952149,-13840.027465825127,-36.28321729899335,32.770181804720664
GBP_JPY,3.0,44,5,15,12500,98.488,48.37137519291297,47.127605490586824,49.51638065521848,-8172.747497565819,-21.42579370714462,32.770181804720664
GBP_JPY,3.0,44,5,20,12500,98.488,35.041832507510755,34.57041179460522,35.47581903275577,-5817.034606942685,-15.250022530709089,32.770181804720664
USD_JPY,2.0,10,0,5,18009,99.96113054583819,83.91845350516142,82.73776184607564,85.07988980715315,14396.408996582031,39.478288438166956,49.3848498366325
USD_JPY,2.0,10,0,8,18009,99.96113054583819,66.35373847349926,65.38590791978656,67.30578512395952,16962.645874023438,46.51550443226283,49.3848498366325
USD_JPY,2.0,10,0,10,18009,99.96113054583819,55.61048772358318,54.96807438108491,56.242424242418046,17035.634765625,46.71565688112092,49.3848498366325
USD_JPY,2.0,10,0,15,18009,99.96113054583819,35.646039328961464,35.723087263354344,35.57024793388038,19412.861328125,53.234562806864524,49.3848498366325
USD_JPY,2.0,10,0,20,18009,99.96113054583819,21.847572491944124,22.49355886635796,21.212121212118873,19706.673583984375,54.040264074884824,49.3848498366325
USD_JPY,2.0,10,1,5,18009,99.8389694041868,77.60845383759302,76.61842252888178,78.5816697915431,-2528.2290039025884,-6.93298960021924,49.3848498366325
USD_JPY,2.0,10,1,8,18009,99.8389694041868,60.75639599554723,59.86760911028163,61.630087129142865,-640.6601562435826,-1.7568385591872309,49.3848498366325
USD_JPY,2.0,10,1,10,18009,99.8389694041868,51.2458286985511,50.82463816896098,51.65986544611761,521.9339599689101,1.4312638257373305,49.3848498366325
USD_JPY,2.0,10,1,15,18009,99.8389694041868,32.597330367072715,32.8284528217174,32.370133450972496,2466.861816417272,6.7647065562490685,49.3848498366325
USD_JPY,2.0,10,1,20,18009,99.8389694041868,19.905450500555066,20.442050936831542,19.377964045437366,2162.778381360754,5.930839335522013,49.3848498366325
USD_JPY,2.0,10,2,5,18009,98.61735798767283,73.17004504504092,72.30629195584568,74.01627466279412,-14754.729919438469,-40.460887414711394,49.3848498366325
USD_JPY,2.0,10,2,8,18009,98.61735798767283,56.368243243240066,55.83115257707863,56.89443763236463,-14678.572998054804,-40.25204749430757,49.3848498366325
USD_JPY,2.0,10,2,10,18009,98.61735798767283,47.195945945943286,46.99055637728444,47.397168654548274,-13975.1616821385,-38.323130718811164,49.3848498366325
USD_JPY,2.0,10,2,15,18009,98.61735798767283,29.718468468466796,30.02616907497667,29.417010366733987,-12359.939331067457,-33.89381686127238,49.3848498366325
USD_JPY,2.0,10,2,20,18009,98.61735798767283,18.417792792791754,19.13755831152359,17.712629584213833,-11788.821228042169,-32.3276787216263,49.3848498366325
USD_JPY,2.0,10,3,5,18009,94.40279860069965,70.2605729074719,69.75382409176987,70.75176647746197,-20552.782409668544,-56.36049047845315,49.3848498366325
USD_JPY,2.0,10,3,8,18009,94.40279860069965,54.19681195223491,54.134799235175166,54.25692111663915,-19475.794433594638,-53.40713996069711,49.3848498366325
USD_JPY,2.0,10,3,10,18009,94.40279860069965,45.33262749249777,45.49474187379953,45.175489401129944,-18923.784362794024,-51.893400471841694,49.3848498366325
USD_JPY,2.0,10,3,15,18009,94.40279860069965,28.386565496145614,29.146749521985043,27.649716205255686,-17484.35455322404,-47.94615048594652,49.3848498366325
USD_JPY,2.0,10,3,20,18009,94.40279860069965,17.440150579376656,18.236137667301836,16.66859724313487,-17795.14294433753,-48.79840424940414,49.3848498366325
USD_JPY,2.0,10,5,5,18009,83.88583486034761,66.26729330773374,66.43650148929508,66.10542675818338,-24893.88122559173,-68.2647890597375,49.3848498366325
USD_JPY,2.0,10,5,8,18009,83.88583486034761,51.016085258486065,51.543460601130306,50.51159176271849,-23337.87207032091,-63.99785150198999,49.3848498366325
USD_JPY,2.0,10,5,10,18009,83.88583486034761,42.476997418412495,43.17627944759773,41.80805595129623,-22516.65466309582,-61.745883134005105,49.3848498366325
USD_JPY,2.0,10,5,15,18009,83.88583486034761,26.034288740317336,27.186569184940808,24.932003626470024,-22222.842407239266,-60.94018186599255,49.3848498366325
USD_JPY,2.0,10,5,20,18009,83.88583486034761,16.508903157475572,17.506092607633697,15.554979924878182,-21651.519165053403,-59.373481187247094,49.3848498366325
USD_JPY,2.0,22,0,5,17711,99.96612274857434,86.58571025133654,85.3578685933523,87.81507855769325,23118.36700439453,63.39591776224018,48.56766480407564
USD_JPY,2.0,22,0,8,17711,99.96612274857434,69.8164360350144,68.40144502144182,71.2331863908589,29299.085510253906,80.34487968652031,48.56766480407564
USD_JPY,2.0,22,0,10,17711,99.96612274857434,59.18102231007856,58.12824565363985,60.235107946189636,30490.092163085938,83.61089582870144,48.56766480407564
USD_JPY,2.0,22,0,15,17711,99.96612274857434,38.3733408641605,38.29306841272992,38.45371312308822,32587.845764160156,89.36342215350045,48.56766480407564
USD_JPY,2.0,22,0,20,17711,99.96612274857434,24.128777181585757,24.5202077218306,23.736859952523595,33797.16247558594,92.67964871792338,48.56766480407564
USD_JPY,2.0,22,1,5,17711,99.87578341143923,80.81858782293624,79.72881355931301,81.90971829391538,7558.377563479648,20.726822198956892,48.56766480407564
USD_JPY,2.0,22,1,8,17711,99.87578341143923,63.89846797444378,62.5988700564901,65.19968322207657,11966.192138677683,32.81407084707033,48.56766480407564
USD_JPY,2.0,22,1,10,17711,99.87578341143923,54.38408050200382,53.46892655366627,55.3003733453948,14021.748596198746,38.45088282915695,48.56766480407564
USD_JPY,2.0,22,1,15,17711,99.87578341143923,35.32138617219541,35.43502824858356,35.207602669981306,15948.172668467436,43.733583896993224,48.56766480407564
USD_JPY,2.0,22,1,20,17711,99.87578341143923,22.1437051274791,22.4745762711839,21.812422219705642,16860.16918946565,46.23448962418674,48.56766480407564
USD_JPY,2.0,22,2,5,17711,98.92157416294958,76.17579908675364,74.83140930391188,77.5168167825701,-4188.6573486370835,-11.486268764481625,48.56766480407564
USD_JPY,2.0,22,2,8,17711,98.92157416294958,59.805936073055946,58.85244027888229,60.75704024625917,-1641.613159186893,-4.501683566899028,48.56766480407564
USD_JPY,2.0,22,2,10,17711,98.92157416294958,49.86301369862729,49.27420276602477,50.450347736854354,-1463.9524536222689,-4.014496756627545,48.56766480407564
USD_JPY,2.0,22,2,15,17711,98.92157416294958,32.10616438355981,32.36941364727027,31.84357541899078,971.5432739136104,2.664196717864066,48.56766480407564
USD_JPY,2.0,22,2,20,17711,98.92157416294958,20.456621004565044,20.928106069262668,19.986318549763997,2253.468139634179,6.179531661251015,48.56766480407564
USD_JPY,2.0,22,3,5,17711,95.82180565750099,72.83601437746316,71.78909952605784,73.87176180986123,-11718.798828125524,-32.13566108016458,48.56766480407564
USD_JPY,2.0,22,3,8,17711,95.82180565750099,56.684933121203414,56.06635071089383,57.296917125769866,-9645.038574219587,-26.448930071428858,48.56766480407564
USD_JPY,2.0,22,3,10,17711,95.82180565750099,47.6224147074393,47.511848341226596,47.73180166451204,-8894.34344482523,-24.390350125944284,48.56766480407564
USD_JPY,2.0,22,3,15,17711,95.82180565750099,30.446055035058013,30.864928909948947,30.031649279096236,-7730.429870606811,-21.198629481511233,48.56766480407564
USD_JPY,2.0,22,3,20,17711,95.82180565750099,19.085498792055912,19.91706161137205,18.262806236078035,-7057.911315919529,-19.354427813701772,48.56766480407564
USD_JPY,2.0,22,5,5,17711,86.55637739258088,68.34964122634909,68.09945774367569,68.59312652850191,-20516.18988037661,-56.26014528637004,48.56766480407564
USD_JPY,2.0,22,5,8,17711,86.55637739258088,52.72015655576955,53.035312789306566,52.41343802290482,-18882.741149910584,-51.78085047433702,48.56766480407564
USD_JPY,2.0,22,5,10,17711,86.55637739258088,44.31833007175184,44.86179076841094,43.78941948770192,-18418.436279306577,-50.507618961582516,48.56766480407564
USD_JPY,2.0,22,5,15,17711,86.55637739258088,27.86692759295317,28.7263589472254,27.030505856606123,-17209.119567883667,-47.19139239716746,48.56766480407564
USD_JPY,2.0,22,5,20,17711,86.55637739258088,18.07566862361265,19.243486311331935,16.93911700347317,-16247.901916518185,-44.555510928290516,48.56766480407564
USD_JPY,2.0,44,0,5,17176,99.98253376804844,88.88371280497938,88.03716608593635,89.73490599088055,27910.548706054688,76.53719011086281,47.10057086978732
USD_JPY,2.0,44,0,8,17176,99.98253376804844,72.88767250916712,72.00929152147827,73.77087469343994,37532.18682861328,102.9219507230553,47.10057086978732
USD_JPY,2.0,44,0,10,17176,99.98253376804844,62.42939498048899,61.35888501741448,63.50578068433218,39221.97967529297,107.55575415402272,47.10057086978732
USD_JPY,2.0,44,0,15,17176,99.98253376804844,40.7791300296954,40.94076655051789,40.61660632955265,41443.252868652344,113.64699981453634,47.10057086978732
USD_JPY,2.0,44,0,20,17176,99.98253376804844,25.971000989924537,26.376306620205998,25.56347074623081,43030.34362792969,117.99917033061267,47.10057086978732
USD_JPY,2.0,44,1,5,17176,99.93013507219376,83.5935679328779,82.79307540373152,84.39873787541376,14912.035583498655,40.89225598587382,47.10057086978732
USD_JPY,2.0,44,1,8,17176,99.93013507219376,67.18713586576163,66.22516556290621,68.15472712398409,21086.886047368404,57.82512637966959,47.10057086978732
USD_JPY,2.0,44,1,10,17176,99.93013507219376,57.67303658820452,56.6515626815317,58.70047913987862,23034.584045416763,63.16616548015978,47.10057086978732
USD_JPY,2.0,44,1,15,17176,99.93013507219376,37.590305290139966,37.82967352154783,37.34953838961816,25587.964599619118,70.16812645772993,47.10057086978732
USD_JPY,2.0,44,1,20,17176,99.93013507219376,23.79398741551947,24.13152085511512,23.45448171087724,26362.86468507049,72.29308199987051,47.10057086978732
USD_JPY,2.0,44,2,5,17176,99.2955286446204,78.92113749633076,78.11877708796085,79.72528762619397,3293.251953121322,9.030859746742916,47.10057086978732
USD_JPY,2.0,44,2,8,17176,99.2955286446204,62.86133098797637,61.88356565537521,63.8412772951322,6847.500610345081,18.777432916771684,47.10057086978732
USD_JPY,2.0,44,2,10,17176,99.2955286446204,53.016710642037346,52.26660419350447,53.76849025592231,7676.110595694927,21.049673446486622,47.10057086978732
USD_JPY,2.0,44,2,15,17176,99.2955286446204,34.50014658457728,34.75459763382514,34.245127964306846,10268.28839110185,28.15802544693218,47.10057086978732
USD_JPY,2.0,44,2,20,17176,99.2955286446204,21.9994136616815,22.525477333955426,21.47217656726679,10986.479553209045,30.12747198447787,47.10057086978732
USD_JPY,2.0,44,3,5,17176,96.94340940847694,75.17266230255989,74.7348119575609,75.60742070615491,-5514.506713867657,-15.122054860761617,47.10057086978732
USD_JPY,2.0,44,3,8,17176,96.94340940847694,59.449882889912956,58.77531340404306,60.119688809089155,-3043.1076660163926,-8.344906164857836,47.10057086978732
USD_JPY,2.0,44,3,10,17176,96.94340940847694,50.11711008347546,49.95178399227942,50.281268701370394,-1939.6323852548503,-5.318921321788,47.10057086978732
USD_JPY,2.0,44,3,15,17176,96.94340940847694,32.30436610413595,32.87126325939816,31.741472172348082,-324.8339233411252,-0.8907698665137244,47.10057086978732
USD_JPY,2.0,44,3,20,17176,96.94340940847694,20.52129001261062,21.178881388618468,19.86834230999164,276.56506347505774,0.7584054711407886,47.10057086978732
USD_JPY,2.0,44,5,5,17176,88.86818816953888,70.23715932913586,69.69656992083513,70.77043206662275,-16313.221130376258,-44.73463134407306,47.10057086978732
USD_JPY,2.0,44,5,8,17176,88.86818816953888,54.67112159328782,54.67018469656271,54.67204580946712,-14428.139648445367,-39.56530123607297,47.10057086978732
USD_JPY,2.0,44,5,10,17176,88.86818816953888,45.879192872114395,46.50395778363502,45.2628839146219,-14091.947937021112,-38.64338568357103,47.10057086978732
USD_JPY,2.0,44,5,15,17176,88.86818816953888,29.219077568132256,29.96042216358444,28.487766788127473,-12504.857177746657,-34.29121516750262,47.10057086978732
USD_JPY,2.0,44,5,20,17176,88.86818816953888,18.605870020963142,19.577836411606913,17.647058823527114,-11706.604309096154,-32.10222088409065,47.10057086978732
USD_JPY,2.5,10,0,5,15641,99.94885237516783,84.18729610438916,83.03372260857064,85.28457314027892,13190.208129882812,36.17060624177866,42.89124528262363
USD_JPY,2.5,10,0,8,15641,99.94885237516783,67.5558114245463,66.50045925730659,68.55966050922758,17598.43701171875,48.25899101466855,42.89124528262363
USD_JPY,2.5,10,0,10,15641,99.94885237516783,57.10995970062962,56.34431177010152,57.83824263603871,17921.107177734375,49.14382735735515,42.89124528262363
USD_JPY,2.5,10,0,15,15641,99.94885237516783,36.57647284590056,36.84555832567421,36.320519221163714,18526.312561035156,50.80344071593313,42.89124528262363
USD_JPY,2.5,10,0,20,15641,99.94885237516783,23.066589905966666,23.89450203385069,22.279081377930318,19725.23223876953,54.091156205471464,42.89124528262363
USD_JPY,2.5,10,1,5,15641,99.8465571255035,78.22885317281948,77.07156927116519,79.33016745812554,-692.2933959930015,-1.89842886356859,42.89124528262363
USD_JPY,2.5,10,1,8,15641,99.8465571255035,61.78523403982443,60.77478660537613,62.746813296667995,1599.8056640679279,4.3870377304563695,42.89124528262363
USD_JPY,2.5,10,1,10,15641,99.8465571255035,52.775821220461495,52.094550229802735,53.42414396400231,3525.226135260614,9.666986691655158,42.89124528262363
USD_JPY,2.5,10,1,15,15641,99.8465571255035,33.732471025162724,34.1956664477959,33.291677080725655,4405.924316415662,12.082065120648297,42.89124528262363
USD_JPY,2.5,10,1,20,15641,99.8465571255035,21.08599602996599,22.022324359813258,20.194951262181927,5091.850219737771,13.963032844265312,42.89124528262363
USD_JPY,2.5,10,2,5,15641,98.67655520746756,73.79162887131827,72.7902023429083,74.74122696287873,-11030.696411136953,-30.248724851878475,42.89124528262363
USD_JPY,2.5,10,2,8,15641,98.67655520746756,57.846313334193475,57.16187433439068,58.49532946224962,-9789.493835455874,-26.845059861215386,42.89124528262363
USD_JPY,2.5,10,2,10,15641,98.67655520746756,48.859660489824485,48.65548455803399,49.0532693764139,-8556.378723152608,-23.463572568618403,42.89124528262363
USD_JPY,2.5,10,2,15,15641,98.67655520746756,30.866917195799477,31.37646432374449,30.38374147942055,-8520.687561046074,-23.36569913416196,42.89124528262363
USD_JPY,2.5,10,2,20,15641,98.67655520746756,19.515355708175488,20.527156549518033,18.555920222163778,-7019.354919446304,-19.248697242872083,42.89124528262363
USD_JPY,2.5,10,3,5,15641,94.6998273767662,71.30029705643591,70.47698512027945,72.07715522896312,-15534.885070801265,-42.60025356493223,42.89124528262363
USD_JPY,2.5,10,3,8,15641,94.6998273767662,55.64407237374726,55.1661799471485,56.09500065607451,-14397.999023438248,-39.482648660140995,42.89124528262363
USD_JPY,2.5,10,3,10,15641,94.6998273767662,46.71212530380457,46.850229453477006,46.58181341030749,-14021.516479493086,-38.45024631137953,42.89124528262363
USD_JPY,2.5,10,3,15,15641,94.6998273767662,29.37483121792942,30.176609650948382,28.618291562783277,-13790.404479981657,-37.816483670959975,42.89124528262363
USD_JPY,2.5,10,3,20,15641,94.6998273767662,18.363489062920717,19.58003059379508,17.21558850544322,-12557.877136231844,-34.43660817589484,42.89124528262363
USD_JPY,2.5,10,5,5,15641,84.14423630202673,67.83679051743273,67.85714285713212,67.81794233864073,-19762.38555908684,-54.193039216455006,42.89124528262363
USD_JPY,2.5,10,5,8,15641,84.14423630202673,52.57199300964572,53.23957016434051,51.953753841643206,-18571.687133796157,-50.92786830559404,42.89124528262363
USD_JPY,2.5,10,5,10,15641,84.14423630202673,43.446546614995555,44.37420986092851,42.58744328991035,-19157.18017578971,-52.53342585788704,42.89124528262363
USD_JPY,2.5,10,5,15,15641,84.14423630202673,27.399133804420075,28.77686472818761,26.123225523192428,-17958.260498057738,-49.2457103683553,42.89124528262363
USD_JPY,2.5,10,5,20,15641,84.14423630202673,17.384697211456775,18.647281921615257,16.21542514268751,-17055.154113781893,-46.76918345548025,42.89124528262363
USD_JPY,2.5,22,0,5,15393,99.96102124342234,86.82004289334589,86.08509499597457,87.51421711107197,19651.301879882812,53.88842203522387,42.211171832710534
USD_JPY,2.5,22,0,8,15393,99.96102124342234,70.72203808409236,69.32031040941004,72.04600025273953,26601.132446289062,72.94646739654384,42.211171832710534
USD_JPY,2.5,22,0,10,15393,99.96102124342234,60.47312666536294,59.59325662295162,61.304182990008684,27811.021423339844,76.26426324587749,42.211171832710534
USD_JPY,2.5,22,0,15,15393,99.96102124342234,39.20192370182367,39.34974578538408,39.06230254011891,29354.688720703125,80.49735657021564,42.211171832710534
USD_JPY,2.5,22,0,20,15393,99.96102124342234,25.352570351593855,26.304522344122784,24.453431062804945,31312.910766601562,85.86725504783671,42.211171832710534
USD_JPY,2.5,22,1,5,15393,99.85707789254856,81.0942684275531,80.41264737405139,81.73770077145798,6718.525451662799,18.423753154198504,42.211171832710534
USD_JPY,2.5,22,1,8,15393,99.85707789254856,65.07058746990664,64.01393354768703,66.0680409763417,11608.802673344726,31.834026142830098,42.211171832710534
USD_JPY,2.5,22,1,10,15393,99.85707789254856,56.170711079301526,55.426045016069736,56.87365625394499,14223.414733892845,39.00389809525483,42.211171832710534
USD_JPY,2.5,22,1,15,15393,99.85707789254856,36.302127382731356,36.78992497319978,35.84165928923285,15066.795715340937,41.316644118014885,42.211171832710534
USD_JPY,2.5,22,1,20,15393,99.85707789254856,23.34265825255199,24.222936763126445,22.51169849500158,16670.617248545874,45.71469429193257,42.211171832710534
USD_JPY,2.5,22,2,5,15393,98.98655232898071,76.54393909561747,75.48701298700277,77.53983428934639,-3380.175598148188,-9.26922451751889,42.211171832710534
USD_JPY,2.5,22,2,8,15393,98.98655232898071,61.06845179496876,60.25432900432085,61.8355640535294,-319.19042969356906,-0.8752940996005948,42.211171832710534
USD_JPY,2.5,22,2,10,15393,98.98655232898071,51.735906018241664,51.44751082250386,52.00764818354977,1575.3081054612253,4.3198597498269,42.211171832710534
USD_JPY,2.5,22,2,15,15393,98.98655232898071,33.6024151735884,34.145021645017025,33.09114085404295,2892.7913818255856,7.932704092407195,42.211171832710534
USD_JPY,2.5,22,2,20,15393,98.98655232898071,21.53311019229366,22.48376623376319,20.63734862969781,3777.908142077611,10.359899288860797,42.211171832710534
USD_JPY,2.5,22,3,5,15393,96.00467745078932,73.63648666936841,72.49195466628339,74.70842615645725,-9452.815368652788,-25.921809512706414,42.211171832710534
USD_JPY,2.5,22,3,8,15393,96.00467745078932,58.42468534307359,57.88442703231315,58.93067749966466,-6673.229370117886,-18.29954080563482,42.211171832710534
USD_JPY,2.5,22,3,10,15393,96.00467745078932,49.04587900933489,49.18147474464122,48.9188835015006,-6152.852783203982,-16.872547657584263,42.211171832710534
USD_JPY,2.5,22,3,15,15393,96.00467745078932,31.675463526862114,32.5451238281751,30.860961866068553,-4395.036865235523,-12.052209207402983,42.211171832710534
USD_JPY,2.5,22,3,20,15393,96.00467745078932,19.982406279603467,21.32363229326692,18.726248198136712,-4272.231140138063,-11.715447460886418,42.211171832710534
USD_JPY,2.5,22,5,5,15393,86.7862015201715,69.6534171719388,69.22598694434733,70.05054151623537,-16545.137329106172,-45.37059928504477,42.211171832710534
USD_JPY,2.5,22,5,8,15393,86.7862015201715,54.25555805074824,54.63164438917397,53.90613718410774,-14455.063720710074,-39.63913327926155,42.211171832710534
USD_JPY,2.5,22,5,10,15393,86.7862015201715,45.15308032037988,45.71028908920645,44.63537906136539,-15001.470031746612,-41.13750596071681,42.211171832710534
USD_JPY,2.5,22,5,15,15393,86.7862015201715,29.201287521518886,30.55641902393059,27.942238267143978,-13043.247985850594,-35.76760748310239,42.211171832710534
USD_JPY,2.5,22,5,20,15393,86.7862015201715,18.601691743392575,20.049735778672666,17.256317689528192,-12180.540771496737,-33.40186445273731,42.211171832710534
USD_JPY,2.5,44,0,5,14991,99.97998799279569,89.47824926607356,89.16344561014782,89.77272727271568,25149.85321044922,68.96672353886304,41.108794708254635
USD_JPY,2.5,44,0,8,14991,99.97998799279569,74.3194555644466,73.15019326338029,75.41322314048612,35993.46514892578,98.70241942805069,41.108794708254635
USD_JPY,2.5,44,0,10,14991,99.97998799279569,64.21804109954202,63.017669795684284,65.34090909090065,39437.750244140625,108.14744703767569,41.108794708254635
USD_JPY,2.5,44,0,15,14991,99.97998799279569,42.7542033626873,42.490336830474526,43.00103305784568,42606.236572265625,116.83617053836291,41.108794708254635
USD_JPY,2.5,44,0,20,14991,99.97998799279569,27.728849746461986,28.38210933185693,27.117768595037816,43853.251953125,120.25577558737793,41.108794708254635
USD_JPY,2.5,44,1,5,14991,99.89326929491028,84.23372287144679,83.6971539099083,84.73568566626797,14408.957275392771,39.51269872551087,41.108794708254635
USD_JPY,2.5,44,1,8,14991,99.89326929491028,69.0083472454044,67.76733904392542,70.16931627244796,22730.842834476876,62.33323671723773,41.108794708254635
USD_JPY,2.5,44,1,10,14991,99.89326929491028,59.712854757925896,58.66261398175481,60.69535995863246,26063.864624028924,71.47315456827066,41.108794708254635
USD_JPY,2.5,44,1,15,14991,99.89326929491028,39.61268781301905,39.6932854379608,39.537288354654315,28882.84045410979,79.20343931820904,41.108794708254635
