n_events,fill_rate,tp_rate,total_pnl,ppd,ev_per_day,pair,thr,peak_bars,sd,tp
17493,99.98285028297033,67.28416237849815,5361.811706548173,15.056383580993282,49.12170221506624,EUR_JPY,2.0,10,1,8
17493,99.98285028297033,56.815323041734885,7725.441162116244,21.693638612330044,49.12170221506624,EUR_JPY,2.0,10,1,10
17493,99.98285028297033,34.865637507144946,6889.82098389708,19.347152271543308,49.12170221506624,EUR_JPY,2.0,10,1,15
17493,99.98285028297033,21.06346483704854,6294.878601086775,17.676507867294195,49.12170221506624,EUR_JPY,2.0,10,1,20
17493,99.83993597438976,79.13541368450736,-14698.59143066779,-41.27478598514764,49.12170221506624,EUR_JPY,2.0,10,2,5
17493,99.83993597438976,62.1757801316884,-9938.56719971379,-27.90826836041649,49.12170221506624,EUR_JPY,2.0,10,2,8
17493,99.83993597438976,51.57744059547371,-9741.287597664903,-27.354291920414646,49.12170221506624,EUR_JPY,2.0,10,2,10
17493,99.83993597438976,31.508731749210906,-10619.141296398957,-29.819373265959072,49.12170221506624,EUR_JPY,2.0,10,2,15
17493,99.83993597438976,19.364443172057292,-9947.910095229252,-27.93450393643758,49.12170221506624,EUR_JPY,2.0,10,2,20
17493,98.6566054993426,74.42925020280018,-26234.372009277846,-73.66815352649719,49.12170221506624,EUR_JPY,2.0,10,3,5
17493,98.6566054993426,57.579093753618174,-23116.64752197349,-64.91334109558285,49.12170221506624,EUR_JPY,2.0,10,3,8
17493,98.6566054993426,47.81550585235556,-23082.155273438522,-64.81648418360304,49.12170221506624,EUR_JPY,2.0,10,3,10
17493,98.6566054993426,28.97207092362794,-24249.23498535296,-68.09373463063365,49.12170221506624,EUR_JPY,2.0,10,3,15
17493,98.6566054993426,17.869973345693715,-23767.0946044938,-66.7398470061883,49.12170221506624,EUR_JPY,2.0,10,3,20
17493,90.84776767849996,68.32997734708857,-35798.065490728375,-100.52374737958031,49.12170221506624,EUR_JPY,2.0,10,5,5
17493,90.84776767849996,51.9254971054586,-35059.06408692275,-98.44857405915181,49.12170221506624,EUR_JPY,2.0,10,5,8
17493,90.84776767849996,42.38610621696184,-35870.97656251041,-100.7284873302039,49.12170221506624,EUR_JPY,2.0,10,5,10
17493,90.84776767849996,25.610369997481396,-36956.43859864626,-103.77654900657872,49.12170221506624,EUR_JPY,2.0,10,5,15
17493,90.84776767849996,16.008054366976086,-35718.38928224174,-100.30001039982236,49.12170221506624,EUR_JPY,2.0,10,5,20
17196,100.0,67.71342172597885,-47183.28826904297,-132.4943369278887,48.28770315499223,EUR_JPY,2.0,22,0,5
17196,100.0,51.052570365198235,-46513.477294921875,-130.6134557061909,48.28770315499223,EUR_JPY,2.0,22,0,8
17196,100.0,41.660851360779155,-46780.79772949219,-131.36411224211756,48.28770315499223,EUR_JPY,2.0,22,0,10
17196,100.0,24.81972551756078,-48218.352966308594,-135.40087896369786,48.28770315499223,EUR_JPY,2.0,22,0,15
17196,100.0,15.00348918353018,-48429.94842529297,-135.9950554415056,48.28770315499223,EUR_JPY,2.0,22,0,20
17196,99.98255408234473,87.68684929912827,7102.416503908175,19.94413699836216,48.28770315499223,EUR_JPY,2.0,22,1,5
17196,99.98255408234473,70.6857441982161,14954.332336430365,41.992926305108796,48.28770315499223,EUR_JPY,2.0,22,1,8
17196,99.98255408234473,60.11167335543185,18780.261413580454,52.736432211684566,48.28770315499223,EUR_JPY,2.0,22,1,10
17196,99.98255408234473,37.68975745942897,19387.58746338865,54.441850914373106,48.28770315499223,EUR_JPY,2.0,22,1,15
17196,99.98255408234473,22.86395626126779,18539.22100831284,52.059572038509316,48.28770315499223,EUR_JPY,2.0,22,1,20
17196,99.86624796464294,82.34437780235938,-6089.665588382008,-17.100253794194085,48.28770315499223,EUR_JPY,2.0,22,2,5
17196,99.86624796464294,65.4806964420855,537.7203979431531,1.5099606278357334,48.28770315499223,EUR_JPY,2.0,22,2,8
17196,99.86624796464294,54.84772608163658,2006.0539550701915,5.633155262580107,48.28770315499223,EUR_JPY,2.0,22,2,10
17196,99.86624796464294,34.15244861119,2487.694152820461,6.98563833401979,48.28770315499223,EUR_JPY,2.0,22,2,15
17196,99.86624796464294,20.96313981249514,2218.5187377790817,6.229772868903486,48.28770315499223,EUR_JPY,2.0,22,2,20
17196,99.13933472900675,77.53988737681384,-17796.475402832468,-49.97388470906577,48.28770315499223,EUR_JPY,2.0,22,3,5
17196,99.13933472900675,60.62294697324844,-12809.820922852325,-35.97097174873818,48.28770315499223,EUR_JPY,2.0,22,3,8
17196,99.13933472900675,50.65696855935883,-12510.718322754863,-35.131068424337585,48.28770315499223,EUR_JPY,2.0,22,3,10
17196,99.13933472900675,31.31159080243833,-11940.206298829458,-33.5290263646921,48.28770315499223,EUR_JPY,2.0,22,3,15
17196,99.13933472900675,19.087282965742663,-12550.258972169537,-35.24210163796235,48.28770315499223,EUR_JPY,2.0,22,3,20
17196,92.85880437311003,70.42209418837234,-30247.217407231932,-84.93653497469931,48.28770315499223,EUR_JPY,2.0,22,5,5
17196,92.85880437311003,54.083166332661946,-28359.574768074744,-79.63588788105379,48.28770315499223,EUR_JPY,2.0,22,5,8
17196,92.85880437311003,44.50150300600924,-28659.362792978827,-80.47771593153004,48.28770315499223,EUR_JPY,2.0,22,5,10
17196,92.85880437311003,27.191883767533366,-28717.434692396033,-80.64078633399019,48.28770315499223,EUR_JPY,2.0,22,5,15
17196,92.85880437311003,16.796092184367687,-28208.415832534636,-79.21142185357151,48.28770315499223,EUR_JPY,2.0,22,5,20
16687,100.0,67.20201354347293,-46356.11541748047,-130.1715713362326,46.858391634528694,EUR_JPY,2.0,44,0,5
16687,100.0,50.30263079043266,-47085.75634765625,-132.22045971993,46.858391634528694,EUR_JPY,2.0,44,0,8
16687,100.0,41.247677833041216,-46237.68035888672,-129.838996496007,46.858391634528694,EUR_JPY,2.0,44,0,10
16687,100.0,24.791754060045257,-46931.3037109375,-131.7867447238041,46.858391634528694,EUR_JPY,2.0,44,0,15
16687,100.0,14.855875831484697,-47599.1748046875,-133.66217861080108,46.858391634528694,EUR_JPY,2.0,44,0,20
16687,99.98801462216096,90.13485166316511,12992.859863282747,36.48495930522274,46.858391634528694,EUR_JPY,2.0,44,1,5
16687,99.98801462216096,74.41414444111031,24757.757934574198,69.5217065554706,46.858391634528694,EUR_JPY,2.0,44,1,8
16687,99.98801462216096,63.733892718006366,28935.487426763317,81.2530953424376,46.858391634528694,EUR_JPY,2.0,44,1,10
16687,99.98801462216096,41.294575966434444,33083.47595215734,92.90096918545579,46.858391634528694,EUR_JPY,2.0,44,1,15
16687,99.98801462216096,25.352112676054816,32933.31176758945,92.47929649593927,46.858391634528694,EUR_JPY,2.0,44,1,20
16687,99.89213159944867,85.8419821224977,2932.3516845678982,8.234271207865556,46.858391634528694,EUR_JPY,2.0,44,2,5
16687,99.89213159944867,69.0083388325593,10775.340454096277,30.257992628598522,46.858391634528694,EUR_JPY,2.0,44,2,8
16687,99.89213159944867,58.179854820321665,12428.264892570993,34.899532790421,46.858391634528694,EUR_JPY,2.0,44,2,10
16687,99.89213159944867,37.50074989501245,17187.383178700275,48.26350645174376,46.858391634528694,EUR_JPY,2.0,44,2,15
16687,99.89213159944867,23.192753014576567,16551.188720690025,46.47702301738401,46.858391634528694,EUR_JPY,2.0,44,2,20
16687,99.26889195181879,81.23151222456497,-7673.2557983401975,-21.547098059000604,46.858391634528694,EUR_JPY,2.0,44,3,5
16687,99.26889195181879,64.19559311801605,-2081.2264404303605,-5.8442454381148154,46.858391634528694,EUR_JPY,2.0,44,3,8
16687,99.26889195181879,53.98128584364298,-870.2265014657114,-2.443663583413799,46.858391634528694,EUR_JPY,2.0,44,3,10
16687,99.26889195181879,34.337458496828596,2584.779418944077,7.258261299319893,46.858391634528694,EUR_JPY,2.0,44,3,15
16687,99.26889195181879,21.116812556593956,1553.7875976547639,4.363156215483935,46.858391634528694,EUR_JPY,2.0,44,3,20
16687,94.55264577215797,72.90531119279548,-24312.064514165017,-68.2701648258328,46.858391634528694,EUR_JPY,2.0,44,5,5
16687,94.55264577215797,56.67384966408564,-21263.728088386677,-59.71019945920483,46.858391634528694,EUR_JPY,2.0,44,5,8
16687,94.55264577215797,47.47750031689393,-19625.439453134422,-55.109757769203775,46.858391634528694,EUR_JPY,2.0,44,5,10
16687,94.55264577215797,29.623526429203345,-18411.00250245403,-51.69952451874386,46.858391634528694,EUR_JPY,2.0,44,5,15
16687,94.55264577215797,18.56382304474467,-18158.63250733883,-50.99084997760931,46.858391634528694,EUR_JPY,2.0,44,5,20
15008,100.0,68.30357142856688,-42606.88049316406,-119.64342856560452,42.14362927134935,EUR_JPY,2.5,10,0,5
15008,100.0,52.07889125799227,-40912.19012451172,-114.88460642899666,42.14362927134935,EUR_JPY,2.5,10,0,8
15008,100.0,43.176972281447014,-40380.11016845703,-113.39048459992652,42.14362927134935,EUR_JPY,2.5,10,0,10
15008,100.0,25.926172707887396,-41518.52508544922,-116.58724207718483,42.14362927134935,EUR_JPY,2.5,10,0,15
15008,100.0,15.924840085286785,-41134.7900390625,-115.50968427245762,42.14362927134935,EUR_JPY,2.5,10,0,20
15008,99.97334754797441,85.9370834444091,-38.280334470737216,-0.1074941514071165,42.14362927134935,EUR_JPY,2.5,10,1,5
15008,99.97334754797441,68.84830711809725,5528.9180908245635,15.52563128274034,42.14362927134935,EUR_JPY,2.5,10,1,8
15008,99.97334754797441,58.40442548653303,7236.039794927551,20.319361574504097,42.14362927134935,EUR_JPY,2.5,10,1,10
15008,99.97334754797441,36.696880831775744,9339.149658211763,26.22505736309472,42.14362927134935,EUR_JPY,2.5,10,1,15
15008,99.97334754797441,22.56065049320031,8948.9763794051,25.129420501846393,42.14362927134935,EUR_JPY,2.5,10,1,20
15008,99.81343283582089,80.66755674231771,-11845.991394045932,-33.26446359689943,42.14362927134935,EUR_JPY,2.5,10,2,5
15008,99.81343283582089,63.698264352465706,-7662.261047368845,-21.516223944603784,42.14362927134935,EUR_JPY,2.5,10,2,8
15008,99.81343283582089,53.20427236314731,-7037.297363288422,-19.761277395433872,42.14362927134935,EUR_JPY,2.5,10,2,10
15008,99.81343283582089,33.40453938584557,-5162.446777353958,-14.496551380455584,42.14362927134935,EUR_JPY,2.5,10,2,15
15008,99.81343283582089,20.834445927902483,-4745.218322766041,-13.324941484959101,42.14362927134935,EUR_JPY,2.5,10,2,20
15008,98.55410447761194,76.11385301872245,-20910.991271973056,-58.71968709104841,42.14362927134935,EUR_JPY,2.5,10,3,5
15008,98.55410447761194,59.24548712054227,-18780.65307617256,-52.73753203065319,42.14362927134935,EUR_JPY,2.5,10,3,8
15008,98.55410447761194,49.55040227164833,-17307.779785157098,-48.60158947066999,42.14362927134935,EUR_JPY,2.5,10,3,10
15008,98.55410447761194,30.856601987693132,-16535.53247070429,-46.43305905182042,42.14362927134935,EUR_JPY,2.5,10,3,15
15008,98.55410447761194,18.984517612060102,-16593.092407227923,-46.594691822724904,42.14362927134935,EUR_JPY,2.5,10,3,20
15008,91.73773987206823,69.3056362579845,-31019.641418461833,-87.10556157181828,42.14362927134935,EUR_JPY,2.5,10,5,5
15008,91.73773987206823,53.23213248111176,-29115.171325690913,-81.75766168188558,42.14362927134935,EUR_JPY,2.5,10,5,8
15008,91.73773987206823,44.145845438695225,-28536.642761239207,-80.1331085540112,42.14362927134935,EUR_JPY,2.5,10,5,10
15008,91.73773987206823,27.07728065078246,-28980.512695323916,-81.37952979246832,42.14362927134935,EUR_JPY,2.5,10,5,15
15008,91.73773987206823,16.89424753050429,-28584.39697266926,-80.2672060875036,42.14362927134935,EUR_JPY,2.5,10,5,20
14782,100.0,67.9610336896179,-42107.48321533203,-118.24108223457613,41.509003723952965,EUR_JPY,2.5,22,0,5
14782,100.0,51.54918143687921,-41137.59216308594,-115.51755285428173,41.509003723952965,EUR_JPY,2.5,22,0,8
14782,100.0,42.30144770666741,-41251.99462890625,-115.8388038608955,41.509003723952965,EUR_JPY,2.5,22,0,10
14782,100.0,25.639291029628897,-41969.95086669922,-117.85488072114333,41.509003723952965,EUR_JPY,2.5,22,0,15
14782,100.0,15.64064402651768,-42105.335388183594,-118.23505096917881,41.509003723952965,EUR_JPY,2.5,22,0,20
14782,99.97294006223785,88.42197861685692,6148.983215333587,17.266822296293206,41.509003723952965,EUR_JPY,2.5,22,1,5
14782,99.97294006223785,71.97861686289944,13625.48950195689,38.26143245010219,41.509003723952965,EUR_JPY,2.5,22,1,8
14782,99.97294006223785,61.38178373257129,16078.723266606752,45.150303338519066,41.509003723952965,EUR_JPY,2.5,22,1,10
14782,99.97294006223785,39.200162403570225,19002.79785157067,53.36133180803493,41.509003723952965,EUR_JPY,2.5,22,1,15
14782,99.97294006223785,24.35376911625224,18562.607360850012,52.12524273222838,41.509003723952965,EUR_JPY,2.5,22,1,20
14782,99.88499526451089,83.53538774127439,-4547.448913576706,-12.769589628476618,41.509003723952965,EUR_JPY,2.5,22,2,5
14782,99.88499526451089,66.93532001354102,1234.1049194285988,3.4654624337917994,41.509003723952965,EUR_JPY,2.5,22,2,8
14782,99.88499526451089,56.07179139857392,1983.0207519464886,5.568476239833771,41.509003723952965,EUR_JPY,2.5,22,2,10
14782,99.88499526451089,35.40128682695324,4228.890136708991,11.875051849062473,41.509003723952965,EUR_JPY,2.5,22,2,15
14782,99.88499526451089,22.275651879443124,4311.813476550758,12.107907025783792,41.509003723952965,EUR_JPY,2.5,22,2,20
14782,99.20173183601678,78.73022367702681,-14700.721008301136,-41.280766004489614,41.509003723952965,EUR_JPY,2.5,22,3,5
14782,99.20173183601678,61.858974358970144,-11284.556518555322,-31.687910874839034,41.509003723952965,EUR_JPY,2.5,22,3,8
14782,99.20173183601678,52.05946535733415,-9514.656066895332,-26.71789298558314,41.509003723952965,EUR_JPY,2.5,22,3,10
14782,99.20173183601678,32.746863066009766,-8518.979125977683,-23.92195482779632,41.509003723952965,EUR_JPY,2.5,22,3,15
14782,99.20173183601678,20.219585379158467,-8926.266357423205,-25.06564899683912,41.509003723952965,EUR_JPY,2.5,22,3,20
14782,93.42443512379921,71.56408399709836,-26301.263732914624,-73.85599068016657,41.509003723952965,EUR_JPY,2.5,22,5,5
14782,93.42443512379921,55.278783490220476,-24102.647216803896,-67.68210479498292,41.509003723952965,EUR_JPY,2.5,22,5,8
14782,93.42443512379921,46.29978276610816,-23011.067810067027,-64.6168650669873,41.509003723952965,EUR_JPY,2.5,22,5,10
14782,93.42443512379921,28.580738595218786,-23408.765563976056,-65.73363123854851,41.509003723952965,EUR_JPY,2.5,22,5,15
14782,93.42443512379921,17.79869659666779,-23621.557617200408,-66.33116784588968,41.509003723952965,EUR_JPY,2.5,22,5,20
14391,100.0,67.72288235702399,-41757.14904785156,-117.25731669117368,40.41104536540435,EUR_JPY,2.5,44,0,5
14391,100.0,51.72677367798959,-40275.36511230469,-113.09635234949401,40.41104536540435,EUR_JPY,2.5,44,0,8
14391,100.0,42.41539851295654,-40549.14489746094,-113.86514724339159,40.41104536540435,EUR_JPY,2.5,44,0,10
14391,100.0,25.585435341531127,-41287.140197753906,-115.9374953470393,40.41104536540435,EUR_JPY,2.5,44,0,15
14391,100.0,15.481898408726602,-42154.561462402344,-118.37328160766222,40.41104536540435,EUR_JPY,2.5,44,0,20
14391,99.97915363769022,91.0967472894015,11577.200988770695,32.5096792690999,40.41104536540435,EUR_JPY,2.5,44,1,5
14391,99.97915363769022,75.66027244925802,21828.758178714124,61.296847823671584,40.41104536540435,EUR_JPY,2.5,44,1,8
14391,99.97915363769022,65.58242980260873,26388.805969242785,74.10181607684827,40.41104536540435,EUR_JPY,2.5,44,1,10
14391,99.97915363769022,42.63969974978853,29963.047668464536,84.13856428435088,40.41104536540435,EUR_JPY,2.5,44,1,15
14391,99.97915363769022,27.022518765636157,30595.450744638452,85.91440122413862,40.41104536540435,EUR_JPY,2.5,44,1,20
14391,99.9027169758877,86.79835848924763,2218.122314451183,6.228659681419112,40.41104536540435,EUR_JPY,2.5,44,2,5
14391,99.9027169758877,70.98838422479857,10773.578124995733,30.253043871651066,40.41104536540435,EUR_JPY,2.5,44,2,8
14391,99.9027169758877,60.151631077411125,12871.9908447207,36.14554971642538,40.41104536540435,EUR_JPY,2.5,44,2,10
14391,99.9027169758877,38.7911247130807,16030.256347647248,45.01420446694698,40.41104536540435,EUR_JPY,2.5,44,2,15
14391,99.9027169758877,24.657438965011846,16780.75860594595,47.12167307975688,40.41104536540435,EUR_JPY,2.5,44,2,20
14391,99.38155791814329,82.1353656831155,-7033.471374512009,-19.75053372188713,40.41104536540435,EUR_JPY,2.5,44,3,5
14391,99.38155791814329,65.97678646342708,-722.084960938053,-2.0276706354071217,40.41104536540435,EUR_JPY,2.5,44,3,8
14391,99.38155791814329,55.92924066563726,1402.8780517570958,3.9393904934810697,40.41104536540435,EUR_JPY,2.5,44,3,10
14391,99.38155791814329,35.75723675010238,3290.355773924737,9.239574487415238,40.41104536540435,EUR_JPY,2.5,44,3,15
14391,99.38155791814329,22.51433365962645,3581.5711059557716,10.057329750691412,40.41104536540435,EUR_JPY,2.5,44,3,20
14391,95.14974636925857,74.53443365222562,-20136.338500980528,-56.54440196346761,40.41104536540435,EUR_JPY,2.5,44,5,5
14391,95.14974636925857,58.41670926750467,-16563.345458990847,-46.51116008242258,40.41104536540435,EUR_JPY,2.5,44,5,8
14391,95.14974636925857,48.84247425691603,-15478.044433601714,-43.46355053672595,40.41104536540435,EUR_JPY,2.5,44,5,10
14391,95.14974636925857,31.12539253633016,-14574.35760499119,-40.92592775671773,40.41104536540435,EUR_JPY,2.5,44,5,15
14391,95.14974636925857,19.65237712699776,-14542.142333996882,-40.835464774464256,40.41104536540435,EUR_JPY,2.5,44,5,20
12078,100.0,69.73008776286888,-33671.53381347656,-94.55228131882065,33.91596177634311,EUR_JPY,3.0,10,0,5
12078,100.0,53.75890048020751,-32714.444213867188,-91.86469941147779,33.91596177634311,EUR_JPY,3.0,10,0,8
12078,100.0,44.36992879615463,-33000.93780517578,-92.6691956601936,33.91596177634311,EUR_JPY,3.0,10,0,10
12078,100.0,26.693161119388414,-34373.848571777344,-96.5244356901976,33.91596177634311,EUR_JPY,3.0,10,0,15
12078,100.0,16.54247391952173,-34281.412353515625,-96.26486761226134,33.91596177634311,EUR_JPY,3.0,10,0,20
12078,99.96688193409506,87.17906244822865,705.8540649428141,1.9820930192314037,33.91596177634311,EUR_JPY,3.0,10,1,5
12078,99.96688193409506,71.30197117773139,6495.032531741433,18.238555645193532,33.91596177634311,EUR_JPY,3.0,10,1,8
12078,99.96688193409506,60.93258240847599,8721.36700439882,24.490275704475113,33.91596177634311,EUR_JPY,3.0,10,1,10
12078,99.96688193409506,39.15024018551937,9986.997802741058,28.044265254031163,33.91596177634311,EUR_JPY,3.0,10,1,15
12078,99.96688193409506,24.151068411460646,9870.407592781767,27.716870892011364,33.91596177634311,EUR_JPY,3.0,10,1,20
12078,99.826130153999,82.1348594177588,-8520.770996095955,-23.92698653821522,33.91596177634311,EUR_JPY,3.0,10,2,5
12078,99.826130153999,66.127560753084,-3891.447814945585,-10.927487609399602,33.91596177634311,EUR_JPY,3.0,10,2,8
12078,99.826130153999,55.84307870945875,-2920.5497436577907,-8.201130441447782,33.91596177634311,EUR_JPY,3.0,10,2,10
12078,99.826130153999,35.506344861903,-1991.1198730548308,-5.591219200748865,33.91596177634311,EUR_JPY,3.0,10,2,15
12078,99.826130153999,22.202869702245813,-1820.1876831150662,-5.111228339650697,33.91596177634311,EUR_JPY,3.0,10,2,20
12078,98.85742672627919,77.76381909547088,-16208.086242676083,-45.513564619496165,33.91596177634311,EUR_JPY,3.0,10,3,5
12078,98.85742672627919,61.6164154103801,-12839.450805664583,-36.05417476023827,33.91596177634311,EUR_JPY,3.0,10,3,8
12078,98.85742672627919,52.060301507533325,-11740.439331055339,-32.968065208606404,33.91596177634311,EUR_JPY,3.0,10,3,10
12078,98.85742672627919,32.98157453936072,-11278.938232422784,-31.672134291156326,33.91596177634311,EUR_JPY,3.0,10,3,15
12078,98.85742672627919,20.201005025123937,-11769.199890137803,-33.04882709157603,33.91596177634311,EUR_JPY,3.0,10,3,20
12078,92.43252194071866,71.41705481905487,-24591.34582519894,-69.05440843155175,33.91596177634311,EUR_JPY,3.0,10,5,5
12078,92.43252194071866,55.6789681117829,-22628.02478027906,-63.54125049859989,33.91596177634311,EUR_JPY,3.0,10,5,8
12078,92.43252194071866,46.65890361877045,-21861.29394531927,-61.38821078248464,33.91596177634311,EUR_JPY,3.0,10,5,10
12078,92.43252194071866,28.78896452884013,-22691.41448975513,-63.719253724597884,33.91596177634311,EUR_JPY,3.0,10,5,15
12078,92.43252194071866,18.210318882119473,-22522.180480967414,-63.24403148802714,33.91596177634311,EUR_JPY,3.0,10,5,20
11927,100.0,69.58162153097429,-33004.67498779297,-92.67968995915002,33.49194205219774,EUR_JPY,3.0,22,0,5
11927,100.0,53.047706883537096,-32858.09210205078,-92.26807383480012,33.49194205219774,EUR_JPY,3.0,22,0,8
11927,100.0,43.598557893850625,-33606.724548339844,-94.37029187030849,33.49194205219774,EUR_JPY,3.0,22,0,10
11927,100.0,26.989184203904838,-33509.110107421875,-94.09618294109895,33.49194205219774,EUR_JPY,3.0,22,0,15
11927,100.0,16.74352309884994,-33777.17529296875,-94.84893079559274,33.49194205219774,EUR_JPY,3.0,22,0,20
11927,99.97484698583047,89.41630325393413,5332.820556641773,14.974974181086203,33.49194205219774,EUR_JPY,3.0,22,1,5
11927,99.97484698583047,74.52197249244594,13602.937316897294,38.19810416342772,33.49194205219774,EUR_JPY,3.0,22,1,8
11927,99.97484698583047,64.20664206641527,16913.54235840232,47.49454016642931,33.49194205219774,EUR_JPY,3.0,22,1,10
11927,99.97484698583047,41.66387118416289,18536.946166998514,52.0531841074724,33.49194205219774,EUR_JPY,3.0,22,1,15
11927,99.97484698583047,26.174102650115216,18315.81439209785,51.43222891414024,33.49194205219774,EUR_JPY,3.0,22,1,20
11927,99.88261926720885,84.88206161335641,-2588.5698242205926,-7.268905051636102,33.49194205219774,EUR_JPY,3.0,22,2,5
11927,99.88261926720885,69.52069168135067,4186.846679683785,11.756990557340977,33.49194205219774,EUR_JPY,3.0,22,2,8
11927,99.88261926720885,58.96079912699916,4582.446777338748,12.867866347271704,33.49194205219774,EUR_JPY,3.0,22,2,10
11927,99.88261926720885,37.723495341220705,6327.648803703347,17.768529140629735,33.49194205219774,EUR_JPY,3.0,22,2,15
11927,99.88261926720885,24.040963653149998,6840.616638174335,19.208982648363758,33.49194205219774,EUR_JPY,3.0,22,2,20
11927,99.25379391297056,80.40209494846422,-10205.275268554953,-28.657205325829565,33.49194205219774,EUR_JPY,3.0,22,3,5
11927,99.25379391297056,64.67308667004015,-5070.555541992662,-14.238513656818006,33.49194205219774,EUR_JPY,3.0,22,3,8
11927,99.25379391297056,54.798107788473146,-4808.344848633421,-13.502205670949447,33.49194205219774,EUR_JPY,3.0,22,3,10
11927,99.25379391297056,34.95522892380174,-3623.6584472665013,-10.175514272893981,33.49194205219774,EUR_JPY,3.0,22,3,15
11927,99.25379391297056,21.853353607026367,-3690.2964477549585,-10.362638952262953,33.49194205219774,EUR_JPY,3.0,22,3,20
11927,94.07227299404713,73.81461675578664,-19359.608154300215,-54.363282842045585,33.49194205219774,EUR_JPY,3.0,22,5,5
11927,94.07227299404713,57.81639928698237,-17940.900939946787,-50.37944283096485,33.49194205219774,EUR_JPY,3.0,22,5,8
11927,94.07227299404713,48.72549019607409,-16394.514770514354,-46.037070400600875,33.49194205219774,EUR_JPY,3.0,22,5,10
11927,94.07227299404713,30.534759358286045,-16703.9349365323,-46.90594625119654,33.49194205219774,EUR_JPY,3.0,22,5,15
11927,94.07227299404713,19.322638146165836,-16831.341552744663,-47.26371392179695,33.49194205219774,EUR_JPY,3.0,22,5,20
11676,100.0,68.69647139430724,-35200.348205566406,-98.84531083407502,32.78711456371769,EUR_JPY,3.0,44,0,5
11676,100.0,52.3466940733083,-34713.368896484375,-97.47783512346928,32.78711456371769,EUR_JPY,3.0,44,0,8
11676,100.0,42.985611510787685,-34467.752990722656,-96.78812658964942,32.78711456371769,EUR_JPY,3.0,44,0,10
11676,100.0,26.421719767041246,-34087.64953613281,-95.72076657665677,32.78711456371769,EUR_JPY,3.0,44,0,15
11676,100.0,16.281260705719742,-34594.22119140625,-97.14325911658332,32.78711456371769,EUR_JPY,3.0,44,0,20
11676,99.99143542309011,91.69164882226195,9063.961486817288,25.452307611288397,32.78711456371769,EUR_JPY,3.0,44,1,5
11676,99.99143542309011,77.74732334046442,19154.788940432052,53.78813458665452,32.78711456371769,EUR_JPY,3.0,44,1,8
11676,99.99143542309011,67.71734475374151,23363.30987549171,65.60598813595267,32.78711456371769,EUR_JPY,3.0,44,1,10
11676,99.99143542309011,44.642398286934075,26430.78936768166,74.2197087193962,32.78711456371769,EUR_JPY,3.0,44,1,15
11676,99.99143542309011,28.59100642398042,27757.370422370863,77.9448513211564,32.78711456371769,EUR_JPY,3.0,44,1,20
11676,99.9400479616307,87.74530808123338,2222.359619139162,6.240558361981475,32.78711456371769,EUR_JPY,3.0,44,2,5
11676,99.9400479616307,72.89399263003918,10128.491088863952,28.441589387476537,32.78711456371769,EUR_JPY,3.0,44,2,8
11676,99.9400479616307,62.293255634582025,12383.405151362686,34.77356315404763,32.78711456371769,EUR_JPY,3.0,44,2,10
11676,99.9400479616307,40.59473819521462,15354.983154289783,43.11798490952845,32.78711456371769,EUR_JPY,3.0,44,2,15
11676,99.9400479616307,26.23189647784504,16438.75036620213,46.16128738789185,32.78711456371769,EUR_JPY,3.0,44,2,20
11676,99.49468996231586,83.41224068175231,-5025.531250000219,-14.112081949066507,32.78711456371769,EUR_JPY,3.0,44,3,5
11676,99.49468996231586,68.05543599896117,1160.6008911128595,3.259057415182439,32.78711456371769,EUR_JPY,3.0,44,3,8
11676,99.49468996231586,58.27666351036771,3031.4945068353863,8.512671950573198,32.78711456371769,EUR_JPY,3.0,44,3,10
11676,99.49468996231586,37.49677197210661,4974.269897460113,13.968136091030912,32.78711456371769,EUR_JPY,3.0,44,3,15
11676,99.49468996231586,23.69802875096637,5115.654724120085,14.365155661883248,32.78711456371769,EUR_JPY,3.0,44,3,20
11676,95.50359712230215,76.2801542462491,-15659.826965335038,-43.97401000003728,32.78711456371769,EUR_JPY,3.0,44,5,5
11676,95.50359712230215,60.71204376288577,-12022.017211919043,-33.758757760720755,32.78711456371769,EUR_JPY,3.0,44,5,8
11676,95.50359712230215,51.05371715540748,-11065.134582525736,-31.07175704181447,32.78711456371769,EUR_JPY,3.0,44,5,10
11676,95.50359712230215,32.55313424804658,-9697.247009285895,-27.230622528787713,32.78711456371769,EUR_JPY,3.0,44,5,15
11676,95.50359712230215,20.751502107432447,-9709.856872568642,-27.266032003957655,32.78711456371769,EUR_JPY,3.0,44,5,20
18770,100.0,60.916355887050564,-49537.16857910156,-128.45183729860426,48.67135234515517,AUD_JPY,2.0,10,0,5
18770,100.0,43.29781566329018,-48353.06661987305,-125.38141408761867,48.67135234515517,AUD_JPY,2.0,10,0,8
18770,100.0,34.01704848161779,-48424.05471801758,-125.56548903365515,48.67135234515517,AUD_JPY,2.0,10,0,10
18770,100.0,18.103356419817896,-48255.13732910156,-125.1274795635883,48.67135234515517,AUD_JPY,2.0,10,0,15
18770,100.0,9.738945125199267,-48288.836517333984,-125.21486289146287,48.67135234515517,AUD_JPY,2.0,10,0,20
18770,99.9413958444326,77.36553121168093,-6007.747131349828,-15.578325915318205,48.67135234515517,AUD_JPY,2.0,10,1,5
18770,99.9413958444326,56.9859800629001,-2998.643707279519,-7.775601728001268,48.67135234515517,AUD_JPY,2.0,10,1,8
