pair,thr,sd,tp,n_events,fill_rate,long_tp_pct,short_tp_pct,dual_tp_pct,total_pnl,ppd,ev_per_day
USD_JPY,2.5,5,10,15842,96.80595884358036,38.86044129968915,41.377672209022194,3.010983461684131,-57375.812,-157.33777,43.44243384485158
USD_JPY,2.5,5,15,15842,96.80595884358036,23.871147937806175,26.38479809975996,1.1299078399192022,-61706.17,-169.21262,43.44243384485158
USD_JPY,2.5,5,20,15842,96.80595884358036,14.449306396051162,17.159144893110007,0.4481757353869461,-64829.594,-177.77776,43.44243384485158
USD_JPY,2.5,7,5,15842,90.34212851912638,62.54310824340165,64.1019906061212,6.331271304128267,-42112.13,-115.48121,43.44243384485158
USD_JPY,2.5,7,8,15842,90.34212851912638,46.43453109355363,48.7027510623967,3.010983461684131,-46618.17,-127.83782,43.44243384485158
USD_JPY,2.5,7,10,15842,90.34212851912638,38.013127155407936,40.69559382687981,2.1083196566090137,-48172.273,-132.09953,43.44243384485158
USD_JPY,2.5,7,15,15842,90.34212851912638,23.2840137946353,26.012077834933343,0.744855447544502,-52354.008,-143.56682,43.44243384485158
USD_JPY,2.5,7,20,15842,90.34212851912638,14.250750917786823,17.345112950121074,0.2966797121575559,-54339.566,-149.01167,43.44243384485158
USD_JPY,2.5,10,5,15842,76.24037369019064,60.79230993299435,63.235080586603274,3.010983461684131,-32751.902,-89.8133,43.44243384485158
USD_JPY,2.5,10,8,15842,76.24037369019064,45.150014564514244,48.569769130238335,1.799015275849009,-34889.695,-95.67562,43.44243384485158
USD_JPY,2.5,10,10,15842,76.24037369019064,37.34343140110146,40.322346449827165,1.1299078399192022,-37082.266,-101.688156,43.44243384485158
USD_JPY,2.5,10,15,15842,76.24037369019064,22.60413632391165,26.223319297222847,0.4481757353869461,-40205.688,-110.2533,43.44243384485158
USD_JPY,2.5,10,20,15842,76.24037369019064,14.083891639962992,17.525773195873743,0.20830703194041159,-41208.406,-113.00299,43.44243384485158
USD_JPY,3.0,2,5,13170,99.93925588458617,66.98760809485005,67.19742374093683,23.31055429005315,-52981.188,-145.28668,36.11519086836859
USD_JPY,3.0,2,8,13170,99.93925588458617,51.28822323258881,52.357098130418436,11.108580106302202,-57713.375,-158.26344,36.11519086836859
USD_JPY,3.0,2,10,13170,99.93925588458617,42.13247748952107,43.921638787007424,6.780561883067578,-60874.445,-166.93182,36.11519086836859
USD_JPY,3.0,2,15,13170,99.93925588458617,26.138896318086285,28.4730297879928,2.308276385725133,-66061.95,-181.15718,36.11519086836859
USD_JPY,3.0,2,20,13170,99.93925588458617,16.519568512078404,18.642096788619856,0.8580106302201974,-68438.84,-187.67516,36.11519086836859
USD_JPY,3.0,3,5,13170,99.57479119210326,65.78341013824253,67.51853296917015,18.003037205770692,-48200.9,-132.17802,36.11519086836859
USD_JPY,3.0,3,8,13170,99.57479119210326,50.30721966205354,52.47756535309671,8.724373576309794,-51006.285,-139.87105,36.11519086836859
USD_JPY,3.0,3,10,13170,99.57479119210326,41.215437788014476,44.00117050331213,5.406226271829916,-54257.953,-148.78787,36.11519086836859
USD_JPY,3.0,3,15,13170,99.57479119210326,25.499231950842404,28.5895435037038,1.958997722095672,-58837.57,-161.34624,36.11519086836859
USD_JPY,3.0,3,20,13170,99.57479119210326,16.157834101380935,18.669527896993888,0.7289293849658315,-61181.25,-167.77316,36.11519086836859
USD_JPY,3.0,5,5,13170,96.97798025816249,64.00756564307254,66.23288446304556,11.108580106302202,-42298.812,-115.99314,36.11519086836859
USD_JPY,3.0,5,8,13170,96.97798025816249,47.76368491321231,51.04673531740963,5.406226271829916,-46470.36,-127.43249,36.11519086836859
USD_JPY,3.0,5,10,13170,96.97798025816249,39.37472185135299,43.14812719248125,3.3181473044798784,-49266.277,-135.09955,36.11519086836859
USD_JPY,3.0,5,15,13170,96.97798025816249,24.37694704049573,27.50933574742248,1.2528473804100226,-52628.547,-144.31966,36.11519086836859
USD_JPY,3.0,5,20,13170,96.97798025816249,15.46506453048337,18.060427746970912,0.5011389521640092,-54771.355,-150.19574,36.11519086836859
