pair,mw,mt,sig_thr,sma,n_consec,dist_min_m,dist_max_m,tp_frac,sl_frac,atr_mult,is_pd,is_wr,is_n,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
EUR_USD,10,0.002,-999.0,20,4,4.0,5.0,0.8,1.5,1.0,0.01,0.599,202,-0.0,-0.03,0.05,False,-0.16,0.483,60,
EUR_USD,10,0.002,-999.0,20,4,4.0,5.0,0.8,2.0,1.0,0.01,0.619,202,-0.07,-0.04,0.14,False,-0.18,0.483,60,
EUR_USD,10,0.002,0.0,14,2,3.0,5.0,0.5,1.5,1.0,-0.0,0.721,362,-0.17,0.14,0.02,False,-0.35,0.627,126,
EUR_USD,10,0.002,0.0,14,2,3.0,5.0,0.6,1.5,1.0,0.02,0.691,362,-0.13,0.2,0.0,False,-0.36,0.587,126,
EUR_USD,10,0.002,0.0,14,2,3.0,5.0,0.7,1.5,1.0,0.03,0.663,362,-0.18,0.26,-0.0,False,-0.29,0.579,126,
EUR_USD,10,0.002,0.0,14,2,3.0,5.0,0.8,1.5,1.0,0.01,0.629,361,-0.12,0.23,-0.07,False,-0.32,0.54,126,
EUR_USD,10,0.002,0.0,14,2,3.0,5.0,0.8,2.0,1.0,-0.01,0.659,361,-0.09,0.17,-0.11,False,-0.3,0.611,126,
EUR_USD,10,0.002,0.0,14,2,3.0,5.0,0.8,2.5,1.0,-0.0,0.684,361,-0.1,0.31,-0.22,False,-0.35,0.619,126,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.4,1.5,0.5,-0.17,0.687,403,-0.12,0.03,-0.42,False,-0.51,0.615,161,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.4,1.5,1.0,0.03,0.775,191,0.06,0.16,-0.14,False,-0.23,0.636,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.4,2.5,1.0,-0.04,0.796,191,0.02,0.1,-0.24,False,-0.37,0.667,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.5,1.5,0.5,-0.15,0.649,402,-0.18,0.07,-0.34,False,-0.5,0.575,160,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.5,1.5,1.0,0.05,0.743,191,0.0,0.2,-0.04,False,-0.22,0.606,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.5,2.0,0.5,-0.12,0.679,399,-0.2,0.18,-0.33,False,-0.61,0.595,158,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.5,2.0,1.0,0.02,0.759,191,0.03,0.17,-0.15,False,-0.28,0.636,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.5,2.5,0.5,-0.16,0.689,399,-0.18,0.1,-0.41,False,-0.65,0.614,158,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.77,191,0.0,0.14,-0.19,False,-0.37,0.636,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.6,1.5,0.5,-0.15,0.614,399,-0.11,-0.04,-0.3,False,-0.5,0.55,160,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.6,1.5,1.0,0.09,0.717,191,0.03,0.22,0.01,True,-0.26,0.561,66,0.116
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.6,2.0,0.5,-0.15,0.641,396,-0.13,-0.01,-0.31,False,-0.58,0.576,158,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.6,2.0,1.0,0.05,0.733,191,0.06,0.18,-0.1,False,-0.29,0.606,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.6,2.5,1.0,0.01,0.743,191,0.04,0.14,-0.15,False,-0.38,0.606,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.7,1.5,0.5,-0.18,0.58,398,-0.21,0.06,-0.38,False,-0.49,0.525,160,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.7,1.5,1.0,0.07,0.681,191,-0.03,0.27,-0.03,False,-0.22,0.561,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.7,2.0,0.5,-0.15,0.613,395,-0.2,0.1,-0.36,False,-0.56,0.551,158,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.7,2.0,1.0,0.05,0.707,191,0.03,0.24,-0.12,False,-0.24,0.606,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.7,2.5,1.0,0.02,0.717,191,0.02,0.2,-0.17,False,-0.34,0.606,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.8,1.5,0.5,-0.19,0.553,398,-0.12,0.13,-0.57,False,-0.5,0.5,160,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.8,1.5,1.0,0.06,0.644,191,-0.0,0.29,-0.12,False,-0.22,0.53,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.8,2.0,0.5,-0.13,0.592,395,-0.12,0.17,-0.44,False,-0.55,0.532,158,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.8,2.0,1.0,0.05,0.681,191,0.06,0.25,-0.15,False,-0.25,0.576,66,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.8,2.5,0.5,-0.17,0.605,395,-0.07,0.09,-0.54,False,-0.56,0.557,158,
EUR_USD,10,0.002,0.0,14,2,4.0,5.0,0.8,2.5,1.0,0.04,0.696,191,0.04,0.26,-0.17,False,-0.34,0.576,66,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.3,1.5,1.0,0.03,0.834,145,0.06,-0.01,0.04,False,-0.06,0.763,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.4,1.5,1.0,0.03,0.786,145,0.05,0.0,0.04,True,-0.02,0.763,38,0.272
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.4,2.0,1.0,0.02,0.807,145,0.04,-0.05,0.06,False,-0.04,0.763,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.5,1.5,1.0,0.02,0.731,145,0.11,-0.08,0.03,False,0.02,0.737,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.5,2.0,1.0,0.0,0.759,145,0.1,-0.12,0.03,False,-0.0,0.737,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.772,145,0.06,-0.07,-0.0,False,-0.04,0.737,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.6,1.5,1.0,0.0,0.683,145,0.08,-0.05,-0.02,False,-0.03,0.658,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.6,2.0,1.0,0.01,0.717,145,0.11,-0.12,0.04,False,-0.06,0.658,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.6,2.5,1.0,-0.01,0.724,145,0.07,-0.1,0.01,False,-0.1,0.658,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.7,1.5,1.0,0.02,0.655,145,0.13,-0.05,-0.03,False,-0.04,0.605,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.8,1.5,1.0,0.04,0.646,144,0.17,-0.06,0.01,False,-0.05,0.579,38,
EUR_USD,10,0.002,0.0,20,2,4.0,5.0,0.8,2.0,1.0,0.04,0.681,144,0.2,-0.15,0.07,False,-0.01,0.632,38,
EUR_USD,10,0.002,0.0,20,4,4.0,5.0,0.5,1.5,1.0,-0.04,0.644,101,-0.07,-0.02,-0.04,False,0.02,0.722,36,
EUR_USD,10,0.002,0.0,20,4,4.0,5.0,0.6,1.5,1.0,-0.02,0.624,101,-0.06,0.01,-0.02,False,-0.03,0.611,36,
EUR_USD,10,0.002,0.0,20,4,4.0,5.0,0.7,1.5,1.0,-0.03,0.584,101,-0.07,-0.0,-0.02,False,-0.05,0.556,36,
EUR_USD,10,0.002,0.0,20,4,4.0,5.0,0.8,1.5,1.0,-0.05,0.554,101,-0.09,-0.04,-0.02,False,-0.04,0.556,36,
EUR_USD,10,0.002,0.0,20,4,4.0,5.0,0.8,2.0,1.0,-0.04,0.584,101,-0.16,-0.06,0.1,False,-0.07,0.556,36,
EUR_USD,10,0.002,0.05,14,2,3.0,5.0,0.5,1.5,1.0,0.05,0.738,332,-0.09,0.15,0.09,False,-0.32,0.617,107,
EUR_USD,10,0.002,0.05,14,2,3.0,5.0,0.6,1.5,1.0,0.07,0.705,332,-0.05,0.2,0.05,False,-0.32,0.579,107,
EUR_USD,10,0.002,0.05,14,2,3.0,5.0,0.7,1.5,1.0,0.06,0.675,332,-0.09,0.25,0.03,False,-0.26,0.57,107,
EUR_USD,10,0.002,0.05,14,2,3.0,5.0,0.8,1.5,1.0,0.05,0.64,331,-0.04,0.22,-0.03,False,-0.28,0.533,107,
EUR_USD,10,0.002,0.05,14,2,3.0,5.0,0.8,2.0,1.0,0.04,0.674,331,-0.03,0.18,-0.04,False,-0.23,0.617,107,
EUR_USD,10,0.002,0.05,14,2,3.0,5.0,0.8,2.5,1.0,0.04,0.698,331,-0.02,0.28,-0.13,False,-0.26,0.626,107,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.4,1.5,0.5,-0.15,0.696,382,-0.1,0.02,-0.38,False,-0.47,0.607,145,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.4,1.5,1.0,0.04,0.78,182,0.05,0.15,-0.09,False,-0.19,0.643,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.4,2.5,1.0,-0.02,0.802,182,0.01,0.09,-0.16,False,-0.28,0.679,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.5,1.5,0.5,-0.14,0.656,381,-0.16,0.05,-0.3,False,-0.46,0.569,144,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.5,1.5,1.0,0.06,0.747,182,-0.01,0.18,0.0,False,-0.16,0.625,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.5,2.0,0.5,-0.1,0.688,378,-0.17,0.16,-0.28,False,-0.53,0.592,142,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.5,2.0,1.0,0.03,0.764,182,0.02,0.15,-0.09,False,-0.19,0.661,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.5,2.5,0.5,-0.15,0.696,378,-0.19,0.08,-0.34,False,-0.54,0.613,142,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.5,2.5,1.0,0.0,0.775,182,-0.0,0.12,-0.11,False,-0.25,0.661,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.6,1.5,0.5,-0.15,0.619,378,-0.09,-0.07,-0.28,False,-0.43,0.549,144,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.6,1.5,1.0,0.09,0.72,182,0.02,0.2,0.05,True,-0.17,0.589,56,0.103
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.6,2.0,0.5,-0.13,0.648,375,-0.1,-0.03,-0.27,False,-0.49,0.577,142,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.6,2.0,1.0,0.06,0.736,182,0.06,0.16,-0.05,False,-0.18,0.643,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.6,2.5,1.0,0.03,0.747,182,0.03,0.12,-0.08,False,-0.25,0.643,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.7,1.5,0.5,-0.18,0.584,377,-0.19,0.03,-0.37,False,-0.42,0.528,144,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.7,1.5,1.0,0.07,0.681,182,-0.03,0.25,0.0,False,-0.14,0.589,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.7,2.0,0.5,-0.14,0.618,374,-0.17,0.07,-0.33,False,-0.47,0.556,142,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.7,2.0,1.0,0.06,0.709,182,0.03,0.21,-0.07,False,-0.14,0.643,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.7,2.5,1.0,0.03,0.72,182,0.02,0.17,-0.1,False,-0.21,0.643,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.8,1.5,0.5,-0.19,0.554,377,-0.11,0.1,-0.57,False,-0.44,0.5,144,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.8,1.5,1.0,0.05,0.643,182,-0.01,0.26,-0.09,False,-0.15,0.554,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.8,2.0,0.5,-0.13,0.596,374,-0.09,0.14,-0.42,False,-0.47,0.535,142,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.8,2.0,1.0,0.05,0.681,182,0.05,0.22,-0.11,False,-0.15,0.607,56,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.8,2.5,0.5,-0.18,0.607,374,-0.09,0.06,-0.5,False,-0.45,0.563,142,
EUR_USD,10,0.002,0.05,14,2,4.0,5.0,0.8,2.5,1.0,0.05,0.698,182,0.04,0.23,-0.11,False,-0.22,0.607,56,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.3,1.5,1.0,0.03,0.833,138,0.05,-0.01,0.04,False,-0.05,0.765,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.4,1.5,1.0,0.04,0.79,138,0.04,-0.01,0.08,False,-0.01,0.765,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.4,2.0,1.0,0.02,0.812,138,0.02,-0.06,0.1,False,-0.02,0.765,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.5,1.5,1.0,0.02,0.732,138,0.09,-0.09,0.06,False,0.02,0.735,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.5,2.0,1.0,0.0,0.761,138,0.08,-0.13,0.06,False,0.01,0.735,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.5,2.5,1.0,-0.0,0.775,138,0.04,-0.08,0.04,False,-0.02,0.735,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.6,1.5,1.0,0.01,0.681,138,0.07,-0.06,0.01,False,-0.0,0.676,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.6,2.0,1.0,0.01,0.717,138,0.09,-0.13,0.07,False,-0.02,0.676,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.6,2.5,1.0,-0.01,0.725,138,0.05,-0.11,0.04,False,-0.05,0.676,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.7,1.5,1.0,0.02,0.652,138,0.12,-0.06,-0.0,False,-0.02,0.618,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.8,1.5,1.0,0.04,0.642,137,0.15,-0.08,0.05,False,-0.02,0.588,34,
EUR_USD,10,0.002,0.05,20,2,4.0,5.0,0.8,2.0,1.0,0.04,0.679,137,0.18,-0.17,0.11,False,0.02,0.647,34,
EUR_USD,10,0.002,0.05,20,4,4.0,5.0,0.5,1.5,1.0,-0.04,0.652,92,-0.1,-0.03,0.02,False,0.02,0.727,33,
EUR_USD,10,0.002,0.05,20,4,4.0,5.0,0.6,1.5,1.0,-0.02,0.641,92,-0.09,-0.0,0.04,False,-0.02,0.606,33,
EUR_USD,10,0.002,0.05,20,4,4.0,5.0,0.7,1.5,1.0,-0.03,0.598,92,-0.11,-0.01,0.05,False,-0.04,0.576,33,
EUR_USD,10,0.002,0.05,20,4,4.0,5.0,0.8,1.5,1.0,-0.04,0.565,92,-0.13,-0.05,0.04,False,-0.03,0.576,33,
EUR_USD,10,0.002,0.05,20,4,4.0,5.0,0.8,2.0,1.0,-0.04,0.598,92,-0.2,-0.07,0.16,False,-0.06,0.576,33,
EUR_USD,10,0.002,0.1,14,2,3.0,5.0,0.5,1.5,1.0,0.04,0.736,329,-0.1,0.14,0.09,False,-0.32,0.617,107,
EUR_USD,10,0.002,0.1,14,2,3.0,5.0,0.6,1.5,1.0,0.06,0.702,329,-0.06,0.18,0.05,False,-0.32,0.579,107,
EUR_USD,10,0.002,0.1,14,2,3.0,5.0,0.7,1.5,1.0,0.05,0.672,329,-0.11,0.23,0.03,False,-0.26,0.57,107,
EUR_USD,10,0.002,0.1,14,2,3.0,5.0,0.8,1.5,1.0,0.04,0.637,328,-0.06,0.2,-0.03,False,-0.28,0.533,107,
EUR_USD,10,0.002,0.1,14,2,3.0,5.0,0.8,2.0,1.0,0.02,0.671,328,-0.04,0.15,-0.04,False,-0.23,0.617,107,
EUR_USD,10,0.002,0.1,14,2,3.0,5.0,0.8,2.5,1.0,0.03,0.695,328,-0.04,0.26,-0.13,False,-0.26,0.626,107,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.4,1.5,0.5,-0.15,0.698,377,-0.09,0.02,-0.38,False,-0.47,0.607,145,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.4,1.5,1.0,0.03,0.778,180,0.05,0.14,-0.09,False,-0.19,0.643,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.4,2.5,1.0,-0.02,0.8,180,0.0,0.08,-0.16,False,-0.28,0.679,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.5,1.5,0.5,-0.14,0.657,376,-0.15,0.04,-0.3,False,-0.46,0.569,144,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.5,1.5,1.0,0.05,0.744,180,-0.02,0.17,0.0,False,-0.16,0.625,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.5,2.0,0.5,-0.1,0.689,373,-0.16,0.15,-0.28,False,-0.53,0.592,142,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.5,2.0,1.0,0.02,0.761,180,0.01,0.14,-0.09,False,-0.19,0.661,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.5,2.5,0.5,-0.15,0.697,373,-0.18,0.07,-0.34,False,-0.54,0.613,142,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.5,2.5,1.0,-0.0,0.772,180,-0.01,0.11,-0.11,False,-0.25,0.661,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.6,1.5,0.5,-0.15,0.619,373,-0.09,-0.07,-0.28,False,-0.43,0.549,144,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.6,1.5,1.0,0.08,0.717,180,0.01,0.18,0.05,True,-0.17,0.589,56,0.144
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.6,2.0,0.5,-0.14,0.649,370,-0.1,-0.04,-0.27,False,-0.49,0.577,142,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.6,2.0,1.0,0.05,0.733,180,0.05,0.15,-0.05,False,-0.18,0.643,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.6,2.5,1.0,0.02,0.744,180,0.02,0.11,-0.08,False,-0.25,0.643,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.7,1.5,0.5,-0.18,0.583,372,-0.19,0.02,-0.37,False,-0.42,0.528,144,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.7,1.5,1.0,0.06,0.678,180,-0.05,0.23,0.0,False,-0.14,0.589,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.7,2.0,0.5,-0.15,0.618,369,-0.17,0.06,-0.33,False,-0.47,0.556,142,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.7,2.0,1.0,0.05,0.706,180,0.02,0.2,-0.07,False,-0.14,0.643,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.7,2.5,1.0,0.02,0.717,180,0.01,0.16,-0.1,False,-0.21,0.643,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.8,1.5,0.5,-0.2,0.554,372,-0.11,0.08,-0.57,False,-0.44,0.5,144,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.8,1.5,1.0,0.04,0.639,180,-0.02,0.25,-0.09,False,-0.15,0.554,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.8,2.0,0.5,-0.13,0.596,369,-0.09,0.12,-0.42,False,-0.47,0.535,142,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.8,2.0,1.0,0.04,0.678,180,0.04,0.2,-0.11,False,-0.15,0.607,56,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.8,2.5,0.5,-0.18,0.607,369,-0.09,0.04,-0.5,False,-0.45,0.563,142,
EUR_USD,10,0.002,0.1,14,2,4.0,5.0,0.8,2.5,1.0,0.04,0.694,180,0.03,0.21,-0.11,False,-0.22,0.607,56,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.3,1.5,1.0,0.02,0.832,137,0.05,-0.02,0.04,False,-0.05,0.765,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.4,1.5,1.0,0.03,0.788,137,0.04,-0.01,0.08,False,-0.01,0.765,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.4,2.0,1.0,0.02,0.81,137,0.02,-0.07,0.1,False,-0.02,0.765,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.5,1.5,1.0,0.02,0.73,137,0.09,-0.1,0.06,False,0.02,0.735,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.5,2.0,1.0,-0.0,0.759,137,0.08,-0.14,0.06,False,0.01,0.735,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.5,2.5,1.0,-0.0,0.774,137,0.04,-0.09,0.04,False,-0.02,0.735,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.6,1.5,1.0,0.0,0.679,137,0.07,-0.07,0.01,False,-0.0,0.676,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.6,2.0,1.0,0.01,0.715,137,0.09,-0.14,0.07,False,-0.02,0.676,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.6,2.5,1.0,-0.01,0.723,137,0.05,-0.12,0.04,False,-0.05,0.676,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.7,1.5,1.0,0.01,0.65,137,0.12,-0.07,-0.0,False,-0.02,0.618,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.8,1.5,1.0,0.04,0.64,136,0.15,-0.09,0.05,False,-0.02,0.588,34,
EUR_USD,10,0.002,0.1,20,2,4.0,5.0,0.8,2.0,1.0,0.04,0.676,136,0.18,-0.18,0.11,False,0.02,0.647,34,
EUR_USD,10,0.002,0.1,20,4,4.0,5.0,0.5,1.5,1.0,-0.04,0.648,91,-0.1,-0.03,0.02,False,0.02,0.727,33,
EUR_USD,10,0.002,0.1,20,4,4.0,5.0,0.6,1.5,1.0,-0.02,0.637,91,-0.09,-0.01,0.04,False,-0.02,0.606,33,
EUR_USD,10,0.002,0.1,20,4,4.0,5.0,0.7,1.5,1.0,-0.03,0.593,91,-0.11,-0.03,0.05,False,-0.04,0.576,33,
EUR_USD,10,0.002,0.1,20,4,4.0,5.0,0.8,1.5,1.0,-0.05,0.56,91,-0.13,-0.06,0.04,False,-0.03,0.576,33,
EUR_USD,10,0.002,0.1,20,4,4.0,5.0,0.8,2.0,1.0,-0.04,0.593,91,-0.2,-0.08,0.16,False,-0.06,0.576,33,
EUR_USD,10,0.002,0.2,14,2,3.0,5.0,0.5,1.5,1.0,0.04,0.734,327,-0.12,0.14,0.09,False,-0.32,0.617,107,
EUR_USD,10,0.002,0.2,14,2,3.0,5.0,0.6,1.5,1.0,0.06,0.703,327,-0.05,0.18,0.05,False,-0.32,0.579,107,
EUR_USD,10,0.002,0.2,14,2,3.0,5.0,0.7,1.5,1.0,0.05,0.673,327,-0.1,0.23,0.03,False,-0.26,0.57,107,
EUR_USD,10,0.002,0.2,14,2,3.0,5.0,0.8,1.5,1.0,0.04,0.638,326,-0.05,0.2,-0.03,False,-0.28,0.533,107,
EUR_USD,10,0.002,0.2,14,2,3.0,5.0,0.8,2.0,1.0,0.02,0.672,326,-0.04,0.15,-0.04,False,-0.23,0.617,107,
EUR_USD,10,0.002,0.2,14,2,3.0,5.0,0.8,2.5,1.0,0.03,0.696,326,-0.03,0.26,-0.13,False,-0.26,0.626,107,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.4,1.5,0.5,-0.16,0.696,372,-0.11,0.02,-0.38,False,-0.47,0.607,145,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.4,1.5,1.0,0.03,0.777,179,0.04,0.14,-0.09,False,-0.19,0.643,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.4,2.5,1.0,-0.03,0.799,179,-0.01,0.08,-0.16,False,-0.28,0.679,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.5,1.5,0.5,-0.14,0.658,371,-0.16,0.04,-0.3,False,-0.46,0.569,144,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.5,1.5,1.0,0.05,0.743,179,-0.03,0.17,0.0,False,-0.16,0.625,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.5,2.0,0.5,-0.1,0.69,368,-0.17,0.15,-0.28,False,-0.53,0.592,142,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.5,2.0,1.0,0.02,0.76,179,0.01,0.14,-0.09,False,-0.19,0.661,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.5,2.5,0.5,-0.15,0.698,368,-0.19,0.07,-0.34,False,-0.54,0.613,142,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.771,179,-0.02,0.11,-0.11,False,-0.25,0.661,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.6,1.5,0.5,-0.14,0.623,369,-0.07,-0.07,-0.28,False,-0.43,0.549,144,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.6,1.5,1.0,0.09,0.721,179,0.03,0.18,0.05,True,-0.17,0.589,56,0.111
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.6,2.0,0.5,-0.13,0.653,366,-0.07,-0.04,-0.27,False,-0.49,0.577,142,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.6,2.0,1.0,0.05,0.737,179,0.07,0.15,-0.05,False,-0.18,0.643,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.6,2.5,1.0,0.02,0.749,179,0.04,0.11,-0.08,False,-0.25,0.643,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.7,1.5,0.5,-0.17,0.587,368,-0.16,0.02,-0.37,False,-0.42,0.528,144,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.7,1.5,1.0,0.07,0.682,179,-0.03,0.23,0.0,False,-0.14,0.589,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.7,2.0,0.5,-0.14,0.622,365,-0.15,0.06,-0.33,False,-0.47,0.556,142,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.7,2.0,1.0,0.05,0.709,179,0.03,0.2,-0.07,False,-0.14,0.643,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.7,2.5,1.0,0.03,0.721,179,0.03,0.16,-0.1,False,-0.21,0.643,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.8,1.5,0.5,-0.19,0.557,368,-0.09,0.08,-0.57,False,-0.44,0.5,144,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.8,1.5,1.0,0.05,0.642,179,-0.01,0.25,-0.09,False,-0.15,0.554,56,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.8,2.0,0.5,-0.12,0.6,365,-0.07,0.12,-0.42,False,-0.47,0.535,142,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.8,2.0,1.0,0.05,0.682,179,0.06,0.2,-0.11,False,-0.15,0.607,56,
