rebal_idx,entry_ts,exit_ts,pair,direction,side,gross_pips,spread_rt_pips,carry_pips,net_pips
2048,2022-03-07 18:00:00+00:00,2022-03-22 09:00:00+00:00,EUR_JPY,1,long,762.4000000000009,2.4500000000003297,-12.765874828767124,747.1841251712334
2048,2022-03-07 18:00:00+00:00,2022-03-22 09:00:00+00:00,CAD_JPY,1,long,584.6000000000004,2.499999999999858,-4.72172286253723,577.3782771374632
2048,2022-03-07 18:00:00+00:00,2022-03-22 09:00:00+00:00,AUD_JPY,1,long,532.4000000000012,2.250000000000796,-5.3984583904109575,524.7515416095895
2048,2022-03-07 18:00:00+00:00,2022-03-22 09:00:00+00:00,GBP_USD,-1,short,-130.29999999999873,3.9000000000000146,-7.503959556164381,-141.7039595561631
2048,2022-03-07 18:00:00+00:00,2022-03-22 09:00:00+00:00,NZD_USD,-1,short,-119.29999999999995,2.0999999999998797,-4.9616116438356155,-126.36161164383545
2048,2022-03-07 18:00:00+00:00,2022-03-22 09:00:00+00:00,AUD_USD,-1,short,-124.00000000000077,1.5999999999999348,-2.5166613698630136,-128.11666136986372
2112,2022-03-22 09:00:00+00:00,2022-04-06 01:00:00+00:00,EUR_GBP,1,long,14.200000000000879,1.3999999999997348,-7.54158234328767,5.258417656713474
2112,2022-03-22 09:00:00+00:00,2022-04-06 01:00:00+00:00,USD_JPY,1,long,333.70000000000033,1.6500000000000625,-5.022057661643836,327.02794233835647
2112,2022-03-22 09:00:00+00:00,2022-04-06 01:00:00+00:00,EUR_USD,1,long,-118.70000000000047,1.4499999999995072,-9.078164794520546,-129.22816479452052
2112,2022-03-22 09:00:00+00:00,2022-04-06 01:00:00+00:00,GBP_JPY,-1,short,-236.6000000000014,2.7999999999991587,-13.331785875616436,-252.731785875617
2112,2022-03-22 09:00:00+00:00,2022-04-06 01:00:00+00:00,NZD_JPY,-1,short,-229.90000000000066,1.950000000000074,-10.587247520547942,-242.43724752054868
2112,2022-03-22 09:00:00+00:00,2022-04-06 01:00:00+00:00,AUD_JPY,-1,short,-417.99999999999926,1.75000000000054,-4.753423705479449,-424.50342370547924
2176,2022-04-06 01:00:00+00:00,2022-04-20 17:00:00+00:00,NZD_USD,1,long,-133.40000000000018,2.00000000000089,0.13126783561643832,-135.26873216438463
2176,2022-04-06 01:00:00+00:00,2022-04-20 17:00:00+00:00,AUD_USD,1,long,-124.4999999999996,1.4500000000000624,-3.68347709589041,-129.63347709589007
2176,2022-04-06 01:00:00+00:00,2022-04-20 17:00:00+00:00,EUR_GBP,1,long,-32.00000000000092,1.9999999999997797,-7.37509622739726,-41.375096227397954
2176,2022-04-06 01:00:00+00:00,2022-04-20 17:00:00+00:00,GBP_JPY,-1,short,-520.9000000000003,3.350000000000364,-13.324409863013699,-537.5744098630144
2176,2022-04-06 01:00:00+00:00,2022-04-20 17:00:00+00:00,EUR_JPY,-1,short,-380.4000000000002,2.8500000000008185,-2.7670827589041105,-386.01708275890513
2176,2022-04-06 01:00:00+00:00,2022-04-20 17:00:00+00:00,USD_JPY,-1,short,-398.3000000000004,1.850000000000307,-8.073114172602741,-408.22311417260346
2240,2022-04-20 17:00:00+00:00,2022-05-05 09:00:00+00:00,EUR_GBP,1,long,212.3000000000008,1.9500000000000073,-9.218987297260274,201.13101270274052
2240,2022-04-20 17:00:00+00:00,2022-05-05 09:00:00+00:00,USD_JPY,1,long,203.2999999999987,1.9500000000007844,-5.654198571232876,195.69580142876504
2240,2022-04-20 17:00:00+00:00,2022-05-05 09:00:00+00:00,CHF_JPY,1,long,-261.7999999999995,4.049999999999443,-20.5096576505137,-286.35965765051264
2240,2022-04-20 17:00:00+00:00,2022-05-05 09:00:00+00:00,GBP_USD,-1,short,679.8000000000014,2.00000000000089,-8.470382761643833,669.3296172383567
2240,2022-04-20 17:00:00+00:00,2022-05-05 09:00:00+00:00,GBP_JPY,-1,short,617.0999999999992,3.2499999999998863,-16.867275271232877,596.9827247287665
2240,2022-04-20 17:00:00+00:00,2022-05-05 09:00:00+00:00,NZD_USD,-1,short,324.9999999999997,1.80000000000069,-5.588259287671232,317.6117407123278
2304,2022-05-05 09:00:00+00:00,2022-05-20 01:00:00+00:00,GBP_USD,1,long,65.40000000000212,2.1999999999999797,-5.637744032876714,57.562255967125424
2304,2022-05-05 09:00:00+00:00,2022-05-20 01:00:00+00:00,GBP_JPY,1,long,-180.50000000000068,3.0499999999989313,-2.4876197342465804,-186.0376197342462
2304,2022-05-05 09:00:00+00:00,2022-05-20 01:00:00+00:00,NZD_USD,1,long,-97.00000000000041,1.8500000000004624,-0.06563391780821916,-98.91563391780909
2304,2022-05-05 09:00:00+00:00,2022-05-20 01:00:00+00:00,EUR_GBP,-1,short,28.400000000000645,1.3999999999997348,1.1801932561643826,28.180193256165293
2304,2022-05-05 09:00:00+00:00,2022-05-20 01:00:00+00:00,USD_JPY,-1,short,213.3999999999986,1.9000000000005457,-12.019111746575346,199.48088825342273
2304,2022-05-05 09:00:00+00:00,2022-05-20 01:00:00+00:00,EUR_JPY,-1,short,199.0000000000009,1.9000000000005457,-3.010460034246576,194.0895399657538
2368,2022-05-20 01:00:00+00:00,2022-06-03 17:00:00+00:00,GBP_USD,1,long,33.99999999999847,4.149999999999432,-5.025620935890412,24.82437906410863
2368,2022-05-20 01:00:00+00:00,2022-06-03 17:00:00+00:00,EUR_USD,1,long,145.59999999999906,2.100000000001545,-10.668019561643835,132.83198043835367
2368,2022-05-20 01:00:00+00:00,2022-06-03 17:00:00+00:00,AUD_USD,1,long,180.00000000000014,3.00000000000078,-4.099107534246574,172.9008924657528
2368,2022-05-20 01:00:00+00:00,2022-06-03 17:00:00+00:00,NZD_JPY,-1,short,-351.50000000000006,3.800000000000381,-10.596362671232873,-365.8963626712333
2368,2022-05-20 01:00:00+00:00,2022-06-03 17:00:00+00:00,CHF_JPY,-1,short,-430.19999999999925,5.8000000000006935,-1.8860875002446174,-437.88608750024457
2368,2022-05-20 01:00:00+00:00,2022-06-03 17:00:00+00:00,CAD_JPY,-1,short,-417.6000000000002,10.950000000000415,-8.46850853550614,-437.0185085355068
2432,2022-06-03 17:00:00+00:00,2022-06-20 09:00:00+00:00,GBP_JPY,1,long,209.00000000000034,7.049999999999557,-0.8735221376712367,201.07647786232954
2432,2022-06-03 17:00:00+00:00,2022-06-20 09:00:00+00:00,GBP_USD,1,long,-225.99999999999952,3.8000000000004697,-5.3023869205479475,-235.10238692054793
2432,2022-06-03 17:00:00+00:00,2022-06-20 09:00:00+00:00,NZD_JPY,1,long,57.099999999999795,3.750000000000142,4.690504623287668,58.04050462328732
2432,2022-06-03 17:00:00+00:00,2022-06-20 09:00:00+00:00,EUR_GBP,-1,short,7.000000000000339,6.599999999999939,1.74501507328767,2.1450150732880697
2432,2022-06-03 17:00:00+00:00,2022-06-20 09:00:00+00:00,USD_JPY,-1,short,-411.29999999999995,3.0500000000003524,-12.81816626712329,-427.1681662671236
2432,2022-06-03 17:00:00+00:00,2022-06-20 09:00:00+00:00,EUR_USD,-1,short,202.19999999999905,2.100000000001545,2.351856164383562,202.45185616438104
2496,2022-06-20 09:00:00+00:00,2022-07-05 01:00:00+00:00,EUR_GBP,1,long,40.20000000000023,1.5999999999993797,-9.310655292191782,29.289344707809065
2496,2022-06-20 09:00:00+00:00,2022-07-05 01:00:00+00:00,EUR_USD,1,long,-79.40000000000057,1.6500000000008175,-14.957805205479453,-96.00780520548085
2496,2022-06-20 09:00:00+00:00,2022-07-05 01:00:00+00:00,AUD_USD,1,long,-115.69999999999969,1.3499999999999623,-5.509963150684931,-122.55996315068458
2496,2022-06-20 09:00:00+00:00,2022-07-05 01:00:00+00:00,GBP_JPY,-1,short,43.00000000000068,2.8499999999993975,-18.05796595082192,22.092034049179365
2496,2022-06-20 09:00:00+00:00,2022-07-05 01:00:00+00:00,NZD_JPY,-1,short,100.0,2.1000000000000796,-13.210132130136984,84.68986786986294
2496,2022-06-20 09:00:00+00:00,2022-07-05 01:00:00+00:00,CAD_JPY,-1,short,-219.29999999999978,2.149999999999608,-11.117024406046415,-232.56702440604582
2560,2022-07-05 01:00:00+00:00,2022-07-19 17:00:00+00:00,AUD_USD,1,long,34.79999999999927,1.5999999999999348,-3.870320136986302,29.329679863013034
2560,2022-07-05 01:00:00+00:00,2022-07-19 17:00:00+00:00,NZD_USD,1,long,9.299999999999864,2.0999999999998797,0.06563391780821802,7.265633917808202
2560,2022-07-05 01:00:00+00:00,2022-07-19 17:00:00+00:00,GBP_USD,1,long,-115.5000000000017,2.1999999999988695,-7.7031914169863045,-125.40319141698687
2560,2022-07-05 01:00:00+00:00,2022-07-19 17:00:00+00:00,USD_JPY,-1,short,-194.89999999999839,2.349999999998431,-15.841699789041098,-213.0916997890379
2560,2022-07-05 01:00:00+00:00,2022-07-19 17:00:00+00:00,EUR_JPY,-1,short,89.79999999999961,2.6999999999986812,-2.7670827589041105,84.33291724109682
2560,2022-07-05 01:00:00+00:00,2022-07-19 17:00:00+00:00,CHF_JPY,-1,short,-78.10000000000059,2.750000000000341,-5.84654621609589,-86.69654621609682
2624,2022-07-19 17:00:00+00:00,2022-08-03 09:00:00+00:00,EUR_USD,1,long,-39.59999999999963,1.7999999999995797,-14.797878986301372,-56.19787898630058
2624,2022-07-19 17:00:00+00:00,2022-08-03 09:00:00+00:00,AUD_USD,1,long,38.10000000000091,1.6499999999997073,-4.51473797260274,31.935262027398466
2624,2022-07-19 17:00:00+00:00,2022-08-03 09:00:00+00:00,NZD_USD,1,long,32.90000000000015,2.1999999999999797,-0.3984916438356178,30.301508356164547
2624,2022-07-19 17:00:00+00:00,2022-08-03 09:00:00+00:00,USD_JPY,-1,short,462.29999999999905,2.349999999998431,-18.30589514657535,441.6441048534253
2624,2022-07-19 17:00:00+00:00,2022-08-03 09:00:00+00:00,CAD_JPY,-1,short,330.9999999999988,2.750000000000341,-13.766280706680199,314.48371929331825
2624,2022-07-19 17:00:00+00:00,2022-08-03 09:00:00+00:00,CHF_JPY,-1,short,344.80000000000075,2.7999999999991587,-6.365044554000622,335.63495544600096
2688,2022-08-03 09:00:00+00:00,2022-08-18 01:00:00+00:00,GBP_USD,1,long,-135.00000000000068,1.9999999999997797,-11.343477269041099,-148.34347726904156
2688,2022-08-03 09:00:00+00:00,2022-08-18 01:00:00+00:00,EUR_USD,1,long,-19.200000000001438,1.4999999999998348,-18.2848977260274,-38.98489772602868
2688,2022-08-03 09:00:00+00:00,2022-08-18 01:00:00+00:00,EUR_GBP,1,long,77.99999999999918,1.5500000000001624,-10.671774070136987,65.77822592986202
2688,2022-08-03 09:00:00+00:00,2022-08-18 01:00:00+00:00,AUD_JPY,-1,short,-90.59999999999917,1.8000000000000682,-14.415969143835614,-106.81596914383485
2688,2022-08-03 09:00:00+00:00,2022-08-18 01:00:00+00:00,CAD_JPY,-1,short,-46.5999999999994,2.1999999999998465,-17.680766026774613,-66.48076602677386
2688,2022-08-03 09:00:00+00:00,2022-08-18 01:00:00+00:00,NZD_JPY,-1,short,-122.49999999999943,2.049999999999841,-15.362826883561643,-139.9128268835609
2752,2022-08-18 01:00:00+00:00,2022-09-01 17:00:00+00:00,EUR_USD,1,long,-219.99999999999906,1.90000000000079,-15.058151068493151,-236.958151068493
2752,2022-08-18 01:00:00+00:00,2022-09-01 17:00:00+00:00,AUD_USD,1,long,-140.0000000000001,1.7000000000000348,-4.45754112328767,-146.15754112328784
2752,2022-08-18 01:00:00+00:00,2022-09-01 17:00:00+00:00,GBP_USD,1,long,-496.39999999999907,2.2500000000014175,-9.341687162739728,-507.9916871627402
2752,2022-08-18 01:00:00+00:00,2022-09-01 17:00:00+00:00,USD_JPY,-1,short,-513.2000000000005,2.049999999999841,-20.540140369863018,-535.7901403698634
2752,2022-08-18 01:00:00+00:00,2022-09-01 17:00:00+00:00,CAD_JPY,-1,short,-205.49999999999926,2.499999999999858,-14.560630845579094,-222.5606308455782
2752,2022-08-18 01:00:00+00:00,2022-09-01 17:00:00+00:00,NZD_JPY,-1,short,-43.09999999999974,2.2499999999993747,-14.338638424657534,-59.688638424656645
2816,2022-09-01 17:00:00+00:00,2022-09-16 09:00:00+00:00,EUR_GBP,1,long,132.70000000000005,1.8499999999999073,-9.53878386369863,121.31121613630151
2816,2022-09-01 17:00:00+00:00,2022-09-16 09:00:00+00:00,GBP_USD,1,long,-165.2000000000009,1.9000000000002348,-8.715430241095893,-175.81543024109703
2816,2022-09-01 17:00:00+00:00,2022-09-16 09:00:00+00:00,EUR_USD,1,long,8.399999999999519,1.8500000000004624,-15.19299082191781,-8.642990821918755
2816,2022-09-01 17:00:00+00:00,2022-09-16 09:00:00+00:00,NZD_JPY,-1,short,2.199999999999136,2.2499999999993747,-15.61830430136986,-15.6683043013701
2816,2022-09-01 17:00:00+00:00,2022-09-16 09:00:00+00:00,AUD_JPY,-1,short,-44.19999999999931,2.0000000000003126,-14.902525479452052,-61.10252547945167
2816,2022-09-01 17:00:00+00:00,2022-09-16 09:00:00+00:00,EUR_JPY,-1,short,-320.1999999999998,2.2499999999993747,-8.581716452054795,-331.031716452054
2880,2022-09-16 09:00:00+00:00,2022-10-03 01:00:00+00:00,NZD_JPY,1,long,-361.5000000000009,2.1000000000000796,8.378342671232875,-355.2216573287681
2880,2022-09-16 09:00:00+00:00,2022-10-03 01:00:00+00:00,CAD_JPY,1,long,-243.3000000000007,1.950000000000074,8.099376000865167,-237.1506239991356
2880,2022-09-16 09:00:00+00:00,2022-10-03 01:00:00+00:00,AUD_JPY,1,long,-245.39999999999935,1.8499999999995964,4.754350479452054,-242.4956495205469
2880,2022-09-16 09:00:00+00:00,2022-10-03 01:00:00+00:00,GBP_USD,-1,short,284.69999999999993,2.049999999998997,-0.04019879999999677,282.60980120000096
2880,2022-09-16 09:00:00+00:00,2022-10-03 01:00:00+00:00,EUR_USD,-1,short,170.00000000000014,1.5999999999999348,5.174083561643837,173.57408356164404
2880,2022-09-16 09:00:00+00:00,2022-10-03 01:00:00+00:00,AUD_USD,-1,short,245.19999999999985,1.200000000000645,-1.086740136986301,242.9132598630129
2944,2022-10-03 01:00:00+00:00,2022-10-17 17:00:00+00:00,GBP_USD,1,long,269.69999999999936,2.649999999999597,-10.299189538630136,256.75081046136967
2944,2022-10-03 01:00:00+00:00,2022-10-17 17:00:00+00:00,EUR_USD,1,long,59.20000000000036,1.7499999999998073,-15.058151068493153,42.3918489315074
2944,2022-10-03 01:00:00+00:00,2022-10-17 17:00:00+00:00,AUD_USD,1,long,-133.79999999999947,1.50000000000039,-4.404157397260274,-139.70415739726013
2944,2022-10-03 01:00:00+00:00,2022-10-17 17:00:00+00:00,USD_JPY,-1,short,-408.00000000000125,1.999999999999602,-25.400167531506856,-435.4001675315077
2944,2022-10-03 01:00:00+00:00,2022-10-17 17:00:00+00:00,NZD_JPY,-1,short,-239.10000000000053,2.1999999999998465,-16.897970178082186,-258.1979701780826
2944,2022-10-03 01:00:00+00:00,2022-10-17 17:00:00+00:00,CAD_JPY,-1,short,-340.6000000000006,2.6000000000003354,-18.337061349127605,-361.5370613491286
3008,2022-10-17 17:00:00+00:00,2022-11-01 09:00:00+00:00,GBP_USD,1,long,187.6000000000011,2.2999999999995246,-11.034845934246574,174.265154065755
3008,2022-10-17 17:00:00+00:00,2022-11-01 09:00:00+00:00,AUD_USD,1,long,162.2000000000001,1.4999999999998348,-4.718740068493151,155.9812599315071
3008,2022-10-17 17:00:00+00:00,2022-11-01 09:00:00+00:00,NZD_USD,1,long,255.19999999999985,1.8000000000001348,-1.1720342465753428,252.22796575342437
3008,2022-10-17 17:00:00+00:00,2022-11-01 09:00:00+00:00,EUR_JPY,-1,short,50.89999999999861,2.600000000001046,-12.781117664383562,35.51888233561401
3008,2022-10-17 17:00:00+00:00,2022-11-01 09:00:00+00:00,EUR_GBP,-1,short,57.69999999999941,1.7000000000000348,1.250050025342465,57.25005002534184
3008,2022-10-17 17:00:00+00:00,2022-11-01 09:00:00+00:00,USD_JPY,-1,short,196.79999999999893,1.6999999999981696,-27.214465212328776,167.885534787672
3072,2022-11-01 09:00:00+00:00,2022-11-16 02:00:00+00:00,USD_JPY,1,long,-733.7000000000018,1.8499999999988859,17.339483095890408,-718.2105169041102
3072,2022-11-01 09:00:00+00:00,2022-11-16 02:00:00+00:00,CAD_JPY,1,long,-331.19999999999976,2.2999999999996135,11.181373755968686,-322.31862624403067
3072,2022-11-01 09:00:00+00:00,2022-11-16 02:00:00+00:00,CHF_JPY,1,long,-13.800000000000523,2.199999999999136,-7.594139401541098,-23.594139401540758
3072,2022-11-01 09:00:00+00:00,2022-11-16 02:00:00+00:00,AUD_USD,-1,short,-311.5999999999996,1.4999999999998348,-0.3431810958904101,-313.4431810958899
3072,2022-11-01 09:00:00+00:00,2022-11-16 02:00:00+00:00,NZD_USD,-1,short,-271.0999999999997,1.8499999999999073,-3.820831643835615,-276.7708316438352
3072,2022-11-01 09:00:00+00:00,2022-11-16 02:00:00+00:00,GBP_USD,-1,short,-319.7000000000005,2.049999999998997,-0.8827215945205454,-322.63272159452004
3136,2022-11-16 02:00:00+00:00,2022-11-30 18:00:00+00:00,USD_JPY,1,long,-160.0999999999999,2.6999999999986812,17.426491254794517,-145.37350874520408
3136,2022-11-16 02:00:00+00:00,2022-11-30 18:00:00+00:00,EUR_GBP,1,long,-107.09999999999997,3.450000000000397,-7.929784717534245,-118.47978471753461
3136,2022-11-16 02:00:00+00:00,2022-11-30 18:00:00+00:00,CHF_JPY,1,long,-187.59999999999764,2.74999999999892,-7.087863441438358,-197.4378634414349
3136,2022-11-16 02:00:00+00:00,2022-11-30 18:00:00+00:00,AUD_JPY,-1,short,80.8000000000007,2.449999999999619,-16.53859046575342,61.81140953424766
3136,2022-11-16 02:00:00+00:00,2022-11-30 18:00:00+00:00,EUR_JPY,-1,short,118.8999999999993,2.6499999999998636,-17.384962115068497,98.86503788493093
3136,2022-11-16 02:00:00+00:00,2022-11-30 18:00:00+00:00,AUD_USD,-1,short,-19.799999999999816,1.9999999999997797,0.21353490410958959,-21.586465095890006
3200,2022-11-30 18:00:00+00:00,2022-12-15 10:00:00+00:00,USD_JPY,1,long,-170.79999999999984,2.4999999999991473,21.179383986301374,-152.1206160136976
3200,2022-11-30 18:00:00+00:00,2022-12-15 10:00:00+00:00,CHF_JPY,1,long,105.79999999999927,2.4999999999991473,-7.067310875929222,96.2326891240709
3200,2022-11-30 18:00:00+00:00,2022-12-15 10:00:00+00:00,CAD_JPY,1,long,-277.8000000000006,3.750000000000142,14.362278227906064,-267.1877217720947
3200,2022-11-30 18:00:00+00:00,2022-12-15 10:00:00+00:00,AUD_USD,-1,short,25.600000000000065,1.9499999999994522,-0.30123673972602694,23.348763260274588
3200,2022-11-30 18:00:00+00:00,2022-12-15 10:00:00+00:00,GBP_USD,-1,short,-260.09999999999866,3.4999999999996145,-1.3866199769862997,-264.98661997698457
3200,2022-11-30 18:00:00+00:00,2022-12-15 10:00:00+00:00,NZD_USD,-1,short,-88.60000000000089,3.1999999999998696,-3.3301399726027388,-95.1301399726035
3264,2022-12-15 10:00:00+00:00,2023-01-02 02:00:00+00:00,GBP_JPY,1,long,-990.100000000001,9.34999999999917,19.370836710136984,-980.0791632898633
3264,2022-12-15 10:00:00+00:00,2023-01-02 02:00:00+00:00,CAD_JPY,1,long,-344.79999999999933,9.749999999999659,13.858289687671231,-340.69171031232776
3264,2022-12-15 10:00:00+00:00,2023-01-02 02:00:00+00:00,AUD_JPY,1,long,-309.00000000000034,8.550000000000324,9.129341479452052,-308.4206585205486
3264,2022-12-15 10:00:00+00:00,2023-01-02 02:00:00+00:00,EUR_GBP,-1,short,-206.10000000000016,8.050000000000557,0.8361281906849309,-213.3138718093158
3264,2022-12-15 10:00:00+00:00,2023-01-02 02:00:00+00:00,EUR_USD,-1,short,-43.999999999999595,3.250000000000197,7.651372054794519,-39.59862794520527
3264,2022-12-15 10:00:00+00:00,2023-01-02 02:00:00+00:00,NZD_USD,-1,short,53.40000000000011,10.949999999999571,-2.203424383561644,40.246575616438896
3328,2023-01-02 02:00:00+00:00,2023-01-16 18:00:00+00:00,GBP_JPY,1,long,-136.5000000000009,10.949999999998283,18.61170225178082,-128.83829774821837
3328,2023-01-02 02:00:00+00:00,2023-01-16 18:00:00+00:00,NZD_JPY,1,long,-86.80000000000092,18.05000000000021,11.864381410958899,-92.98561858904223
3328,2023-01-02 02:00:00+00:00,2023-01-16 18:00:00+00:00,CAD_JPY,1,long,-80.70000000000022,10.699999999999932,12.631407276164397,-78.76859272383575
3328,2023-01-02 02:00:00+00:00,2023-01-16 18:00:00+00:00,EUR_GBP,-1,short,-19.799999999999816,9.150000000000546,1.1398471690410943,-27.810152830959268
3328,2023-01-02 02:00:00+00:00,2023-01-16 18:00:00+00:00,USD_JPY,-1,short,241.59999999999968,5.900000000001171,-32.982307093150695,202.71769290684782
3328,2023-01-02 02:00:00+00:00,2023-01-16 18:00:00+00:00,EUR_USD,-1,short,-126.9000000000009,3.4999999999996145,6.14618410958904,-124.25381589041147
3392,2023-01-16 18:00:00+00:00,2023-01-31 10:00:00+00:00,CAD_JPY,1,long,100.49999999999955,3.0500000000003524,13.533650653033282,110.98365065303247
3392,2023-01-16 18:00:00+00:00,2023-01-31 10:00:00+00:00,NZD_JPY,1,long,182.60000000000076,3.350000000000364,12.711837226027392,191.9618372260278
3392,2023-01-16 18:00:00+00:00,2023-01-31 10:00:00+00:00,USD_JPY,1,long,137.29999999999905,2.349999999999852,21.687671445205485,156.6376714452047
3392,2023-01-16 18:00:00+00:00,2023-01-31 10:00:00+00:00,EUR_USD,-1,short,-27.29999999999899,1.7500000000003624,6.585197260273971,-22.464802739725382
3392,2023-01-16 18:00:00+00:00,2023-01-31 10:00:00+00:00,EUR_GBP,-1,short,68.20000000000049,2.6500000000001522,1.221264823972601,66.77126482397294
3392,2023-01-16 18:00:00+00:00,2023-01-31 10:00:00+00:00,GBP_USD,-1,short,-124.8999999999989,2.40000000000129,-0.15363650958904,-127.45363650958922
3456,2023-01-31 10:00:00+00:00,2023-02-15 02:00:00+00:00,USD_JPY,1,long,320.1999999999998,1.8000000000000682,22.897795124657534,341.2977951246573
3456,2023-01-31 10:00:00+00:00,2023-02-15 02:00:00+00:00,GBP_JPY,1,long,165.70000000000107,3.0000000000015348,23.88513487493151,186.58513487493104
3456,2023-01-31 10:00:00+00:00,2023-02-15 02:00:00+00:00,CAD_JPY,1,long,273.19999999999993,2.1000000000000796,14.414625195758568,285.5146251957584
3456,2023-01-31 10:00:00+00:00,2023-02-15 02:00:00+00:00,NZD_USD,-1,short,153.10000000000045,1.8500000000004624,-3.3613942191780803,147.88860578082193
3456,2023-01-31 10:00:00+00:00,2023-02-15 02:00:00+00:00,EUR_USD,-1,short,136.00000000000057,1.4999999999998348,6.346875835616439,140.84687583561717
3456,2023-01-31 10:00:00+00:00,2023-02-15 02:00:00+00:00,AUD_USD,-1,short,93.40000000000015,1.2000000000000899,0.9304020821917808,93.13040208219184
3520,2023-02-15 02:00:00+00:00,2023-03-01 18:00:00+00:00,AUD_USD,1,long,-173.90000000000015,1.4500000000000624,-6.509001452054793,-181.85900145205503
3520,2023-02-15 02:00:00+00:00,2023-03-01 18:00:00+00:00,NZD_USD,1,long,-45.00000000000059,1.90000000000079,-2.158105726027398,-49.05810572602878
3520,2023-02-15 02:00:00+00:00,2023-03-01 18:00:00+00:00,EUR_USD,1,long,-45.399999999999885,1.7999999999984695,-13.954346575342466,-61.154346575340824
3520,2023-02-15 02:00:00+00:00,2023-03-01 18:00:00+00:00,USD_JPY,-1,short,-311.5000000000009,2.200000000000557,-34.52093096438357,-348.22093096438505
3520,2023-02-15 02:00:00+00:00,2023-03-01 18:00:00+00:00,CAD_JPY,-1,short,-62.300000000000466,2.4500000000003297,-23.356692777793793,-88.10669277779459
3520,2023-02-15 02:00:00+00:00,2023-03-01 18:00:00+00:00,GBP_JPY,-1,short,-212.00000000000045,3.6000000000001364,-40.1272930780822,-255.7272930780828
3584,2023-03-01 18:00:00+00:00,2023-03-16 09:00:00+00:00,NZD_USD,1,long,-83.89999999999897,1.9500000000005624,-1.979956520547945,-87.82995652054747
3584,2023-03-01 18:00:00+00:00,2023-03-16 09:00:00+00:00,AUD_USD,1,long,-113.19999999999996,1.4999999999998348,-7.08096994520548,-121.78096994520527
3584,2023-03-01 18:00:00+00:00,2023-03-16 09:00:00+00:00,EUR_GBP,1,long,-90.69999999999911,1.8499999999999073,-10.198737260958904,-102.74873726095792
3584,2023-03-01 18:00:00+00:00,2023-03-16 09:00:00+00:00,EUR_JPY,-1,short,523.5000000000014,2.2499999999993747,-29.316037646575342,491.9339623534267
3584,2023-03-01 18:00:00+00:00,2023-03-16 09:00:00+00:00,GBP_JPY,-1,short,426.80000000000007,3.6000000000001364,-49.72711399657536,373.47288600342455
3584,2023-03-01 18:00:00+00:00,2023-03-16 09:00:00+00:00,CAD_JPY,-1,short,393.5000000000002,2.750000000000341,-28.35077855742704,362.39922144257287
3648,2023-03-16 09:00:00+00:00,2023-03-31 01:00:00+00:00,EUR_JPY,1,long,464.30000000000007,2.349999999999852,12.96149121917808,474.9114912191783
3648,2023-03-16 09:00:00+00:00,2023-03-31 01:00:00+00:00,GBP_JPY,1,long,499.199999999999,2.8500000000008185,25.050187962328767,521.400187962327
3648,2023-03-16 09:00:00+00:00,2023-03-31 01:00:00+00:00,AUD_JPY,1,long,115.39999999999964,1.950000000000074,10.583758767123289,124.03375876712285
3648,2023-03-16 09:00:00+00:00,2023-03-31 01:00:00+00:00,EUR_GBP,-1,short,-15.999999999999348,1.4499999999995072,0.19950718835616224,-17.250492811642694
3648,2023-03-16 09:00:00+00:00,2023-03-31 01:00:00+00:00,NZD_USD,-1,short,-110.59999999999958,1.8000000000001348,-2.592539753424658,-114.99253975342438
3648,2023-03-16 09:00:00+00:00,2023-03-31 01:00:00+00:00,AUD_USD,-1,short,-65.40000000000101,1.3999999999997348,0.7530918493150683,-66.04690815068568
3712,2023-03-31 01:00:00+00:00,2023-04-14 17:00:00+00:00,EUR_JPY,1,long,230.4000000000002,6.399999999999295,13.032624452054794,237.0326244520557
3712,2023-03-31 01:00:00+00:00,2023-04-14 17:00:00+00:00,AUD_JPY,1,long,66.40000000000015,6.150000000000233,10.111104041095889,70.3611040410958
3712,2023-03-31 01:00:00+00:00,2023-04-14 17:00:00+00:00,CHF_JPY,1,long,436.5000000000009,6.649999999999068,-0.508786940659324,429.3412130593425
3712,2023-03-31 01:00:00+00:00,2023-04-14 17:00:00+00:00,NZD_USD,-1,short,74.30000000000047,2.5500000000000522,-3.009783945205479,68.74021605479493
3712,2023-03-31 01:00:00+00:00,2023-04-14 17:00:00+00:00,GBP_USD,-1,short,-19.299999999999873,2.4500000000005073,-1.3637855901369824,-23.11378559013736
3712,2023-03-31 01:00:00+00:00,2023-04-14 17:00:00+00:00,EUR_GBP,-1,short,-59.79999999999985,3.049999999999442,0.2796377001369851,-62.5703622998623
3776,2023-04-14 17:00:00+00:00,2023-05-01 09:00:00+00:00,USD_JPY,1,long,300.20000000000095,5.0499999999999545,24.983771342465758,320.13377134246673
3776,2023-04-14 17:00:00+00:00,2023-05-01 09:00:00+00:00,EUR_GBP,1,long,-69.00000000000017,2.9999999999996696,-7.855551661643837,-79.85555166164369
3776,2023-04-14 17:00:00+00:00,2023-05-01 09:00:00+00:00,GBP_USD,1,long,141.20000000000132,2.60000000000038,-9.703880186301372,128.89611981369956
3776,2023-04-14 17:00:00+00:00,2023-05-01 09:00:00+00:00,EUR_JPY,-1,short,-387.7999999999986,6.1499999999995225,-29.662558109589035,-423.61255810958716
