pair,res,lag_fast_base,lag_slow_base,fast_lags,slow_lags,atr_mult,accel,tp,sl,is_pd,is_wr,is_n,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,3,1,-39.03,0.126,18313,-39.02,-43.04,-35.04,False,-27.43,0.127,5306,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,3,1,-33.21,0.123,15447,-32.57,-36.68,-30.38,False,-23.57,0.119,4422,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,3,1,-24.9,0.125,11716,-22.51,-28.08,-24.11,False,-17.73,0.119,3354,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,3,1,-9.0,0.134,4464,-7.26,-9.94,-9.79,False,-7.53,0.116,1417,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,3,2,-38.65,0.297,16362,-40.07,-41.1,-34.78,False,-28.98,0.279,4791,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,3,2,-34.07,0.293,14043,-35.1,-36.86,-30.23,False,-25.8,0.267,4062,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,3,2,-26.71,0.291,10892,-25.71,-29.39,-25.03,False,-20.82,0.261,3159,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,3,2,-10.55,0.293,4316,-8.56,-12.32,-10.78,False,-9.73,0.244,1379,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,3,3,-40.43,0.364,15675,-42.66,-42.21,-36.41,False,-30.9,0.328,4648,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,3,3,-36.02,0.359,13530,-37.56,-38.44,-32.07,False,-27.35,0.317,3954,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,3,3,-28.15,0.358,10558,-27.85,-30.54,-26.05,False,-21.61,0.314,3089,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,3,3,-11.3,0.36,4265,-9.5,-13.03,-11.37,False,-10.26,0.293,1368,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,5,1,-104.27,0.092,42929,-102.23,-107.01,-103.57,False,-99.23,0.087,16500,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,5,1,-89.24,0.09,36705,-84.75,-92.11,-90.86,False,-85.84,0.082,14105,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,5,1,-68.35,0.091,28296,-58.99,-72.56,-73.52,False,-68.32,0.08,11192,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,5,1,-26.92,0.091,11254,-18.38,-27.97,-34.4,False,-30.42,0.075,4975,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,5,2,-91.38,0.26,34016,-94.69,-91.19,-88.26,False,-90.75,0.242,13105,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,5,2,-82.4,0.256,30035,-83.89,-84.1,-79.22,False,-82.87,0.235,11564,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,5,2,-67.02,0.256,24213,-63.55,-69.31,-68.19,False,-70.49,0.23,9563,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,5,2,-29.67,0.25,10420,-22.63,-30.27,-36.12,False,-37.34,0.206,4620,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,5,3,-88.91,0.33,31107,-92.22,-88.95,-85.57,False,-89.55,0.296,12057,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,5,3,-81.33,0.327,27718,-82.44,-83.26,-78.29,False,-82.36,0.29,10703,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,5,3,-66.91,0.327,22662,-65.51,-68.34,-66.88,False,-70.67,0.287,8956,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,5,3,-31.09,0.319,10099,-24.61,-30.96,-37.7,False,-37.29,0.271,4454,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,5,5,-87.19,0.369,29126,-89.09,-88.57,-83.9,False,-88.43,0.32,11484,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,5,5,-80.26,0.366,26147,-80.67,-82.28,-77.83,False,-81.72,0.315,10248,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,5,5,-66.38,0.367,21621,-65.88,-66.92,-66.33,False,-70.54,0.313,8619,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,5,5,-31.22,0.358,9871,-24.34,-31.21,-38.1,False,-37.62,0.298,4363,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,10,1,-104.11,0.089,42688,-102.94,-106.06,-103.33,False,-98.31,0.084,16443,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,10,1,-89.28,0.087,36526,-85.73,-91.46,-90.64,False,-85.22,0.08,14060,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,10,1,-68.61,0.088,28181,-59.93,-72.37,-73.54,False,-67.75,0.078,11162,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,10,1,-27.02,0.086,11220,-18.57,-27.95,-34.54,False,-30.09,0.071,4969,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,10,2,-90.51,0.256,33605,-94.12,-89.85,-87.55,False,-89.15,0.239,13004,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,10,2,-81.6,0.252,29715,-83.54,-82.72,-78.55,False,-81.58,0.231,11481,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,10,2,-67.07,0.251,24029,-64.66,-68.43,-68.12,False,-69.63,0.225,9504,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,10,2,-29.79,0.243,10363,-22.89,-30.08,-36.4,False,-36.66,0.201,4601,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,10,3,-87.26,0.325,30664,-89.61,-87.04,-85.14,False,-87.89,0.292,11959,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,10,3,-79.72,0.322,27367,-80.09,-81.62,-77.44,False,-80.66,0.286,10622,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,10,3,-66.52,0.322,22453,-65.58,-67.06,-66.9,False,-69.17,0.284,8899,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,10,3,-31.2,0.312,10034,-24.59,-30.89,-38.12,False,-36.28,0.266,4431,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.0,True,10,5,-85.59,0.363,28705,-87.01,-86.72,-83.05,False,-87.32,0.315,11387,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",0.5,True,10,5,-78.46,0.361,25815,-78.46,-80.23,-76.69,False,-80.52,0.31,10166,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",1.0,True,10,5,-65.57,0.361,21419,-65.08,-65.47,-66.15,False,-69.49,0.308,8562,
USD_JPY,s5,1,12,"[1,2,3]","[12,24,36]",2.0,True,10,5,-31.23,0.35,9809,-23.56,-31.35,-38.8,False,-36.58,0.291,4335,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,3,1,-153.72,0.128,73437,-163.16,-159.01,-138.99,False,-111.04,0.128,21704,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,3,1,-95.35,0.123,44739,-96.95,-100.68,-88.41,False,-66.99,0.121,12793,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,3,1,-55.76,0.123,26110,-52.01,-60.59,-54.7,False,-40.89,0.117,7720,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,3,1,-15.14,0.124,7154,-12.11,-16.78,-16.53,False,-12.73,0.114,2358,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,3,2,-120.79,0.301,52345,-133.33,-119.96,-109.13,False,-96.8,0.283,16150,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,3,2,-84.94,0.294,35540,-89.81,-88.37,-76.62,False,-64.15,0.275,10427,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,3,2,-56.21,0.287,22519,-55.3,-58.83,-54.46,False,-42.36,0.273,6763,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,3,2,-17.28,0.285,6746,-14.47,-19.45,-17.93,False,-15.12,0.259,2235,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,3,3,-115.3,0.373,46127,-124.35,-116.37,-105.16,False,-94.94,0.339,14623,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,3,3,-82.01,0.368,32368,-82.83,-86.36,-76.83,False,-64.55,0.33,9687,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,3,3,-56.17,0.359,21104,-54.3,-59.77,-54.4,False,-43.38,0.329,6416,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,3,3,-18.28,0.352,6580,-14.43,-20.44,-19.97,False,-15.56,0.317,2188,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,5,1,-331.15,0.091,137260,-360.37,-321.2,-311.88,False,-314.51,0.089,52932,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,5,1,-225.57,0.089,92859,-228.18,-227.3,-221.25,False,-211.19,0.084,35046,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,5,1,-140.48,0.091,58242,-124.12,-147.47,-149.87,False,-139.27,0.083,22990,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,5,1,-41.97,0.089,17489,-29.35,-42.9,-53.66,False,-46.19,0.08,7662,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,5,2,-208.02,0.258,78533,-233.95,-194.46,-195.61,False,-207.99,0.245,30459,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,5,2,-163.89,0.254,60700,-177.57,-160.08,-153.98,False,-161.77,0.239,23183,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,5,2,-119.78,0.253,43245,-115.85,-120.68,-122.83,False,-122.81,0.234,17080,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,5,2,-42.92,0.251,15313,-32.57,-42.76,-53.44,False,-51.1,0.221,6695,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,5,3,-181.93,0.33,64461,-198.78,-173.97,-173.03,False,-183.63,0.308,25386,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,5,3,-147.93,0.33,51690,-155.44,-144.46,-143.85,False,-149.99,0.298,20090,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,5,3,-112.23,0.328,38262,-109.11,-111.7,-115.87,False,-116.57,0.294,15238,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,5,3,-42.69,0.323,14460,-31.85,-42.57,-53.64,False,-49.63,0.285,6300,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,5,5,-170.72,0.369,56220,-184.1,-165.35,-162.71,False,-172.49,0.334,22739,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,5,5,-141.1,0.369,46201,-144.43,-139.8,-139.06,False,-141.08,0.327,18326,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,5,5,-108.06,0.368,35225,-101.32,-111.24,-111.6,False,-111.51,0.322,14177,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,5,5,-43.34,0.361,13925,-31.79,-44.07,-54.15,False,-49.69,0.311,6083,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,10,1,-319.81,0.089,132990,-342.87,-312.44,-304.13,False,-310.46,0.087,51971,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,10,1,-220.37,0.086,90767,-221.03,-223.64,-216.45,False,-209.64,0.081,34600,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,10,1,-137.42,0.088,57300,-120.94,-144.26,-147.05,False,-138.69,0.08,22779,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,10,1,-41.74,0.085,17346,-29.63,-42.48,-53.11,False,-46.16,0.075,7623,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,10,2,-194.88,0.255,74976,-210.93,-185.88,-187.78,False,-200.29,0.242,29612,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,10,2,-156.19,0.25,58590,-164.51,-154.6,-149.44,False,-157.72,0.235,22679,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,10,2,-114.81,0.249,42148,-110.96,-114.99,-118.49,False,-120.38,0.231,16800,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,10,2,-41.67,0.246,15069,-31.56,-41.21,-52.25,False,-49.67,0.216,6616,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,10,3,-171.03,0.325,61742,-178.52,-166.8,-167.76,False,-177.76,0.304,24740,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,10,3,-141.2,0.324,49873,-144.2,-139.76,-139.61,False,-147.03,0.293,19680,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,10,3,-107.4,0.323,37269,-103.07,-107.76,-111.35,False,-114.19,0.289,14990,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,10,3,-41.31,0.316,14216,-30.82,-40.89,-52.23,False,-47.93,0.28,6214,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,False,10,5,-159.97,0.362,54140,-163.92,-158.12,-157.85,False,-166.34,0.329,22233,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,False,10,5,-135.13,0.361,44743,-133.85,-136.73,-134.78,False,-139.29,0.319,17998,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,False,10,5,-102.34,0.362,34347,-92.41,-106.97,-107.62,False,-110.2,0.314,13972,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,False,10,5,-41.95,0.353,13691,-30.64,-41.88,-53.32,False,-47.94,0.304,6002,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,3,1,-36.97,0.125,17258,-36.9,-38.94,-35.08,False,-25.97,0.128,5003,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,3,1,-30.04,0.126,14258,-29.78,-31.65,-28.68,False,-21.53,0.122,4063,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,3,1,-22.2,0.125,10531,-20.47,-24.3,-21.84,False,-16.67,0.116,3066,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,3,1,-8.21,0.125,3920,-6.91,-8.68,-9.05,False,-6.98,0.11,1268,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,3,2,-35.94,0.297,15243,-36.22,-37.24,-34.37,False,-27.32,0.278,4484,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,3,2,-30.83,0.293,12865,-32.21,-31.46,-28.83,False,-22.54,0.274,3691,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,3,2,-24.33,0.286,9753,-23.21,-25.98,-23.81,False,-17.85,0.271,2841,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,3,2,-9.79,0.28,3780,-8.66,-10.77,-9.95,False,-8.6,0.252,1219,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,3,3,-36.97,0.365,14570,-36.41,-37.87,-36.63,False,-28.03,0.332,4337,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,3,3,-31.35,0.364,12353,-30.92,-32.54,-30.59,False,-23.31,0.326,3575,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,3,3,-25.07,0.357,9447,-22.96,-27.13,-25.12,False,-18.05,0.329,2770,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,3,3,-10.54,0.346,3727,-9.01,-10.98,-11.61,False,-8.57,0.314,1205,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,5,1,-97.03,0.091,39765,-95.13,-97.47,-98.51,False,-91.56,0.087,15266,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,5,1,-80.82,0.091,33437,-76.86,-81.62,-83.97,False,-77.61,0.083,12815,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,5,1,-61.1,0.091,25250,-53.34,-63.22,-66.74,False,-61.13,0.081,10026,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,5,1,-23.97,0.087,9873,-17.07,-24.14,-30.71,False,-26.5,0.078,4406,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,5,2,-84.12,0.258,30850,-87.2,-82.14,-83.03,False,-82.05,0.243,11868,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,5,2,-73.78,0.256,26881,-75.52,-72.29,-73.52,False,-74.29,0.234,10353,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,5,2,-60.1,0.252,21300,-57.14,-59.22,-63.92,False,-61.72,0.231,8443,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,5,2,-26.07,0.246,9056,-21.18,-25.65,-31.4,False,-31.24,0.215,4013,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,5,3,-81.49,0.329,28120,-83.01,-79.6,-81.85,False,-80.3,0.299,10947,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,5,3,-72.13,0.328,24755,-72.0,-71.03,-73.35,False,-72.8,0.291,9614,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,5,3,-58.49,0.328,19846,-54.39,-57.51,-63.55,False,-60.62,0.292,7910,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,5,3,-26.67,0.317,8746,-21.26,-26.0,-32.76,False,-30.41,0.283,3854,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,5,5,-80.72,0.369,26587,-80.36,-81.87,-79.93,False,-80.27,0.323,10530,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,5,5,-71.72,0.368,23549,-69.39,-73.23,-72.53,False,-73.11,0.317,9279,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,5,5,-58.77,0.367,19077,-54.44,-59.02,-62.85,False,-61.03,0.32,7660,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,5,5,-27.34,0.354,8561,-21.84,-27.21,-32.97,False,-31.65,0.307,3779,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,10,1,-96.32,0.088,39362,-93.76,-96.63,-98.57,False,-91.48,0.084,15161,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,10,1,-80.6,0.088,33143,-76.44,-81.38,-84.0,False,-77.51,0.08,12739,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,10,1,-61.07,0.087,25071,-53.14,-63.16,-66.91,False,-61.2,0.078,9978,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,10,1,-24.26,0.082,9835,-17.31,-24.63,-30.84,False,-26.53,0.072,4392,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,10,2,-82.55,0.254,30241,-84.3,-80.47,-82.89,False,-81.38,0.238,11721,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,10,2,-72.95,0.252,26409,-74.25,-71.44,-73.17,False,-73.53,0.229,10240,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,10,2,-59.55,0.248,21013,-56.38,-58.9,-63.39,False,-61.4,0.226,8370,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,10,2,-26.01,0.24,8975,-20.92,-26.01,-31.09,False,-30.64,0.208,3983,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,10,3,-79.16,0.325,27508,-78.13,-77.96,-81.38,False,-79.13,0.293,10801,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,10,3,-70.62,0.323,24265,-69.46,-70.13,-72.25,False,-71.61,0.285,9496,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,10,3,-57.55,0.323,19538,-53.01,-56.79,-62.84,False,-59.98,0.286,7829,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,10,3,-26.69,0.309,8651,-21.08,-26.61,-32.38,False,-29.55,0.275,3819,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.0,True,10,5,-79.02,0.363,26036,-76.23,-80.72,-80.12,False,-78.8,0.317,10391,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",0.5,True,10,5,-70.5,0.362,23098,-66.35,-73.13,-72.02,False,-71.68,0.311,9168,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",1.0,True,10,5,-57.47,0.361,18780,-51.39,-58.52,-62.5,False,-60.55,0.313,7583,
USD_JPY,s5,1,18,"[1,2,3]","[18,36,54]",2.0,True,10,5,-27.23,0.346,8466,-21.23,-27.74,-32.73,False,-30.66,0.299,3741,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.0,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.5,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",1.0,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",2.0,False,2,1,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.0,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.5,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",1.0,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",2.0,False,2,2,0.0,0.0,0,0.0,0.0,0.0,False,0.0,0.0,0,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.0,False,3,1,-170.68,0.129,81844,-184.51,-172.92,-154.6,False,-125.73,0.127,24531,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.5,False,3,1,-123.19,0.123,57522,-128.45,-127.62,-113.52,False,-89.04,0.12,16880,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",1.0,False,3,1,-84.16,0.123,39213,-82.28,-89.78,-80.41,False,-60.46,0.12,11582,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",2.0,False,3,1,-31.74,0.124,15029,-27.61,-34.94,-32.68,False,-24.8,0.114,4603,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.0,False,3,2,-135.78,0.299,58330,-153.07,-132.93,-121.3,False,-110.88,0.281,18305,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",0.5,False,3,2,-105.75,0.295,44690,-115.52,-105.82,-95.92,False,-85.68,0.273,13604,
USD_JPY,s5,2,12,"[2,4,6]","[12,24,36]",1.0,False,3,2,-80.37,0.291,32777,-82.46,-82.44,-76.19,False,-62.36,0.27,9940,
