pair,sig_tf,hold,d,is_n,is_wr,is_ppd,oos_n,oos_wr,oos_ppd,oos_dd
GBP_JPY,48,128,ctr,2201,47.705588368923216,-9.628277694899241,944,43.96186440677966,-11.20080219031266,-5453.500000000143
CHF_JPY,1,128,ctr,2201,45.11585642889596,-7.3293338207256316,944,46.29237288135593,-11.214775828009785,-5637.800000000057
EUR_USD,1,64,trd,4368,45.032051282051285,-6.208492871891626,1872,44.71153846153847,-11.234571814747746,-4833.600000000025
CAD_JPY,48,128,ctr,2201,47.523852794184464,-6.07166164455285,944,42.902542372881356,-11.24016126982654,-5317.899999999963
CHF_JPY,12,128,trd,2201,47.478418900499776,-4.324324879716551,944,47.24576271186441,-11.315618913392564,-5318.600000000015
AUD_USD,1,32,ctr,8603,44.93781239102639,-12.023023345418007,3687,44.48060754000542,-11.407612028232013,-5077.399999999287
NZD_JPY,1,64,ctr,4368,43.887362637362635,-12.35105978126629,1872,44.49786324786324,-11.542923419936962,-5482.299999999995
NZD_USD,12,32,ctr,8603,42.182959432756014,-17.50404015056549,3687,43.80254949823705,-11.837301387431586,-5273.200000001177
USD_JPY,12,64,ctr,4368,47.39010989010989,-7.506596982780554,1872,45.67307692307692,-11.89156568048795,-5502.700000000361
EUR_GBP,1,32,ctr,8603,39.70707892595606,-13.92491765380083,3687,37.99837266069976,-12.037590194425942,-5226.800000000454
EUR_GBP,3,32,ctr,8603,40.16040915959549,-12.395674329919146,3687,38.133984269053435,-12.329639222301417,-5359.000000000376
NZD_USD,48,32,ctr,8602,43.489886073006275,-15.533331884330865,3687,42.85326823976132,-12.336160253228783,-5507.700000001208
EUR_GBP,48,32,ctr,8602,39.316438037665655,-13.491419595136124,3687,39.300244100895036,-12.481718979241442,-5397.200000000377
AUD_JPY,12,64,ctr,4368,45.3525641025641,-10.350874045386528,1872,46.10042735042735,-12.543901666993921,-5393.199999999978
GBP_USD,3,64,trd,4368,46.38278388278388,-5.727093925053506,1872,45.45940170940171,-12.564862123539706,-5540.499999999852
GBP_JPY,12,128,ctr,2201,48.02362562471604,-9.741407443266771,944,45.233050847457626,-13.046253942215722,-6504.30000000008
NZD_JPY,1,128,trd,2201,45.842798727850976,-7.810931939655546,944,44.06779661016949,-13.101449811120238,-5636.400000000005
GBP_USD,48,32,ctr,8602,43.38525924203673,-22.778316324009637,3687,45.294277190127474,-13.12823261670622,-6041.199999999728
AUD_USD,1,32,trd,8603,44.33337207950715,-12.890915737162679,3687,42.88039056143206,-13.181332439955431,-5913.499999999355
EUR_GBP,12,32,ctr,8603,39.66058351737766,-14.28492121044546,3687,37.72714944399241,-13.220924413433892,-5700.10000000038
NZD_JPY,48,64,ctr,4367,45.8209297000229,-10.954664242879186,1872,43.215811965811966,-13.294518905306095,-5665.300000000053
NZD_USD,1,32,trd,8603,43.42671161222829,-14.6162439858138,3687,42.03959858963927,-13.41143167404359,-5875.700000001048
EUR_USD,1,32,trd,8603,43.6010693943973,-14.840511761625415,3687,43.72118253322485,-13.516466850733154,-5992.200000000054
EUR_USD,12,64,trd,4368,45.81043956043956,-8.247716337841497,1872,43.64316239316239,-13.581910053949272,-5815.300000000057
CAD_JPY,12,64,ctr,4368,44.82600732600733,-11.116591153834658,1872,44.177350427350426,-13.657600591476056,-6022.799999999716
USD_JPY,1,32,ctr,8603,44.565849122399165,-16.832730613818693,3687,46.189313805261726,-13.679026835947422,-6382.200000000517
CAD_JPY,1,64,ctr,4368,45.032051282051285,-11.344543613352949,1872,43.96367521367522,-13.760073934590471,-6445.799999999784
GBP_USD,48,64,trd,4367,46.25601099152736,-9.612742271707473,1872,43.91025641025641,-13.892823492716113,-6472.199999999911
NZD_JPY,12,64,ctr,4368,44.48260073260073,-11.47510091978786,1872,44.391025641025635,-13.96851403024386,-5999.299999999984
GBP_JPY,3,64,ctr,4368,46.17673992673993,-16.882822395004755,1872,46.52777777777778,-13.968979818167544,-6561.500000000181
EUR_USD,48,64,trd,4367,44.30959468742844,-9.830536954524346,1872,44.177350427350426,-14.053520326236374,-6155.700000000062
EUR_USD,3,32,ctr,8603,43.961408810879924,-13.592897776108687,3687,43.96528342826146,-14.12967665168682,-6117.3999999998305
NZD_JPY,12,64,trd,4368,44.116300366300365,-10.988822256690849,1872,42.73504273504273,-14.13037533357224,-6348.900000000059
USD_JPY,48,32,trd,8602,44.16414787258777,-12.548638496726289,3687,45.56550040683482,-14.302949759136016,-6510.8000000004085
NZD_USD,1,32,ctr,8603,42.93850982215506,-16.297156857902937,3687,43.178736099810145,-14.30807342629362,-6266.90000000126
CHF_JPY,3,128,ctr,2201,45.93366651522036,-7.507493257194898,944,45.97457627118644,-14.421958573524389,-6650.999999999969
EUR_GBP,12,32,trd,8603,37.173079158433104,-15.329180489829875,3687,37.13045836723624,-14.624809214099633,-6305.200000000538
USD_JPY,3,32,ctr,8603,45.112170173195395,-19.665555281124384,3687,47.21996202874966,-14.64367362499096,-6962.600000000386
NZD_JPY,48,64,trd,4367,43.73711930386993,-11.419332733972778,1872,43.91025641025641,-14.804370458510002,-6764.299999999987
AUD_USD,12,32,trd,8603,44.600720678832964,-10.826596587595828,3687,41.985353946297806,-14.812055959242038,-6386.49999999936
EUR_USD,3,32,trd,8603,43.10124375217947,-13.452481451110653,3687,44.0737727149444,-14.941312107944754,-6479.700000000102
AUD_JPY,48,64,trd,4367,45.798030684680555,-9.323843151977158,1872,43.53632478632478,-14.945504199253481,-6857.899999999907
CAD_JPY,3,64,trd,4368,45.39835164835165,-9.964579772572032,1872,43.05555555555556,-14.967862019569045,-6418.399999999778
CAD_JPY,48,64,trd,4367,45.385848408518434,-10.370990426698224,1872,44.07051282051282,-15.024921040166708,-6958.5999999997675
AUD_JPY,48,32,ctr,8602,44.29202511043943,-18.44373408154573,3687,44.77895307838351,-15.183521828032779,-7330.000000000016
AUD_USD,3,32,trd,8603,44.79832616529118,-11.159811497840094,3687,42.148087876322215,-15.24617030370778,-6725.599999999304
AUD_JPY,1,64,trd,4368,46.10805860805861,-8.023348975982705,1872,43.53632478632478,-15.340026570243664,-6572.400000000008
EUR_GBP,48,32,trd,8602,37.2006510113927,-16.066714747232155,3687,35.557363710333604,-15.364014648292082,-6592.100000000536
NZD_USD,48,32,trd,8602,42.594745408044645,-15.4108410476304,3687,42.36506644968809,-15.383344847108425,-6626.500000001207
EUR_GBP,3,32,trd,8603,37.21957456701151,-17.231373556349038,3687,36.72362354217521,-15.516094405232108,-6664.600000000539
USD_JPY,12,32,trd,8603,44.55422527025456,-11.235297720784851,3687,45.131543260103065,-15.536123285931478,-6894.300000000435
EUR_USD,1,32,ctr,8603,43.333720795071486,-12.19550637726064,3687,44.317873609981014,-15.554521908898417,-6777.799999999877
EUR_GBP,1,32,trd,8603,37.88213413925375,-15.656021893123913,3687,36.85923515052888,-15.808143433107585,-6782.800000000458
GBP_USD,1,32,ctr,8603,43.5197024293851,-19.403046463608117,3687,44.67046379170057,-15.820021025148796,-6862.299999999769
AUD_JPY,3,64,trd,4368,46.24542124542125,-8.419801025498957,1872,43.42948717948718,-15.852160391853296,-6953.199999999974
NZD_USD,12,32,trd,8603,43.64756480297571,-13.599968385383036,3687,41.415785191212365,-15.882203712905623,-6826.200000001245
GBP_USD,12,32,ctr,8603,44.03115192374753,-17.59048083857719,3687,43.96528342826146,-16.0163506347972,-7302.799999999776
GBP_JPY,12,64,ctr,4368,45.23809523809524,-19.076902162637282,1872,46.68803418803419,-16.463041253191612,-7446.8000000001275
NZD_JPY,1,64,trd,4368,45.97069597069597,-10.036082553670667,1872,42.628205128205124,-16.555965943879137,-7076.600000000042
NZD_USD,3,32,trd,8603,43.68243635940951,-13.658823738627014,3687,41.22592893951722,-16.579954021929105,-7185.500000001242
USD_JPY,12,32,ctr,8603,44.85644542601418,-18.886891986683626,3687,46.921616490371576,-16.64935642249108,-7838.000000000434
GBP_USD,1,64,trd,4368,45.92490842490842,-8.041075292187946,1872,44.230769230769226,-16.914389750816806,-7305.99999999977
AUD_USD,48,32,trd,8602,43.93164380376657,-11.904515950561352,3687,42.28369948467589,-16.960735649178723,-7327.99999999932
EUR_JPY,48,32,ctr,8602,44.6524064171123,-19.349269998715066,3687,45.86384594521291,-16.964461952566285,-8203.700000000035
EUR_JPY,1,64,trd,4368,45.1007326007326,-10.19342850650563,1872,44.65811965811966,-16.96679089218221,-7230.499999999851
CHF_JPY,48,128,ctr,2201,47.114947751022264,-7.7667157351882485,944,42.05508474576271,-17.158229728637213,-8111.600000000114
NZD_JPY,3,64,trd,4368,44.48260073260073,-10.89481302917427,1872,42.467948717948715,-17.227865023162444,-7510.700000000045
USD_JPY,3,32,trd,8603,44.44961060095316,-10.470178128613139,3687,44.833197721724986,-17.5418060834316,-7955.600000000419
GBP_JPY,1,64,ctr,4368,44.734432234432234,-18.7922852428891,1872,46.10042735042735,-17.834320899229688,-8875.400000000105
USD_JPY,48,32,ctr,8602,44.7686584515229,-17.425865104378794,3687,46.48765934363981,-17.882529949286543,-7831.900000000475
EUR_JPY,3,64,trd,4368,46.451465201465204,-9.353519793714469,1872,44.925213675213676,-18.029253145108104,-8041.199999999941
EUR_USD,48,32,trd,8602,43.04812834224599,-14.718518855155322,3687,42.82614591809059,-18.037171539803705,-7777.000000000134
GBP_JPY,1,64,trd,4368,46.77197802197802,-10.131884330016836,1872,44.49786324786324,-18.346687614801176,-7940.7000000001735
EUR_JPY,12,64,trd,4368,45.90201465201465,-9.700975508550734,1872,43.8034188034188,-18.469888520499385,-8846.899999999952
USD_JPY,1,32,trd,8603,44.79832616529118,-13.217657554412902,3687,45.86384594521291,-18.506452872475137,-7975.700000000341
GBP_USD,12,64,trd,4368,45.604395604395606,-8.55852438771344,1872,43.05555555555556,-18.581211834155066,-7955.79999999983
GBP_USD,3,32,trd,8603,43.961408810879924,-15.148630988252613,3687,43.44995931651749,-18.72234557489839,-8122.699999999695
GBP_USD,3,32,ctr,8603,43.14773916075787,-20.603855007458503,3687,43.80254949823705,-18.90749627438929,-8414.699999999792
AUD_JPY,1,32,ctr,8603,45.158665581773796,-16.220774360544667,3687,44.128017358285874,-18.942663262594937,-8475.500000000031
GBP_JPY,12,64,trd,4368,45.71886446886447,-9.904927730959502,1872,43.91025641025641,-19.71796726083925,-9017.200000000135
EUR_USD,12,32,trd,8603,43.5197024293851,-12.303358065185309,3687,43.50420395985896,-19.724022503841045,-8466.699999999943
CHF_JPY,12,64,ctr,4368,44.78021978021978,-12.39418053922718,1872,43.64316239316239,-19.836743181267035,-8531.200000000083
AUD_USD,3,16,ctr,16699,41.45757230971914,-25.07238048192271,7157,41.95892133575521,-20.231964234138424,-8721.29999999867
AUD_JPY,3,32,ctr,8603,44.76345460885737,-18.17086831523689,3687,44.23650664496881,-20.249198387301902,-9158.700000000066
AUD_USD,48,16,ctr,16697,42.52859795172785,-21.48399648287123,7157,42.02878300964091,-20.251993114837937,-8775.799999998597
CHF_JPY,1,64,ctr,4368,44.61996336996337,-17.954965767297136,1872,43.05555555555556,-20.292516664163475,-9790.999999999956
EUR_JPY,12,32,ctr,8603,44.69371149598977,-20.497795868364655,3687,44.6162191483591,-20.481160773078596,-9567.700000000019
CHF_JPY,48,64,trd,4367,43.302038012365465,-13.303301554056436,1872,43.00213675213676,-20.58246964638453,-9139.19999999993
CHF_JPY,3,64,ctr,4368,44.230769230769226,-14.950355170472346,1872,42.467948717948715,-20.639062879059214,-9371.100000000017
CAD_JPY,1,32,ctr,8603,43.6010693943973,-18.19954909651313,3687,43.287225386493084,-20.666544366529674,-9179.499999999563
NZD_JPY,48,32,ctr,8602,42.897000697512205,-23.000094448670566,3687,41.79549769460266,-20.8235148966645,-9060.799999999817
EUR_JPY,48,64,trd,4367,46.393405083581406,-8.158586826583656,1872,44.07051282051282,-21.161444034980196,-9481.799999999928
GBP_JPY,1,128,trd,2201,46.75147660154475,-9.444441853802182,944,43.43220338983051,-21.40342086110689,-9277.499999999973
CHF_JPY,3,64,trd,4368,44.07051282051282,-12.024815894249667,1872,42.68162393162393,-21.467699594514688,-9199.199999999866
CHF_JPY,48,64,ctr,4367,44.83627204030227,-13.065091731789854,1872,42.1474358974359,-21.524292827189367,-9324.999999999964
GBP_USD,12,32,trd,8603,43.11286760432407,-18.154337031584223,3687,43.287225386493084,-21.61349121449048,-9382.399999999721
GBP_USD,1,32,trd,8603,44.11251888875973,-16.338086722848132,3687,42.58204502305397,-21.809820824138885,-9750.299999999708
CHF_JPY,1,64,trd,4368,44.505494505494504,-9.00606407887896,1872,42.0940170940171,-21.81424580941042,-9310.899999999983
AUD_JPY,12,32,ctr,8603,44.36824363594095,-20.049459488830674,3687,44.04665039327366,-21.936980927185964,-9639.799999999996
AUD_USD,1,16,ctr,16699,42.21809689202946,-24.854984143290775,7157,41.441944949000984,-22.164285433727,-9566.299999998602
GBP_JPY,3,64,trd,4368,45.69597069597069,-11.966856815419838,1872,44.07051282051282,-22.21202869586332,-10018.20000000009
CHF_JPY,12,64,trd,4368,43.727106227106226,-14.305734694079634,1872,41.506410256410255,-22.270019292306863,-9908.099999999811
AUD_USD,12,16,ctr,16699,42.122282771423436,-21.402335925070897,7157,41.13455358390387,-22.308213902010117,-9662.099999998527
AUD_JPY,12,32,trd,8603,43.973032663024526,-14.102379987946618,3687,42.229454841334416,-22.62471679585967,-9825.59999999998
EUR_USD,1,16,ctr,16699,40.91861788131026,-26.651018484671084,7157,41.33016627078385,-23.323631574690527,-10041.69999999975
EUR_USD,3,16,ctr,16699,40.60722198934068,-26.50651913178292,7157,42.26631270085231,-23.37277220059313,-10097.79999999972
CAD_JPY,48,32,ctr,8602,43.21088119042083,-21.99069028542047,3687,43.178736099810145,-23.428433857420824,-10299.499999999634
EUR_JPY,1,32,ctr,8603,45.49575729396722,-17.389117853367257,3687,44.58909682668836,-23.827381213682656,-10591.80000000011
CAD_JPY,12,32,ctr,8603,42.97338137858887,-22.735195566049626,3687,42.39218877135883,-24.151103820337724,-10899.199999999499
EUR_JPY,3,32,trd,8603,43.85679414157852,-17.825703079461352,3687,43.178736099810145,-24.222136478633743,-10401.399999999878
AUD_JPY,3,32,trd,8603,43.6010693943973,-15.865351762020692,3687,42.03959858963927,-24.312499335743734,-10450.999999999904
CAD_JPY,3,32,trd,8603,42.88039056143206,-19.132072832175417,3687,41.84974233794413,-24.348365005832743,-10459.799999999515
USD_JPY,12,16,ctr,16699,43.134319420324566,-29.820244815698725,7157,45.21447533882912,-24.358146552224234,-10767.200000000885
CAD_JPY,3,32,ctr,8603,43.287225386493084,-19.978255465870713,3687,43.016002169785736,-24.362338643530375,-10835.099999999587
GBP_USD,48,32,trd,8602,44.26877470355731,-12.987713373970672,3687,41.95823162462707,-24.50160923258146,-10618.499999999729
CAD_JPY,12,32,trd,8603,42.857142857142854,-16.202450528062677,3687,42.47355573637103,-24.559599829025395,-10688.299999999655
NZD_USD,12,16,ctr,16699,40.200011976765076,-28.099895869354405,7157,39.751292440966886,-24.76361493941376,-10665.700000002354
NZD_USD,1,16,ctr,16699,39.89460446733337,-30.579787589288248,7157,39.8910157887383,-24.929901228012614,-10710.700000002258
CAD_JPY,48,32,trd,8602,42.79237386654267,-16.844979697487158,3687,41.68700840791972,-25.28226979194229,-11007.59999999953
AUD_JPY,1,32,trd,8603,43.287225386493084,-17.780491014532426,3687,42.148087876322215,-25.619034460450692,-11230.69999999995
EUR_GBP,12,16,ctr,16699,36.51715671597102,-25.35639988539848,7157,34.55358390387034,-25.659325115813697,-11039.400000000891
EUR_JPY,3,32,ctr,8603,45.40276647681041,-19.2814519013227,3687,44.67046379170057,-25.725932788836136,-11684.200000000126
EUR_USD,12,16,ctr,16699,41.230013773279836,-22.718763868443105,7157,41.81919798798379,-25.7487563970745,-11078.999999999796
NZD_USD,3,16,ctr,16699,40.188035211689325,-29.808692834350797,7157,39.58362442364119,-25.81443249425808,-11075.200000002269
USD_JPY,48,16,trd,16697,41.86380786967719,-26.270301030441182,7157,43.998882213217826,-25.843777133419753,-11236.70000000108
AUD_USD,12,16,trd,16699,41.03838553206779,-27.039603236543993,7157,40.170462484281124,-25.862408650344083,-11101.899999998752
EUR_GBP,3,16,ctr,16699,34.89430504820648,-27.058723757398955,7157,33.77113315635042,-25.920399246793423,-11140.900000000902
AUD_USD,1,16,trd,16699,40.94257141146176,-23.94566395636953,7157,39.86307111918402,-26.006337118627204,-11302.9999999987
NZD_JPY,1,32,ctr,8603,42.0434732070208,-22.75182643574809,3687,41.11743965283428,-26.013323937478585,-11333.199999999782
EUR_USD,48,16,ctr,16697,41.57633107743906,-23.24099309418138,7157,41.81919798798379,-26.03847648533348,-11370.199999999559
EUR_JPY,1,32,trd,8603,43.14773916075787,-19.59873304419113,3687,43.260103064822346,-26.120688053787227,-11381.899999999901
NZD_USD,48,16,ctr,16697,40.079056117865484,-27.71788379652231,7157,38.91295235433841,-26.212215380710813,-11270.800000002288
EUR_GBP,48,16,ctr,16697,35.431514643349104,-26.67571582410593,7157,34.49769456476177,-26.343101787139744,-11318.500000000879
NZD_JPY,3,32,ctr,8603,42.71765663140765,-21.677990100672556,3687,41.57851912123678,-26.54898004921244,-11598.699999999877
EUR_GBP,1,16,ctr,16699,35.22965447032757,-27.052947766725218,7157,33.64538214335616,-26.75136490186521,-11494.500000000779
EUR_GBP,1,16,trd,16699,33.41517456135098,-30.614443533330537,7157,32.751152717619114,-26.995204879685314,-11602.400000000998
USD_JPY,1,16,ctr,16699,42.67920234744595,-33.24650273170273,7157,45.38214335615481,-27.317763016533615,-12164.000000000959
EUR_GBP,48,16,trd,16697,33.78451218781817,-30.739722779321802,7157,31.8988402962135,-27.403467994410775,-11770.500000000911
NZD_USD,48,16,trd,16697,39.79157932562736,-32.819876110218225,7157,38.94089702389269,-27.478226956095373,-11813.000000002425
NZD_JPY,12,32,ctr,8603,42.25270254562362,-22.576853752753784,3687,40.87333875779767,-27.806374548016834,-12016.999999999922
EUR_GBP,3,16,trd,16699,33.2055811725253,-30.691124788826002,7157,32.62540170462484,-27.826170534757093,-11966.400000000887
NZD_USD,3,16,trd,16699,39.94849991017426,-30.81799741155487,7157,38.27022495458991,-27.876009842548108,-12035.70000000246
AUD_USD,48,16,trd,16697,41.2169850871414,-27.187189756861272,7157,39.27623305854408,-27.918629437516266,-11984.799999998671
NZD_JPY,12,32,trd,8603,42.15971172846682,-21.485390687519047,3687,40.41225928939517,-27.93027413560047,-12065.09999999995
AUD_USD,3,16,trd,16699,41.48751422240853,-23.781147808215604,7157,39.34609473242979,-27.93865831821578,-12033.899999998644
CAD_JPY,1,32,trd,8603,42.357317214925025,-20.87333484820008,3687,41.57851912123678,-28.04415928283344,-12143.199999999573
EUR_GBP,12,16,trd,16699,32.834301455176956,-32.12506426659206,7157,31.842950957104932,-28.087244665736822,-12070.500000000908
NZD_USD,1,16,trd,16699,39.96646505778789,-29.907581778126428,7157,37.9628335894928,-28.76054110879358,-12421.200000002496
USD_JPY,3,16,trd,16699,41.42164201449189,-29.428373724303086,7157,44.16655023054352,-28.84671187459037,-12982.400000000802
NZD_USD,12,16,trd,16699,39.45745254206839,-32.26358845671434,7157,38.10255693726422,-28.926827397392426,-12417.600000002385
GBP_JPY,48,32,ctr,8602,43.93164380376657,-30.797681858148707,3687,44.29075128831028,-29.157392419394373,-12978.000000000124
NZD_JPY,3,32,trd,8603,41.8574915727072,-22.399789762791546,3687,39.70707892595606,-29.18766863440486,-12536.699999999997
AUD_JPY,48,32,trd,8602,43.66426412462218,-15.5645023167582,3687,41.49715215622457,-29.378175895012852,-12727.799999999976
EUR_JPY,12,32,trd,8603,43.68243635940951,-16.63027218209978,3687,43.232980743151614,-29.466908494391284,-12836.599999999997
NZD_JPY,1,32,trd,8603,42.41543647564803,-21.139428763374262,3687,40.16815839435856,-29.723324746138726,-12992.300000000108
EUR_USD,48,16,trd,16697,39.66580822902318,-29.23607306928488,7157,40.715383540589634,-30.20844286819957,-12979.39999999984
EUR_USD,12,16,trd,16699,40.122163003772684,-29.737190053250227,7157,40.715383540589634,-30.498162956458543,-13132.999999999562
GBP_JPY,1,32,ctr,8603,44.28687667092874,-27.50795641134521,3687,44.0737727149444,-32.2255374698201,-14248.800000000207
GBP_USD,48,16,ctr,16697,41.44457088099659,-32.42969798160338,7157,41.26030459689814,-32.34128576874492,-14036.19999999926
GBP_JPY,48,64,trd,4367,45.11106022441035,-14.606285381203053,1872,43.215811965811966,-32.57441262433152,-14805.500000000004
GBP_JPY,12,32,ctr,8603,43.4848308729513,-29.706716723144904,3687,44.019528071602934,-32.840144634544174,-14829.100000000208
EUR_USD,3,16,trd,16699,40.52338463381041,-26.15039943093652,7157,40.26826882772111,-32.87414715293991,-14142.399999999667
GBP_USD,1,16,ctr,16699,41.158153182825316,-36.54509133660553,7157,41.050719575241025,-32.87507872878562,-14132.099999999295
EUR_USD,1,16,trd,16699,40.41559374812863,-25.953517817800716,7157,41.20441525778958,-32.92328777884253,-14246.599999999697
EUR_JPY,48,32,trd,8602,43.36200883515461,-17.59944358272683,3687,41.985353946297806,-32.983607314903594,-14411.500000000007
GBP_USD,3,16,ctr,16699,40.88867596862087,-35.4831057410161,7157,40.91099622746961,-33.4067756431715,-14368.399999999172
USD_JPY,3,16,ctr,16699,42.78699323312773,-29.084303935034097,7157,44.571747939080616,-33.78732437646854,-14657.700000001227
GBP_JPY,3,32,trd,8603,42.06672091131001,-29.514714826268015,3687,42.12096555465148,-34.64740177674094,-15255.900000000138
NZD_JPY,48,32,trd,8602,42.08323645663799,-20.976904336142336,3687,39.49010035259018,-34.913133786952805,-15063.900000000021
USD_JPY,1,16,trd,16699,42.25402718725672,-25.3409640482538,7157,43.35615481346933,-35.3162732345253,-15398.200000001038
GBP_USD,12,16,ctr,16699,42.002515120665905,-30.34974382279895,7157,40.869079223138186,-35.98398022249513,-15540.299999999157
GBP_JPY,3,32,ctr,8603,44.65883993955597,-26.8888299627537,3687,44.209384323298075,-36.63887804258242,-16199.100000000295
USD_JPY,48,16,ctr,16697,42.642390848655445,-32.08821742953611,7157,44.73941595640631,-36.79025911763915,-16044.800000000923
GBP_USD,12,16,trd,16699,40.014372118090904,-39.14289293512007,7157,40.07265614084113,-36.872470686088036,-15826.199999999217
USD_JPY,12,16,trd,16699,41.367746571651,-28.5459417698276,7157,43.52382283079503,-38.27588969883468,-16874.500000001044
GBP_JPY,12,32,trd,8603,43.380216203649894,-26.91083847894121,3687,42.310821806346624,-38.446135184779195,-16676.6000000002
GBP_JPY,1,32,trd,8603,42.60141810996164,-28.96559736808294,3687,42.256577163005154,-39.06074234950327,-16795.800000000247
AUD_JPY,3,16,ctr,16699,42.146236301574945,-34.987665161678514,7157,40.25429649294397,-39.38050575881118,-16903.299999999857
GBP_USD,3,16,trd,16699,40.69105934487095,-34.5026811171807,7157,40.030739136509716,-39.44967526541167,-17044.49999999918
AUD_USD,48,8,ctr,31538,39.05764474602068,-44.81362115807848,13519,39.07833419631629,-39.759191340405025,-17171.89999999741
AUD_JPY,48,16,ctr,16697,41.76199317242618,-33.11594542526527,7157,41.06469191001816,-39.810428011967986,-17150.099999999908
GBP_USD,1,16,trd,16699,40.61919875441643,-33.29271065708958,7157,39.8910157887383,-39.98137217979753,-17416.699999999055
CHF_JPY,48,32,ctr,8602,42.4319925598698,-28.39347553325037,3687,41.38866286954163,-40.48372445502134,-17785.700000000103
GBP_USD,48,16,trd,16697,39.91136132239325,-37.12109702723697,7157,39.681430767081174,-40.51516513983825,-17425.999999999127
CHF_JPY,12,32,trd,8603,41.334418226200164,-26.023825566346797,3687,40.92758340113914,-40.72150918983895,-17624.400000000114
CHF_JPY,1,32,ctr,8603,42.69440892711845,-25.602477005306064,3687,40.54787089774885,-40.92272957268087,-17802.69999999987
AUD_USD,1,8,ctr,31543,39.13071045873887,-44.75018484671361,13519,38.5605444189659,-41.0058727169749,-17639.79999999743
AUD_USD,3,8,ctr,31543,39.089496877278634,-46.26449026368087,13519,38.427398476218656,-41.054780448915444,-17694.199999997316
CHF_JPY,3,32,ctr,8603,42.822271300709055,-23.829247868484,3687,40.81909411445619,-41.39270958723661,-18237.299999999854
CHF_JPY,3,32,trd,8603,41.02057421829594,-28.532198895464614,3687,40.00542446433415,-41.52522625140096,-17842.700000000084
CHF_JPY,1,32,trd,8603,41.35766593048936,-26.435713453008518,3687,40.2766476810415,-41.995206265956696,-18123.5
GBP_JPY,48,32,trd,8602,42.897000697512205,-25.714212549027096,3687,42.03959858963927,-42.12888739992899,-18273.700000000263
CHF_JPY,12,32,ctr,8603,42.03184935487621,-26.179378970352055,3687,39.8969351776512,-42.196426648798614,-18612.199999999826
AUD_USD,12,8,ctr,31542,39.42362564200114,-43.900516701405216,13519,38.78985132036393,-42.39997597125194,-18239.59999999729
AUD_JPY,12,16,ctr,16699,41.72704952392359,-35.035466463805676,7157,40.352102836383956,-42.41371671499373,-18294.900000000005
CHF_JPY,48,32,trd,8602,41.38572425017438,-23.977033560893275,3687,39.43585570924871,-42.43421138361622,-18360.19999999984
AUD_JPY,1,16,trd,16699,41.194083478052576,-31.88346851875566,7157,40.25429649294397,-42.54902810669676,-18572.799999999945
AUD_JPY,1,16,ctr,16699,42.242050422180974,-34.80831069265571,7157,39.94690512784687,-44.418235042685446,-19090.799999999916
AUD_JPY,12,16,trd,16699,41.301874363734356,-31.007310485184814,7157,39.84909878440687,-44.55354643438847,-19232.19999999984
EUR_JPY,12,16,trd,16699,41.33181627642374,-35.090836305436774,7157,41.66550230543524,-45.789048900800104,-19849.49999999974
CAD_JPY,1,16,trd,16699,39.49937121983352,-35.96719351109886,7157,39.178426715104095,-46.24645264142722,-20086.19999999929
CAD_JPY,48,16,ctr,16697,40.061088818350605,-39.23590630217572,7157,40.15649014950398,-46.77628640411994,-20140.799999999163
CAD_JPY,3,16,ctr,16699,40.79885023055273,-38.48054614252176,7157,39.90498812351544,-46.98658965146598,-20175.39999999923
CAD_JPY,12,16,ctr,16699,39.912569614947,-41.965061895493356,7157,39.93293279306972,-47.01034483555156,-20225.199999999204
EUR_JPY,1,16,ctr,16699,42.32588777771124,-39.78641796500585,7157,42.26631270085231,-47.101872162470634,-20352.999999999734
AUD_JPY,48,16,trd,16697,41.288854285200934,-33.22947351781714,7157,39.13650971077267,-47.15683513741421,-20342.099999999977
NZD_USD,1,8,ctr,31543,37.00662587578861,-54.91811932542605,13519,35.660921665803684,-47.46518674261394,-20393.600000004382
AUD_JPY,3,16,trd,16699,40.97850170668902,-31.70222191485706,7157,39.94690512784687,-47.58675739057102,-20565.100000000057
CAD_JPY,12,16,trd,16699,40.098209473621175,-33.75976921328934,7157,38.91295235433841,-47.670832110715125,-20598.099999999267
CAD_JPY,3,16,trd,16699,38.876579435894364,-37.65736788547502,7157,38.94089702389269,-47.69458729480071,-20657.099999999242
EUR_GBP,12,8,ctr,31542,31.218692536934878,-49.49426491074112,13519,29.36607737258673,-47.70669778081085,-20483.800000001713
EUR_JPY,3,16,ctr,16699,42.27199233487035,-36.10173425937799,7157,41.53975129244097,-47.75653708859348,-20567.399999999656
CAD_JPY,48,16,trd,16697,39.80954662514224,-36.47388731364568,7157,38.689394997904145,-47.904890542146745,-20666.69999999934
EUR_USD,1,8,ctr,31543,37.770662270551306,-47.231172013158414,13519,38.486574450772984,-47.9235220590765,-20607.999999999167
EUR_JPY,48,16,trd,16697,41.69611307420495,-32.91766960748444,7157,41.4140002794467,-47.944482515624635,-20746.90000000008
AUD_USD,12,8,trd,31542,38.14279373533701,-48.167081674384356,13519,36.89622013462534,-48.05627161719779,-20633.399999997273
EUR_GBP,3,8,ctr,31543,31.338173287258662,-49.14720754008942,13519,29.41045935350248,-48.06488869378773,-20643.000000001823
