id,strategy,pair,account_id,trade_id,direction,entry_price,exit_price,entry_time,exit_time,pnl_pips,exit_reason,hours_held,units,mfe_pips,mae_pips,capture_ratio,amddp1,pnl_over_mae,is_paper,label
2887,pnl_mae_a,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-012,5810,1,1.1611,1.16232,2026-04-07 22:03:02.544205,2026-04-07 22:32:35.091868,12.2,S5_TRAIL_TP,0.49,1,17.2,3.1,0.71,,,false,""
2889,asi_mc_008,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-008,7003,1,1.1611,1.16232,2026-04-07 22:03:02.531692,2026-04-07 22:32:35.110251,12.2,S5_TRAIL_TP,0.49,1,17.2,3.1,0.71,,,false,""
2890,wf_pnlmae,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-013,6160,1,1.1611,1.16232,2026-04-07 22:03:02.545037,2026-04-07 22:32:35.12934,12.2,S5_TRAIL_TP,0.49,1,17.2,3.1,0.71,,,false,""
2888,range_neat,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-007,8738,1,1.1611,1.16232,2026-04-07 22:03:02.548152,2026-04-07 22:32:35.147337,12.2,S5_TRAIL_TP,0.49,1,17.2,3.1,0.71,,,false,""
4712,zr_random,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,oanda_012_5837,-1,1.33507,1.33307,2026-04-07 22:32:35.160061,2026-04-07 22:32:35.160061,20.0,broker_backfill,0.0,1,0.0,0.0,0.0,,,false,GBP_USD_ABS_110
2891,ironnet_v3_er_003,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-003,1237,1,1.3311,1.33306,2026-04-07 22:00:20.916072,2026-04-07 22:32:35.220671,19.6,S5_TRAIL_TP,0.54,1,23.7,9.5,0.83,,,false,""
2892,ironnet_v3_perpair,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-009,1221,1,1.3311,1.33306,2026-04-07 22:00:20.910584,2026-04-07 22:32:35.239604,19.6,S5_TRAIL_TP,0.54,1,23.7,9.5,0.83,,,false,""
2893,perpair_a,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-011,1771,1,0.6987,0.70037,2026-04-07 22:00:21.026429,2026-04-07 22:32:35.340509,16.7,S5_TRAIL_TP,0.54,1,16.4,5.0,1.02,,,false,""
2894,pnl_mae_a,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,5790,1,1.3311,1.33307,2026-04-07 22:00:20.917317,2026-04-07 22:32:35.456532,19.7,S5_TRAIL_TP,0.54,1,23.7,9.5,0.83,,,false,""
2895,asi_mc_008,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-008,6983,1,1.3311,1.33307,2026-04-07 22:00:20.907088,2026-04-07 22:32:35.480041,19.7,S5_TRAIL_TP,0.54,1,23.7,9.5,0.83,,,false,""
2896,wf_pnlmae,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-013,6140,1,1.3311,1.33304,2026-04-07 22:00:20.915138,2026-04-07 22:32:35.502733,19.4,S5_TRAIL_TP,0.54,1,23.7,9.5,0.82,,,false,""
2897,range_neat,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-007,8718,1,1.3311,1.33301,2026-04-07 22:00:20.92286,2026-04-07 22:32:35.550341,19.1,S5_TRAIL_TP,0.54,1,23.7,9.5,0.81,,,false,""
2898,pnl_mae_a,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-012,5794,1,0.6987,0.70018,2026-04-07 22:00:21.292063,2026-04-07 22:32:35.810206,14.8,S5_TRAIL_TP,0.54,1,16.4,5.0,0.91,,,false,""
2899,asi_mc_008,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-008,6987,1,0.6987,0.70017,2026-04-07 22:00:21.261412,2026-04-07 22:32:35.832479,14.7,S5_TRAIL_TP,0.54,1,16.4,5.0,0.9,,,false,""
2900,wf_pnlmae,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-013,6144,1,0.6987,0.70018,2026-04-07 22:00:21.307732,2026-04-07 22:32:35.870291,14.8,S5_TRAIL_TP,0.54,1,16.4,5.0,0.91,,,false,""
2901,range_neat,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-007,8722,1,0.69869,0.70017,2026-04-07 22:00:21.411467,2026-04-07 22:32:35.95199,14.8,S5_TRAIL_TP,0.54,1,16.5,5.0,0.9,,,false,""
2902,perpair_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-011,1795,1,212.268,212.328,2026-04-07 22:32:05.636094,2026-04-07 22:32:41.372035,6.0,S5_TRAIL_TP,0.01,1,17.2,8.8,0.35,,,false,""
2904,asi_mc_008,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-008,7019,1,212.268,212.328,2026-04-07 22:32:05.635923,2026-04-07 22:32:41.396621,6.0,S5_TRAIL_TP,0.01,1,17.2,8.8,0.35,,,false,""
2903,pnl_mae_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-012,5826,1,212.268,212.328,2026-04-07 22:32:05.635631,2026-04-07 22:32:41.41933,6.0,S5_TRAIL_TP,0.01,1,17.2,8.8,0.35,,,false,""
2905,wf_pnlmae,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-013,6176,1,212.268,212.328,2026-04-07 22:32:05.655028,2026-04-07 22:32:41.439657,6.0,S5_TRAIL_TP,0.01,1,17.2,8.8,0.35,,,false,""
2906,range_neat,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-007,8754,1,212.268,212.328,2026-04-07 22:32:05.648901,2026-04-07 22:32:41.457602,6.0,S5_TRAIL_TP,0.01,1,17.2,8.8,0.35,,,false,""
2907,asi_mc_008,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-008,6999,1,111.511,111.374,2026-04-07 22:02:15.329911,2026-04-07 22:32:46.33779,-13.7,S5_SOFT_STOP,0.51,1,9.9,16.0,-1.38,,,false,""
2908,pnl_mae_a,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-012,5806,1,111.511,111.377,2026-04-07 22:02:15.341552,2026-04-07 22:32:46.408167,-13.4,S5_SOFT_STOP,0.51,1,9.9,16.0,-1.35,,,false,""
2910,ensemble_short,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-004,3866,-1,200.168,200.163,2026-04-07 22:32:34.734716,2026-04-07 22:32:46.425594,0.5,GATE_CLOSE,0.0,1,12.4,11.9,0.04,,,false,""
2909,wf_pnlmae,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-013,6156,1,111.511,111.377,2026-04-07 22:02:15.340464,2026-04-07 22:32:46.448278,-13.4,S5_SOFT_STOP,0.51,1,9.9,16.0,-1.35,,,false,""
2911,perpair_a,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-011,1783,1,111.511,111.374,2026-04-07 22:02:15.328508,2026-04-07 22:32:46.47373,-13.7,S5_SOFT_STOP,0.51,1,9.9,16.0,-1.38,,,false,""
2912,range_neat,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-007,8734,1,111.511,111.378,2026-04-07 22:02:15.344951,2026-04-07 22:32:46.491039,-13.3,S5_SOFT_STOP,0.51,1,9.9,16.0,-1.34,,,false,""
2913,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1249,1,200.129,200.04,2026-04-07 22:32:46.123099,2026-04-07 22:32:46.716562,-8.9,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
2914,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1265,1,200.129,200.04,2026-04-07 22:32:46.127421,2026-04-07 22:32:46.746158,-8.9,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
2915,ensemble_short,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-004,3897,-1,200.04,200.131,2026-04-07 22:32:46.551774,2026-04-07 22:32:47.17019,-9.1,S5_SOFT_STOP,0.0,1,0.0,19.1,0.0,,,false,""
4713,zr_random,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,oanda_012_5868,-1,1.32992,1.33052,2026-04-07 22:32:50.427964,2026-04-07 22:32:50.427964,-6.0,broker_backfill,0.0,1,0.0,0.0,0.0,,,false,GBP_USD_ABS_110
2916,ensemble_short,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-004,3876,-1,1.16224,1.16056,2026-04-07 22:32:35.442628,2026-04-07 22:32:52.374863,16.8,S5_TRAIL_TP,0.0,1,17.5,6.4,0.96,,,false,""
2917,ironnet_v3_er_003,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-003,1277,1,1.33107,1.33118,2026-04-07 22:32:47.23683,2026-04-07 22:32:53.953712,1.1,S5_SOFT_STOP,0.0,1,1.1,17.0,1.0,,,false,""
2919,ironnet_v3_perpair,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-009,1261,1,1.33107,1.33118,2026-04-07 22:32:47.202002,2026-04-07 22:32:53.975646,1.1,S5_SOFT_STOP,0.0,1,1.1,17.0,1.0,,,false,""
2918,ensemble_short,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-004,3880,-1,1.33294,1.32951,2026-04-07 22:32:35.816709,2026-04-07 22:32:54.011399,34.3,S5_TRAIL_TP,0.01,1,19.5,5.5,1.76,,,false,""
2920,asi_mc_008,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-008,6991,1,0.5744,0.57268,2026-04-07 22:00:26.870548,2026-04-07 22:32:54.253534,-17.2,S5_SOFT_STOP,0.54,1,6.6,15.3,-2.61,,,false,""
2921,perpair_a,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-011,1775,1,0.5744,0.57268,2026-04-07 22:00:26.872254,2026-04-07 22:32:54.292617,-17.2,S5_SOFT_STOP,0.54,1,6.6,15.3,-2.61,,,false,""
2922,pnl_mae_a,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-012,5798,1,0.5744,0.57268,2026-04-07 22:00:26.886195,2026-04-07 22:32:54.342437,-17.2,S5_SOFT_STOP,0.54,1,6.6,15.3,-2.61,,,false,""
2924,ensemble_short,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-004,3884,-1,0.70021,0.69701,2026-04-07 22:32:36.178842,2026-04-07 22:32:54.369813,32.0,S5_TRAIL_TP,0.01,1,17.1,4.5,1.87,,,false,""
2925,wf_pnlmae,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-013,6148,1,0.5744,0.57268,2026-04-07 22:00:26.883272,2026-04-07 22:32:54.386776,-17.2,S5_SOFT_STOP,0.54,1,6.6,15.3,-2.61,,,false,""
2923,range_neat,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-007,8726,1,0.5744,0.57269,2026-04-07 22:00:26.889077,2026-04-07 22:32:54.41052,-17.1,S5_SOFT_STOP,0.54,1,6.6,15.3,-2.59,,,false,""
2926,asi_mc_008,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-008,7058,1,1.33106,1.33118,2026-04-07 22:32:47.16846,2026-04-07 22:32:54.605536,1.2,S5_SOFT_STOP,0.0,1,1.2,16.8,1.0,,,false,""
2927,pnl_mae_a,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,5865,1,1.33112,1.33118,2026-04-07 22:32:47.264433,2026-04-07 22:32:54.686885,0.6,S5_SOFT_STOP,0.0,1,0.6,17.5,1.0,,,false,""
2928,wf_pnlmae,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-013,6215,1,1.33111,1.33118,2026-04-07 22:32:47.318306,2026-04-07 22:32:54.769328,0.7,S5_SOFT_STOP,0.0,1,0.7,17.4,1.0,,,false,""
2929,range_neat,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-007,8793,1,1.33113,1.33118,2026-04-07 22:32:47.341123,2026-04-07 22:32:54.790464,0.5,S5_SOFT_STOP,0.0,1,0.5,17.5,1.0,,,false,""
2930,asi_mc_008,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-008,7054,1,1.16042,1.16092,2026-04-07 22:32:46.814416,2026-04-07 22:32:54.955426,5.0,S5_TRAIL_TP,0.0,1,20.1,12.8,0.25,,,false,""
2931,perpair_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-011,1810,1,212.315,212.336,2026-04-07 22:32:45.757298,2026-04-07 22:32:54.997462,2.1,S5_SOFT_STOP,0.0,1,12.5,18.8,0.17,,,false,""
2932,pnl_mae_a,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-012,5861,1,1.16044,1.16092,2026-04-07 22:32:46.9076,2026-04-07 22:32:55.037613,4.8,S5_TRAIL_TP,0.0,1,19.9,13.0,0.24,,,false,""
2933,ironnet_v3_perpair,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-009,1274,1,1.32944,1.33091,2026-04-07 22:32:54.450368,2026-04-07 22:32:55.069807,14.7,S5_TRAIL_TP,0.0,1,17.4,5.9,0.84,,,false,""
2934,ensemble_short,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-004,3862,-1,111.557,111.312,2026-04-07 22:32:34.383158,2026-04-07 22:32:55.179895,24.5,S5_TRAIL_TP,0.01,1,17.8,9.1,1.37,,,false,""
2935,wf_pnlmae,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-013,6211,1,1.16041,1.16092,2026-04-07 22:32:46.958783,2026-04-07 22:32:59.980504,5.1,S5_TRAIL_TP,0.0,1,20.2,12.7,0.25,,,false,""
2937,range_neat,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-007,8789,1,1.16041,1.16092,2026-04-07 22:32:46.98059,2026-04-07 22:33:00.002135,5.1,S5_TRAIL_TP,0.0,1,20.2,12.7,0.25,,,false,""
2936,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1273,1,200.132,199.974,2026-04-07 22:32:46.870724,2026-04-07 22:33:00.015113,-15.8,S5_SOFT_STOP,0.0,1,9.9,15.4,-1.6,,,false,""
2938,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1257,1,200.132,199.97,2026-04-07 22:32:46.837656,2026-04-07 22:33:00.276476,-16.2,S5_SOFT_STOP,0.0,1,9.9,15.4,-1.64,,,false,""
2939,ensemble_short,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-004,3925,-1,1.32923,1.33101,2026-04-07 22:32:55.304296,2026-04-07 22:33:01.851794,-17.8,S5_SOFT_STOP,0.0,1,0.0,40.2,0.0,,,false,""
4714,zr_random,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,oanda_012_5895,-1,1.33046,1.33076,2026-04-07 22:33:01.873837,2026-04-07 22:33:01.873837,-3.0,broker_backfill,0.0,1,0.0,0.0,0.0,,,false,GBP_USD_ABS_110
2940,perpair_a,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-011,1818,1,159.661,159.511,2026-04-07 22:32:51.436403,2026-04-07 22:33:02.076007,-15.0,S5_SOFT_STOP,0.0,1,5.6,27.9,-2.68,,,false,""
2942,wf_pnlmae,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-013,6237,1,1.16071,1.16028,2026-04-07 22:33:00.106287,2026-04-07 22:33:02.099864,-4.3,S5_SOFT_STOP,0.0,1,0.0,16.3,0.0,,,false,""
2941,range_neat,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-007,8815,1,1.16071,1.16028,2026-04-07 22:33:00.132774,2026-04-07 22:33:02.118147,-4.3,S5_SOFT_STOP,0.0,1,0.0,16.3,0.0,,,false,""
2943,asi_mc_008,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-008,7084,1,1.33101,1.33076,2026-04-07 22:33:00.275217,2026-04-07 22:33:02.174742,-2.5,S5_TRAIL_TP,0.0,1,22.4,0.0,-0.11,,,false,""
2944,pnl_mae_a,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,5891,1,1.33102,1.33076,2026-04-07 22:33:00.351554,2026-04-07 22:33:02.186079,-2.6,S5_TRAIL_TP,0.0,1,22.3,0.0,-0.12,,,false,""
2945,ensemble_short,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-004,3888,-1,0.57476,0.57396,2026-04-07 22:32:36.535988,2026-04-07 22:33:02.227164,8.0,S5_TRAIL_TP,0.01,1,17.2,5.5,0.46,,,false,""
2946,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1306,1,200.141,200.066,2026-04-07 22:33:01.886261,2026-04-07 22:33:02.511747,-7.5,S5_SOFT_STOP,0.0,1,0.0,16.1,0.0,,,false,""
2947,ensemble_short,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-004,3917,-1,159.625,159.54,2026-04-07 22:32:54.50096,2026-04-07 22:33:07.436928,8.5,S5_SOFT_STOP,0.0,1,7.6,16.4,1.12,,,false,""
2948,perpair_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-011,1841,1,212.351,212.287,2026-04-07 22:33:02.195263,2026-04-07 22:33:07.632916,-6.4,S5_SOFT_STOP,0.0,1,0.0,17.1,0.0,,,false,""
2949,wf_pnlmae,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-013,6245,1,1.3311,1.33077,2026-04-07 22:33:02.226474,2026-04-07 22:33:07.676426,-3.3,S5_TRAIL_TP,0.0,1,21.5,0.0,-0.15,,,false,""
2950,range_neat,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-007,8823,1,1.3311,1.33077,2026-04-07 22:33:02.247252,2026-04-07 22:33:07.697066,-3.3,S5_TRAIL_TP,0.0,1,21.5,0.0,-0.15,,,false,""
4715,zr_random,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,oanda_012_5907,-1,1.33134,1.33124,2026-04-07 22:33:07.807601,2026-04-07 22:33:07.807601,1.0,broker_backfill,0.0,1,0.0,0.0,0.0,,,false,GBP_USD_ABS_110
2951,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1293,1,200.139,200.054,2026-04-07 22:33:02.320856,2026-04-07 22:33:09.099193,-8.5,S5_SOFT_STOP,0.0,1,0.0,15.9,0.0,,,false,""
2952,ensemble_short,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-004,3846,-1,185.187,185.153,2026-04-07 22:05:32.343087,2026-04-07 22:33:09.118979,3.4,GATE_CLOSE,0.46,1,9.7,12.1,0.35,,,false,""
2953,asi_mc_008,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-008,7092,1,1.3311,1.33124,2026-04-07 22:33:02.290284,2026-04-07 22:33:09.21049,1.4,S5_SOFT_STOP,0.0,1,0.0,22.5,0.0,,,false,""
2955,ironnet_v3_er_003,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-003,1314,1,1.33108,1.33124,2026-04-07 22:33:02.636595,2026-04-07 22:33:09.232688,1.6,S5_SOFT_STOP,0.0,1,14.4,18.6,0.11,,,false,""
2954,pnl_mae_a,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,5899,1,1.33111,1.33124,2026-04-07 22:33:02.30253,2026-04-07 22:33:09.25127,1.3,S5_SOFT_STOP,0.0,1,0.0,22.6,0.0,,,false,""
2956,perpair_a,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-011,1849,1,111.487,111.433,2026-04-07 22:33:07.749812,2026-04-07 22:33:09.498916,-5.4,S5_SOFT_STOP,0.0,1,0.0,17.9,0.0,,,false,""
2957,asi_mc_008,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-008,7096,1,0.69847,0.6988,2026-04-07 22:33:02.646531,2026-04-07 22:33:09.573431,3.3,S5_SOFT_STOP,0.0,1,0.0,16.8,0.0,,,false,""
2958,pnl_mae_a,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-012,5903,1,0.69847,0.69894,2026-04-07 22:33:02.66484,2026-04-07 22:33:09.617609,4.7,S5_SOFT_STOP,0.0,1,0.0,16.8,0.0,,,false,""
2959,ironnet_v3_perpair,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-009,1301,1,1.33153,1.33127,2026-04-07 22:33:09.218625,2026-04-07 22:33:09.814926,-2.6,S5_SOFT_STOP,0.0,1,9.9,23.1,-0.26,,,false,""
2960,ensemble_short,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-004,3892,-1,212.357,212.376,2026-04-07 22:32:40.040533,2026-04-07 22:33:09.84226,-1.9,GATE_CLOSE,0.01,1,11.3,12.2,-0.17,,,false,""
2961,wf_pnlmae,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-013,6253,1,1.33152,1.33128,2026-04-07 22:33:07.80364,2026-04-07 22:33:09.891575,-2.4,S5_SOFT_STOP,0.0,1,0.0,26.7,0.0,,,false,""
2963,range_neat,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-007,8831,1,1.33152,1.33128,2026-04-07 22:33:07.825382,2026-04-07 22:33:09.936004,-2.4,S5_SOFT_STOP,0.0,1,0.0,26.7,0.0,,,false,""
2962,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,7050,1,200.114,200.092,2026-04-07 22:32:46.45719,2026-04-07 22:33:09.959455,-2.2,S5_SOFT_STOP,0.01,1,11.7,16.1,-0.19,,,false,""
2964,ironnet_v3_er_003,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-003,1322,1,1.33153,1.3313,2026-04-07 22:33:09.368626,2026-04-07 22:33:14.10019,-2.3,S5_SOFT_STOP,0.0,1,0.0,23.1,0.0,,,false,""
2966,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,5857,1,200.114,200.092,2026-04-07 22:32:46.524333,2026-04-07 22:33:14.115709,-2.2,S5_SOFT_STOP,0.01,1,11.7,16.1,-0.19,,,false,""
2965,ensemble_short,NZD_JPY,001-001-${OANDA_CUSTOMER_ID}-004,3872,-1,91.607,91.614,2026-04-07 22:32:35.090489,2026-04-07 22:33:14.158969,-0.7,GATE_CLOSE,0.01,1,11.9,7.8,-0.06,,,false,""
2967,perpair_a,NZD_JPY,001-001-${OANDA_CUSTOMER_ID}-011,1857,1,91.608,91.563,2026-04-07 22:33:09.617361,2026-04-07 22:33:14.175669,-4.5,S5_SOFT_STOP,0.0,1,0.0,16.2,0.0,,,false,""
2968,wf_pnlmae,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-013,6257,1,0.69898,0.69892,2026-04-07 22:33:09.296804,2026-04-07 22:33:14.196453,-0.6,S5_SOFT_STOP,0.0,1,0.0,21.9,0.0,,,false,""
2969,range_neat,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-007,8835,1,0.69898,0.69886,2026-04-07 22:33:09.311564,2026-04-07 22:33:14.217991,-1.2,S5_SOFT_STOP,0.0,1,0.0,21.9,0.0,,,false,""
2970,asi_mc_008,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-008,7042,1,212.315,212.336,2026-04-07 22:32:45.757071,2026-04-07 22:33:14.238489,2.1,S5_SOFT_STOP,0.01,1,12.5,18.8,0.17,,,false,""
2971,pnl_mae_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-012,5849,1,212.315,212.336,2026-04-07 22:32:45.757499,2026-04-07 22:33:14.476284,2.1,S5_SOFT_STOP,0.01,1,12.5,18.8,0.17,,,false,""
2972,ironnet_v3_perpair,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-009,1309,1,1.33164,1.33171,2026-04-07 22:33:09.939157,2026-04-07 22:33:14.514413,0.7,S5_SOFT_STOP,0.0,1,0.0,24.2,0.0,,,false,""
2974,perpair_a,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-011,1828,1,0.69734,0.69901,2026-04-07 22:32:54.415197,2026-04-07 22:33:14.561279,16.7,S5_TRAIL_TP,0.01,1,24.1,10.1,0.69,,,false,""
2975,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,6207,1,200.112,200.092,2026-04-07 22:32:46.575012,2026-04-07 22:33:14.584208,-2.0,S5_SOFT_STOP,0.01,1,11.9,15.9,-0.17,,,false,""
2973,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,8785,1,200.116,200.092,2026-04-07 22:32:46.621575,2026-04-07 22:33:14.604307,-2.4,S5_SOFT_STOP,0.01,1,11.5,16.3,-0.21,,,false,""
2976,ensemble_short,EUR_USD,001-001-${OANDA_CUSTOMER_ID}-004,3957,-1,1.16106,1.16121,2026-04-07 22:33:14.281817,2026-04-07 22:33:15.052277,-1.5,S5_TRAIL_TP,0.0,1,18.1,10.2,-0.08,,,false,""
2978,wf_pnlmae,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-013,6199,1,212.315,212.336,2026-04-07 22:32:45.767084,2026-04-07 22:33:15.10599,2.1,S5_SOFT_STOP,0.01,1,12.5,18.8,0.17,,,false,""
2977,range_neat,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-007,8777,1,212.315,212.336,2026-04-07 22:32:45.77007,2026-04-07 22:33:15.120471,2.1,S5_SOFT_STOP,0.01,1,12.5,18.8,0.17,,,false,""
2979,asi_mc_008,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-008,7066,1,159.661,159.44,2026-04-07 22:32:51.436012,2026-04-07 22:33:15.140075,-22.1,S5_SOFT_STOP,0.01,1,5.6,27.9,-3.95,,,false,""
2980,pnl_mae_a,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-012,5873,1,159.671,159.437,2026-04-07 22:32:52.476757,2026-04-07 22:33:15.375353,-23.4,S5_SOFT_STOP,0.01,1,4.6,28.9,-5.09,,,false,""
2981,perpair_a,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-011,1869,1,0.69928,0.69904,2026-04-07 22:33:14.681511,2026-04-07 22:33:15.432009,-2.4,S5_SOFT_STOP,0.0,1,0.0,19.9,0.0,,,false,""
2982,ensemble_short,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-004,3965,-1,1.33168,1.33196,2026-04-07 22:33:15.175713,2026-04-07 22:33:15.773005,-2.8,S5_TRAIL_TP,0.0,1,24.6,8.4,-0.11,,,false,""
2983,wf_pnlmae,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-013,6223,1,159.67,159.428,2026-04-07 22:32:52.53528,2026-04-07 22:33:19.922873,-24.2,S5_SOFT_STOP,0.01,1,4.7,28.8,-5.15,,,false,""
2984,asi_mc_008,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-008,7118,1,212.405,212.33,2026-04-07 22:33:15.256614,2026-04-07 22:33:19.940914,-7.5,S5_SOFT_STOP,0.0,1,0.0,22.5,0.0,,,false,""
2986,range_neat,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-007,8801,1,159.668,159.428,2026-04-07 22:32:52.562689,2026-04-07 22:33:19.988274,-24.0,S5_SOFT_STOP,0.01,1,4.9,28.6,-4.9,,,false,""
2985,pnl_mae_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-012,5925,1,212.405,212.342,2026-04-07 22:33:15.491948,2026-04-07 22:33:20.017952,-6.3,S5_SOFT_STOP,0.0,1,0.0,22.5,0.0,,,false,""
2987,perpair_a,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-011,1877,1,0.57455,0.57485,2026-04-07 22:33:15.550873,2026-04-07 22:33:20.250939,3.0,S5_SOFT_STOP,0.0,1,0.0,16.4,0.0,,,false,""
2988,asi_mc_008,AUD_JPY,001-001-${OANDA_CUSTOMER_ID}-008,7126,1,111.59,111.542,2026-04-07 22:33:20.059367,2026-04-07 22:33:20.635975,-4.8,S5_SOFT_STOP,0.0,1,0.0,28.2,0.0,,,false,""
2989,wf_pnlmae,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-013,6279,1,212.441,212.381,2026-04-07 22:33:20.053692,2026-04-07 22:33:20.68311,-6.0,S5_SOFT_STOP,0.0,1,0.0,26.1,0.0,,,false,""
