ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
626,b10_r1_n4_E2_X3c_1_5,3597.3,881,674.8,330,412.9,2195.2,989.2
625,b10_r1_n4_E2_X3c_1_3,3597.3,881,674.8,330,412.9,2195.2,989.2
619,b10_r1_n4_E2_X3b_1,3578.2,881,674.8,330,393.8,2195.2,989.2
163,b5_r1_n8_E1_X3c_2_5,3564.9,402,736.1,132,597.2,2149.7,818.0
155,b5_r1_n8_E1_X3b_2,3558.0,401,729.5,132,611.6,2150.9,795.5
162,b5_r1_n8_E1_X3c_2_3,3536.8,402,735.7,132,601.8,2145.9,789.1
1322,b15_r2_n4_E1_X1_8,3278.4,490,-1144.0,169,1194.1,354.8,1729.5
141,b5_r1_n6_E2_X3b_3,2978.4,992,505.2,278,179.9,1811.9,986.6
1801,b20_r2_n2_E1_X1_5,2930.6,518,112.9,168,1100.4,1582.8,247.4
149,b5_r1_n6_E2_X3c_3_5,2869.1,1011,488.6,280,258.3,1849.6,761.2
343,b5_r2_n8_E1_X3c_2_5,2820.1,1498,313.2,640,204.4,1925.7,690.0
335,b5_r2_n8_E1_X3b_2,2809.1,1495,313.3,640,182.2,1936.8,690.1
342,b5_r2_n8_E1_X3c_2_3,2807.5,1496,313.3,640,182.2,1937.5,687.8
1382,b15_r2_n6_E1_X1_8,2791.8,385,-226.4,131,1475.4,629.2,687.2
171,b5_r1_n8_E2_X3b_3,2791.3,362,384.0,113,462.0,1585.4,743.9
1472,b15_r3_n3_E1_X1_8,2769.1,446,-229.5,160,1274.5,902.9,591.7
1352,b15_r2_n5_E1_X1_8,2717.4,450,142.7,151,724.7,1270.8,721.9
656,b10_r1_n5_E2_X3c_1_5,2710.8,414,632.9,177,249.2,1680.7,780.9
655,b10_r1_n5_E2_X3c_1_3,2710.8,414,632.9,177,249.2,1680.7,780.9
649,b10_r1_n5_E2_X3b_1,2710.8,414,632.9,177,249.2,1680.7,780.9
1532,b15_r3_n5_E1_X1_8,2693.0,421,12.5,156,1101.1,871.4,720.5
119,b5_r1_n5_E2_X3c_3_5,2666.3,1982,-27.7,569,27.9,1925.9,712.5
179,b5_r1_n8_E2_X3c_3_5,2638.3,366,313.9,114,473.4,1514.8,650.1
156,b5_r1_n8_E1_X3b_3,2619.4,387,339.7,128,415.2,1562.2,642.0
1442,b15_r3_n2_E1_X1_8,2588.7,446,-229.5,160,1094.1,902.9,591.7
126,b5_r1_n6_E1_X3b_3,2580.8,1215,319.4,377,31.3,1631.2,918.3
1686,b20_r1_n4_E1_X3b_3,2547.6,413,-623.7,156,732.4,1526.5,288.7
164,b5_r1_n8_E1_X3c_3_5,2488.7,391,290.4,129,421.7,1491.6,575.4
134,b5_r1_n6_E1_X3c_3_5,2459.5,1241,231.9,381,151.3,1614.2,694.0
1502,b15_r3_n4_E1_X1_8,2287.4,439,-49.6,160,1099.8,231.3,956.3
2430,b30_r2_n5_E1_X1_3,2257.1,222,-557.1,79,1138.4,574.6,544.1
1716,b20_r1_n5_E1_X3b_3,2140.8,226,-557.4,87,733.5,1062.4,344.9
628,b10_r1_n4_E2_X3c_2_5,2133.9,822,-90.3,312,44.3,1495.1,594.5
1381,b15_r2_n6_E1_X1_5,2008.2,540,-1282.2,183,161.6,954.8,891.8
662,b10_r1_n6_E1_X1_8,1983.4,290,-379.4,126,205.9,1170.9,606.6
685,b10_r1_n6_E2_X3c_1_3,1976.3,189,538.3,78,420.4,1057.7,498.2
679,b10_r1_n6_E2_X3b_1,1976.3,189,538.3,78,420.4,1057.7,498.2
686,b10_r1_n6_E2_X3c_1_5,1976.3,189,538.3,78,420.4,1057.7,498.2
1172,b15_r1_n5_E1_X1_8,1936.4,306,-597.0,114,75.1,315.5,1545.8
1711,b20_r1_n5_E1_X1_5,1890.3,246,-509.9,88,461.8,1379.8,48.7
671,b10_r1_n6_E1_X3c_1_5,1726.3,360,422.5,156,344.5,1012.6,369.2
664,b10_r1_n6_E1_X3b_1,1726.3,360,422.5,156,344.5,1012.6,369.2
670,b10_r1_n6_E1_X3c_1_3,1726.3,360,422.5,156,344.5,1012.6,369.2
2400,b30_r2_n4_E1_X1_3,1691.7,299,-719.7,101,1229.3,34.1,428.3
1680,b20_r1_n4_E1_X1_3,1566.6,571,-104.9,197,269.0,582.9,714.7
657,b10_r1_n5_E2_X3c_2_3,1555.8,398,-122.3,175,192.2,895.9,467.7
680,b10_r1_n6_E2_X3b_2,1526.7,183,150.9,78,403.9,769.8,353.0
688,b10_r1_n6_E2_X3c_2_5,1498.7,185,165.8,78,413.3,696.0,389.4
687,b10_r1_n6_E2_X3c_2_3,1490.0,183,217.4,78,453.7,717.4,318.9
658,b10_r1_n5_E2_X3c_2_5,1483.2,400,-199.5,175,168.5,823.1,491.6
650,b10_r1_n5_E2_X3b_2,1479.8,395,-278.1,175,141.7,896.2,441.9
1741,b20_r1_n6_E1_X1_5,1413.6,127,-544.5,50,541.1,644.5,228.0
681,b10_r1_n6_E2_X3b_3,1373.1,181,-22.6,75,124.5,727.8,520.8
2206,b30_r1_n3_E2_X1_5,1335.3,155,253.4,52,525.7,602.8,206.8
1138,b15_r1_n3_E2_X3c_2_5,1318.3,777,-1181.6,318,151.5,328.1,838.7
2131,b20_r3_n8_E1_X1_5,1310.7,180,-164.5,80,656.2,172.7,481.8
1190,b15_r1_n5_E2_X3b_2,1286.8,207,-650.4,83,206.8,489.2,590.8
1198,b15_r1_n5_E2_X3c_2_5,1268.4,208,-625.7,83,262.2,529.8,476.4
689,b10_r1_n6_E2_X3c_3_5,1245.9,184,-73.0,77,304.7,576.8,364.4
1137,b15_r1_n3_E2_X3c_2_3,1233.6,780,-938.7,320,267.2,332.6,633.8
1176,b15_r1_n5_E1_X3b_3,1211.1,389,-618.7,153,175.8,591.5,443.8
673,b10_r1_n6_E1_X3c_2_5,1153.8,350,36.7,152,270.4,606.6,276.8
2437,b30_r2_n5_E1_X7_3,1120.2,128,-385.1,47,41.4,789.6,289.2
672,b10_r1_n6_E1_X3c_2_3,1089.8,349,-136.9,152,330.4,644.8,114.6
665,b10_r1_n6_E1_X3b_2,1075.2,347,163.6,151,217.0,677.8,180.4
1712,b20_r1_n5_E1_X1_8,1067.6,186,429.4,68,528.8,138.7,400.1
1394,b15_r2_n6_E1_X3c_3_5,1063.6,465,-200.3,160,133.9,615.5,314.2
1726,b20_r1_n5_E2_X1_5,1040.8,115,-273.6,38,199.6,797.4,43.8
1197,b15_r1_n5_E2_X3c_2_3,1026.7,208,-588.7,83,248.4,369.0,409.3
1731,b20_r1_n5_E2_X3b_3,991.6,112,-357.5,37,229.6,369.2,392.8
1130,b15_r1_n3_E2_X3b_2,989.9,767,-1122.0,312,20.0,91.7,878.2
1386,b15_r2_n6_E1_X3b_3,984.5,460,-247.1,160,129.5,614.3,240.7
1761,b20_r1_n6_E2_X3b_3,943.4,57,-123.7,19,541.9,78.8,322.7
1746,b20_r1_n6_E1_X3b_3,916.1,120,-201.7,47,602.7,257.9,55.5
709,b10_r1_n8_E2_X3b_1,896.7,46,339.2,20,140.3,494.6,261.8
715,b10_r1_n8_E2_X3c_1_3,896.7,46,339.2,20,140.3,494.6,261.8
716,b10_r1_n8_E2_X3c_1_5,896.7,46,339.2,20,140.3,494.6,261.8
1756,b20_r1_n6_E2_X1_5,830.3,59,-280.3,20,328.7,430.5,71.1
659,b10_r1_n5_E2_X3c_3_5,788.2,396,-376.8,171,109.5,473.1,205.6
1220,b15_r1_n6_E2_X3b_2,771.6,103,-312.0,46,32.6,79.3,659.7
889,b10_r2_n8_E2_X3b_1,757.1,341,311.8,127,33.3,276.5,447.3
895,b10_r2_n8_E2_X3c_1_3,757.1,341,311.8,127,33.3,276.5,447.3
896,b10_r2_n8_E2_X3c_1_5,757.1,341,311.8,127,33.3,276.5,447.3
694,b10_r1_n8_E1_X3b_1,747.4,77,256.7,35,71.9,464.1,211.4
700,b10_r1_n8_E1_X3c_1_3,747.4,77,256.7,35,71.9,464.1,211.4
701,b10_r1_n8_E1_X3c_1_5,747.4,77,256.7,35,71.9,464.1,211.4
1411,b15_r2_n8_E1_X1_5,737.2,248,-636.2,85,429.3,253.3,54.6
674,b10_r1_n6_E1_X3c_3_5,713.8,347,-88.7,148,170.2,303.3,240.3
1228,b15_r1_n6_E2_X3c_2_5,705.2,103,-300.1,46,41.5,105.9,557.8
647,b10_r1_n5_E2_X1_8,697.3,326,-1193.7,139,159.9,381.5,155.9
718,b10_r1_n8_E2_X3c_2_5,694.0,46,178.9,20,90.6,303.7,299.7
710,b10_r1_n8_E2_X3b_2,655.7,46,178.9,20,90.6,303.7,261.4
717,b10_r1_n8_E2_X3c_2_3,655.0,46,208.5,20,90.6,303.7,260.7
711,b10_r1_n8_E2_X3b_3,631.0,46,32.1,20,40.3,212.0,378.7
1710,b20_r1_n5_E1_X1_3,626.7,269,-620.0,98,329.4,200.8,96.5
1865,b20_r2_n4_E1_X3b_2,623.5,773,151.4,253,56.7,458.8,108.0
684,b10_r1_n6_E2_X7_8,607.0,173,-103.2,75,164.8,144.2,298.0
1873,b20_r2_n4_E1_X3c_2_5,572.2,775,151.4,253,56.7,407.5,108.0
1872,b20_r2_n4_E1_X3c_2_3,572.2,775,151.4,253,56.7,407.5,108.0
1219,b15_r1_n6_E2_X3b_1,559.6,105,164.6,47,47.4,334.2,178.0
1225,b15_r1_n6_E2_X3c_1_3,559.6,105,164.6,47,47.4,334.2,178.0
1226,b15_r1_n6_E2_X3c_1_5,559.6,105,164.6,47,47.4,334.2,178.0
703,b10_r1_n8_E1_X3c_2_5,551.8,75,42.2,35,66.7,196.1,289.0
696,b10_r1_n8_E1_X3b_3,541.4,75,-19.1,34,35.5,11.8,494.1
1769,b20_r1_n6_E2_X3c_3_5,517.7,59,94.7,19,187.4,50.4,279.9
719,b10_r1_n8_E2_X3c_3_5,505.2,46,9.1,20,40.3,212.0,252.9
2114,b20_r3_n6_E1_X3c_3_5,496.7,342,-933.9,130,351.5,16.0,129.2
2106,b20_r3_n6_E1_X3b_3,496.7,342,-933.9,130,351.5,16.0,129.2
2145,b20_r3_n8_E2_X1_3,488.3,140,208.6,59,149.4,169.3,169.6
695,b10_r1_n8_E1_X3b_2,484.5,75,107.7,35,65.7,192.2,226.6
702,b10_r1_n8_E1_X3c_2_3,453.0,75,71.8,35,40.1,211.9,201.0
2103,b20_r3_n6_E1_X2,445.5,343,-1205.3,129,334.1,65.0,46.4
1762,b20_r1_n6_E2_X7_3,437.5,58,213.3,19,67.7,13.8,356.0
683,b10_r1_n6_E2_X7_5,432.4,171,-226.8,76,214.6,50.4,167.4
704,b10_r1_n8_E1_X3c_3_5,430.5,75,-93.8,34,107.6,29.0,293.9
1947,b20_r2_n6_E2_X3c_2_3,390.8,194,-464.8,73,90.0,249.8,51.0
1940,b20_r2_n6_E2_X3b_2,390.8,194,-464.8,73,90.0,249.8,51.0
1948,b20_r2_n6_E2_X3c_2_5,390.8,194,-464.8,73,90.0,249.8,51.0
1740,b20_r1_n6_E1_X1_3,381.7,127,52.3,51,205.6,26.4,149.7
1204,b15_r1_n6_E1_X3b_1,340.3,223,95.2,92,101.4,95.6,143.3
1210,b15_r1_n6_E1_X3c_1_3,340.3,223,95.2,92,101.4,95.6,143.3
1211,b15_r1_n6_E1_X3c_1_5,340.3,223,108.6,92,101.4,95.6,143.3
1763,b20_r1_n6_E2_X7_5,325.7,58,96.5,19,14.3,54.6,256.8
1603,b15_r3_n8_E1_X3c_2_5,261.7,334,-606.0,117,31.0,146.9,83.8
1595,b15_r3_n8_E1_X3b_2,261.7,334,-606.0,117,31.0,146.9,83.8
1602,b15_r3_n8_E1_X3c_2_3,261.7,334,-606.0,117,31.0,146.9,83.8
