ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
1997,b20_r3_n2_E2_X1_8,2426.0,278,-741.7,173,124.2,1323.7,978.1
2626,b30_r3_n5_E2_X1_5,2425.4,125,1026.2,88,286.0,1282.2,857.2
1858,b20_r2_n3_E2_X3c_2_5,2421.1,773,1480.7,518,191.7,330.5,1898.9
1196,b15_r1_n5_E2_X3c_1_5,2412.6,230,1759.9,161,17.2,388.8,2006.6
1195,b15_r1_n5_E2_X3c_1_3,2412.6,230,1759.9,161,17.2,388.8,2006.6
1857,b20_r2_n3_E2_X3c_2_3,2385.8,771,1452.5,518,191.7,330.5,1863.6
1850,b20_r2_n3_E2_X3b_2,2374.6,771,1338.5,517,191.7,330.5,1852.4
922,b10_r3_n2_E2_X7_3,2309.5,856,-3178.5,544,30.1,2069.1,210.3
2173,b30_r1_n2_E1_X3c_2_5,2309.3,711,-2446.5,472,9.9,1580.9,718.5
1626,b20_r1_n2_E1_X3b_3,2263.6,933,-1119.4,591,362.6,1063.3,837.7
1304,b15_r2_n3_E1_X3c_3_5,2233.4,1319,-176.4,833,526.3,355.9,1351.2
742,b10_r2_n2_E2_X7_3,2201.4,1625,-160.9,1064,512.5,1573.0,115.9
694,b10_r1_n8_E1_X3b_1,2169.8,122,1483.8,87,40.0,649.2,1480.6
700,b10_r1_n8_E1_X3c_1_3,2165.5,122,1483.8,87,40.0,649.2,1476.3
701,b10_r1_n8_E1_X3c_1_5,2118.1,122,1483.8,87,40.0,649.2,1428.9
1982,b20_r3_n2_E1_X1_8,2116.9,311,-92.1,183,691.2,474.6,951.1
597,b10_r1_n3_E2_X3c_2_3,2017.3,1905,963.8,1150,83.8,232.9,1700.6
1296,b15_r2_n3_E1_X3b_3,2014.5,1290,-128.4,806,526.3,224.4,1263.8
1190,b15_r1_n5_E2_X3b_2,2013.1,214,818.5,155,107.5,136.8,1768.8
1813,b20_r2_n2_E1_X3c_2_5,1987.4,1820,1334.5,1164,202.0,194.2,1591.2
2042,b20_r3_n4_E1_X1_8,1975.0,301,-495.8,185,288.8,496.1,1190.1
1197,b15_r1_n5_E2_X3c_2_3,1973.2,217,979.9,156,169.2,64.5,1739.5
689,b10_r1_n6_E2_X3c_3_5,1916.8,245,631.3,151,76.0,386.9,1453.9
1225,b15_r1_n6_E2_X3c_1_3,1902.8,106,1349.7,84,24.1,501.3,1377.4
1226,b15_r1_n6_E2_X3c_1_5,1902.8,106,1349.7,84,24.1,501.3,1377.4
1219,b15_r1_n6_E2_X3b_1,1902.8,106,1185.7,83,24.1,501.3,1377.4
1198,b15_r1_n5_E2_X3c_2_5,1883.7,217,931.0,156,115.9,60.0,1707.8
1812,b20_r2_n2_E1_X3c_2_3,1857.4,1816,1306.3,1164,202.0,194.2,1461.2
2377,b30_r2_n3_E1_X7_3,1816.4,203,-1246.4,132,349.5,475.9,991.0
743,b10_r2_n2_E2_X7_5,1794.4,1541,-93.0,977,395.3,1042.9,356.2
2012,b20_r3_n3_E1_X1_8,1714.5,313,-92.1,183,288.8,474.6,951.1
1805,b20_r2_n2_E1_X3b_2,1704.1,1800,1202.1,1162,189.9,258.7,1255.5
2182,b30_r1_n2_E2_X7_3,1695.7,337,-1569.9,208,191.1,1116.4,388.2
659,b10_r1_n5_E2_X3c_3_5,1694.8,471,983.2,281,78.7,131.9,1484.2
839,b10_r2_n5_E2_X3c_3_5,1670.8,1094,2329.7,671,38.2,53.0,1579.6
2165,b30_r1_n2_E1_X3b_2,1648.3,692,-2599.1,449,136.0,1156.5,355.8
831,b10_r2_n5_E2_X3b_3,1614.5,1076,2467.7,660,28.4,62.2,1523.9
2656,b30_r3_n6_E2_X1_5,1548.1,111,299.5,75,228.5,1259.3,60.3
2596,b30_r3_n4_E2_X1_5,1531.7,153,1386.0,105,343.6,1008.2,179.9
2362,b30_r2_n2_E2_X7_3,1525.4,186,-1539.2,117,411.6,938.5,175.3
1287,b15_r2_n2_E2_X3c_2_3,1491.8,2166,1687.1,1393,6.6,45.2,1440.0
2686,b30_r3_n8_E2_X1_5,1448.3,73,544.6,54,114.5,1004.5,329.3
1524,b15_r3_n4_E2_X7_8,1432.5,339,-320.8,207,144.5,1084.0,204.0
644,b10_r1_n5_E1_X3c_3_5,1422.6,847,315.0,546,41.6,129.2,1251.8
1843,b20_r2_n3_E1_X3c_2_5,1395.0,1219,356.6,796,211.1,415.4,768.5
1280,b15_r2_n2_E2_X3b_2,1387.7,2155,1240.4,1380,6.6,108.8,1272.3
1842,b20_r2_n3_E1_X3c_2_3,1312.5,1217,328.4,796,211.1,415.4,686.0
744,b10_r2_n2_E2_X7_8,1304.6,1502,-58.3,964,292.4,227.6,784.6
2376,b30_r2_n3_E1_X3b_3,1301.2,315,-513.6,198,262.6,315.7,722.9
1835,b20_r2_n3_E1_X3b_2,1292.3,1211,214.4,795,211.1,427.7,653.5
1877,b20_r2_n4_E2_X1_8,1257.7,263,-377.2,157,130.3,299.6,827.8
1649,b20_r1_n2_E2_X3c_3_5,1185.4,731,1796.4,467,304.5,733.4,147.5
2384,b30_r2_n3_E1_X3c_3_5,1145.1,317,-490.2,199,262.6,74.2,808.3
1220,b15_r1_n6_E2_X3b_2,1012.7,103,886.2,81,9.0,98.2,905.5
1228,b15_r1_n6_E2_X3c_2_5,1011.9,103,984.0,82,9.0,97.4,905.5
1227,b15_r1_n6_E2_X3c_2_3,1011.8,103,1002.6,82,27.5,69.0,915.3
1266,b15_r2_n2_E1_X3b_3,996.1,1374,955.5,826,57.5,167.6,771.0
614,b10_r1_n4_E1_X3c_3_5,961.3,1820,-577.0,1196,202.1,70.2,689.0
1274,b15_r2_n2_E1_X3c_3_5,959.4,1408,1147.9,859,64.6,95.8,799.0
1243,b15_r1_n8_E1_X3c_2_5,746.6,42,790.2,34,20.9,247.5,478.2
1235,b15_r1_n8_E1_X3b_2,714.1,42,833.3,34,20.9,247.5,445.7
2064,b20_r3_n4_E2_X7_8,712.6,186,1474.8,110,1.9,203.8,506.9
1257,b15_r1_n8_E2_X3c_2_3,650.6,30,833.4,19,1.8,256.8,392.0
1250,b15_r1_n8_E2_X3b_2,641.6,30,924.5,19,1.8,256.8,383.0
1258,b15_r1_n8_E2_X3c_2_5,641.6,30,840.8,19,1.8,256.8,383.0
2581,b30_r3_n4_E1_X1_5,539.8,195,482.5,133,91.3,204.7,243.8
1760,b20_r1_n6_E2_X3b_2,528.3,51,472.4,42,97.0,130.3,301.0
1765,b20_r1_n6_E2_X3c_1_3,490.0,52,775.8,45,108.4,30.3,351.3
1759,b20_r1_n6_E2_X3b_1,490.0,52,775.8,45,108.4,30.3,351.3
1766,b20_r1_n6_E2_X3c_1_5,490.0,52,775.8,45,108.4,30.3,351.3
1767,b20_r1_n6_E2_X3c_2_3,414.2,52,624.1,43,115.0,113.9,185.3
1768,b20_r1_n6_E2_X3c_2_5,389.3,52,584.2,43,97.0,107.0,185.3
1761,b20_r1_n6_E2_X3b_3,381.2,50,404.9,42,17.2,91.0,273.0
606,b10_r1_n4_E1_X3b_3,224.1,1650,193.3,1079,104.3,80.7,39.1
1780,b20_r1_n8_E1_X3c_1_3,93.7,32,596.7,15,60.3,9.1,24.3
1774,b20_r1_n8_E1_X3b_1,93.7,32,596.7,15,60.3,9.1,24.3
1781,b20_r1_n8_E1_X3c_1_5,93.7,32,596.7,15,60.3,9.1,24.3
