ci,name,bf,is_pnl,is_ntrd,c0,c1,c2
8647,b30_r1_n2_E1_X1_5_bf7,7,406.5,58,62.8,44.1,299.6
3442,b10_r2_n6_E2_X3b_2_bf5,5,398.6,137,13.6,339.2,45.8
8596,b20_r3_n8_E2_X3b_1,0,390.9,180,72.6,71.2,247.1
8624,b20_r3_n8_E2_X3c_1_5,0,390.9,180,72.6,71.2,247.1
8620,b20_r3_n8_E2_X3c_1_3,0,390.9,180,72.6,71.2,247.1
3512,b10_r2_n8_E1_X7_5,0,386.9,170,14.9,84.2,287.8
3573,b10_r2_n8_E2_X7_5_bf3,3,372.5,31,90.0,258.8,23.7
9743,b30_r2_n5_E1_X3b_2_bf7,7,350.9,118,175.7,52.3,122.9
3569,b10_r2_n8_E2_X7_3_bf3,3,347.7,31,122.4,177.1,48.2
129,b5_r1_n3_E1_X1_8_bf3,3,346.4,68,265.8,48.6,32.0
10639,b30_r3_n6_E2_X3b_1_bf7,7,339.0,187,23.6,213.9,101.5
10663,b30_r3_n6_E2_X3c_1_3_bf7,7,339.0,187,23.6,213.9,101.5
10667,b30_r3_n6_E2_X3c_1_5_bf7,7,339.0,187,23.6,213.9,101.5
9775,b30_r2_n5_E1_X3c_2_5_bf7,7,338.6,118,175.7,49.9,113.0
3509,b10_r2_n8_E1_X7_3_bf3,3,336.1,49,69.9,160.7,105.5
5999,b15_r3_n3_E2_X3c_3_5_bf7,7,328.8,1270,147.3,133.2,48.3
3441,b10_r2_n6_E2_X3b_2_bf3,3,326.4,156,12.1,293.4,20.9
5879,b15_r3_n2_E2_X3c_3_5_bf7,7,309.9,1271,128.4,133.2,48.3
2246,b10_r1_n2_E2_X3b_3_bf5,5,293.0,137,196.1,32.1,64.8
5967,b15_r3_n3_E2_X3b_3_bf7,7,279.0,1268,147.3,83.4,48.3
5847,b15_r3_n2_E2_X3b_3_bf7,7,260.1,1269,128.4,83.4,48.3
5757,b15_r2_n8_E2_X3c_3_5_bf3,3,251.0,37,241.8,4.9,4.3
7892,b20_r2_n8_E2_X7_5,0,205.7,33,34.4,120.7,50.6
3561,b10_r2_n8_E2_X3b_2_bf3,3,201.2,32,112.4,83.6,5.2
7916,b20_r2_n8_E2_X3c_3_5,0,192.6,34,32.5,157.3,2.8
10546,b30_r3_n5_E2_X3c_1_5_bf5,5,187.3,289,1.1,140.4,45.8
10518,b30_r3_n5_E2_X3b_1_bf5,5,187.3,289,1.1,140.4,45.8
10542,b30_r3_n5_E2_X3c_1_3_bf5,5,187.3,289,1.1,140.4,45.8
5698,b15_r2_n8_E1_X3c_3_5_bf5,5,180.3,37,41.0,109.6,29.7
130,b5_r1_n3_E1_X1_8_bf5,5,175.8,30,63.7,78.4,33.7
3448,b10_r2_n6_E2_X7_3,0,170.3,408,71.1,36.4,62.8
3589,b10_r2_n8_E2_X3c_2_3_bf3,3,165.7,32,66.8,83.6,15.3
10666,b30_r3_n6_E2_X3c_1_5_bf5,5,140.1,194,28.2,36.4,75.5
10662,b30_r3_n6_E2_X3c_1_3_bf5,5,140.1,194,28.2,36.4,75.5
10638,b30_r3_n6_E2_X3b_1_bf5,5,140.1,194,28.2,36.4,75.5
3593,b10_r2_n8_E2_X3c_2_5_bf3,3,123.8,32,35.0,83.6,5.2
7884,b20_r2_n8_E2_X3b_3,0,106.1,34,7.7,67.6,30.8
5666,b15_r2_n8_E1_X3b_3_bf5,5,93.8,37,41.0,48.3,4.5
10784,b30_r3_n8_E2_X3c_1_5,0,92.6,90,62.2,29.1,1.3
10780,b30_r3_n8_E2_X3c_1_3,0,92.6,90,62.2,29.1,1.3
10756,b30_r3_n8_E2_X3b_1,0,92.6,90,62.2,29.1,1.3
3521,b10_r2_n8_E1_X3c_1_3_bf3,3,89.9,49,8.8,46.4,34.7
3497,b10_r2_n8_E1_X3b_1_bf3,3,89.9,49,8.8,46.4,34.7
3525,b10_r2_n8_E1_X3c_1_5_bf3,3,89.9,49,8.8,46.4,34.7
122,b5_r1_n3_E1_X1_3_bf5,5,64.6,30,30.2,28.7,5.7
3522,b10_r2_n8_E1_X3c_1_3_bf5,5,53.8,35,13.2,24.0,16.6
3526,b10_r2_n8_E1_X3c_1_5_bf5,5,53.8,35,13.2,24.0,16.6
3498,b10_r2_n8_E1_X3b_1_bf5,5,53.8,35,13.2,24.0,16.6
3557,b10_r2_n8_E2_X3b_1_bf3,3,41.4,32,23.6,4.5,13.3
3581,b10_r2_n8_E2_X3c_1_3_bf3,3,41.4,32,23.6,4.5,13.3
3585,b10_r2_n8_E2_X3c_1_5_bf3,3,41.4,32,23.6,4.5,13.3
150,b5_r1_n3_E1_X7_3_bf5,5,31.7,30,9.7,9.1,12.9
198,b5_r1_n3_E2_X3b_1_bf5,5,27.9,31,2.0,22.4,3.5
154,b5_r1_n3_E1_X7_5_bf5,5,16.5,30,5.9,3.6,7.0
