ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
2481,b30_r2_n6_E2_X3b_3,1496.4,59,-483.5,23,389.6,753.7,353.1
2489,b30_r2_n6_E2_X3c_3_5,1496.4,59,-483.5,23,389.6,753.7,353.1
1296,b15_r2_n3_E1_X3b_3,1490.8,803,839.8,290,489.5,161.7,839.6
1304,b15_r2_n3_E1_X3c_3_5,1483.6,813,884.4,292,513.2,100.7,869.7
1445,b15_r3_n2_E1_X3b_2,1475.6,1111,-498.0,380,338.7,535.6,601.3
1453,b15_r3_n2_E1_X3c_2_5,1475.6,1111,-498.0,380,338.7,535.6,601.3
1452,b15_r3_n2_E1_X3c_2_3,1475.6,1111,-498.0,380,338.7,535.6,601.3
1043,b10_r3_n6_E2_X7_5,1469.4,398,-201.4,163,455.4,209.0,805.0
1517,b15_r3_n4_E2_X1_8,1454.2,285,-1487.0,118,329.4,860.4,264.4
1483,b15_r3_n3_E1_X3c_2_5,1450.8,1110,-498.0,380,313.9,535.6,601.3
1475,b15_r3_n3_E1_X3b_2,1450.8,1110,-498.0,380,313.9,535.6,601.3
1482,b15_r3_n3_E1_X3c_2_3,1450.8,1110,-498.0,380,313.9,535.6,601.3
1649,b20_r1_n2_E2_X3c_3_5,1439.5,496,386.3,185,242.9,560.0,636.6
2656,b30_r3_n6_E2_X1_5,1439.4,73,486.9,31,270.8,1000.0,168.6
1343,b15_r2_n4_E2_X7_5,1428.1,335,-210.8,131,45.9,980.7,401.5
2597,b30_r3_n4_E2_X1_8,1385.9,71,150.1,31,96.6,379.8,909.5
1103,b15_r1_n2_E2_X7_5,1382.2,776,535.3,306,260.7,946.4,175.1
2082,b20_r3_n5_E1_X3c_2_3,1375.3,357,-877.6,129,689.3,134.6,551.4
2493,b30_r2_n8_E1_X2,1372.9,56,-214.6,16,56.5,849.8,466.6
1822,b20_r2_n2_E2_X7_3,1371.0,272,-480.3,108,499.7,612.4,258.9
2083,b20_r3_n5_E1_X3c_2_5,1359.4,357,-877.6,129,689.3,134.6,535.5
2075,b20_r3_n5_E1_X3b_2,1359.4,357,-877.6,129,689.3,134.6,535.5
2179,b30_r1_n2_E2_X3b_1,1351.1,397,-313.7,153,331.7,283.8,735.6
2185,b30_r1_n2_E2_X3c_1_3,1351.1,397,-313.7,153,331.7,283.8,735.6
2146,b20_r3_n8_E2_X1_5,1339.0,112,-161.0,38,476.5,753.1,109.4
2502,b30_r2_n8_E1_X3c_2_3,1319.2,56,-131.2,16,54.2,884.6,380.4
2503,b30_r2_n8_E1_X3c_2_5,1319.2,56,-131.2,16,54.2,884.6,380.4
2495,b30_r2_n8_E1_X3b_2,1319.2,56,-131.2,16,54.2,884.6,380.4
1833,b20_r2_n3_E1_X2,1310.4,817,-343.5,309,282.5,590.8,437.1
1995,b20_r3_n2_E2_X1_3,1307.5,411,-802.1,166,293.8,656.8,356.9
1682,b20_r1_n4_E1_X1_8,1298.6,226,1037.0,77,1137.3,39.7,121.6
2133,b20_r3_n8_E1_X2,1296.1,154,-544.8,57,297.1,630.9,368.1
2508,b30_r2_n8_E2_X2,1284.1,41,-371.9,12,85.2,801.2,397.7
1535,b15_r3_n5_E1_X3b_2,1270.9,625,-533.0,237,180.3,422.6,668.0
1542,b15_r3_n5_E1_X3c_2_3,1270.9,625,-533.0,237,180.3,422.6,668.0
1543,b15_r3_n5_E1_X3c_2_5,1270.9,625,-533.0,237,180.3,422.6,668.0
1130,b15_r1_n3_E2_X3b_2,1260.7,555,29.9,212,336.7,498.1,425.9
1627,b20_r1_n2_E1_X7_3,1254.1,858,877.4,339,61.8,568.9,623.4
2380,b30_r2_n3_E1_X3c_1_3,1252.3,374,-537.4,135,270.0,403.0,579.3
2381,b30_r2_n3_E1_X3c_1_5,1252.3,374,-537.4,135,270.0,403.0,579.3
