ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
625,b10_r1_n4_E2_X3c_1_3,10522.2,1742,4642.8,782,749.5,4235.5,5537.2
619,b10_r1_n4_E2_X3b_1,10505.2,1741,4657.1,781,736.3,4217.6,5551.3
342,b5_r2_n8_E1_X3c_2_3,9755.0,2643,3821.3,1230,104.2,4532.4,5118.4
343,b5_r2_n8_E1_X3c_2_5,9752.8,2643,3860.6,1230,102.0,4538.2,5112.6
335,b5_r2_n8_E1_X3b_2,9675.3,2640,3861.4,1229,95.3,4505.6,5074.4
149,b5_r1_n6_E2_X3c_3_5,7644.5,3145,3615.2,1588,553.6,2723.0,4367.9
141,b5_r1_n6_E2_X3b_3,7220.3,3110,3577.0,1573,593.7,2303.4,4323.2
655,b10_r1_n5_E2_X3c_1_3,7187.3,754,2436.9,304,585.3,2574.3,4027.7
656,b10_r1_n5_E2_X3c_1_5,7169.0,755,2436.9,304,583.4,2556.4,4029.2
649,b10_r1_n5_E2_X3b_1,7167.5,754,2436.9,304,583.4,2556.4,4027.7
134,b5_r1_n6_E1_X3c_3_5,7074.4,3355,3291.0,1681,478.2,2401.3,4194.9
2177,b30_r1_n2_E2_X1_8,7025.5,264,35.6,126,3003.4,2521.3,1500.8
2526,b30_r3_n2_E1_X3b_3,6939.3,746,1673.1,378,2865.8,3847.4,226.1
2556,b30_r3_n3_E1_X3b_3,6939.3,746,1673.1,378,2865.8,3847.4,226.1
171,b5_r1_n8_E2_X3b_3,6901.9,1144,2673.8,545,551.7,2534.4,3815.8
156,b5_r1_n8_E1_X3b_3,6888.4,1173,2525.8,559,584.4,2520.0,3784.0
2564,b30_r3_n3_E1_X3c_3_5,6851.0,748,1502.7,378,2865.8,3790.7,194.5
2534,b30_r3_n2_E1_X3c_3_5,6851.0,748,1502.7,378,2865.8,3790.7,194.5
164,b5_r1_n8_E1_X3c_3_5,6766.0,1176,2536.1,559,575.7,2578.2,3612.1
179,b5_r1_n8_E2_X3c_3_5,6737.4,1147,2658.5,545,517.4,2592.6,3627.4
2523,b30_r3_n2_E1_X2,6730.9,749,767.6,383,2927.0,3511.6,292.3
2553,b30_r3_n3_E1_X2,6730.9,749,767.6,383,2927.0,3511.6,292.3
126,b5_r1_n6_E1_X3b_3,6694.2,3310,3268.7,1658,596.4,1999.6,4098.2
2033,b20_r3_n3_E2_X7_5,6309.8,355,-3721.3,201,1577.8,2457.3,2274.7
2003,b20_r3_n2_E2_X7_5,6309.8,355,-3721.3,201,1577.8,2457.3,2274.7
351,b5_r2_n8_E2_X3b_3,6055.8,1960,2135.3,891,161.1,2196.0,3698.7
359,b5_r2_n8_E2_X3c_3_5,5885.9,1969,2125.2,892,202.0,2192.8,3491.1
2568,b30_r3_n3_E2_X2,5530.1,566,-1251.5,298,1784.6,3010.6,734.9
2538,b30_r3_n2_E2_X2,5530.1,566,-1251.5,298,1784.6,3010.6,734.9
2541,b30_r3_n2_E2_X3b_3,5495.3,566,-639.1,296,1708.9,3439.7,346.7
2571,b30_r3_n3_E2_X3b_3,5495.3,566,-639.1,296,1708.9,3439.7,346.7
2579,b30_r3_n3_E2_X3c_3_5,5389.8,568,-639.1,296,1708.9,3365.8,315.1
2549,b30_r3_n2_E2_X3c_3_5,5389.8,568,-639.1,296,1708.9,3365.8,315.1
1988,b20_r3_n2_E1_X7_5,5201.7,394,-3667.2,221,1549.2,2703.1,949.4
2018,b20_r3_n3_E1_X7_5,5201.7,394,-3667.2,221,1549.2,2703.1,949.4
685,b10_r1_n6_E2_X3c_1_3,5135.4,351,1712.7,138,476.1,1634.2,3025.1
686,b10_r1_n6_E2_X3c_1_5,5127.9,352,1712.7,138,476.1,1625.2,3026.6
679,b10_r1_n6_E2_X3b_1,5126.4,351,1712.7,138,476.1,1625.2,3025.1
1852,b20_r2_n3_E2_X7_3,5080.0,612,-1948.9,314,842.3,2620.9,1616.8
