ci,name,bf,is_pnl,is_ntrd,c0,c1,c2
1036,b5_r2_n4_E2_X3b_1,0,101914.2,20000,12879.9,69106.0,19928.3
1064,b5_r2_n4_E2_X3c_1_5,0,101688.3,20000,12916.2,69100.6,19671.5
1060,b5_r2_n4_E2_X3c_1_3,0,101611.0,20000,12861.0,69109.9,19640.1
344,b5_r1_n4_E2_X3c_1_5,0,91909.0,20000,10038.4,61507.0,20363.6
316,b5_r1_n4_E2_X3b_1,0,91791.3,20000,9947.3,61180.1,20663.9
340,b5_r1_n4_E2_X3c_1_3,0,91686.0,20000,10006.2,61365.7,20314.1
1904,b5_r3_n5_E2_X3c_1_5,0,89210.9,15942,6976.3,48643.9,33590.7
1900,b5_r3_n5_E2_X3c_1_3,0,89106.3,15934,6953.0,48581.4,33571.9
1876,b5_r3_n5_E2_X3b_1,0,89069.6,15930,6953.0,48555.6,33561.0
256,b5_r1_n4_E1_X3b_1,0,87425.4,20000,9642.0,59832.9,17950.5
280,b5_r1_n4_E1_X3c_1_3,0,87275.6,20000,9674.4,60086.1,17515.1
284,b5_r1_n4_E1_X3c_1_5,0,87109.5,20000,9758.2,60251.1,17100.2
1184,b5_r2_n5_E2_X3c_1_5,0,86805.8,12173,8100.6,45543.5,33161.7
1180,b5_r2_n5_E2_X3c_1_3,0,86721.9,12170,8108.3,45535.1,33078.5
1156,b5_r2_n5_E2_X3b_1,0,86657.4,12150,8078.3,45459.3,33119.8
1124,b5_r2_n5_E1_X3c_1_5,0,83331.5,15044,7733.7,43693.9,31903.9
1096,b5_r2_n5_E1_X3b_1,0,83199.4,15018,7714.9,43629.3,31855.2
1120,b5_r2_n5_E1_X3c_1_3,0,83186.3,15041,7738.3,43638.7,31809.3
1784,b5_r3_n4_E2_X3c_1_5,0,80761.0,20000,7702.5,64042.6,9015.9
1756,b5_r3_n4_E2_X3b_1,0,80632.0,20000,7658.3,63876.7,9097.0
1780,b5_r3_n4_E2_X3c_1_3,0,80619.7,20000,7650.7,63921.7,9047.3
464,b5_r1_n5_E2_X3c_1_5,0,76957.3,11063,5910.0,41065.6,29981.7
436,b5_r1_n5_E2_X3b_1,0,76833.7,11045,5893.8,40983.7,29956.2
460,b5_r1_n5_E2_X3c_1_3,0,76799.7,11059,5912.3,41020.7,29866.7
404,b5_r1_n5_E1_X3c_1_5,0,76384.5,11209,5878.7,40772.6,29733.2
376,b5_r1_n5_E1_X3b_1,0,76239.5,11189,5835.8,40700.3,29703.4
400,b5_r1_n5_E1_X3c_1_3,0,76210.8,11204,5875.2,40728.3,29607.3
1964,b5_r3_n6_E1_X3c_1_5,0,74775.0,14915,7484.3,37828.2,29462.5
1960,b5_r3_n6_E1_X3c_1_3,0,74718.8,14914,7484.3,37772.0,29462.5
1936,b5_r3_n6_E1_X3b_1,0,74586.1,14909,7440.6,37786.4,29359.1
1844,b5_r3_n5_E1_X3c_1_5,0,73069.9,20000,9781.9,53237.3,10050.7
1840,b5_r3_n5_E1_X3c_1_3,0,73000.6,20000,9781.9,53189.8,10028.9
1816,b5_r3_n5_E1_X3b_1,0,72861.9,20000,9724.8,53098.7,10038.4
2024,b5_r3_n6_E2_X3c_1_5,0,67343.7,9563,5641.8,34895.0,26806.9
2020,b5_r3_n6_E2_X3c_1_3,0,67314.2,9562,5641.8,34865.5,26806.9
1996,b5_r3_n6_E2_X3b_1,0,67309.0,9562,5641.8,34860.3,26806.9
1304,b5_r2_n6_E2_X3c_1_5,0,56344.8,6127,4623.2,28654.1,23067.5
1300,b5_r2_n6_E2_X3c_1_3,0,56305.0,6125,4623.2,28610.0,23071.8
1276,b5_r2_n6_E2_X3b_1,0,56295.3,6118,4623.2,28596.1,23076.0
1216,b5_r2_n6_E1_X3b_1,0,55471.0,6899,4627.0,28119.1,22724.9
1244,b5_r2_n6_E1_X3c_1_5,0,55439.8,6906,4627.0,28132.7,22680.1
1240,b5_r2_n6_E1_X3c_1_3,0,55377.8,6904,4627.0,28066.4,22684.4
2264,b10_r1_n2_E2_X3c_1_5,0,53752.4,20000,7598.5,38551.8,7602.1
2260,b10_r1_n2_E2_X3c_1_3,0,53487.9,20000,7521.7,38305.3,7660.9
2236,b10_r1_n2_E2_X3b_1,0,50970.2,20000,6756.6,35726.7,8486.9
556,b5_r1_n6_E2_X3b_1,0,50678.1,5539,3381.9,26202.3,21093.9
584,b5_r1_n6_E2_X3c_1_5,0,50664.4,5545,3381.9,26234.5,21048.0
580,b5_r1_n6_E2_X3c_1_3,0,50611.6,5543,3377.6,26175.9,21058.1
496,b5_r1_n6_E1_X3b_1,0,50464.7,5577,3365.5,26073.5,21025.7
524,b5_r1_n6_E1_X3c_1_5,0,50445.1,5583,3365.5,26105.7,20973.9
520,b5_r1_n6_E1_X3c_1_3,0,50399.3,5581,3368.2,26047.1,20984.0
2384,b10_r1_n3_E2_X3c_1_5,0,40221.4,7581,2901.5,20607.8,16712.1
2380,b10_r1_n3_E2_X3c_1_3,0,40083.8,7573,2956.0,20409.1,16718.7
2356,b10_r1_n3_E2_X3b_1,0,39664.8,7497,2904.7,20263.3,16496.8
2324,b10_r1_n3_E1_X3c_1_5,0,37096.2,8815,2541.2,18487.7,16067.3
3104,b10_r2_n3_E2_X3c_1_5,0,36966.6,8841,996.7,19528.3,16441.6
2320,b10_r1_n3_E1_X3c_1_3,0,36815.9,8801,2504.2,18287.1,16024.6
3100,b10_r2_n3_E2_X3c_1_3,0,36739.8,8830,957.0,19391.0,16391.8
1192,b5_r2_n5_E2_X3c_2_5,0,36704.7,11863,2413.5,18840.7,15450.5
2084,b5_r3_n8_E1_X3c_1_5,0,36524.7,4670,3963.7,16283.6,16277.4
2056,b5_r3_n8_E1_X3b_1,0,36514.6,4670,3963.7,16273.5,16277.4
2080,b5_r3_n8_E1_X3c_1_3,0,36512.0,4670,3963.7,16270.9,16277.4
1188,b5_r2_n5_E2_X3c_2_3,0,36443.4,11843,2420.6,18680.4,15342.4
3076,b10_r2_n3_E2_X3b_1,0,36434.2,8806,844.9,19195.8,16393.5
2296,b10_r1_n3_E1_X3b_1,0,36117.6,8675,2546.4,17761.1,15810.1
1160,b5_r2_n5_E2_X3b_2,0,35858.0,11760,2345.3,18414.7,15098.0
2144,b5_r3_n8_E2_X3c_1_5,0,34819.2,3356,3259.8,15816.6,15742.8
2140,b5_r3_n8_E2_X3c_1_3,0,34809.1,3356,3259.8,15806.5,15742.8
2116,b5_r3_n8_E2_X3b_1,0,34809.1,3356,3259.8,15806.5,15742.8
472,b5_r1_n5_E2_X3c_2_5,0,33534.0,10706,2243.9,16640.8,14649.3
412,b5_r1_n5_E1_X3c_2_5,0,33197.2,10833,2211.9,16458.9,14526.4
468,b5_r1_n5_E2_X3c_2_3,0,33068.0,10690,2247.9,16352.9,14467.2
4424,b15_r1_n2_E2_X3c_1_5,0,32868.1,7697,2976.3,16134.3,13757.5
440,b5_r1_n5_E2_X3b_2,0,32742.3,10595,2138.8,16183.4,14420.1
408,b5_r1_n5_E1_X3c_2_3,0,32723.7,10816,2191.2,16184.5,14348.0
4420,b15_r1_n2_E2_X3c_1_3,0,32621.0,7662,3099.7,15635.6,13885.7
380,b5_r1_n5_E1_X3b_2,0,32270.7,10715,2030.6,16003.4,14236.7
2032,b5_r3_n6_E2_X3c_2_5,0,31228.5,9380,1263.1,16725.3,13240.1
2028,b5_r3_n6_E2_X3c_2_3,0,31117.3,9367,1281.6,16631.3,13204.4
4396,b15_r1_n2_E2_X3b_1,0,30924.2,7406,2932.6,14825.0,13166.6
2000,b5_r3_n6_E2_X3b_2,0,30827.6,9348,1187.0,16526.6,13114.0
1312,b5_r2_n6_E2_X3c_2_5,0,30545.7,6014,2282.2,14819.0,13444.5
1308,b5_r2_n6_E2_X3c_2_3,0,30414.8,6006,2248.1,14718.6,13448.1
1280,b5_r2_n6_E2_X3b_2,0,30253.8,5984,2268.1,14678.2,13307.5
1132,b5_r2_n5_E1_X3c_2_5,0,28369.8,14552,646.9,15358.6,12364.3
3164,b10_r2_n4_E1_X3c_1_5,0,28334.1,9251,1735.0,14448.7,12150.4
3160,b10_r2_n4_E1_X3c_1_3,0,28324.9,9246,1750.7,14440.5,12133.7
1252,b5_r2_n6_E1_X3c_2_5,0,28282.9,6758,1857.3,13647.4,12778.2
1248,b5_r2_n6_E1_X3c_2_3,0,28115.1,6752,1742.7,13597.2,12775.2
1072,b5_r2_n4_E2_X3c_2_5,0,28072.0,20000,1507.9,20119.0,6445.1
592,b5_r1_n6_E2_X3c_2_5,0,28029.4,5414,1807.6,13551.8,12670.0
3136,b10_r2_n4_E1_X3b_1,0,27988.2,9235,1664.9,14247.3,12076.0
1220,b5_r2_n6_E1_X3b_2,0,27936.5,6720,1787.7,13529.9,12618.9
532,b5_r1_n6_E1_X3c_2_5,0,27932.8,5449,1802.2,13483.5,12647.1
560,b5_r1_n6_E2_X3b_2,0,27909.2,5387,1784.2,13538.7,12586.3
588,b5_r1_n6_E2_X3c_2_3,0,27890.7,5409,1759.4,13498.9,12632.4
528,b5_r1_n6_E1_X3c_2_3,0,27808.2,5444,1759.9,13438.8,12609.5
500,b5_r1_n6_E1_X3b_2,0,27787.0,5421,1751.9,13467.4,12567.7
1128,b5_r2_n5_E1_X3c_2_3,0,27730.3,14544,467.9,15135.8,12126.6
1068,b5_r2_n4_E2_X3c_2_3,0,27663.3,20000,1459.2,19999.2,6204.9
1040,b5_r2_n4_E2_X3b_2,0,27484.3,20000,1414.0,19255.1,6815.2
1100,b5_r2_n5_E1_X3b_2,0,27175.0,14373,582.7,14793.6,11798.7
3224,b10_r2_n4_E2_X3c_1_5,0,26263.7,3930,1628.0,12230.0,12405.7
3220,b10_r2_n4_E2_X3c_1_3,0,26253.4,3928,1611.0,12235.0,12407.4
1424,b5_r2_n8_E2_X3c_1_5,0,26203.0,1905,1945.9,11839.3,12417.8
1396,b5_r2_n8_E2_X3b_1,0,26196.3,1905,1945.9,11832.6,12417.8
1420,b5_r2_n8_E2_X3c_1_3,0,26192.9,1905,1945.9,11829.2,12417.8
3196,b10_r2_n4_E2_X3b_1,0,26185.9,3927,1609.1,12158.9,12417.9
1336,b5_r2_n8_E1_X3b_1,0,26163.0,1984,1967.0,11829.2,12366.8
1364,b5_r2_n8_E1_X3c_1_5,0,26162.5,1984,1967.0,11835.9,12359.6
1360,b5_r2_n8_E1_X3c_1_3,0,26152.4,1984,1967.0,11825.8,12359.6
320,b5_r1_n4_E2_X3b_2,0,25808.6,20000,1652.5,14298.2,9857.9
676,b5_r1_n8_E2_X3b_1,0,24771.7,1825,1594.4,11307.8,11869.5
704,b5_r1_n8_E2_X3c_1_5,0,24771.3,1825,1594.4,11315.3,11861.6
700,b5_r1_n8_E2_X3c_1_3,0,24759.3,1825,1594.4,11305.2,11859.7
3044,b10_r2_n3_E1_X3c_1_5,0,24732.4,20000,151.3,18712.1,5869.0
616,b5_r1_n8_E1_X3b_1,0,24713.1,1831,1590.6,11263.3,11859.2
644,b5_r1_n8_E1_X3c_1_5,0,24712.7,1831,1590.6,11270.8,11851.3
640,b5_r1_n8_E1_X3c_1_3,0,24700.7,1831,1590.6,11260.7,11849.4
3040,b10_r2_n3_E1_X3c_1_3,0,24368.3,20000,112.9,18485.8,5769.6
352,b5_r1_n4_E2_X3c_2_5,0,23779.5,20000,2056.6,15553.7,6169.2
348,b5_r1_n4_E2_X3c_2_3,0,23541.7,20000,1912.1,15397.7,6231.9
2504,b10_r1_n4_E2_X3c_1_5,0,21861.2,2357,1311.2,10072.9,10477.1
2500,b10_r1_n4_E2_X3c_1_3,0,21806.8,2355,1325.5,10004.9,10476.4
2444,b10_r1_n4_E1_X3c_1_5,0,21743.4,2520,1371.0,9833.0,10539.4
2476,b10_r1_n4_E2_X3b_1,0,21727.1,2351,1284.4,9991.6,10451.1
2440,b10_r1_n4_E1_X3c_1_3,0,21597.2,2518,1362.4,9736.3,10498.5
292,b5_r1_n4_E1_X3c_2_5,0,21594.9,20000,1874.0,14744.6,4976.3
2416,b10_r1_n4_E1_X3b_1,0,21493.2,2513,1355.3,9687.0,10450.9
260,b5_r1_n4_E1_X3b_2,0,21090.9,20000,1393.8,13511.8,6185.3
288,b5_r1_n4_E1_X3c_2_3,0,21001.1,20000,1663.9,14591.3,4745.9
2152,b5_r3_n8_E2_X3c_2_5,0,20667.8,3336,1356.8,9493.5,9817.5
2148,b5_r3_n8_E2_X3c_2_3,0,20653.8,3335,1356.8,9478.7,9818.3
2120,b5_r3_n8_E2_X3b_2,0,20653.1,3335,1356.8,9478.7,9817.6
2092,b5_r3_n8_E1_X3c_2_5,0,17679.2,4632,537.2,8652.9,8489.1
2088,b5_r3_n8_E1_X3c_2_3,0,17651.1,4630,537.2,8624.0,8489.9
1432,b5_r2_n8_E2_X3c_2_5,0,17641.1,1889,1287.9,7776.6,8576.6
2060,b5_r3_n8_E1_X3b_2,0,17625.4,4629,537.2,8599.0,8489.2
1400,b5_r2_n8_E2_X3b_2,0,17599.3,1888,1278.7,7762.1,8558.5
1428,b5_r2_n8_E2_X3c_2_3,0,17577.5,1888,1265.8,7730.0,8581.7
3284,b10_r2_n5_E1_X3c_1_5,0,17556.7,3544,1277.5,8019.8,8259.4
3280,b10_r2_n5_E1_X3c_1_3,0,17538.3,3542,1279.4,8024.8,8234.1
3256,b10_r2_n5_E1_X3b_1,0,17515.5,3542,1277.5,8000.8,8237.2
1372,b5_r2_n8_E1_X3c_2_5,0,17497.9,1964,1312.2,7685.3,8500.4
1368,b5_r2_n8_E1_X3c_2_3,0,17450.1,1963,1288.9,7653.4,8507.8
1340,b5_r2_n8_E1_X3b_2,0,17436.7,1963,1296.9,7670.8,8469.0
3340,b10_r2_n5_E2_X3c_1_3,0,17118.2,1751,1330.8,7376.7,8410.7
3344,b10_r2_n5_E2_X3c_1_5,0,17111.3,1752,1328.9,7371.7,8410.7
3316,b10_r2_n5_E2_X3b_1,0,17092.3,1751,1328.9,7352.7,8410.7
6580,b20_r1_n2_E2_X3c_1_3,0,16906.4,2825,1203.3,7854.1,7849.0
6584,b20_r1_n2_E2_X3c_1_5,0,16884.6,2826,1247.1,7851.2,7786.3
712,b5_r1_n8_E2_X3c_2_5,0,16742.0,1805,1063.4,7419.6,8259.0
652,b5_r1_n8_E1_X3c_2_5,0,16708.7,1811,1070.6,7373.1,8265.0
708,b5_r1_n8_E2_X3c_2_3,0,16671.3,1804,1050.6,7373.0,8247.7
680,b5_r1_n8_E2_X3b_2,0,16648.5,1804,1036.2,7409.3,8203.0
648,b5_r1_n8_E1_X3c_2_3,0,16626.6,1810,1046.4,7326.5,8253.7
620,b5_r1_n8_E1_X3b_2,0,16624.5,1810,1042.1,7379.9,8202.5
6556,b20_r1_n2_E2_X3b_1,0,16276.9,2729,1113.3,7752.8,7410.8
4120,b10_r3_n6_E1_X3c_1_3,0,15394.7,4039,225.5,7721.3,7447.9
4124,b10_r3_n6_E1_X3c_1_5,0,15347.1,4037,225.5,7724.2,7397.4
4096,b10_r3_n6_E1_X3b_1,0,15287.1,4033,225.5,7657.4,7404.2
4540,b15_r1_n3_E2_X3c_1_3,0,14587.9,1909,1258.5,6353.9,6975.5
4544,b15_r1_n3_E2_X3c_1_5,0,14538.2,1913,1234.6,6421.6,6882.0
4516,b15_r1_n3_E2_X3b_1,0,14379.1,1888,1263.0,6152.4,6963.7
4480,b15_r1_n3_E1_X3c_1_3,0,13478.0,2338,1031.4,5890.0,6556.6
4484,b15_r1_n3_E1_X3c_1_5,0,13331.7,2343,1011.5,5943.6,6376.6
4456,b15_r1_n3_E1_X3b_1,0,13014.9,2312,978.0,5624.8,6412.1
596,b5_r1_n6_E2_X3c_3_5,0,12166.3,5209,880.3,4345.3,6940.7
536,b5_r1_n6_E1_X3c_3_5,0,12104.1,5241,902.8,4265.9,6935.4
504,b5_r1_n6_E1_X3b_3,0,11915.6,5131,1061.1,4206.3,6648.2
564,b5_r1_n6_E2_X3b_3,0,11914.7,5102,1023.1,4251.1,6640.5
1316,b5_r2_n6_E2_X3c_3_5,0,11847.2,5845,690.3,4358.6,6798.3
2564,b10_r1_n5_E1_X3c_1_5,0,11741.2,967,705.4,4799.4,6236.4
2560,b10_r1_n5_E1_X3c_1_3,0,11727.1,966,707.3,4776.3,6243.5
2596,b10_r1_n5_E2_X3b_1,0,11723.1,924,668.1,4802.6,6252.4
2536,b10_r1_n5_E1_X3b_1,0,11712.1,966,690.1,4778.9,6243.1
2624,b10_r1_n5_E2_X3c_1_5,0,11710.8,925,677.3,4791.3,6242.2
2620,b10_r1_n5_E2_X3c_1_3,0,11708.3,924,679.2,4771.7,6257.4
1284,b5_r2_n6_E2_X3b_3,0,11171.3,5729,853.8,3925.2,6392.3
1436,b5_r2_n8_E2_X3c_3_5,0,10607.1,1852,786.6,4149.0,5671.5
1404,b5_r2_n8_E2_X3b_3,0,10601.6,1847,821.5,4087.9,5692.2
1376,b5_r2_n8_E1_X3c_3_5,0,10491.6,1923,821.9,4068.7,5601.0
5324,b15_r2_n4_E1_X3c_1_5,0,10460.1,4387,636.9,5223.1,4600.1
1344,b5_r2_n8_E1_X3b_3,0,10448.7,1917,825.9,3999.9,5622.9
5320,b15_r2_n4_E1_X3c_1_3,0,10414.4,4385,591.2,5223.1,4600.1
5296,b15_r2_n4_E1_X3b_1,0,10349.9,4381,554.1,5201.2,4594.6
3460,b10_r2_n6_E2_X3c_1_3,0,10236.8,747,889.3,3860.8,5486.7
3464,b10_r2_n6_E2_X3c_1_5,0,10229.9,748,887.4,3855.8,5486.7
3436,b10_r2_n6_E2_X3b_1,0,10226.0,747,887.4,3851.9,5486.7
624,b5_r1_n8_E1_X3b_3,0,10136.8,1767,711.1,3964.3,5461.4
3404,b10_r2_n6_E1_X3c_1_5,0,10134.5,1344,783.8,3811.3,5539.4
684,b5_r1_n8_E2_X3b_3,0,10130.7,1761,695.7,3986.8,5448.2
3400,b10_r2_n6_E1_X3c_1_3,0,10129.2,1343,785.7,3816.3,5527.2
3376,b10_r2_n6_E1_X3b_1,0,10118.4,1343,783.8,3807.4,5527.2
716,b5_r1_n8_E2_X3c_3_5,0,10098.9,1765,623.6,4052.6,5422.7
656,b5_r1_n8_E1_X3c_3_5,0,10076.2,1771,634.1,4018.4,5423.7
1256,b5_r2_n6_E1_X3c_3_5,0,9868.4,6542,281.9,3226.9,6359.6
2156,b5_r3_n8_E2_X3c_3_5,0,9752.7,3282,100.7,4121.5,5530.5
2124,b5_r3_n8_E2_X3b_3,0,9691.4,3267,153.1,4086.0,5452.3
4184,b10_r3_n6_E2_X3c_1_5,0,9653.8,2307,138.4,4161.1,5354.3
4180,b10_r3_n6_E2_X3c_1_3,0,9650.9,2307,138.4,4158.2,5354.3
4156,b10_r3_n6_E2_X3b_1,0,9629.9,2305,138.4,4130.4,5361.1
1224,b5_r2_n6_E1_X3b_3,0,9217.7,6386,392.2,2962.2,5863.3
4240,b10_r3_n8_E1_X3c_1_3,0,7583.8,1512,304.9,3156.7,4122.2
4216,b10_r3_n8_E1_X3b_1,0,7539.5,1511,304.9,3156.7,4077.9
4244,b10_r3_n8_E1_X3c_1_5,0,7532.7,1511,304.9,3156.7,4071.1
6676,b20_r1_n3_E2_X3b_1,0,7367.4,696,657.5,2681.2,4028.7
2740,b10_r1_n6_E2_X3c_1_3,0,7366.6,442,348.7,2557.0,4460.9
2656,b10_r1_n6_E1_X3b_1,0,7363.0,456,337.6,2539.7,4485.7
2680,b10_r1_n6_E1_X3c_1_3,0,7361.7,456,348.7,2545.7,4467.3
2684,b10_r1_n6_E1_X3c_1_5,0,7358.4,457,346.8,2543.6,4468.0
2744,b10_r1_n6_E2_X3c_1_5,0,7357.7,443,346.8,2551.4,4459.5
2716,b10_r1_n6_E2_X3b_1,0,7344.6,442,337.6,2547.5,4459.5
6700,b20_r1_n3_E2_X3c_1_3,0,7325.0,701,579.4,2653.5,4092.1
6704,b20_r1_n3_E2_X3c_1_5,0,7308.4,700,605.0,2642.0,4061.4
5384,b15_r2_n4_E2_X3c_1_5,0,7257.6,1682,511.3,2846.6,3899.7
5380,b15_r2_n4_E2_X3c_1_3,0,7228.8,1681,482.5,2846.6,3899.7
