pair,tp,sl,max_hold,is_pd_amddp5,oos_pd_amddp5,oos_pd_raw,is_trd,oos_trd,oos_wr,oos_max_dd,mc_p,wf_pass,wf_pos_chunks,sp_gate,is_chunk_amddp,is_chunk_pnl,is_chunk_trd
EUR_JPY,10.0,0.0,12,-38.524,-24.59,-13.761,7145,1609,0.491,184.1,1.0,False,0,2.5,"[-10351.2, -15021.8, -13190.7]","[-6284.2, -7694.0, -7136.9]","[2202, 2523, 2420]"
EUR_JPY,10.0,0.0,60,-109.987,-63.675,-7.804,4831,1275,0.6988,201.5,1.0,False,0,2.5,"[-26601.3, -43223.4, -40274.2]","[-4515.9, -5455.5, -6244.1]","[1362, 1813, 1656]"
EUR_JPY,10.0,0.0,288,-385.289,-248.04,-3.744,2829,930,0.8366,423.5,1.0,False,0,2.5,"[-87330.0, -163694.3, -134656.4]","[-2551.5, -4964.1, -3613.2]","[722, 1117, 990]"
EUR_JPY,10.0,10.0,12,-29.708,-18.673,-15.773,7736,1755,0.3926,184.1,1.0,False,0,2.5,"[-9235.9, -10549.4, -9953.1]","[-7030.6, -8704.2, -7961.7]","[2330, 2772, 2634]"
EUR_JPY,10.0,10.0,60,-31.096,-19.54,-15.944,7155,1730,0.4191,184.1,1.0,False,0,2.5,"[-10548.1, -10266.0, -10313.9]","[-6831.9, -8092.2, -7651.8]","[1966, 2698, 2491]"
EUR_JPY,10.0,10.0,288,-31.048,-19.527,-15.912,7106,1729,0.4205,184.1,1.0,False,0,2.5,"[-10604.6, -10268.8, -10206.2]","[-6749.7, -8094.8, -7514.1]","[1929, 2696, 2481]"
EUR_JPY,10.0,20.0,12,-33.275,-20.607,-14.327,7347,1669,0.4763,184.1,1.0,False,0,2.5,"[-9823.0, -12217.0, -11268.9]","[-6378.6, -8099.8, -7273.8]","[2223, 2636, 2488]"
EUR_JPY,10.0,20.0,60,-41.973,-24.8,-13.042,6145,1568,0.5874,184.1,1.0,False,0,2.5,"[-14720.3, -13636.1, -13659.8]","[-5131.8, -6636.3, -5673.7]","[1605, 2405, 2135]"
EUR_JPY,10.0,20.0,288,-44.688,-26.18,-13.399,5908,1551,0.5983,221.0,1.0,False,0,2.5,"[-16788.3, -13781.3, -14164.0]","[-4898.5, -6612.8, -5395.1]","[1443, 2395, 2070]"
EUR_JPY,10.0,50.0,12,-37.852,-23.836,-13.802,7165,1615,0.4923,184.1,1.0,False,0,2.5,"[-10328.4, -14710.5, -12851.6]","[-6283.6, -7824.1, -7115.6]","[2203, 2538, 2424]"
EUR_JPY,10.0,50.0,60,-79.205,-48.34,-11.047,5125,1340,0.6881,184.1,1.0,False,0,2.5,"[-23839.6, -27627.3, -27818.5]","[-4571.2, -5492.0, -6086.2]","[1383, 1984, 1758]"
EUR_JPY,10.0,50.0,288,-121.101,-68.463,-10.093,4203,1237,0.7648,221.0,1.0,False,0,2.5,"[-48793.4, -35032.6, -37398.2]","[-3767.2, -4855.8, -4342.2]","[884, 1822, 1497]"
EUR_JPY,15.0,0.0,12,-38.566,-25.133,-13.668,6921,1547,0.4337,184.1,1.0,False,0,2.5,"[-10300.9, -14883.8, -13420.9]","[-6259.8, -7303.3, -7077.0]","[2157, 2419, 2345]"
EUR_JPY,15.0,0.0,60,-110.184,-71.424,-7.961,4275,1151,0.6412,201.5,1.0,False,0,2.5,"[-25412.5, -43218.4, -41665.3]","[-3736.7, -3923.5, -5514.9]","[1222, 1578, 1475]"
EUR_JPY,15.0,0.0,288,-380.02,-280.15,-3.844,2282,751,0.8136,423.5,1.0,False,0,2.5,"[-77609.4, -162245.7, -140552.0]","[-1208.3, -3335.6, -3624.5]","[598, 903, 781]"
EUR_JPY,15.0,10.0,12,-29.483,-19.416,-16.372,7535,1712,0.337,184.1,1.0,False,0,2.5,"[-9275.0, -10468.2, -9769.2]","[-7086.7, -8551.0, -7737.8]","[2282, 2694, 2559]"
EUR_JPY,15.0,10.0,60,-29.909,-20.482,-16.523,6644,1665,0.3393,184.1,1.0,False,0,2.5,"[-9956.4, -10378.2, -9604.8]","[-6308.5, -8083.2, -6866.5]","[1791, 2539, 2314]"
EUR_JPY,15.0,10.0,288,-29.7,-20.661,-16.655,6547,1661,0.339,184.1,1.0,False,0,2.5,"[-9792.8, -10361.8, -9575.7]","[-5989.6, -8051.8, -6770.0]","[1718, 2534, 2295]"
EUR_JPY,15.0,20.0,12,-33.071,-21.364,-14.819,7133,1614,0.417,184.1,1.0,False,0,2.5,"[-9810.2, -12051.5, -11242.9]","[-6418.4, -7743.8, -7152.6]","[2175, 2540, 2418]"
EUR_JPY,15.0,20.0,60,-40.703,-27.13,-14.12,5576,1466,0.5041,184.1,1.0,False,0,2.5,"[-14091.9, -13878.8, -12773.8]","[-4594.6, -6406.5, -4790.0]","[1438, 2197, 1941]"
EUR_JPY,15.0,20.0,288,-43.577,-28.651,-14.265,5207,1441,0.5198,221.0,1.0,False,0,2.5,"[-16253.1, -14012.4, -13355.4]","[-3997.0, -6210.2, -4398.8]","[1201, 2167, 1839]"
EUR_JPY,15.0,50.0,12,-37.901,-24.498,-14.028,6940,1554,0.435,184.1,1.0,False,0,2.5,"[-10266.1, -14733.9, -12940.0]","[-6264.9, -7611.6, -7024.6]","[2158, 2433, 2349]"
EUR_JPY,15.0,50.0,60,-77.855,-52.654,-11.271,4553,1230,0.6309,184.1,1.0,False,0,2.5,"[-22609.9, -27809.8, -27514.6]","[-3883.2, -4380.5, -5171.4]","[1241, 1735, 1577]"
EUR_JPY,15.0,50.0,288,-120.487,-78.492,-9.493,3513,1088,0.7335,221.0,1.0,False,0,2.5,"[-46268.2, -36654.1, -37687.5]","[-2391.8, -3894.2, -3291.1]","[721, 1528, 1264]"
EUR_JPY,20.0,0.0,12,-38.11,-24.649,-13.257,6794,1521,0.4076,184.1,1.0,False,0,2.5,"[-10140.8, -14431.6, -13576.1]","[-6146.6, -6832.8, -7189.2]","[2135, 2360, 2299]"
EUR_JPY,20.0,0.0,60,-104.96,-74.183,-8.296,3950,1070,0.5841,201.5,1.0,False,0,2.5,"[-24143.2, -41504.7, -39419.0]","[-3313.0, -2537.5, -4341.3]","[1145, 1438, 1367]"
EUR_JPY,20.0,0.0,288,-395.511,-282.82,-2.594,1940,663,0.7813,423.5,1.0,False,0,2.5,"[-75445.1, -168400.9, -152067.1]","[-946.9, -3509.1, -4690.0]","[512, 763, 665]"
EUR_JPY,20.0,10.0,12,-28.759,-18.655,-15.594,7413,1688,0.3169,184.1,1.0,False,0,2.5,"[-9114.7, -10135.5, -9538.4]","[-6942.6, -8188.3, -7517.2]","[2258, 2644, 2511]"
EUR_JPY,20.0,10.0,60,-28.262,-19.657,-15.612,6286,1611,0.2992,184.1,1.0,False,0,2.5,"[-9532.4, -10021.4, -8737.3]","[-5975.8, -7656.3, -6007.5]","[1665, 2434, 2187]"
EUR_JPY,20.0,10.0,288,-27.237,-19.903,-15.773,6080,1605,0.2947,184.1,1.0,False,0,2.5,"[-8949.4, -9935.3, -8380.1]","[-5414.7, -7551.5, -5614.2]","[1518, 2421, 2141]"
EUR_JPY,20.0,20.0,12,-32.497,-20.81,-14.258,7006,1585,0.3912,184.1,1.0,False,0,2.5,"[-9667.0, -11701.0, -11161.9]","[-6298.6, -7355.0, -7081.2]","[2153, 2481, 2372]"
EUR_JPY,20.0,20.0,60,-39.245,-26.883,-13.514,5200,1389,0.4514,184.1,1.0,False,0,2.5,"[-13648.5, -13560.2, -12076.0]","[-4405.5, -5809.2, -4198.6]","[1344, 2059, 1797]"
EUR_JPY,20.0,20.0,288,-42.29,-29.305,-14.173,4711,1352,0.4593,221.0,1.0,False,0,2.5,"[-14952.7, -14005.4, -13374.6]","[-3184.0, -5945.9, -4276.8]","[1042, 2011, 1658]"
EUR_JPY,20.0,50.0,12,-37.321,-24.255,-13.823,6813,1528,0.4084,184.1,1.0,False,0,2.5,"[-10068.2, -14362.1, -12928.6]","[-6113.9, -7226.2, -7018.5]","[2136, 2374, 2303]"
EUR_JPY,20.0,50.0,60,-75.14,-54.3,-11.502,4185,1145,0.5686,184.1,1.0,False,0,2.5,"[-21370.8, -27299.3, -26546.1]","[-3360.0, -3599.9, -4287.2]","[1163, 1572, 1450]"
EUR_JPY,20.0,50.0,288,-119.71,-86.938,-11.331,3038,976,0.6721,225.5,1.0,False,0,2.5,"[-44152.1, -36635.0, -39044.9]","[-1434.1, -2898.0, -2671.1]","[622, 1332, 1084]"
EUR_JPY,30.0,0.0,12,-36.876,-25.946,-14.531,6666,1496,0.3837,184.1,1.0,False,0,2.5,"[-9890.4, -13529.9, -13493.3]","[-5936.8, -6047.6, -7170.1]","[2119, 2297, 2250]"
EUR_JPY,30.0,0.0,60,-101.695,-81.007,-11.185,3578,975,0.4964,391.3,1.0,False,0,2.5,"[-22588.2, -40359.0, -38851.0]","[-3239.7, -2140.9, -4414.1]","[1075, 1276, 1227]"
EUR_JPY,30.0,0.0,288,-380.096,-294.975,-3.251,1586,536,0.6996,423.5,1.0,False,0,2.5,"[-72240.8, -163246.3, -144995.5]","[-1157.4, -1008.3, -2605.4]","[411, 627, 548]"
EUR_JPY,30.0,10.0,12,-28.487,-20.477,-17.402,7296,1665,0.2919,184.1,1.0,False,0,2.5,"[-9060.3, -9776.3, -9679.1]","[-6895.5, -7845.6, -7669.0]","[2246, 2584, 2466]"
EUR_JPY,30.0,10.0,60,-26.75,-20.661,-16.572,5823,1519,0.2304,217.4,1.0,False,0,2.5,"[-9126.1, -8927.4, -8723.9]","[-5703.3, -6612.5, -6072.6]","[1554, 2249, 2020]"
EUR_JPY,30.0,10.0,288,-24.131,-20.296,-16.08,5397,1496,0.2172,217.4,1.0,False,0,2.5,"[-7762.6, -8741.0, -7651.5]","[-4570.0, -6414.8, -5089.7]","[1286, 2210, 1901]"
EUR_JPY,30.0,20.0,12,-31.31,-22.449,-15.897,6871,1558,0.3659,184.1,1.0,False,0,2.5,"[-9499.2, -10760.1, -11082.8]","[-6147.5, -6478.8, -7044.5]","[2136, 2412, 2323]"
EUR_JPY,30.0,20.0,60,-36.411,-28.524,-15.056,4720,1279,0.362,217.4,1.0,False,0,2.5,"[-12803.6, -11732.2, -11911.8]","[-4108.1, -4314.4, -4336.0]","[1238, 1858, 1624]"
EUR_JPY,30.0,20.0,288,-35.326,-31.323,-15.605,3999,1208,0.356,221.0,1.0,False,0,2.5,"[-11959.0, -11440.2, -11962.9]","[-1804.1, -3650.0, -3414.7]","[838, 1749, 1412]"
EUR_JPY,30.0,50.0,12,-36.006,-25.55,-15.094,6684,1502,0.3842,184.1,1.0,False,0,2.5,"[-9817.8, -13372.4, -12852.6]","[-5904.1, -6378.3, -7003.1]","[2120, 2310, 2254]"
EUR_JPY,30.0,50.0,60,-72.87,-55.136,-12.37,3783,1028,0.4796,217.4,1.0,False,0,2.5,"[-20794.5, -25730.4, -26419.6]","[-3579.9, -2523.0, -4952.9]","[1089, 1389, 1305]"
EUR_JPY,30.0,50.0,288,-106.118,-94.188,-14.569,2466,807,0.5613,225.5,1.0,False,0,2.5,"[-37380.6, -33650.2, -35195.5]","[-253.0, -780.9, -1181.7]","[503, 1100, 863]"
GBP_JPY,10.0,0.0,12,-56.443,-60.407,-36.853,7309,3030,0.4924,214.1,1.0,False,0,4.0,"[-16707.6, -21071.8, -18752.1]","[-10424.5, -12260.2, -11086.8]","[2457, 2371, 2481]"
GBP_JPY,10.0,0.0,60,-144.677,-156.167,-31.283,5153,2213,0.6751,508.2,1.0,False,0,4.0,"[-40328.0, -51337.3, -53237.9]","[-7366.8, -8414.4, -10456.4]","[1625, 1756, 1772]"
GBP_JPY,10.0,0.0,288,-477.277,-482.197,-15.901,3091,1455,0.8069,508.2,1.0,False,0,4.0,"[-138166.9, -171240.8, -168615.1]","[-5656.3, -4998.7, -7368.2]","[881, 1161, 1049]"
GBP_JPY,10.0,10.0,12,-43.931,-46.986,-41.916,8124,3374,0.3675,151.4,1.0,False,0,4.0,"[-13169.1, -15232.4, -15598.2]","[-10865.4, -13621.0, -13722.8]","[2684, 2678, 2762]"
GBP_JPY,10.0,10.0,60,-45.112,-48.383,-42.613,7855,3321,0.3854,151.4,1.0,False,0,4.0,"[-13573.6, -15367.2, -16241.6]","[-10515.4, -13614.9, -14029.6]","[2507, 2657, 2691]"
GBP_JPY,10.0,10.0,288,-44.936,-48.216,-42.435,7849,3320,0.3855,151.4,1.0,False,0,4.0,"[-13426.0, -15359.8, -16220.3]","[-10354.2, -13607.2, -14010.0]","[2502, 2657, 2690]"
GBP_JPY,10.0,20.0,12,-48.023,-51.181,-39.161,7648,3188,0.4639,151.4,1.0,False,0,4.0,"[-15255.7, -16977.5, -15865.1]","[-10720.8, -13021.9, -11694.1]","[2526, 2524, 2598]"
GBP_JPY,10.0,20.0,60,-54.468,-56.07,-37.495,6875,2977,0.5563,151.4,1.0,False,0,4.0,"[-18758.4, -17578.4, -18216.0]","[-9194.2, -11980.5, -10843.9]","[2105, 2395, 2375]"
GBP_JPY,10.0,20.0,288,-55.096,-55.878,-36.924,6777,2970,0.5623,151.4,1.0,False,0,4.0,"[-19242.0, -17555.9, -18384.2]","[-8861.7, -11863.0, -10707.6]","[2042, 2388, 2347]"
GBP_JPY,10.0,50.0,12,-54.572,-58.695,-37.684,7339,3044,0.4915,151.4,1.0,False,0,4.0,"[-16543.0, -20181.6, -17932.8]","[-10416.9, -12495.1, -11134.7]","[2457, 2386, 2496]"
GBP_JPY,10.0,50.0,60,-93.878,-97.233,-31.624,5642,2448,0.6687,151.4,1.0,False,0,4.0,"[-32502.8, -28824.3, -32697.9]","[-8281.0, -8964.2, -10385.4]","[1702, 1965, 1975]"
GBP_JPY,10.0,50.0,288,-119.055,-112.96,-28.912,5025,2291,0.7189,151.4,1.0,False,0,4.0,"[-47479.5, -32790.3, -38971.1]","[-6530.2, -8822.1, -9311.2]","[1334, 1884, 1807]"
GBP_JPY,15.0,0.0,12,-57.315,-62.077,-37.494,7074,2914,0.4338,214.1,1.0,False,0,4.0,"[-16393.0, -22235.2, -18776.6]","[-10090.6, -12853.9, -10705.8]","[2388, 2295, 2391]"
GBP_JPY,15.0,0.0,60,-147.729,-162.85,-27.965,4576,1959,0.6457,508.2,1.0,False,0,4.0,"[-38285.5, -56198.9, -53475.6]","[-5670.6, -8292.6, -8195.9]","[1447, 1565, 1564]"
GBP_JPY,15.0,0.0,288,-488.499,-539.276,-16.9,2530,1189,0.8133,508.2,1.0,False,0,4.0,"[-138990.7, -184755.0, -165516.8]","[-5259.3, -4019.0, -4420.8]","[693, 943, 894]"
GBP_JPY,15.0,10.0,12,-43.645,-47.003,-41.704,7908,3281,0.3136,151.4,1.0,False,0,4.0,"[-12831.7, -15609.7, -15272.2]","[-10507.8, -13925.1, -13322.3]","[2608, 2613, 2687]"
GBP_JPY,15.0,10.0,60,-42.787,-48.255,-42.056,7422,3171,0.3248,151.4,1.0,False,0,4.0,"[-12148.8, -15317.1, -15387.6]","[-9124.0, -13449.4, -13038.3]","[2312, 2556, 2554]"
GBP_JPY,15.0,10.0,288,-42.403,-48.152,-41.932,7391,3168,0.3242,151.4,1.0,False,0,4.0,"[-11713.4, -15309.9, -15446.4]","[-8694.8, -13441.9, -13079.8]","[2287, 2556, 2548]"
GBP_JPY,15.0,20.0,12,-48.021,-51.362,-38.886,7419,3076,0.407,151.4,1.0,False,0,4.0,"[-14761.9, -17907.3, -15426.9]","[-10195.8, -13727.6, -11129.3]","[2453, 2451, 2515]"
GBP_JPY,15.0,20.0,60,-51.827,-57.261,-36.84,6344,2744,0.4964,151.4,1.0,False,0,4.0,"[-16428.5, -18013.9, -17465.0]","[-7211.7, -11983.4, -9621.7]","[1887, 2255, 2202]"
GBP_JPY,15.0,20.0,288,-52.152,-56.402,-35.266,6182,2717,0.5068,151.4,1.0,False,0,4.0,"[-16592.4, -18108.3, -17533.0]","[-6435.7, -11903.4, -9306.3]","[1786, 2242, 2154]"
GBP_JPY,15.0,50.0,12,-55.551,-60.394,-38.548,7105,2927,0.4315,151.4,1.0,False,0,4.0,"[-16236.4, -21445.8, -17955.2]","[-10091.4, -13263.8, -10891.3]","[2388, 2311, 2406]"
GBP_JPY,15.0,50.0,60,-93.421,-101.306,-31.043,5069,2195,0.6282,151.4,1.0,False,0,4.0,"[-30564.3, -31293.7, -31709.5]","[-6363.6, -8974.8, -8260.5]","[1521, 1784, 1764]"
GBP_JPY,15.0,50.0,288,-120.353,-117.721,-25.702,4349,1981,0.7057,151.4,1.0,False,0,4.0,"[-44424.3, -36016.5, -40100.5]","[-4100.7, -7877.0, -7386.0]","[1145, 1661, 1543]"
GBP_JPY,20.0,0.0,12,-57.633,-61.395,-36.635,6917,2853,0.4013,214.1,1.0,False,0,4.0,"[-16559.6, -22132.4, -19031.0]","[-10280.8, -12617.6, -10729.3]","[2335, 2235, 2347]"
GBP_JPY,20.0,0.0,60,-145.763,-160.933,-25.098,4187,1803,0.5979,508.2,1.0,False,0,4.0,"[-37539.3, -58078.6, -50373.1]","[-5666.2, -7950.2, -6106.8]","[1306, 1421, 1460]"
GBP_JPY,20.0,0.0,288,-485.008,-467.157,-3.536,2233,1058,0.8233,508.2,1.0,False,0,4.0,"[-125497.6, -184482.1, -175785.7]","[-2800.8, -2470.8, -4693.5]","[619, 832, 782]"
GBP_JPY,20.0,10.0,12,-42.934,-46.122,-40.752,7765,3229,0.2862,151.4,1.0,False,0,4.0,"[-12578.5, -15573.3, -14849.3]","[-10271.0, -13855.3, -12867.8]","[2554, 2560, 2651]"
GBP_JPY,20.0,10.0,60,-40.39,-47.159,-40.812,7078,3054,0.2809,151.4,1.0,False,0,4.0,"[-11050.2, -15284.2, -14118.4]","[-8087.4, -13327.6, -11744.5]","[2160, 2465, 2453]"
GBP_JPY,20.0,10.0,288,-40.252,-46.939,-40.56,7012,3043,0.2797,151.4,1.0,False,0,4.0,"[-10562.9, -15496.9, -14255.4]","[-7586.3, -13525.5, -11842.4]","[2116, 2458, 2438]"
GBP_JPY,20.0,20.0,12,-47.553,-50.523,-37.905,7267,3019,0.3756,151.4,1.0,False,0,4.0,"[-14748.7, -17688.0, -15190.9]","[-10222.6, -13435.8, -10843.4]","[2398, 2391, 2478]"
GBP_JPY,20.0,20.0,60,-48.482,-54.569,-33.86,5930,2582,0.4466,151.4,1.0,False,0,4.0,"[-15555.3, -17072.3, -15930.5]","[-6596.2, -10872.9, -8126.3]","[1725, 2126, 2079]"
GBP_JPY,20.0,20.0,288,-48.057,-53.039,-31.497,5684,2523,0.4598,151.4,1.0,False,0,4.0,"[-15175.8, -17275.2, -15681.1]","[-5309.2, -10838.8, -7498.9]","[1578, 2102, 2004]"
GBP_JPY,20.0,50.0,12,-55.438,-59.685,-37.677,6948,2867,0.3997,151.4,1.0,False,0,4.0,"[-16374.0, -21127.5, -18022.7]","[-10270.1, -12849.2, -10822.6]","[2336, 2250, 2362]"
GBP_JPY,20.0,50.0,60,-91.173,-101.949,-29.993,4661,2027,0.5757,151.4,1.0,False,0,4.0,"[-29853.3, -30857.5, -30604.5]","[-6230.4, -7916.0, -6767.5]","[1364, 1653, 1644]"
GBP_JPY,20.0,50.0,288,-118.169,-122.037,-22.931,3857,1762,0.6686,151.4,1.0,False,0,4.0,"[-43340.5, -35586.4, -39427.0]","[-3504.4, -5877.8, -5799.4]","[970, 1501, 1386]"
GBP_JPY,30.0,0.0,12,-57.674,-63.148,-38.215,6766,2775,0.3665,214.1,1.0,False,0,4.0,"[-16382.9, -22822.0, -18558.9]","[-10192.8, -13189.3, -10376.5]","[2296, 2181, 2289]"
GBP_JPY,30.0,0.0,60,-142.324,-160.889,-23.379,3750,1602,0.5194,508.2,1.0,False,0,4.0,"[-36176.7, -59379.3, -46990.4]","[-5443.8, -7692.9, -4639.3]","[1181, 1279, 1290]"
GBP_JPY,30.0,0.0,288,-467.491,-484.971,0.151,1803,838,0.7745,508.2,1.0,False,0,4.0,"[-121869.0, -184705.1, -161647.0]","[-2346.6, -1321.2, -1091.4]","[501, 668, 634]"
GBP_JPY,30.0,10.0,12,-42.821,-46.54,-41.144,7622,3156,0.262,196.8,1.0,False,0,4.0,"[-12604.9, -15505.4, -14778.1]","[-10317.6, -13769.0, -12797.2]","[2513, 2512, 2597]"
GBP_JPY,30.0,10.0,60,-39.857,-46.837,-40.483,6616,2860,0.2192,196.8,1.0,False,0,4.0,"[-10611.5, -15180.8, -14126.8]","[-7757.2, -13174.8, -11755.9]","[1989, 2330, 2297]"
GBP_JPY,30.0,10.0,288,-38.584,-46.126,-39.725,6393,2822,0.2137,196.8,1.0,False,0,4.0,"[-9773.7, -15250.0, -13621.0]","[-6977.8, -13233.2, -11262.2]","[1855, 2309, 2229]"
GBP_JPY,30.0,20.0,12,-47.818,-51.544,-38.948,7107,2937,0.3442,196.8,1.0,False,0,4.0,"[-14695.8, -18131.6, -15065.5]","[-10215.7, -13818.0, -10770.4]","[2357, 2335, 2415]"
GBP_JPY,30.0,20.0,60,-47.005,-50.86,-30.497,5399,2325,0.3738,265.0,1.0,False,0,4.0,"[-14058.5, -17006.8, -16013.3]","[-5467.3, -10671.5, -8397.6]","[1566, 1951, 1882]"
GBP_JPY,30.0,20.0,288,-44.328,-49.552,-28.224,4922,2220,0.3766,265.0,1.0,False,0,4.0,"[-12895.8, -17345.7, -14156.0]","[-3491.8, -10786.0, -6312.3]","[1311, 1891, 1720]"
GBP_JPY,30.0,50.0,12,-55.156,-61.231,-39.16,6797,2790,0.3649,196.8,1.0,False,0,4.0,"[-16224.6, -21460.5, -17556.8]","[-10201.0, -13085.4, -10434.9]","[2296, 2197, 2304]"
GBP_JPY,30.0,50.0,60,-89.41,-96.776,-26.126,4192,1809,0.5014,265.0,1.0,False,0,4.0,"[-28591.9, -31687.3, -29270.1]","[-5862.7, -8074.4, -6376.1]","[1240, 1495, 1457]"
GBP_JPY,30.0,50.0,288,-112.86,-118.644,-19.861,3173,1486,0.5902,265.0,1.0,False,0,4.0,"[-40457.5, -36838.2, -35740.8]","[-2257.7, -5799.3, -3492.4]","[766, 1274, 1133]"
AUD_JPY,10.0,0.0,12,-32.829,-25.545,-14.858,6932,2079,0.4353,105.5,1.0,False,0,2.3,"[-9327.3, -12748.5, -10809.9]","[-5459.6, -6877.1, -6043.6]","[2271, 2358, 2303]"
AUD_JPY,10.0,0.0,60,-91.855,-77.498,-12.688,4487,1483,0.6379,449.6,1.0,False,0,2.3,"[-24957.0, -37199.7, -29856.9]","[-3921.8, -4856.0, -4570.4]","[1395, 1598, 1494]"
AUD_JPY,10.0,0.0,288,-324.495,-279.036,-7.231,2503,949,0.8135,608.7,1.0,False,0,2.3,"[-85610.5, -136630.4, -102815.8]","[-2056.2, -5027.3, -3126.4]","[766, 915, 822]"
AUD_JPY,10.0,10.0,12,-27.656,-20.846,-16.64,7450,2204,0.3879,105.5,1.0,False,0,2.3,"[-7918.9, -10057.9, -9726.9]","[-5709.2, -8061.3, -7566.3]","[2390, 2585, 2475]"
AUD_JPY,10.0,10.0,60,-29.301,-21.53,-15.709,6671,2058,0.4407,105.5,1.0,False,0,2.3,"[-8646.8, -10364.1, -10341.0]","[-4905.5, -7887.2, -7028.0]","[2003, 2464, 2204]"
AUD_JPY,10.0,10.0,288,-29.566,-21.713,-15.677,6585,2047,0.445,105.5,1.0,False,0,2.3,"[-8764.0, -10267.0, -10585.7]","[-4852.6, -7771.3, -7158.3]","[1948, 2459, 2178]"
AUD_JPY,10.0,20.0,12,-30.373,-23.447,-15.411,7043,2117,0.4322,105.5,1.0,False,0,2.3,"[-8917.6, -11268.6, -10239.3]","[-5502.4, -7211.1, -6443.9]","[2288, 2420, 2335]"
AUD_JPY,10.0,20.0,60,-42.839,-32.387,-13.699,5477,1784,0.5807,74.6,1.0,False,0,2.3,"[-13128.5, -14623.3, -15161.5]","[-3771.0, -6640.5, -5623.5]","[1623, 2056, 1798]"
AUD_JPY,10.0,20.0,288,-47.072,-35.155,-13.631,5150,1738,0.6145,105.5,1.0,False,0,2.3,"[-15436.8, -15145.7, -16571.3]","[-3369.4, -6678.1, -5236.7]","[1438, 2024, 1688]"
AUD_JPY,10.0,50.0,12,-32.857,-25.448,-14.906,6937,2079,0.4353,105.5,1.0,False,0,2.3,"[-9336.9, -12812.7, -10764.2]","[-5478.1, -7081.3, -6134.4]","[2271, 2362, 2304]"
AUD_JPY,10.0,50.0,60,-76.042,-61.026,-11.157,4625,1527,0.6385,108.7,1.0,False,0,2.3,"[-23067.7, -28901.1, -24204.9]","[-3742.2, -5814.8, -4263.3]","[1408, 1688, 1529]"
AUD_JPY,10.0,50.0,288,-130.866,-97.767,-7.943,3458,1227,0.7775,108.7,1.0,False,0,2.3,"[-47286.8, -43009.1, -40796.4]","[-2480.2, -6002.1, -2974.2]","[924, 1420, 1114]"
AUD_JPY,15.0,0.0,12,-32.827,-25.628,-14.84,6712,2023,0.394,105.5,1.0,False,0,2.3,"[-9361.5, -12812.3, -10709.6]","[-5550.2, -6875.7, -6028.9]","[2209, 2270, 2233]"
AUD_JPY,15.0,0.0,60,-92.412,-81.175,-12.934,3941,1339,0.5646,449.6,1.0,False,0,2.3,"[-23808.4, -39084.0, -29679.7]","[-3590.4, -5407.4, -4086.0]","[1227, 1404, 1310]"
AUD_JPY,15.0,0.0,288,-322.49,-300.908,-7.52,1980,779,0.7818,608.7,1.0,False,0,2.3,"[-78906.6, -140366.6, -103774.3]","[-1561.5, -4712.8, -2298.8]","[594, 744, 642]"
AUD_JPY,15.0,10.0,12,-27.195,-20.188,-15.956,7213,2143,0.3504,105.5,1.0,False,0,2.3,"[-8016.0, -9825.1, -9400.5]","[-5832.6, -7806.4, -7255.1]","[2319, 2495, 2399]"
AUD_JPY,15.0,10.0,60,-27.615,-21.419,-15.247,6036,1925,0.3616,105.5,1.0,False,0,2.3,"[-8715.6, -9953.0, -8994.5]","[-5095.4, -7364.8, -5793.5]","[1767, 2276, 1993]"
AUD_JPY,15.0,10.0,288,-27.583,-21.646,-15.206,5870,1896,0.3639,105.5,1.0,False,0,2.3,"[-8748.4, -9749.0, -9132.9]","[-4946.4, -7126.8, -5764.1]","[1664, 2266, 1940]"
AUD_JPY,15.0,20.0,12,-30.285,-23.143,-15.095,6819,2057,0.3909,105.5,1.0,False,0,2.3,"[-8902.2, -11192.1, -10242.9]","[-5536.3, -7100.5, -6488.3]","[2225, 2329, 2265]"
AUD_JPY,15.0,20.0,60,-41.124,-31.878,-12.742,4869,1630,0.5067,61.7,1.0,False,0,2.3,"[-12469.3, -14986.1, -13739.2]","[-3491.0, -6562.9, -4568.0]","[1423, 1852, 1594]"
AUD_JPY,15.0,20.0,288,-45.416,-34.649,-11.664,4414,1531,0.5474,105.5,1.0,False,0,2.3,"[-15143.0, -15154.4, -15196.9]","[-3172.6, -6165.0, -4165.1]","[1175, 1796, 1443]"
AUD_JPY,15.0,50.0,12,-32.748,-25.604,-14.997,6717,2023,0.394,105.5,1.0,False,0,2.3,"[-9371.1, -12742.8, -10690.3]","[-5568.7, -7010.1, -6141.4]","[2209, 2274, 2234]"
AUD_JPY,15.0,50.0,60,-76.031,-62.73,-10.879,4073,1380,0.5652,108.7,1.0,False,0,2.3,"[-21790.6, -30371.8, -23999.6]","[-3446.5, -6325.9, -3758.3]","[1242, 1494, 1337]"
AUD_JPY,15.0,50.0,288,-132.818,-99.779,-6.124,2801,1032,0.7393,108.7,1.0,False,0,2.3,"[-44262.3, -45908.3, -42877.0]","[-1576.9, -6116.1, -2133.6]","[736, 1175, 890]"
AUD_JPY,20.0,0.0,12,-32.99,-25.663,-15.003,6632,1990,0.3814,105.5,1.0,False,0,2.3,"[-9432.9, -12989.2, -10625.2]","[-5659.2, -7035.1, -5934.5]","[2189, 2228, 2215]"
