ci,name,is_pnl,is_ntrd,c0,c1,c2
2980,atr20_m1p5_r2_n3_E1_X3c_1_5,1638.2,5974,60.0,473.9,1104.3
2948,atr20_m1p5_r1_n6_E1_X3c_1_5,1635.6,60,272.0,277.8,1085.8
740,atr7_m2p0_r1_n3_E1_X3c_1_5,1632.9,635,363.5,527.2,742.2
2950,atr20_m1p5_r1_n6_E1_X3c_1_3,1631.2,60,272.0,277.8,1081.4
2976,atr20_m1p5_r2_n3_E1_X3b_1,1597.4,5972,72.0,434.3,1091.1
1157,atr7_m3p0_r3_n4_E1_X3c_2_5,1553.2,276,715.7,642.8,194.7
3376,atr20_m3p0_r1_n3_E1_X3b_1,1546.6,258,280.9,283.7,982.1
1952,atr14_m2p0_r1_n4_E1_X3b_1,1531.6,123,379.1,200.2,952.3
1591,atr14_m1p0_r2_n6_E1_X3c_2_3,1531.6,485,299.6,308.7,923.3
1956,atr14_m2p0_r1_n4_E1_X3c_1_5,1530.0,123,379.1,201.0,949.9
1153,atr7_m3p0_r3_n4_E1_X3b_2,1526.2,276,715.7,615.8,194.7
1958,atr14_m2p0_r1_n4_E1_X3c_1_3,1520.2,123,379.1,201.0,940.1
1159,atr7_m3p0_r3_n4_E1_X3c_2_3,1494.4,277,638.8,642.8,212.7
3380,atr20_m3p0_r1_n3_E1_X3c_1_5,1483.1,259,315.1,338.9,829.0
1589,atr14_m1p0_r2_n6_E1_X3c_2_5,1468.4,485,294.1,258.5,915.7
1744,atr14_m1p5_r1_n6_E1_X3b_1,1441.5,57,266.1,178.2,997.2
1748,atr14_m1p5_r1_n6_E1_X3c_1_5,1441.5,57,266.1,178.2,997.2
3382,atr20_m3p0_r1_n3_E1_X3c_1_3,1439.2,259,352.8,301.9,784.4
1585,atr14_m1p0_r2_n6_E1_X3b_2,1430.1,484,277.9,238.9,913.3
890,atr7_m2p0_r3_n2_E2_X3b_3,1428.6,430,110.4,538.5,779.7
1830,atr14_m1p5_r2_n6_E1_X3c_1_3,1416.1,428,366.7,266.7,782.7
1824,atr14_m1p5_r2_n6_E1_X3b_1,1416.1,428,366.7,266.7,782.7
1828,atr14_m1p5_r2_n6_E1_X3c_1_5,1416.1,428,366.7,266.7,782.7
1750,atr14_m1p5_r1_n6_E1_X3c_1_3,1410.3,57,266.1,178.2,966.0
3252,atr20_m2p0_r2_n5_E1_X3c_1_5,1361.3,655,305.2,370.0,686.1
3254,atr20_m2p0_r2_n5_E1_X3c_1_3,1361.3,655,305.2,370.0,686.1
3248,atr20_m2p0_r2_n5_E1_X3b_1,1346.8,655,290.7,370.0,686.1
2338,atr14_m3p0_r3_n3_E1_X3b_3,1341.8,422,18.8,637.7,685.4
758,atr7_m2p0_r1_n4_E1_X3c_1_3,1306.9,122,378.7,222.2,705.9
756,atr7_m2p0_r1_n4_E1_X3c_1_5,1299.4,122,379.1,199.9,720.3
528,atr7_m1p5_r1_n5_E1_X3b_1,1297.7,83,354.8,250.7,692.2
470,atr7_m1p0_r3_n6_E1_X3c_1_3,1297.2,1530,124.4,356.0,816.8
464,atr7_m1p0_r3_n6_E1_X3b_1,1297.2,1530,124.4,356.0,816.8
468,atr7_m1p0_r3_n6_E1_X3c_1_5,1297.2,1530,124.4,356.0,816.8
2386,atr14_m3p0_r3_n6_E1_X3b_3,1286.8,153,760.5,15.7,510.7
532,atr7_m1p5_r1_n5_E1_X3c_1_5,1286.5,83,341.4,250.7,694.3
534,atr7_m1p5_r1_n5_E1_X3c_1_3,1286.1,83,341.0,250.7,694.3
3472,atr20_m3p0_r2_n4_E1_X3b_1,1280.1,663,394.8,365.1,520.2
3476,atr20_m3p0_r2_n4_E1_X3c_1_5,1280.1,663,394.8,365.1,520.2
3478,atr20_m3p0_r2_n4_E1_X3c_1_3,1280.1,663,394.8,365.1,520.2
3168,atr20_m2p0_r1_n5_E1_X3b_1,1277.0,54,168.7,225.2,883.2
752,atr7_m2p0_r1_n4_E1_X3b_1,1274.7,122,365.2,184.3,725.1
3174,atr20_m2p0_r1_n5_E1_X3c_1_3,1249.4,54,168.7,225.2,855.5
3172,atr20_m2p0_r1_n5_E1_X3c_1_5,1241.8,54,168.7,225.2,847.9
2929,atr20_m1p5_r1_n5_E1_X3b_2,1232.5,102,304.6,170.6,757.3
2913,atr20_m1p5_r1_n4_E1_X3b_2,1228.6,272,343.4,145.3,739.8
2935,atr20_m1p5_r1_n5_E1_X3c_2_3,1220.7,103,280.6,190.2,749.9
3281,atr20_m2p0_r3_n2_E1_X3b_2,1218.5,2129,680.3,136.2,401.9
