ci,name,is_pnl,is_ntrd,mc_pval,bootstrap_p5,oos_pnl,oos_ntrd,oos_pd,oos_pass
1476,atr14_m1p0_r1_n4_E1_X3c_1_5,6110.3,852,0.0,9.14,2200.4,354,5.16,1
1351,atr14_m0p5_r2_n6_E1_X3c_2_3,5854.1,822,0.0,8.75,2200.1,335,5.16,1
1349,atr14_m0p5_r2_n6_E1_X3c_2_5,5848.2,822,0.0,8.74,2197.5,334,5.15,1
1478,atr14_m1p0_r1_n4_E1_X3c_1_3,6098.5,852,0.0,9.13,2188.9,354,5.13,1
1345,atr14_m0p5_r2_n6_E1_X3b_2,5845.0,822,0.0,8.72,2175.9,334,5.1,1
1472,atr14_m1p0_r1_n4_E1_X3b_1,6057.9,852,0.0,9.05,2175.1,354,5.1,1
1552,atr14_m1p0_r2_n4_E1_X3b_1,6121.5,3900,0.0,8.76,2171.3,1749,5.09,1
1556,atr14_m1p0_r2_n4_E1_X3c_1_5,6161.8,3900,0.0,8.81,2164.1,1749,5.07,1
2900,atr20_m1p5_r1_n3_E1_X3c_1_5,5568.7,2067,0.0,7.97,2162.0,843,5.07,1
1558,atr14_m1p0_r2_n4_E1_X3c_1_3,6093.7,3901,0.0,8.67,2158.8,1750,5.06,1
1317,atr14_m0p5_r2_n4_E1_X3c_2_5,7451.8,6921,0.0,10.8,2131.8,2933,5.0,1
2902,atr20_m1p5_r1_n3_E1_X3c_1_3,5463.3,2071,0.0,7.85,2128.8,843,4.99,1
1319,atr14_m0p5_r2_n4_E1_X3c_2_3,7380.5,6933,0.0,10.71,2085.3,2938,4.89,1
1233,atr14_m0p5_r1_n4_E1_X3b_2,7698.2,7809,0.0,10.93,2052.0,3354,4.81,1
2631,atr20_m0p5_r3_n6_E1_X3c_2_3,5225.9,3087,0.0,7.44,2052.0,1359,4.81,1
2625,atr20_m0p5_r3_n6_E1_X3b_2,5235.2,3086,0.0,7.49,2035.8,1359,4.77,1
2629,atr20_m0p5_r3_n6_E1_X3c_2_5,5233.2,3087,0.0,7.45,2029.9,1359,4.76,1
1313,atr14_m0p5_r2_n4_E1_X3b_2,7432.5,6905,0.0,10.71,2023.4,2929,4.74,1
135,atr7_m0p5_r2_n5_E1_X3c_2_3,6085.1,1920,0.0,8.99,2017.3,776,4.73,1
