ci,name,is_pnl,is_ntrd,c0,c1,c2
2688,atr20_m1p0_r1_n5_E1_X3b_1,5004.2,358,831.7,1627.4,2545.1
2692,atr20_m1p0_r1_n5_E1_X3c_1_5,4994.0,358,831.7,1627.4,2534.9
1590,atr14_m1p0_r2_n6_E1_X3c_1_3,4979.6,552,748.7,1714.9,2516.1
1588,atr14_m1p0_r2_n6_E1_X3c_1_5,4974.7,552,748.7,1710.0,2516.1
1584,atr14_m1p0_r2_n6_E1_X3b_1,4974.7,552,748.7,1710.0,2516.1
2694,atr20_m1p0_r1_n5_E1_X3c_1_3,4972.5,358,831.7,1627.4,2513.3
2466,atr20_m0p5_r1_n6_E1_X3b_3,4706.1,1119,635.1,1857.6,2213.4
2530,atr20_m0p5_r2_n5_E1_X3b_3,4644.0,2745,565.5,1740.7,2337.8
2916,atr20_m1p5_r1_n4_E1_X3c_1_5,4487.8,377,669.9,1634.2,2183.7
1346,atr14_m0p5_r2_n6_E1_X3b_3,4480.2,1020,653.8,1746.0,2080.4
2918,atr20_m1p5_r1_n4_E1_X3c_1_3,4471.6,377,678.3,1617.2,2176.1
3136,atr20_m2p0_r1_n3_E1_X3b_1,4463.8,1061,594.3,1835.4,2034.1
2912,atr20_m1p5_r1_n4_E1_X3b_1,4462.1,377,659.0,1588.5,2214.6
1492,atr14_m1p0_r1_n5_E1_X3c_1_5,4460.8,345,660.6,1615.0,2185.3
1494,atr14_m1p0_r1_n5_E1_X3c_1_3,4440.3,345,660.1,1606.3,2174.0
1796,atr14_m1p5_r2_n4_E1_X3c_1_5,4426.0,2388,317.9,1962.6,2145.5
1798,atr14_m1p5_r2_n4_E1_X3c_1_3,4424.0,2388,316.2,1949.7,2158.1
1488,atr14_m1p0_r1_n5_E1_X3b_1,4422.6,345,655.0,1615.0,2152.6
1792,atr14_m1p5_r2_n4_E1_X3b_1,4414.8,2388,316.2,1962.6,2136.0
3140,atr20_m2p0_r1_n3_E1_X3c_1_5,4393.9,1063,642.7,1785.7,1965.5
3142,atr20_m2p0_r1_n3_E1_X3c_1_3,4393.9,1067,640.9,1733.3,2019.6
1266,atr14_m0p5_r1_n6_E1_X3b_3,4313.2,992,572.3,1643.9,2096.9
1122,atr7_m3p0_r3_n2_E1_X3b_3,4297.3,281,380.1,2436.5,1480.6
1041,atr7_m3p0_r2_n2_E1_X3b_2,4284.8,966,132.6,2593.5,1558.6
882,atr7_m2p0_r3_n2_E1_X3b_3,4236.7,850,880.6,2270.6,1085.5
1330,atr14_m0p5_r2_n5_E1_X3b_3,4168.3,2564,323.7,1798.8,2045.7
1138,atr7_m3p0_r3_n3_E1_X3b_3,4158.4,235,106.5,2714.7,1337.2
500,atr7_m1p5_r1_n3_E1_X3c_1_5,4100.1,2032,501.9,1637.1,1961.1
2704,atr20_m1p0_r1_n6_E1_X3b_1,4064.7,193,538.2,1311.7,2214.8
2708,atr20_m1p0_r1_n6_E1_X3c_1_5,4050.4,193,538.2,1311.7,2200.5
2710,atr20_m1p0_r1_n6_E1_X3c_1_3,4048.0,193,538.2,1311.7,2198.1
3012,atr20_m1p5_r2_n5_E1_X3c_1_5,4001.0,951,565.5,1678.0,1757.6
3008,atr20_m1p5_r2_n5_E1_X3b_1,4001.0,951,565.5,1678.0,1757.6
2450,atr20_m0p5_r1_n5_E1_X3b_3,3982.2,2749,451.1,1337.6,2193.5
3014,atr20_m1p5_r2_n5_E1_X3c_1_3,3967.5,951,565.5,1644.5,1757.6
496,atr7_m1p5_r1_n3_E1_X3b_1,3937.8,2022,458.5,1694.9,1784.5
502,atr7_m1p5_r1_n3_E1_X3c_1_3,3933.5,2033,426.4,1529.6,1977.5
1712,atr14_m1p5_r1_n4_E1_X3b_1,3911.2,360,520.7,1254.3,2136.2
1716,atr14_m1p5_r1_n4_E1_X3c_1_5,3865.9,360,523.9,1268.9,2073.1
1718,atr14_m1p5_r1_n4_E1_X3c_1_3,3814.9,360,517.2,1283.7,2014.0
1782,atr14_m1p5_r2_n3_E1_X3c_1_3,3814.4,5748,11.5,1294.9,2508.0
1776,atr14_m1p5_r2_n3_E1_X3b_1,3806.0,5747,26.8,1293.0,2486.2
1045,atr7_m3p0_r2_n2_E1_X3c_2_5,3788.7,1047,132.5,1611.6,2044.6
388,atr7_m1p0_r2_n6_E1_X3c_1_5,3778.3,513,621.8,1177.5,1979.0
1936,atr14_m2p0_r1_n3_E1_X3b_1,3776.2,990,640.7,1684.5,1451.0
384,atr7_m1p0_r2_n6_E1_X3b_1,3775.6,513,621.8,1177.5,1976.3
390,atr7_m1p0_r2_n6_E1_X3c_1_3,3774.3,513,621.8,1177.5,1975.0
962,atr7_m3p0_r1_n2_E1_X3b_3,3765.6,1437,975.8,1025.4,1764.3
1780,atr14_m1p5_r2_n3_E1_X3c_1_5,3756.5,5748,8.5,1252.2,2495.8
1154,atr7_m3p0_r3_n4_E1_X3b_3,3739.2,187,628.6,2404.5,706.1
1940,atr14_m2p0_r1_n3_E1_X3c_1_5,3695.1,997,593.4,1740.7,1360.9
2626,atr20_m0p5_r3_n6_E1_X3b_3,3675.1,3090,96.8,1403.0,2175.3
294,atr7_m1p0_r1_n5_E1_X3c_1_3,3670.8,309,559.8,1333.6,1777.4
1250,atr14_m0p5_r1_n5_E1_X3b_3,3668.6,2388,353.3,1214.6,2100.8
1426,atr14_m0p5_r3_n6_E1_X3b_3,3646.4,3097,71.5,1387.8,2187.0
292,atr7_m1p0_r1_n5_E1_X3c_1_5,3646.3,309,560.4,1317.5,1768.4
288,atr7_m1p0_r1_n5_E1_X3b_1,3628.7,309,559.8,1313.2,1755.7
898,atr7_m2p0_r3_n3_E1_X3b_3,3610.9,706,720.3,2309.4,581.1
1942,atr14_m2p0_r1_n3_E1_X3c_1_3,3525.2,1003,550.5,1694.6,1280.1
2673,atr20_m1p0_r1_n4_E1_X3b_2,3482.9,1158,476.6,1254.8,1751.5
448,atr7_m1p0_r3_n5_E1_X3b_1,3480.7,2423,185.4,1270.4,2024.9
454,atr7_m1p0_r3_n5_E1_X3c_1_3,3480.7,2423,185.4,1270.4,2024.9
452,atr7_m1p0_r3_n5_E1_X3c_1_5,3480.7,2423,185.4,1270.4,2024.9
2679,atr20_m1p0_r1_n4_E1_X3c_2_3,3475.8,1164,427.0,1167.3,1881.5
2677,atr20_m1p0_r1_n4_E1_X3c_2_5,3448.2,1165,429.7,1212.1,1806.4
1814,atr14_m1p5_r2_n5_E1_X3c_1_3,3405.9,924,431.5,1233.7,1740.6
1812,atr14_m1p5_r2_n5_E1_X3c_1_5,3400.5,924,431.5,1233.7,1735.3
658,atr7_m1p5_r3_n3_E1_X3b_3,3398.1,1622,289.1,1753.0,1355.9
1808,atr14_m1p5_r2_n5_E1_X3b_1,3391.0,924,431.5,1233.7,1725.7
468,atr7_m1p0_r3_n6_E1_X3c_1_5,3381.7,1434,334.7,1071.1,1975.9
464,atr7_m1p0_r3_n6_E1_X3b_1,3381.7,1434,334.7,1071.1,1975.9
470,atr7_m1p0_r3_n6_E1_X3c_1_3,3381.7,1434,334.7,1071.1,1975.9
3238,atr20_m2p0_r2_n4_E1_X3c_1_3,3370.1,1578,241.0,1078.5,2050.6
3236,atr20_m2p0_r2_n4_E1_X3c_1_5,3370.1,1578,241.0,1078.5,2050.6
3232,atr20_m2p0_r2_n4_E1_X3b_1,3369.1,1578,241.0,1078.5,2049.6
674,atr7_m1p5_r3_n4_E1_X3b_3,3332.0,1212,312.7,2337.2,682.2
2785,atr20_m1p0_r2_n6_E1_X3b_2,3329.7,537,342.4,1164.3,1823.0
2789,atr20_m1p0_r2_n6_E1_X3c_2_5,3280.6,537,346.2,1157.3,1777.2
1047,atr7_m3p0_r2_n2_E1_X3c_2_3,3239.8,1076,34.9,1415.8,1789.0
3538,atr20_m3p0_r3_n3_E1_X3b_3,3234.8,476,558.7,1819.5,856.6
2791,atr20_m1p0_r2_n6_E1_X3c_2_3,3230.5,537,343.7,1113.6,1773.3
1508,atr14_m1p0_r1_n6_E1_X3c_1_5,3188.6,175,412.7,995.7,1780.1
1510,atr14_m1p0_r1_n6_E1_X3c_1_3,3183.3,175,412.7,995.7,1774.8
2689,atr20_m1p0_r1_n5_E1_X3b_2,3176.7,357,409.5,1132.9,1634.3
1504,atr14_m1p0_r1_n6_E1_X3b_1,3176.3,175,412.7,995.7,1767.8
2695,atr20_m1p0_r1_n5_E1_X3c_2_3,3122.1,357,409.5,1003.6,1709.0
2693,atr20_m1p0_r1_n5_E1_X3c_2_5,3120.3,357,409.5,1023.9,1686.9
3158,atr20_m2p0_r1_n4_E1_X3c_1_3,3116.7,190,430.1,1016.9,1669.7
3156,atr20_m2p0_r1_n4_E1_X3c_1_5,3114.3,190,447.5,998.0,1668.8
3152,atr20_m2p0_r1_n4_E1_X3b_1,3105.4,190,451.7,998.0,1655.8
3376,atr20_m3p0_r1_n3_E1_X3b_1,3079.0,334,269.6,1157.3,1652.2
2928,atr20_m1p5_r1_n5_E1_X3b_1,3078.8,140,379.8,941.1,1757.8
2932,atr20_m1p5_r1_n5_E1_X3c_1_5,3063.1,140,379.8,941.1,1742.2
2934,atr20_m1p5_r1_n5_E1_X3c_1_3,3053.6,140,378.2,941.1,1734.3
3380,atr20_m3p0_r1_n3_E1_X3c_1_5,2943.2,337,333.5,1156.6,1453.2
2162,atr14_m3p0_r1_n2_E1_X3b_3,2914.2,1479,274.0,93.9,2546.4
2769,atr20_m1p0_r2_n5_E1_X3b_2,2888.5,1373,372.9,1006.2,1509.4
66,atr7_m0p5_r1_n6_E1_X3b_3,2878.4,794,410.8,1081.7,1385.9
3382,atr20_m3p0_r1_n3_E1_X3c_1_3,2850.7,337,316.2,1096.8,1437.7
1585,atr14_m1p0_r2_n6_E1_X3b_2,2848.2,551,363.2,820.7,1664.3
1728,atr14_m1p5_r1_n5_E1_X3b_1,2826.6,141,290.2,847.7,1688.8
2773,atr20_m1p0_r2_n5_E1_X3c_2_5,2820.1,1376,378.2,1006.2,1435.7
2705,atr20_m1p0_r1_n6_E1_X3b_2,2818.7,192,328.7,958.0,1532.0
146,atr7_m0p5_r2_n6_E1_X3b_3,2816.9,858,473.4,995.2,1348.3
1734,atr14_m1p5_r1_n5_E1_X3c_1_3,2813.8,141,290.2,862.5,1661.1
1732,atr14_m1p5_r1_n5_E1_X3c_1_5,2809.8,141,290.2,847.7,1672.0
2711,atr20_m1p0_r1_n6_E1_X3c_2_3,2795.7,192,328.7,925.7,1541.3
1589,atr14_m1p0_r2_n6_E1_X3c_2_5,2794.3,551,374.4,844.7,1575.2
516,atr7_m1p5_r1_n4_E1_X3c_1_5,2780.4,316,363.7,1107.2,1309.5
2709,atr20_m1p0_r1_n6_E1_X3c_2_5,2776.9,192,328.7,925.7,1522.5
1591,atr14_m1p0_r2_n6_E1_X3c_2_3,2718.7,551,373.9,814.9,1529.9
512,atr7_m1p5_r1_n4_E1_X3b_1,2712.1,316,376.4,1042.6,1293.1
518,atr7_m1p5_r1_n4_E1_X3c_1_3,2709.4,316,347.7,1020.8,1341.0
2775,atr20_m1p0_r2_n5_E1_X3c_2_3,2703.8,1377,363.0,919.4,1421.3
1143,atr7_m3p0_r3_n3_E1_X3c_2_3,2699.3,306,325.2,1392.1,982.0
961,atr7_m3p0_r1_n2_E1_X3b_2,2696.2,2524,147.1,1147.0,1402.1
690,atr7_m1p5_r3_n5_E1_X3b_3,2694.6,851,653.5,1764.0,277.1
3092,atr20_m1p5_r3_n5_E1_X3c_1_5,2680.7,1438,167.6,834.9,1678.3
3088,atr20_m1p5_r3_n5_E1_X3b_1,2680.7,1438,167.6,834.9,1678.3
3094,atr20_m1p5_r3_n5_E1_X3c_1_3,2680.7,1438,167.6,834.9,1678.3
310,atr7_m1p0_r1_n6_E1_X3c_1_3,2678.8,155,357.5,883.9,1437.4
1830,atr14_m1p5_r2_n6_E1_X3c_1_3,2676.3,377,316.9,823.7,1535.7
1828,atr14_m1p5_r2_n6_E1_X3c_1_5,2667.5,377,316.9,823.7,1526.9
304,atr7_m1p0_r1_n6_E1_X3b_1,2664.9,155,357.6,874.1,1433.3
1141,atr7_m3p0_r3_n3_E1_X3c_2_5,2664.2,306,322.3,1392.1,949.9
1137,atr7_m3p0_r3_n3_E1_X3b_2,2664.2,306,322.3,1392.1,949.9
1824,atr14_m1p5_r2_n6_E1_X3b_1,2657.9,377,316.9,823.7,1517.3
308,atr7_m1p0_r1_n6_E1_X3c_1_5,2651.5,155,358.1,874.1,1419.3
1569,atr14_m1p0_r2_n5_E1_X3b_2,2640.6,1322,282.4,853.6,1504.6
3030,atr20_m1p5_r2_n6_E1_X3c_1_3,2613.8,375,384.1,898.5,1331.1
3024,atr20_m1p5_r2_n6_E1_X3b_1,2613.8,375,384.1,898.5,1331.1
3028,atr20_m1p5_r2_n6_E1_X3c_1_5,2613.8,375,384.1,898.5,1331.1
3530,atr20_m3p0_r3_n2_E2_X3b_3,2549.9,238,675.2,841.7,1033.0
50,atr7_m0p5_r1_n5_E1_X3b_3,2513.9,1966,226.3,876.6,1411.0
1575,atr14_m1p0_r2_n5_E1_X3c_2_3,2464.6,1324,276.8,797.1,1390.7
742,atr7_m2p0_r1_n3_E1_X3c_1_3,2455.8,895,376.7,1073.2,1005.8
1493,atr14_m1p0_r1_n5_E1_X3c_2_5,2446.6,344,301.4,910.8,1234.4
3362,atr20_m3p0_r1_n2_E1_X3b_3,2414.1,1569,209.0,1688.0,517.0
1489,atr14_m1p0_r1_n5_E1_X3b_2,2404.3,344,289.2,891.2,1223.9
1573,atr14_m1p0_r2_n5_E1_X3c_2_5,2399.4,1324,273.6,779.3,1346.5
736,atr7_m2p0_r1_n3_E1_X3b_1,2374.4,888,471.7,1006.7,896.0
1495,atr14_m1p0_r1_n5_E1_X3c_2_3,2367.5,344,300.3,861.6,1205.7
1477,atr14_m1p0_r1_n4_E1_X3c_2_5,2350.2,1046,292.3,831.1,1226.8
740,atr7_m2p0_r1_n3_E1_X3c_1_5,2346.0,891,401.5,1010.3,934.2
2327,atr14_m3p0_r3_n2_E1_X3c_2_3,2342.1,757,544.7,1150.7,646.7
2325,atr14_m3p0_r3_n2_E1_X3c_2_5,2307.4,757,508.0,1152.7,646.7
2321,atr14_m3p0_r3_n2_E1_X3b_2,2269.3,757,506.7,1122.8,639.8
2082,atr14_m2p0_r3_n2_E1_X3b_3,2257.0,1287,173.3,747.5,1336.2
1479,atr14_m1p0_r1_n4_E1_X3c_2_3,2251.7,1046,303.1,768.5,1180.2
1952,atr14_m2p0_r1_n4_E1_X3b_1,2247.8,169,347.3,736.9,1163.7
608,atr7_m1p5_r2_n5_E1_X3b_1,2217.3,851,138.9,722.6,1355.8
612,atr7_m1p5_r2_n5_E1_X3c_1_5,2217.3,851,138.9,722.6,1355.8
1956,atr14_m2p0_r1_n4_E1_X3c_1_5,2212.8,169,300.5,734.4,1177.8
2944,atr20_m1p5_r1_n6_E1_X3b_1,2199.8,76,260.5,666.2,1273.1
2948,atr20_m1p5_r1_n6_E1_X3c_1_5,2184.2,76,260.5,666.2,1257.4
614,atr7_m1p5_r2_n5_E1_X3c_1_3,2176.3,851,138.9,722.6,1314.8
2950,atr20_m1p5_r1_n6_E1_X3c_1_3,2176.3,76,260.5,666.2,1249.5
1958,atr14_m2p0_r1_n4_E1_X3c_1_3,2168.3,169,285.0,721.2,1162.1
946,atr7_m2p0_r3_n6_E1_X3b_3,2150.3,278,578.8,1314.0,257.5
2038,atr14_m2p0_r2_n4_E1_X3c_1_3,2125.2,1429,236.8,991.5,897.0
532,atr7_m1p5_r1_n5_E1_X3c_1_5,2122.0,130,271.5,681.1,1169.3
1894,atr14_m1p5_r3_n5_E1_X3c_1_3,2118.0,1287,78.1,880.8,1159.2
528,atr7_m1p5_r1_n5_E1_X3b_1,2116.4,130,282.7,661.5,1172.1
534,atr7_m1p5_r1_n5_E1_X3c_1_3,2113.1,130,258.5,667.0,1187.6
2036,atr14_m2p0_r2_n4_E1_X3c_1_5,2107.7,1429,229.3,981.4,897.0
2032,atr14_m2p0_r2_n4_E1_X3b_1,2101.4,1429,226.1,981.4,893.9
2106,atr14_m2p0_r3_n3_E2_X3b_3,2093.9,322,243.0,1024.3,826.6
1892,atr14_m1p5_r3_n5_E1_X3c_1_5,2090.0,1287,50.1,880.8,1159.2
3104,atr20_m1p5_r3_n6_E1_X3b_1,2085.9,934,230.4,664.5,1191.1
3108,atr20_m1p5_r3_n6_E1_X3c_1_5,2085.9,934,230.4,664.5,1191.1
3110,atr20_m1p5_r3_n6_E1_X3c_1_3,2085.9,934,230.4,664.5,1191.1
1888,atr14_m1p5_r3_n5_E1_X3b_1,2062.8,1287,22.9,880.8,1159.2
3554,atr20_m3p0_r3_n4_E1_X3b_3,2055.7,370,622.2,286.8,1146.7
3174,atr20_m2p0_r1_n5_E1_X3c_1_3,2016.8,90,326.3,561.7,1128.8
3172,atr20_m2p0_r1_n5_E1_X3c_1_5,2010.9,90,339.3,542.8,1128.9
3168,atr20_m2p0_r1_n5_E1_X3b_1,2007.3,90,348.8,542.8,1115.8
1505,atr14_m1p0_r1_n6_E1_X3b_2,1998.1,175,233.0,645.4,1119.7
1473,atr14_m1p0_r1_n4_E1_X3b_2,1990.6,1040,323.7,773.2,893.6
1509,atr14_m1p0_r1_n6_E1_X3c_2_5,1974.8,175,228.5,645.9,1100.4
130,atr7_m0p5_r2_n5_E1_X3b_3,1966.1,2154,136.0,794.2,1035.9
1511,atr14_m1p0_r1_n6_E1_X3c_2_3,1964.6,175,227.9,645.1,1091.6
2330,atr14_m3p0_r3_n2_E2_X3b_3,1947.0,197,234.7,1020.0,692.3
1748,atr14_m1p5_r1_n6_E1_X3c_1_5,1935.6,79,193.4,536.4,1205.8
1744,atr14_m1p5_r1_n6_E1_X3b_1,1932.3,79,193.4,536.4,1202.5
1750,atr14_m1p5_r1_n6_E1_X3c_1_3,1931.8,79,193.4,536.4,1202.0
2919,atr20_m1p5_r1_n4_E1_X3c_2_3,1931.4,377,152.1,720.2,1059.1
2786,atr20_m1p0_r2_n6_E1_X3b_3,1929.2,534,62.5,699.5,1167.2
3527,atr20_m3p0_r3_n2_E1_X3c_2_3,1909.5,851,1124.8,645.2,139.5
3521,atr20_m3p0_r3_n2_E1_X3b_2,1900.3,850,1103.5,636.7,160.1
2917,atr20_m1p5_r1_n4_E1_X3c_2_5,1881.1,377,159.1,719.8,1002.2
3525,atr20_m3p0_r3_n2_E1_X3c_2_5,1859.0,851,1129.1,636.7,93.3
2913,atr20_m1p5_r1_n4_E1_X3b_2,1848.4,373,134.1,685.5,1028.7
836,atr7_m2p0_r2_n4_E1_X3c_1_5,1833.0,1182,159.9,938.8,734.3
2935,atr20_m1p5_r1_n5_E1_X3c_2_3,1824.1,140,182.3,500.4,1141.4
838,atr7_m2p0_r2_n4_E1_X3c_1_3,1821.4,1182,158.9,929.3,733.2
832,atr7_m2p0_r2_n4_E1_X3b_1,1820.0,1182,157.4,929.3,733.2
2176,atr14_m3p0_r1_n3_E1_X3b_1,1808.2,308,122.2,802.5,883.4
2180,atr14_m3p0_r1_n3_E1_X3c_1_5,1804.9,308,100.0,835.2,869.7
752,atr7_m2p0_r1_n4_E1_X3b_1,1804.6,167,227.3,573.7,1003.5
2929,atr20_m1p5_r1_n5_E1_X3b_2,1792.3,140,185.9,514.0,1092.4
756,atr7_m2p0_r1_n4_E1_X3c_1_5,1787.8,167,242.8,610.7,934.3
2182,atr14_m3p0_r1_n3_E1_X3c_1_3,1787.0,309,129.9,860.2,796.9
758,atr7_m2p0_r1_n4_E1_X3c_1_3,1785.2,167,248.9,583.3,952.9
1170,atr7_m3p0_r3_n5_E1_X3b_3,1776.8,137,575.1,621.6,580.1
3252,atr20_m2p0_r2_n5_E1_X3c_1_5,1775.4,676,325.3,544.1,905.9
3254,atr20_m2p0_r2_n5_E1_X3c_1_3,1775.4,676,325.3,544.1,905.9
3248,atr20_m2p0_r2_n5_E1_X3b_1,1774.4,676,325.3,544.1,904.9
2933,atr20_m1p5_r1_n5_E1_X3c_2_5,1763.7,140,186.7,489.5,1087.5
1713,atr14_m1p5_r1_n4_E1_X3b_2,1751.1,357,121.4,546.4,1083.2
2706,atr20_m1p0_r1_n6_E1_X3b_3,1704.6,191,178.3,606.5,919.7
2090,atr14_m2p0_r3_n2_E2_X3b_3,1690.0,470,454.1,981.5,254.4
3270,atr20_m2p0_r2_n6_E1_X3c_1_3,1673.7,296,276.6,501.9,895.2
3268,atr20_m2p0_r2_n6_E1_X3c_1_5,1673.7,296,276.6,501.9,895.2
3264,atr20_m2p0_r2_n6_E1_X3b_1,1672.7,296,276.6,501.9,894.2
544,atr7_m1p5_r1_n6_E1_X3b_1,1577.2,74,178.6,520.7,877.9
548,atr7_m1p5_r1_n6_E1_X3c_1_5,1570.9,74,167.4,521.6,881.9
2064,atr14_m2p0_r2_n6_E1_X3b_1,1570.8,264,214.9,507.7,848.2
2068,atr14_m2p0_r2_n6_E1_X3c_1_5,1570.8,264,214.9,507.7,848.2
2070,atr14_m2p0_r2_n6_E1_X3c_1_3,1562.6,264,206.7,507.7,848.2
550,atr7_m1p5_r1_n6_E1_X3c_1_3,1552.7,74,154.4,521.6,876.7
1910,atr14_m1p5_r3_n6_E1_X3c_1_3,1551.2,804,112.4,545.8,893.0
848,atr7_m2p0_r2_n5_E1_X3b_1,1540.4,522,239.7,705.7,594.9
852,atr7_m2p0_r2_n5_E1_X3c_1_5,1540.4,522,239.7,705.7,594.9
854,atr7_m2p0_r2_n5_E1_X3c_1_3,1540.4,522,239.7,705.7,594.9
1717,atr14_m1p5_r1_n4_E1_X3c_2_5,1525.2,359,101.4,462.4,961.5
1908,atr14_m1p5_r3_n6_E1_X3c_1_5,1523.2,804,84.4,545.8,893.0
1719,atr14_m1p5_r1_n4_E1_X3c_2_3,1513.9,360,81.9,517.3,914.6
2690,atr20_m1p0_r1_n5_E1_X3b_3,1507.8,355,52.8,547.8,907.2
628,atr7_m1p5_r2_n6_E1_X3c_1_5,1499.6,337,111.9,512.2,875.5
624,atr7_m1p5_r2_n6_E1_X3b_1,1499.6,337,111.9,512.2,875.5
1904,atr14_m1p5_r3_n6_E1_X3b_1,1496.0,804,57.2,545.8,893.0
630,atr7_m1p5_r2_n6_E1_X3c_1_3,1483.8,337,111.9,512.2,859.7
293,atr7_m1p0_r1_n5_E1_X3c_2_5,1471.5,309,182.3,556.7,732.4
2054,atr14_m2p0_r2_n5_E1_X3c_1_3,1449.0,621,237.5,437.2,774.3
2052,atr14_m2p0_r2_n5_E1_X3c_1_5,1438.4,621,226.8,437.2,774.3
2048,atr14_m2p0_r2_n5_E1_X3b_1,1435.3,621,226.8,437.2,771.2
3396,atr20_m3p0_r1_n4_E1_X3c_1_5,1420.4,68,150.2,298.5,971.8
3398,atr20_m3p0_r1_n4_E1_X3c_1_3,1416.4,68,150.2,300.2,966.0
1972,atr14_m2p0_r1_n5_E1_X3c_1_5,1413.7,72,228.0,453.3,732.3
3190,atr20_m2p0_r1_n6_E1_X3c_1_3,1404.5,46,221.4,455.7,727.4
3188,atr20_m2p0_r1_n6_E1_X3c_1_5,1404.5,46,221.4,455.7,727.4
3184,atr20_m2p0_r1_n6_E1_X3b_1,1404.5,46,221.4,455.7,727.4
2949,atr20_m1p5_r1_n6_E1_X3c_2_5,1403.3,76,150.3,415.1,837.9
2951,atr20_m1p5_r1_n6_E1_X3c_2_3,1398.3,76,150.2,415.1,833.0
1968,atr14_m2p0_r1_n5_E1_X3b_1,1394.6,72,237.0,436.6,721.1
1974,atr14_m2p0_r1_n5_E1_X3c_1_3,1388.3,72,215.0,447.9,725.3
2945,atr20_m1p5_r1_n6_E1_X3b_2,1387.4,76,148.3,415.1,824.0
1729,atr14_m1p5_r1_n5_E1_X3b_2,1384.3,140,91.5,508.7,784.1
1733,atr14_m1p5_r1_n5_E1_X3c_2_5,1381.4,141,102.0,496.9,782.5
295,atr7_m1p0_r1_n5_E1_X3c_2_3,1376.1,309,154.2,527.3,694.6
289,atr7_m1p0_r1_n5_E1_X3b_2,1375.9,309,164.7,518.0,693.2
305,atr7_m1p0_r1_n6_E1_X3b_2,1371.1,155,155.9,463.8,751.4
3392,atr20_m3p0_r1_n4_E1_X3b_1,1366.8,68,150.2,256.8,959.8
1735,atr14_m1p5_r1_n5_E1_X3c_2_3,1363.5,141,82.7,511.3,769.6
309,atr7_m1p0_r1_n6_E1_X3c_2_5,1342.5,155,163.9,450.6,728.0
1159,atr7_m3p0_r3_n4_E1_X3c_2_3,1341.5,222,58.5,835.6,447.4
1153,atr7_m3p0_r3_n4_E1_X3b_2,1338.5,222,55.5,835.6,447.4
1157,atr7_m3p0_r3_n4_E1_X3c_2_5,1338.5,222,55.5,835.6,447.4
3157,atr20_m2p0_r1_n4_E1_X3c_2_5,1336.6,189,101.3,427.5,807.7
3153,atr20_m2p0_r1_n4_E1_X3b_2,1334.0,189,112.6,384.6,836.7
1186,atr7_m3p0_r3_n6_E1_X3b_3,1326.1,97,590.1,598.3,137.7
311,atr7_m1p0_r1_n6_E1_X3c_2_3,1320.3,155,139.1,448.2,733.0
3159,atr20_m2p0_r1_n4_E1_X3c_2_3,1287.3,190,94.8,454.9,737.5
980,atr7_m3p0_r1_n3_E1_X3c_1_5,1262.3,250,103.8,479.4,679.0
1123,atr7_m3p0_r3_n2_E1_X2,1238.9,528,531.2,142.8,564.9
982,atr7_m3p0_r1_n3_E1_X3c_1_3,1236.5,250,116.0,620.1,500.4
277,atr7_m1p0_r1_n4_E1_X3c_2_5,1221.4,901,198.1,415.9,607.3
1057,atr7_m3p0_r2_n3_E1_X3b_2,1198.8,726,330.8,514.3,353.6
2249,atr14_m3p0_r2_n2_E2_X3b_2,1188.7,559,83.8,234.4,870.5
279,atr7_m1p0_r1_n4_E1_X3c_2_3,1178.8,901,124.8,407.2,646.7
3111,atr20_m1p5_r3_n6_E1_X3c_2_3,1154.6,917,37.3,598.4,518.9
3105,atr20_m1p5_r3_n6_E1_X3b_2,1150.7,917,16.9,598.4,535.4
3109,atr20_m1p5_r3_n6_E1_X3c_2_5,1150.7,917,16.9,598.4,535.4
774,atr7_m2p0_r1_n5_E1_X3c_1_3,1141.4,71,142.0,321.3,678.1
772,atr7_m2p0_r1_n5_E1_X3c_1_5,1122.1,71,144.6,321.3,656.2
3412,atr20_m3p0_r1_n5_E1_X3c_1_5,1114.9,37,133.9,300.6,680.3
1749,atr14_m1p5_r1_n6_E1_X3c_2_5,1101.0,79,90.7,389.5,620.7
976,atr7_m3p0_r1_n3_E1_X3b_1,1100.3,249,103.2,278.4,718.7
3414,atr20_m3p0_r1_n5_E1_X3c_1_3,1094.3,37,133.9,279.2,681.2
1135,atr7_m3p0_r3_n2_E2_X3c_2_3,1089.6,172,533.1,463.5,93.0
1129,atr7_m3p0_r3_n2_E2_X3b_2,1089.6,172,533.1,463.5,93.0
3169,atr20_m2p0_r1_n5_E1_X3b_2,1089.2,90,134.8,294.8,659.5
1751,atr14_m1p5_r1_n6_E1_X3c_2_3,1088.0,79,78.3,382.9,626.7
3175,atr20_m2p0_r1_n5_E1_X3c_2_3,1083.9,90,133.7,345.0,605.3
890,atr7_m2p0_r3_n2_E2_X3b_3,1074.1,339,167.0,866.7,40.5
768,atr7_m2p0_r1_n5_E1_X3b_1,1066.7,71,142.0,288.3,636.5
3408,atr20_m3p0_r1_n5_E1_X3b_1,1058.7,37,133.9,258.9,665.8
273,atr7_m1p0_r1_n4_E1_X3b_2,1051.0,897,240.8,375.1,435.2
2198,atr14_m3p0_r1_n4_E1_X3c_1_3,1050.5,67,99.5,454.3,496.7
1506,atr14_m1p0_r1_n6_E1_X3b_3,1050.3,175,65.4,371.0,613.9
