pair,activate,trail,init_sl,n,ppd,wr,mdd,calmar,mean_hold_h1,max_loss,max_win,trail_pct,init_sl_pct,days
AUD_USD,1.0,0.15,0.5,30,-0.32,16.7,164.0,-0.0,3.1,-21.8,20.9,16.7,83.3,429.5
AUD_USD,1.0,0.15,1.0,30,-0.15,40.0,128.5,-0.0,5.8,-20.8,46.0,40.0,60.0,429.5
AUD_USD,1.0,0.15,1.5,30,-0.31,43.3,164.1,-0.0,9.2,-27.6,46.0,43.3,56.7,429.5
AUD_USD,1.0,0.15,2.0,30,-0.37,46.7,181.3,-0.0,12.8,-36.5,51.3,46.7,53.3,429.5
AUD_USD,1.0,0.2,0.5,30,-0.33,16.7,164.5,-0.0,3.1,-21.8,20.1,16.7,83.3,429.5
AUD_USD,1.0,0.2,1.0,30,-0.17,40.0,129.9,-0.0,5.8,-20.8,43.9,40.0,60.0,429.5
AUD_USD,1.0,0.2,1.5,30,-0.34,43.3,170.9,-0.0,9.2,-27.6,43.9,43.3,56.7,429.5
AUD_USD,1.0,0.2,2.0,30,-0.4,46.7,189.3,-0.0,12.8,-36.5,50.7,46.7,53.3,429.5
AUD_USD,1.5,0.05,0.5,30,-0.34,10.0,195.6,-0.0,3.3,-21.8,39.1,10.0,90.0,429.5
AUD_USD,1.5,0.05,1.0,30,0.15,33.3,110.2,0.0,7.8,-20.8,97.1,33.3,66.7,429.5
AUD_USD,1.5,0.05,1.5,30,-0.03,36.7,141.0,-0.0,11.5,-27.6,97.1,36.7,63.3,429.5
AUD_USD,1.5,0.05,2.0,30,0.01,43.3,125.9,0.0,15.4,-36.5,97.1,43.3,56.7,429.5
AUD_USD,1.5,0.075,0.5,30,-0.35,10.0,195.6,-0.0,3.3,-21.8,38.7,10.0,90.0,429.5
AUD_USD,1.5,0.075,1.0,30,0.14,33.3,111.0,0.0,7.8,-20.8,96.0,33.3,66.7,429.5
AUD_USD,1.5,0.075,1.5,30,-0.04,36.7,142.0,-0.0,11.5,-27.6,96.0,36.7,63.3,429.5
AUD_USD,1.5,0.075,2.0,30,-0.0,43.3,127.2,-0.0,15.4,-36.5,96.0,43.3,56.7,429.5
AUD_USD,1.5,0.1,0.5,30,-0.35,10.0,195.6,-0.0,3.3,-21.8,38.2,10.0,90.0,429.5
AUD_USD,1.5,0.1,1.0,30,0.13,33.3,111.7,0.0,7.8,-20.8,95.0,33.3,66.7,429.5
AUD_USD,1.5,0.1,1.5,30,-0.05,36.7,143.0,-0.0,11.5,-27.6,95.0,36.7,63.3,429.5
AUD_USD,1.5,0.1,2.0,30,-0.01,43.3,128.6,-0.0,15.4,-36.5,95.0,43.3,56.7,429.5
AUD_USD,1.5,0.15,0.5,30,-0.35,10.0,195.6,-0.0,3.3,-21.8,37.4,10.0,90.0,429.5
AUD_USD,1.5,0.15,1.0,30,0.11,33.3,113.1,0.0,7.8,-20.8,93.0,33.3,66.7,429.5
AUD_USD,1.5,0.15,1.5,30,-0.07,36.7,145.1,-0.0,11.5,-27.6,93.0,36.7,63.3,429.5
AUD_USD,1.5,0.15,2.0,30,-0.04,43.3,131.3,-0.0,15.4,-36.5,93.0,43.3,56.7,429.5
AUD_USD,1.5,0.2,0.5,30,-0.36,10.0,195.6,-0.0,3.3,-21.8,36.6,10.0,90.0,429.5
AUD_USD,1.5,0.2,1.0,30,0.09,33.3,114.5,0.0,7.8,-20.8,90.9,33.3,66.7,429.5
AUD_USD,1.5,0.2,1.5,30,-0.09,36.7,147.2,-0.0,11.5,-27.6,90.9,36.7,63.3,429.5
AUD_USD,1.5,0.2,2.0,30,-0.06,43.3,134.1,-0.0,15.4,-36.5,90.9,43.3,56.7,429.5
AUD_USD,2.0,0.05,0.5,30,-0.32,10.0,195.6,-0.0,3.4,-21.8,39.1,10.0,90.0,429.5
AUD_USD,2.0,0.05,1.0,30,0.2,33.3,110.2,0.0,8.0,-20.8,97.1,33.3,66.7,429.5
AUD_USD,2.0,0.05,1.5,30,0.04,36.7,128.9,0.0,11.9,-27.6,97.1,36.7,63.3,429.5
AUD_USD,2.0,0.05,2.0,30,0.07,43.3,113.8,0.0,15.7,-36.5,97.1,43.3,56.7,429.5
AUD_USD,2.0,0.075,0.5,30,-0.32,10.0,195.6,-0.0,3.4,-21.8,38.7,10.0,90.0,429.5
AUD_USD,2.0,0.075,1.0,30,0.19,33.3,110.2,0.0,8.0,-20.8,96.0,33.3,66.7,429.5
AUD_USD,2.0,0.075,1.5,30,0.03,36.7,129.9,0.0,11.9,-27.6,96.0,36.7,63.3,429.5
AUD_USD,2.0,0.075,2.0,30,0.06,43.3,115.1,0.0,15.7,-36.5,96.0,43.3,56.7,429.5
AUD_USD,2.0,0.1,0.5,30,-0.32,10.0,195.6,-0.0,3.4,-21.8,38.2,10.0,90.0,429.5
AUD_USD,2.0,0.1,1.0,30,0.18,33.3,110.2,0.0,8.0,-20.8,95.0,33.3,66.7,429.5
AUD_USD,2.0,0.1,1.5,30,0.02,36.7,130.9,0.0,11.9,-27.6,95.0,36.7,63.3,429.5
AUD_USD,2.0,0.1,2.0,30,0.05,43.3,116.5,0.0,15.7,-36.5,95.0,43.3,56.7,429.5
AUD_USD,2.0,0.15,0.5,30,-0.32,10.0,195.6,-0.0,3.4,-21.8,37.4,10.0,90.0,429.5
AUD_USD,2.0,0.15,1.0,30,0.16,33.3,110.2,0.0,8.0,-20.8,93.0,33.3,66.7,429.5
AUD_USD,2.0,0.15,1.5,30,0.0,36.7,133.0,0.0,11.9,-27.6,93.0,36.7,63.3,429.5
AUD_USD,2.0,0.15,2.0,30,0.03,43.3,119.2,0.0,15.7,-36.5,93.0,43.3,56.7,429.5
AUD_USD,2.0,0.2,0.5,30,-0.33,10.0,195.6,-0.0,3.4,-21.8,36.6,10.0,90.0,429.5
AUD_USD,2.0,0.2,1.0,30,0.14,33.3,110.2,0.0,8.0,-20.8,90.9,33.3,66.7,429.5
AUD_USD,2.0,0.2,1.5,30,-0.02,36.7,135.1,-0.0,11.9,-27.6,90.9,36.7,63.3,429.5
AUD_USD,2.0,0.2,2.0,30,0.01,43.3,122.0,0.0,15.7,-36.5,90.9,43.3,56.7,429.5
NZD_JPY,1.0,0.05,0.5,19,-0.22,21.1,129.7,-0.0,2.1,-14.4,26.7,21.1,78.9,429.5
NZD_JPY,1.0,0.05,1.0,19,-0.22,36.8,135.1,-0.0,4.7,-25.1,27.5,36.8,63.2,429.5
NZD_JPY,1.0,0.05,1.5,19,-0.33,42.1,214.3,-0.0,7.7,-37.1,27.5,42.1,57.9,429.5
NZD_JPY,1.0,0.05,2.0,19,-0.19,52.6,241.7,-0.0,9.8,-47.5,43.3,52.6,47.4,429.5
NZD_JPY,1.0,0.075,0.5,19,-0.22,21.1,130.0,-0.0,2.1,-14.4,26.2,21.1,78.9,429.5
NZD_JPY,1.0,0.075,1.0,19,-0.23,36.8,136.3,-0.0,4.7,-25.1,27.0,36.8,63.2,429.5
NZD_JPY,1.0,0.075,1.5,19,-0.34,42.1,215.5,-0.0,7.7,-37.1,27.0,42.1,57.9,429.5
NZD_JPY,1.0,0.075,2.0,19,-0.2,52.6,242.9,-0.0,9.8,-47.5,42.8,52.6,47.4,429.5
NZD_JPY,1.0,0.1,0.5,19,-0.22,21.1,130.3,-0.0,2.1,-14.4,25.8,21.1,78.9,429.5
NZD_JPY,1.0,0.1,1.0,19,-0.23,36.8,137.5,-0.0,4.7,-25.1,26.6,36.8,63.2,429.5
NZD_JPY,1.0,0.1,1.5,19,-0.35,42.1,216.7,-0.0,7.7,-37.1,26.6,42.1,57.9,429.5
NZD_JPY,1.0,0.1,2.0,19,-0.21,52.6,244.1,-0.0,9.8,-47.5,42.4,52.6,47.4,429.5
NZD_JPY,1.0,0.15,0.5,19,-0.23,21.1,130.9,-0.0,2.1,-14.4,24.8,21.1,78.9,429.5
NZD_JPY,1.0,0.15,1.0,19,-0.25,36.8,139.9,-0.0,4.7,-25.1,25.7,36.8,63.2,429.5
NZD_JPY,1.0,0.15,1.5,19,-0.36,42.1,219.1,-0.0,7.7,-37.1,25.7,42.1,57.9,429.5
NZD_JPY,1.0,0.15,2.0,19,-0.23,52.6,246.6,-0.0,9.8,-47.5,41.4,52.6,47.4,429.5
NZD_JPY,1.0,0.2,0.5,19,-0.24,21.1,131.5,-0.0,2.1,-14.4,23.9,21.1,78.9,429.5
NZD_JPY,1.0,0.2,1.0,19,-0.26,36.8,142.4,-0.0,4.7,-25.1,24.7,36.8,63.2,429.5
NZD_JPY,1.0,0.2,1.5,19,-0.38,42.1,221.6,-0.0,7.7,-37.1,24.7,42.1,57.9,429.5
NZD_JPY,1.0,0.2,2.0,19,-0.25,52.6,249.0,-0.0,9.8,-47.5,40.5,52.6,47.4,429.5
NZD_JPY,1.5,0.05,0.5,19,-0.23,15.8,147.0,-0.0,2.4,-14.4,26.7,15.8,84.2,429.5
NZD_JPY,1.5,0.05,1.0,19,-0.15,36.8,119.8,-0.0,5.3,-25.1,27.5,36.8,63.2,429.5
NZD_JPY,1.5,0.05,1.5,19,-0.26,42.1,199.0,-0.0,8.3,-37.1,27.5,42.1,57.9,429.5
NZD_JPY,1.5,0.05,2.0,19,-0.12,52.6,226.4,-0.0,10.4,-47.5,43.3,52.6,47.4,429.5
NZD_JPY,1.5,0.075,0.5,19,-0.24,15.8,147.0,-0.0,2.4,-14.4,26.2,15.8,84.2,429.5
NZD_JPY,1.5,0.075,1.0,19,-0.16,36.8,121.0,-0.0,5.3,-25.1,27.0,36.8,63.2,429.5
NZD_JPY,1.5,0.075,1.5,19,-0.27,42.1,200.2,-0.0,8.3,-37.1,27.0,42.1,57.9,429.5
NZD_JPY,1.5,0.075,2.0,19,-0.13,52.6,227.6,-0.0,10.4,-47.5,42.8,52.6,47.4,429.5
NZD_JPY,1.5,0.1,0.5,19,-0.24,15.8,147.0,-0.0,2.4,-14.4,25.8,15.8,84.2,429.5
NZD_JPY,1.5,0.1,1.0,19,-0.17,36.8,122.2,-0.0,5.3,-25.1,26.6,36.8,63.2,429.5
NZD_JPY,1.5,0.1,1.5,19,-0.28,42.1,201.4,-0.0,8.3,-37.1,26.6,42.1,57.9,429.5
NZD_JPY,1.5,0.1,2.0,19,-0.14,52.6,228.8,-0.0,10.4,-47.5,42.4,52.6,47.4,429.5
NZD_JPY,1.5,0.15,0.5,19,-0.25,15.8,147.0,-0.0,2.4,-14.4,24.8,15.8,84.2,429.5
NZD_JPY,1.5,0.15,1.0,19,-0.18,36.8,124.6,-0.0,5.3,-25.1,25.7,36.8,63.2,429.5
NZD_JPY,1.5,0.15,1.5,19,-0.3,42.1,203.8,-0.0,8.3,-37.1,25.7,42.1,57.9,429.5
NZD_JPY,1.5,0.15,2.0,19,-0.16,52.6,231.3,-0.0,10.4,-47.5,41.4,52.6,47.4,429.5
NZD_JPY,1.5,0.2,0.5,19,-0.25,15.8,147.0,-0.0,2.4,-14.4,23.9,15.8,84.2,429.5
NZD_JPY,1.5,0.2,1.0,19,-0.2,36.8,127.1,-0.0,5.3,-25.1,24.7,36.8,63.2,429.5
NZD_JPY,1.5,0.2,1.5,19,-0.31,42.1,206.3,-0.0,8.3,-37.1,24.7,42.1,57.9,429.5
NZD_JPY,1.5,0.2,2.0,19,-0.18,52.6,233.7,-0.0,10.4,-47.5,40.5,52.6,47.4,429.5
NZD_JPY,2.0,0.05,0.5,19,-0.17,10.5,156.8,-0.0,3.0,-14.4,51.3,10.5,89.5,429.5
NZD_JPY,2.0,0.05,1.0,19,-0.23,15.8,170.9,-0.0,8.0,-25.1,97.9,15.8,84.2,429.5
NZD_JPY,2.0,0.05,1.5,18,-0.32,22.2,258.3,-0.0,11.2,-37.1,97.9,22.2,77.8,429.5
NZD_JPY,2.0,0.05,2.0,18,-0.1,38.9,280.3,-0.0,14.8,-47.5,97.9,38.9,61.1,429.5
NZD_JPY,2.0,0.075,0.5,19,-0.17,10.5,156.8,-0.0,3.0,-14.4,50.8,10.5,89.5,429.5
NZD_JPY,2.0,0.075,1.0,19,-0.24,15.8,171.1,-0.0,8.0,-25.1,97.6,15.8,84.2,429.5
NZD_JPY,2.0,0.075,1.5,18,-0.33,22.2,258.6,-0.0,11.2,-37.1,97.6,22.2,77.8,429.5
NZD_JPY,2.0,0.075,2.0,18,-0.11,38.9,280.6,-0.0,14.8,-47.5,97.6,38.9,61.1,429.5
NZD_JPY,2.0,0.1,0.5,19,-0.18,10.5,156.8,-0.0,3.0,-14.4,50.4,10.5,89.5,429.5
NZD_JPY,2.0,0.1,1.0,19,-0.24,15.8,171.4,-0.0,8.0,-25.1,97.3,15.8,84.2,429.5
NZD_JPY,2.0,0.1,1.5,18,-0.33,22.2,258.9,-0.0,11.2,-37.1,97.3,22.2,77.8,429.5
NZD_JPY,2.0,0.1,2.0,18,-0.12,38.9,280.9,-0.0,14.8,-47.5,97.3,38.9,61.1,429.5
NZD_JPY,2.0,0.15,0.5,19,-0.18,10.5,156.8,-0.0,3.0,-14.4,49.4,10.5,89.5,429.5
NZD_JPY,2.0,0.15,1.0,19,-0.25,15.8,172.0,-0.0,8.0,-25.1,96.7,15.8,84.2,429.5
NZD_JPY,2.0,0.15,1.5,18,-0.34,22.2,259.4,-0.0,11.2,-37.1,96.7,22.2,77.8,429.5
NZD_JPY,2.0,0.15,2.0,18,-0.13,38.9,281.5,-0.0,14.8,-47.5,96.7,38.9,61.1,429.5
NZD_JPY,2.0,0.2,0.5,19,-0.19,10.5,156.8,-0.0,3.0,-14.4,48.5,10.5,89.5,429.5
NZD_JPY,2.0,0.2,1.0,19,-0.25,15.8,172.6,-0.0,8.0,-25.1,96.2,15.8,84.2,429.5
NZD_JPY,2.0,0.2,1.5,18,-0.35,22.2,260.0,-0.0,11.2,-37.1,96.2,22.2,77.8,429.5
NZD_JPY,2.0,0.2,2.0,18,-0.14,38.9,282.0,-0.0,14.8,-47.5,96.2,38.9,61.1,429.5
CHF_JPY,1.0,0.05,0.5,9,-0.03,33.3,66.3,-0.0,2.6,-19.9,31.5,33.3,66.7,429.5
CHF_JPY,1.0,0.05,1.0,9,-0.06,44.4,50.2,-0.0,4.6,-41.0,52.5,44.4,55.6,429.5
CHF_JPY,1.0,0.05,1.5,9,-0.03,55.6,72.7,-0.0,5.7,-53.1,52.5,55.6,44.4,429.5
CHF_JPY,1.0,0.05,2.0,9,0.02,66.7,69.8,0.0,5.9,-69.8,52.5,66.7,33.3,429.5
CHF_JPY,1.0,0.075,0.5,9,-0.04,33.3,66.3,-0.0,2.6,-19.9,30.7,33.3,66.7,429.5
CHF_JPY,1.0,0.075,1.0,9,-0.06,44.4,50.2,-0.0,4.6,-41.0,51.7,44.4,55.6,429.5
CHF_JPY,1.0,0.075,1.5,9,-0.04,55.6,73.5,-0.0,5.7,-53.1,51.7,55.6,44.4,429.5
CHF_JPY,1.0,0.075,2.0,9,0.02,66.7,69.8,0.0,5.9,-69.8,51.7,66.7,33.3,429.5
CHF_JPY,1.0,0.1,0.5,9,-0.04,33.3,66.3,-0.0,2.6,-19.9,29.9,33.3,66.7,429.5
CHF_JPY,1.0,0.1,1.0,9,-0.07,44.4,50.2,-0.0,4.6,-41.0,51.0,44.4,55.6,429.5
CHF_JPY,1.0,0.1,1.5,9,-0.05,55.6,74.2,-0.0,5.7,-53.1,51.0,55.6,44.4,429.5
CHF_JPY,1.0,0.1,2.0,9,0.01,66.7,69.8,0.0,5.9,-69.8,51.0,66.7,33.3,429.5
CHF_JPY,1.0,0.15,0.5,9,-0.05,33.3,66.3,-0.0,2.6,-19.9,28.4,33.3,66.7,429.5
CHF_JPY,1.0,0.15,1.0,9,-0.08,44.4,50.2,-0.0,4.6,-41.0,49.4,44.4,55.6,429.5
CHF_JPY,1.0,0.15,1.5,9,-0.06,55.6,75.8,-0.0,5.7,-53.1,49.4,55.6,44.4,429.5
CHF_JPY,1.0,0.15,2.0,9,-0.01,66.7,69.8,-0.0,5.9,-69.8,49.4,66.7,33.3,429.5
CHF_JPY,1.0,0.2,0.5,9,-0.06,33.3,66.3,-0.0,2.6,-19.9,26.8,33.3,66.7,429.5
CHF_JPY,1.0,0.2,1.0,9,-0.09,44.4,50.2,-0.0,4.6,-41.0,47.9,44.4,55.6,429.5
CHF_JPY,1.0,0.2,1.5,9,-0.08,55.6,77.3,-0.0,5.7,-53.1,47.9,55.6,44.4,429.5
CHF_JPY,1.0,0.2,2.0,9,-0.03,66.7,69.8,-0.0,5.9,-69.8,47.9,66.7,33.3,429.5
CHF_JPY,1.5,0.05,0.5,9,0.08,33.3,66.3,0.0,2.8,-19.9,56.5,33.3,66.7,429.5
CHF_JPY,1.5,0.05,1.0,9,0.05,44.4,50.2,0.0,4.8,-41.0,56.5,44.4,55.6,429.5
CHF_JPY,1.5,0.05,1.5,9,0.09,55.6,72.7,0.0,7.8,-53.1,56.5,55.6,44.4,429.5
CHF_JPY,1.5,0.05,2.0,9,0.14,66.7,69.8,0.0,8.0,-69.8,56.5,66.7,33.3,429.5
CHF_JPY,1.5,0.075,0.5,9,0.07,33.3,66.3,0.0,2.8,-19.9,55.7,33.3,66.7,429.5
CHF_JPY,1.5,0.075,1.0,9,0.05,44.4,50.2,0.0,4.8,-41.0,55.7,44.4,55.6,429.5
CHF_JPY,1.5,0.075,1.5,9,0.08,55.6,73.5,0.0,7.8,-53.1,55.7,55.6,44.4,429.5
CHF_JPY,1.5,0.075,2.0,9,0.13,66.7,69.8,0.0,8.0,-69.8,55.7,66.7,33.3,429.5
CHF_JPY,1.5,0.1,0.5,9,0.07,33.3,66.3,0.0,2.8,-19.9,54.9,33.3,66.7,429.5
CHF_JPY,1.5,0.1,1.0,9,0.04,44.4,50.2,0.0,4.8,-41.0,54.9,44.4,55.6,429.5
CHF_JPY,1.5,0.1,1.5,9,0.07,55.6,74.2,0.0,7.8,-53.1,54.9,55.6,44.4,429.5
CHF_JPY,1.5,0.1,2.0,9,0.13,66.7,69.8,0.0,8.0,-69.8,54.9,66.7,33.3,429.5
CHF_JPY,1.5,0.15,0.5,9,0.06,33.3,66.3,0.0,2.8,-19.9,53.4,33.3,66.7,429.5
CHF_JPY,1.5,0.15,1.0,9,0.03,44.4,50.2,0.0,4.8,-41.0,53.4,44.4,55.6,429.5
CHF_JPY,1.5,0.15,1.5,9,0.06,55.6,75.8,0.0,7.8,-53.1,53.4,55.6,44.4,429.5
CHF_JPY,1.5,0.15,2.0,9,0.11,66.7,69.8,0.0,8.0,-69.8,53.4,66.7,33.3,429.5
CHF_JPY,1.5,0.2,0.5,9,0.05,33.3,66.3,0.0,2.8,-19.9,51.8,33.3,66.7,429.5
CHF_JPY,1.5,0.2,1.0,9,0.02,44.4,50.2,0.0,4.8,-41.0,51.8,44.4,55.6,429.5
CHF_JPY,1.5,0.2,1.5,9,0.04,55.6,77.3,0.0,7.8,-53.1,51.8,55.6,44.4,429.5
CHF_JPY,1.5,0.2,2.0,9,0.09,66.7,69.8,0.0,8.0,-69.8,51.8,66.7,33.3,429.5
CHF_JPY,2.0,0.05,0.5,9,0.06,22.2,84.6,0.0,4.3,-19.9,91.3,22.2,77.8,429.5
CHF_JPY,2.0,0.05,1.0,9,0.05,33.3,67.7,0.0,8.4,-41.0,91.3,33.3,66.7,429.5
CHF_JPY,2.0,0.05,1.5,9,-0.09,33.3,98.4,-0.0,14.9,-53.1,91.3,33.3,66.7,429.5
CHF_JPY,2.0,0.05,2.0,9,-0.09,44.4,128.8,-0.0,15.2,-69.8,91.3,44.4,55.6,429.5
CHF_JPY,2.0,0.075,0.5,9,0.05,22.2,84.6,0.0,4.3,-19.9,90.5,22.2,77.8,429.5
CHF_JPY,2.0,0.075,1.0,9,0.05,33.3,67.7,0.0,8.4,-41.0,90.5,33.3,66.7,429.5
CHF_JPY,2.0,0.075,1.5,9,-0.09,33.3,98.4,-0.0,14.9,-53.1,90.5,33.3,66.7,429.5
CHF_JPY,2.0,0.075,2.0,9,-0.09,44.4,128.8,-0.0,15.2,-69.8,90.5,44.4,55.6,429.5
CHF_JPY,2.0,0.1,0.5,9,0.05,22.2,84.6,0.0,4.3,-19.9,89.7,22.2,77.8,429.5
CHF_JPY,2.0,0.1,1.0,9,0.04,33.3,67.7,0.0,8.4,-41.0,89.7,33.3,66.7,429.5
CHF_JPY,2.0,0.1,1.5,9,-0.1,33.3,98.4,-0.0,14.9,-53.1,89.7,33.3,66.7,429.5
CHF_JPY,2.0,0.1,2.0,9,-0.1,44.4,128.8,-0.0,15.2,-69.8,89.7,44.4,55.6,429.5
CHF_JPY,2.0,0.15,0.5,9,0.04,22.2,84.6,0.0,4.3,-19.9,88.2,22.2,77.8,429.5
CHF_JPY,2.0,0.15,1.0,9,0.04,33.3,67.7,0.0,8.4,-41.0,88.2,33.3,66.7,429.5
CHF_JPY,2.0,0.15,1.5,9,-0.11,33.3,99.1,-0.0,14.9,-53.1,88.2,33.3,66.7,429.5
CHF_JPY,2.0,0.15,2.0,9,-0.11,44.4,128.8,-0.0,15.2,-69.8,88.2,44.4,55.6,429.5
CHF_JPY,2.0,0.2,0.5,9,0.04,22.2,84.6,0.0,4.3,-19.9,86.6,22.2,77.8,429.5
CHF_JPY,2.0,0.2,1.0,9,0.03,33.3,67.7,0.0,8.4,-41.0,86.6,33.3,66.7,429.5
CHF_JPY,2.0,0.2,1.5,9,-0.12,33.3,100.6,-0.0,14.9,-53.1,86.6,33.3,66.7,429.5
CHF_JPY,2.0,0.2,2.0,9,-0.12,44.4,128.8,-0.0,15.2,-69.8,86.6,44.4,55.6,429.5
NZD_USD,1.0,0.05,0.5,17,-0.0,35.3,36.4,-0.0,2.1,-12.7,21.5,35.3,64.7,429.6
NZD_USD,1.0,0.05,1.0,17,-0.11,41.2,61.4,-0.0,3.9,-23.9,21.5,41.2,58.8,429.6
NZD_USD,1.0,0.05,1.5,17,0.02,64.7,35.1,0.0,8.2,-35.1,21.5,64.7,35.3,429.6
NZD_USD,1.0,0.05,2.0,17,0.12,76.5,46.4,0.0,10.4,-46.4,21.5,76.5,23.5,429.6
NZD_USD,1.0,0.075,0.5,17,-0.01,35.3,36.9,-0.0,2.1,-12.7,21.1,35.3,64.7,429.6
NZD_USD,1.0,0.075,1.0,17,-0.11,41.2,62.9,-0.0,3.9,-23.9,21.1,41.2,58.8,429.6
NZD_USD,1.0,0.075,1.5,17,0.01,64.7,35.1,0.0,8.2,-35.1,21.1,64.7,35.3,429.6
NZD_USD,1.0,0.075,2.0,17,0.11,76.5,46.4,0.0,10.4,-46.4,21.1,76.5,23.5,429.6
NZD_USD,1.0,0.1,0.5,17,-0.01,35.3,37.5,-0.0,2.1,-12.7,20.7,35.3,64.7,429.6
NZD_USD,1.0,0.1,1.0,17,-0.12,41.2,64.4,-0.0,3.9,-23.9,20.7,41.2,58.8,429.6
NZD_USD,1.0,0.1,1.5,17,0.0,64.7,35.3,0.0,8.2,-35.1,20.7,64.7,35.3,429.6
NZD_USD,1.0,0.1,2.0,17,0.1,76.5,46.4,0.0,10.4,-46.4,20.7,76.5,23.5,429.6
NZD_USD,1.0,0.15,0.5,17,-0.02,35.3,38.5,-0.0,2.1,-12.7,20.0,35.3,64.7,429.6
NZD_USD,1.0,0.15,1.0,17,-0.13,41.2,67.4,-0.0,3.9,-23.9,20.0,41.2,58.8,429.6
NZD_USD,1.0,0.15,1.5,17,-0.01,64.7,37.4,-0.0,8.2,-35.1,20.0,64.7,35.3,429.6
NZD_USD,1.0,0.15,2.0,17,0.08,76.5,46.4,0.0,10.4,-46.4,20.0,76.5,23.5,429.6
NZD_USD,1.0,0.2,0.5,17,-0.03,35.3,38.2,-0.0,2.2,-12.7,19.3,35.3,64.7,429.6
NZD_USD,1.0,0.2,1.0,17,-0.13,41.2,69.1,-0.0,3.9,-23.9,19.3,41.2,58.8,429.6
NZD_USD,1.0,0.2,1.5,17,-0.02,64.7,38.1,-0.0,8.3,-35.1,19.3,64.7,35.3,429.6
NZD_USD,1.0,0.2,2.0,17,0.07,76.5,46.4,0.0,10.5,-46.4,19.3,76.5,23.5,429.6
NZD_USD,1.5,0.05,0.5,17,0.06,35.3,33.1,0.0,3.1,-12.7,22.1,35.3,64.7,429.6
NZD_USD,1.5,0.05,1.0,17,-0.03,41.2,41.7,-0.0,5.4,-23.9,22.1,41.2,58.8,429.6
NZD_USD,1.5,0.05,1.5,17,0.19,64.7,35.1,0.01,11.2,-35.1,29.9,64.7,35.3,429.6
NZD_USD,1.5,0.05,2.0,17,0.31,76.5,46.4,0.01,13.8,-46.4,29.9,76.5,23.5,429.6
NZD_USD,1.5,0.075,0.5,17,0.05,35.3,33.1,0.0,3.1,-12.7,21.7,35.3,64.7,429.6
NZD_USD,1.5,0.075,1.0,17,-0.04,41.2,42.5,-0.0,5.4,-23.9,21.7,41.2,58.8,429.6
NZD_USD,1.5,0.075,1.5,17,0.18,64.7,35.1,0.01,11.2,-35.1,29.7,64.7,35.3,429.6
NZD_USD,1.5,0.075,2.0,17,0.3,76.5,46.4,0.01,13.8,-46.4,29.7,76.5,23.5,429.6
NZD_USD,1.5,0.1,0.5,17,0.05,35.3,33.1,0.0,3.1,-12.7,21.3,35.3,64.7,429.6
NZD_USD,1.5,0.1,1.0,17,-0.04,41.2,43.3,-0.0,5.4,-23.9,21.3,41.2,58.8,429.6
NZD_USD,1.5,0.1,1.5,17,0.17,64.7,35.1,0.0,11.2,-35.1,29.5,64.7,35.3,429.6
NZD_USD,1.5,0.1,2.0,17,0.29,76.5,46.4,0.01,13.8,-46.4,29.5,76.5,23.5,429.6
NZD_USD,1.5,0.15,0.5,17,0.04,35.3,33.1,0.0,3.1,-12.7,20.6,35.3,64.7,429.6
NZD_USD,1.5,0.15,1.0,17,-0.05,41.2,44.8,-0.0,5.4,-23.9,20.6,41.2,58.8,429.6
NZD_USD,1.5,0.15,1.5,17,0.16,64.7,35.1,0.0,11.2,-35.1,29.0,64.7,35.3,429.6
NZD_USD,1.5,0.15,2.0,17,0.27,76.5,46.4,0.01,13.8,-46.4,29.0,76.5,23.5,429.6
NZD_USD,1.5,0.2,0.5,17,0.03,35.3,33.1,0.0,3.1,-12.7,19.9,35.3,64.7,429.6
NZD_USD,1.5,0.2,1.0,17,-0.06,41.2,46.3,-0.0,5.4,-23.9,19.9,41.2,58.8,429.6
NZD_USD,1.5,0.2,1.5,17,0.14,64.7,35.1,0.0,11.2,-35.1,28.6,64.7,35.3,429.6
NZD_USD,1.5,0.2,2.0,17,0.26,76.5,46.4,0.01,13.8,-46.4,28.6,76.5,23.5,429.6
NZD_USD,2.0,0.05,0.5,17,0.08,29.4,41.8,0.0,4.2,-12.7,34.8,29.4,70.6,429.6
NZD_USD,2.0,0.05,1.0,17,-0.1,29.4,83.4,-0.0,7.2,-23.9,34.8,29.4,70.6,429.6
NZD_USD,2.0,0.05,1.5,17,0.12,52.9,36.1,0.0,14.5,-35.1,34.8,52.9,47.1,429.6
NZD_USD,2.0,0.05,2.0,17,0.25,64.7,46.4,0.01,17.6,-46.4,34.8,64.7,35.3,429.6
NZD_USD,2.0,0.075,0.5,17,0.07,29.4,41.8,0.0,4.2,-12.7,34.5,29.4,70.6,429.6
NZD_USD,2.0,0.075,1.0,17,-0.1,29.4,83.8,-0.0,7.2,-23.9,34.5,29.4,70.6,429.6
NZD_USD,2.0,0.075,1.5,17,0.12,52.9,36.3,0.0,14.5,-35.1,34.5,52.9,47.1,429.6
NZD_USD,2.0,0.075,2.0,17,0.25,64.7,46.4,0.01,17.6,-46.4,34.5,64.7,35.3,429.6
NZD_USD,2.0,0.1,0.5,17,0.07,29.4,41.8,0.0,4.2,-12.7,34.2,29.4,70.6,429.6
NZD_USD,2.0,0.1,1.0,17,-0.1,29.4,84.2,-0.0,7.2,-23.9,34.2,29.4,70.6,429.6
