fast,slow,ag,trig,ma,K,exp,wr,n,tdpp,pdpp,pairs_pos,pairs_n,wf_pos,med_meat,med_sp
10s,,,close_beyond,14,1.0,-2.3174109385084267,0.05062337674709133,5878628,18840.144860145738,-3638.3631484987545,0,12,0,1.2096699109342302,2.00042724609375
10s,,,close_beyond,14,1.5,-2.3169732119192354,0.07395283457955511,2137795,6851.321002331711,-1322.8606023885184,0,12,0,1.4986212076473215,1.9997358322143555
10s,,,close_beyond,14,2.0,-2.389397755134536,0.15912894790111795,607633,1947.3750919100403,-387.75447275123,0,12,0,1.5544025500051406,2.0003318786621094
10s,,,close_beyond,14,2.5,-2.2542417092093614,0.26671637664524667,238718,765.0563534083583,-143.71849514572824,0,12,0,1.891190091014039,1.9997358322143555
10s,,,close_beyond,14,3.0,-2.514635152824378,0.3259054551116128,51383,164.67501657680475,-34.50813212299753,0,12,0,2.6205241153064662,1.9504547119140625
10s,,,close_beyond,20,1.0,-2.3178015782361077,0.06727777547436944,5716167,18319.481063401985,-3538.410176768301,0,12,0,1.5195791025547578,2.0496368408203125
10s,,,close_beyond,20,1.5,-2.289439590911984,0.0868636242974043,2772576,8885.701472480217,-1695.2730620100938,0,12,0,1.9481724132215827,2.0003318786621094
10s,,,close_beyond,20,2.0,-2.380147414512557,0.13563424561128593,714731,2290.60855288629,-454.3321687343877,0,12,0,2.0681912862596796,2.0000338554382324
10s,,,close_beyond,20,2.5,-2.390513691849959,0.2702768503060657,230016,737.1677133084935,-146.85079265447322,0,12,0,2.229228151068696,2.00042724609375
10s,,,close_beyond,20,3.0,-2.3897644202263795,0.356807321616587,74082,237.4219990666728,-47.28188716237961,0,12,0,2.987402362162328,2.0003318786621094
10s,,,close_beyond,50,1.0,-2.3073895147343184,0.09933901258693913,4159232,13329.731595017354,-2563.0735763804837,0,12,0,2.6019408179741577,2.0498037338256836
10s,,,close_beyond,50,1.5,-2.277724735757338,0.10100371514831027,2959505,9484.781638560156,-1800.310145950457,0,12,0,3.2905765849866597,2.0492076873779297
10s,,,close_beyond,50,2.0,-2.293239807342048,0.10133100025816816,1254996,4022.0790359423086,-768.6326461249026,0,12,0,3.9828189638550615,2.0003318786621094
10s,,,close_beyond,50,2.5,-2.4323671063003935,0.13543395090916907,348945,1118.3178027634262,-226.67995315265742,0,12,0,4.28102509029884,2.00042724609375
10s,,,close_beyond,50,3.0,-2.7226863319701127,0.23564139141885218,91130,292.0583512181892,-66.2652734166242,0,12,0,4.68249601482118,2.0503997802734375
10s,,,two_outside,5,1.0,-2.9388091984202465,0.0004453152832205201,78596,251.88871032969163,-61.68773824125922,0,12,0,0.24815656982646317,2.100372314453125
10s,,,two_outside,5,1.5,-3.607133167178258,0.001563721657544957,1279,4.0990083529909365,-1.2321390818845275,0,12,0,0.3635940874971766,2.3494720458984375
10s,,,two_outside,9,1.0,-2.3166172721260097,0.020520618832841637,1064003,3409.974342929957,-658.3004550281732,0,12,0,0.5865915989502923,1.900482177734375
10s,,,two_outside,9,1.5,-3.077484940051823,0.0157791487788929,35173,112.72433213428475,-28.908952876721756,0,12,0,0.7060394748535259,2.1004676818847656
10s,,,two_outside,9,2.0,-5.63241401819015,0.01818181818181818,330,1.0576018424448859,-0.4964042869208587,0,12,0,0.9768701247547806,3.125762939453125
10s,,,two_outside,14,1.0,-2.3148861334248587,0.043899845698533294,1715473,5497.840622619562,-1060.572918423493,0,12,0,0.8226291849879885,1.9502639770507812
10s,,,two_outside,14,1.5,-2.324549887579013,0.07888854571818939,382058,1224.4401355176005,-237.18934828038914,0,12,0,1.2445717338991358,1.9001960754394531
10s,,,two_outside,14,2.0,-4.422385667551762,0.05546935608999224,7734,24.786341362026505,-9.134563399205952,0,12,0,1.2870471609899292,2.40020751953125
10s,,,two_outside,14,2.5,-8.722664337296582,0.04310344827586207,116,0.3717630718897174,-0.2702303740913553,0,12,0,1.7431288462788075,7.100486755371094
10s,,,two_outside,20,1.0,-2.335968169644253,0.06577780497742146,1764729,5655.6989145937,-1100.961053465203,0,12,0,1.0027159137565578,1.999664306640625
10s,,,two_outside,20,1.5,-2.27586123281721,0.11624181851390968,761017,2438.9484282784233,-462.559014729944,0,12,0,1.6048775196120246,1.9496917724609375
10s,,,two_outside,20,2.0,-2.58870576477934,0.1278451769280295,79213,253.8661052896568,-54.76538752045112,0,12,0,1.959014413230875,1.9496679306030273
10s,,,two_outside,20,2.5,-7.986927400197284,0.06792675723567632,1693,5.425817937149065,-3.611301162558148,0,12,0,2.3835484426157905,4.399871826171875
10s,,,two_outside,20,3.0,-11.526666024959104,0.03225806451612903,62,0.19870095221691794,-0.19086329292048085,0,12,0,3.755129920604139,11.674892902374268
10s,,,two_outside,50,1.0,-2.384970764136373,0.15663450174238416,1182862,3790.9000926001286,-753.4321575510979,0,12,0,1.63283252011297,2.0003318786621094
10s,,,two_outside,50,1.5,-2.2961381846183118,0.19810559946265663,905194,2901.0146732425937,-555.0942137808612,0,12,0,2.5799361962370426,1.999664306640625
10s,,,two_outside,50,2.0,-2.299003332151734,0.18448057957490663,390079,1250.1462699971473,-239.5075367000419,0,12,0,3.5367093699106844,1.9502639770507812
10s,,,two_outside,50,2.5,-2.4995956187606803,0.17341754014703126,90729,290.77320473691526,-60.56795238444965,0,12,0,4.384673347828283,1.999664306640625
10s,,,two_outside,50,3.0,-3.7575897965064713,0.16406515100101798,11788,37.778819753758526,-11.829775635898345,0,12,0,5.079405690997518,2.19879150390625
30s,,,reenter,5,1.0,-2.440673096854091,0.021988790980951148,123472,395.70990049925643,-80.48320902561203,0,12,0,0.5169051228370858,1.8835067749023438
30s,,,reenter,5,1.5,-4.379234160563618,0.026865671641791045,2010,6.441759265286911,-2.350831019055969,0,12,0,0.6494377003058993,2.516492207845052
30s,,,reenter,9,1.0,-2.270101150529431,0.09168295967873423,729863,2339.1053445970647,-442.50047783161153,0,12,0,1.1203612047387512,1.9498189290364583
30s,,,reenter,9,1.5,-2.436580192784064,0.1419672395707254,61965,198.58886212612111,-40.323140663669335,0,12,0,1.4662541752619607,1.9001960754394531
30s,,,reenter,9,2.0,-7.52255314087404,0.06745362563237774,593,1.900479226027432,-1.1913713309098768,0,12,0,1.8625370049264234,5.033314228057861
30s,,,reenter,9,2.5,-8.989908883266073,0.1111111111111111,99,0.31728068023054934,-0.23769370047444316,0,12,0,3.6468723041217066,11.650212605794271
30s,,,reenter,14,1.0,-2.289604619035325,0.13985480642561698,879791,2819.602898391063,-537.981318333464,0,12,0,1.4787458072483162,1.9669532775878906
30s,,,reenter,14,1.5,-2.2441415286554687,0.19126002786834237,295676,947.5988122004838,-177.21215391364169,0,12,0,2.316726393416957,1.9333759943644206
30s,,,reenter,14,2.0,-3.0704012513665258,0.20347252116516,13938,44.66927395003431,-11.429382886151624,0,12,0,2.6178434339570344,2.0167032877604165
30s,,,reenter,14,2.5,-9.44358225134163,0.06563706563706563,259,0.8300575371688109,-0.6532263854666439,0,12,0,3.773642912930919,11.233266194661459
30s,,,reenter,14,3.0,-6.792208663806123,0.16129032258064516,93,0.2980515480953645,-0.1687023589361802,1,12,0,6.0489916477798555,12.199878692626953
30s,,,reenter,20,1.0,-2.31970946414991,0.18122610317885443,812085,2602.614961666926,-503.1092131764103,0,12,0,1.7850197322011319,1.9835154215494792
30s,,,reenter,20,1.5,-2.239184623757049,0.21767404580330535,429183,1375.4694361958368,-256.6608343314579,0,12,0,2.8449309545427237,1.9503275553385417
30s,,,reenter,20,2.0,-2.3577176129692035,0.21947315771923975,74975,240.2840303059135,-47.21015753062317,0,12,0,3.668836230350525,1.9494692484537761
30s,,,reenter,20,2.5,-5.159246601072596,0.2026685899747566,2773,8.887063901811246,-3.8208795190778857,0,12,0,4.3889953512071145,2.6171366373697915
30s,,,reenter,20,3.0,-9.525185970619898,0.1437125748502994,167,0.5352108444293104,-0.4248319022234748,0,12,0,5.749951024413558,12.883504231770834
30s,,,reenter,50,1.0,-2.425583264212215,0.29042661992929986,471286,1510.4034612437845,-305.30077981676055,0,12,0,2.8541388714198312,2.016448974609375
30s,,,reenter,50,1.5,-2.3103527803188197,0.25782120013030074,396007,1269.1451549096885,-244.34775310614646,0,12,0,4.459897224955989,1.9835432370503743
30s,,,reenter,50,2.0,-2.310413607163864,0.206061587991805,191336,613.20420436962,-118.06294481213843,0,12,0,6.084235674588823,1.9831339518229167
30s,,,reenter,50,2.5,-2.431025470052305,0.1895021521349941,52506,168.27413531500224,-34.08989240848321,0,12,0,7.5873081656162356,1.983046531677246
30s,,,reenter,50,3.0,-3.347343574971095,0.19507186858316222,9253,29.654526607810837,-8.271990759122083,0,12,0,9.535632215363421,2.133051554361979
30s,,,close_beyond,5,1.0,-2.3303713444074514,0.07395227196207331,1176164,3769.435494774584,-732.0153718012511,0,12,0,0.9051519516255269,2.0167032877604165
30s,,,close_beyond,5,1.5,-2.106665735002698,0.15762447866446816,701084,2246.872812310651,-394.4508303836663,0,12,0,1.1879850428364591,2.0166238149007163
30s,,,close_beyond,5,2.0,-2.039657550931152,0.08576642335766424,548,1.7257831454704353,-0.3911118471031653,0,9,0,0.4650839723474576,1.500298579533895
30s,,,close_beyond,9,1.0,-2.2721703220966796,0.10144145348655356,1630507,5225.539091723963,-989.4429034309356,0,12,0,1.6183608994581045,1.9831339518229167
30s,,,close_beyond,9,1.5,-2.2638815191047312,0.20077511148863877,470900,1509.166387076421,-284.71449107969727,0,12,0,1.6952715067859003,2.0167032877604165
30s,,,close_beyond,9,2.0,-1.9518011388230396,0.32175642270493504,235843,755.8427016930651,-122.93788716130062,0,12,0,2.107241522472103,2.0167032877604165
30s,,,close_beyond,9,2.5,-1.9466760899776994,0.3888034533926885,37065,118.78796376510415,-19.270140736555465,0,12,0,3.04299740736127,2.033710479736328
30s,,,close_beyond,14,1.0,-2.257269915129287,0.12253750928224713,2110211,6762.921025353411,-1272.1448474104639,0,12,0,2.2197781601540623,1.9993384679158528
30s,,,close_beyond,14,1.5,-2.2717201427708256,0.15877791631465388,636814,2040.896758589263,-386.362189650243,0,12,0,2.6355369066266787,1.983046531677246
30s,,,close_beyond,14,2.0,-2.13702808043451,0.3353888917485973,194270,622.6072499837254,-110.87743135811083,0,12,0,2.5716394298086698,2.0249684651692705
30s,,,close_beyond,14,2.5,-1.8633881094784708,0.4292617162993713,74917,240.09814869527338,-37.283002948880515,0,12,0,3.404745041742996,2.050018310546875
30s,,,close_beyond,14,3.0,-2.407708134435567,0.45035189718482255,13072,41.893869211855964,-8.40568414036378,1,12,0,5.548213750292774,2.2333145141601562
30s,,,close_beyond,20,1.0,-2.26053001119867,0.13280260846430061,2119868,6793.870313524992,-1279.8123113262468,0,12,0,2.743111408253185,1.9999345143636067
30s,,,close_beyond,20,1.5,-2.236136750610466,0.1407825401435625,915838,2935.1283194038974,-546.9456918980491,0,12,0,3.509300514059177,1.983046531677246
30s,,,close_beyond,20,2.0,-2.2872503611385238,0.24741368505288328,207438,664.8087853097444,-126.71534452398133,0,12,0,3.4009465358997293,2.000133196512858
30s,,,close_beyond,20,2.5,-2.060184230277432,0.4273690601026547,72476,232.27509677160901,-39.87745762125277,0,12,0,3.858455632232971,2.050018310546875
30s,,,close_beyond,20,3.0,-1.9325018490632184,0.47475338948696005,22201,71.15099375553966,-11.458285582938823,0,12,0,5.8270291119443485,2.150090535481771
30s,,,close_beyond,50,1.0,-2.2622271310494395,0.1256700340747855,1563913,5012.114954155546,-944.8785361024412,0,12,0,4.568618696721405,2.0003318786621094
30s,,,close_beyond,50,1.5,-2.2397405779127153,0.1096481874372617,1087852,3486.4083085875104,-650.7208466596236,0,12,0,5.783736230934311,1.9997914632161458
30s,,,close_beyond,50,2.0,-2.267619851872166,0.10529802099547088,427235,1369.2263779626135,-258.74040969792037,0,12,0,6.961708340567441,1.9834438959757488
30s,,,close_beyond,50,2.5,-2.3688443969984396,0.1627790736421193,108036,346.2397532261376,-68.34900828732155,0,12,0,7.1135093616945255,2.0001729329427085
30s,,,close_beyond,50,3.0,-2.5226464809738776,0.30465107874670233,27671,88.68155255211647,-18.642683872741383,0,12,0,8.05151176479626,2.083460489908854
30s,,,two_outside,5,1.0,-4.116665312383715,0.0012787723785166241,1564,5.012393776571507,-1.7195289660016606,0,12,0,0.3840553126095658,2.2830963134765625
30s,,,two_outside,9,1.0,-2.273207417709092,0.09900894306891127,237726,761.8774443281573,-144.3254548193344,0,12,0,1.1652967014214033,1.9164880116780598
30s,,,two_outside,9,1.5,-4.63624478784246,0.08944954128440367,872,2.7946338703135254,-1.0797172262640904,0,12,0,1.507727502212397,2.466583251953125
30s,,,two_outside,14,1.0,-2.264769599521091,0.15751005543974286,509923,1634.229457628307,-308.42943285653587,0,12,0,1.5767781550806603,1.95006529490153
30s,,,two_outside,14,1.5,-2.304285150200021,0.19551838628565077,71983,230.695103081168,-44.29894168781655,0,12,0,2.4309883874188642,1.91650390625
30s,,,two_outside,14,2.0,-7.48837642811549,0.11555555555555555,225,0.7210924550694303,-0.4499843119194875,0,12,0,3.2325383425590104,6.534067789713542
30s,,,two_outside,20,1.0,-2.293910652208826,0.19942414894966126,559867,1794.2927535215854,-342.9956050403559,0,12,0,1.8830958234221873,1.96685791015625
30s,,,two_outside,20,1.5,-2.230856846870386,0.2279059313296752,204659,655.902492275798,-121.93538048106785,0,12,0,3.0327140083642234,1.9335746765136719
30s,,,two_outside,20,2.0,-2.804065852960075,0.20889088459811406,11135,35.68606438754714,-8.338839547971293,0,12,0,3.7223039826528304,1.9999186197916667
30s,,,two_outside,20,2.5,-9.27886987605517,0.17073170731707318,82,0.26279813918085904,-0.20320581142738559,2,12,0,5.070748457585239,12.066809336344402
30s,,,two_outside,50,1.0,-2.402857061399178,0.30598551141351504,392999,1259.504949999249,-252.2008635810762,0,12,0,2.9268183345609877,2.0000338554382324
30s,,,two_outside,50,1.5,-2.29911448126227,0.2706314745921374,289497,927.7960109565994,-177.75910370397378,0,12,0,4.59552956415088,1.9826253255208333
30s,,,two_outside,50,2.0,-2.312807574499331,0.2145398554191713,114953,368.40773772264987,-71.00468385909231,0,12,0,6.325667163925175,1.966555913289388
30s,,,two_outside,50,2.5,-2.5200682175045035,0.19648081225262434,23244,74.49365789170595,-15.644091638211806,0,12,0,7.951013563283027,1.9669850667317708
30s,,,two_outside,50,3.0,-4.111498078647969,0.191415313225058,2586,8.287755950264652,-2.8395910554846986,0,12,0,10.210262106045942,2.283350626627604
1m,,,reenter,5,1.0,-2.451157676216574,0.0638775916498393,35161,112.68598186585004,-23.017592454373332,0,12,0,0.77168273772521,1.9082427024841309
1m,,,reenter,5,1.5,-6.3693687970299555,0.03333333333333333,210,0.6730199991987859,-0.357226048556156,0,12,0,1.0204119759379182,3.766685724258423
1m,,,reenter,9,1.0,-2.2263903763802753,0.1751685145050838,334986,1073.582273579069,-199.18443684574126,0,12,0,1.6600220394613618,1.9495685895284016
1m,,,reenter,9,1.5,-2.441710306690869,0.2328838174273859,19280,61.78964564072662,-12.572701217311561,0,12,0,2.2336306632951164,1.9415537516276042
1m,,,reenter,9,2.0,-8.960099110554,0.0963855421686747,83,0.26600314254047247,-0.19861787674012135,0,12,0,4.180371954848283,9.424781799316406
1m,,,reenter,14,1.0,-2.260518944951751,0.23090132771831315,427425,1369.8360626549572,-258.0450309258037,0,12,0,2.167239793628939,1.966853936513265
1m,,,reenter,14,1.5,-2.201266678610451,0.2525182515479161,129852,416.1571092188606,-76.33939813252734,0,12,0,3.369135210624652,1.9335746765136719
1m,,,reenter,14,2.0,-3.1091542056521693,0.26014150943396225,4240,13.58859426953739,-3.5207529185027617,0,12,0,4.044535949726935,2.0832061767578125
1m,,,reenter,20,1.0,-2.310308519026641,0.2702772073921971,401288,1286.0707116118208,-247.60167675895363,0,12,0,2.5793605895350513,1.9832611083984375
1m,,,reenter,20,1.5,-2.2346667799161715,0.2601277529780255,202735,649.7367120836468,-120.9954205154403,0,12,0,4.093647644590748,1.958147684733073
1m,,,reenter,20,2.0,-2.3595747400849296,0.24806554392353208,30758,98.57499588264882,-19.382922524056177,0,12,0,5.306912285978171,1.9581119219462078
1m,,,reenter,20,2.5,-5.4389462728406315,0.21300448430493274,892,2.8587325680253186,-1.2957077371591195,0,12,0,7.22854685327623,2.9833475748697915
1m,,,reenter,50,1.0,-2.5106894840842524,0.34909153935253684,236554,758.1217756689027,-158.61736415226625,0,12,0,4.0557935623769525,2.0085771878560386
1m,,,reenter,50,1.5,-2.3800523035634917,0.27297669437503186,196090,628.4404363947139,-124.64342569114041,0,12,0,6.320561387997259,1.9835789998372395
1m,,,reenter,50,2.0,-2.33638608045493,0.2116160258133907,92975,297.9715925024148,-58.01472342446922,0,12,0,8.640000232509326,1.9751985867818196
1m,,,reenter,50,2.5,-2.4739962256906733,0.1966181832752334,24957,79.98361961906713,-16.489931087887545,0,12,0,10.72811561606768,1.9916892051696777
1m,,,reenter,50,3.0,-2.443874522995421,0.23235491821644633,4463,14.30327741154372,-2.9129512717839656,0,12,0,15.064439907428095,2.1419525146484375
1m,,,close_beyond,5,1.0,-2.217953399048461,0.15534635993415075,591047,1894.2211974592608,-350.1078619545344,0,12,0,1.2804264514781893,2.0167032877604165
1m,,,close_beyond,5,1.5,-1.891455005239701,0.2662537140554968,357426,1145.4992677791677,-180.5550269616099,0,12,0,1.6863713932013802,2.0085771878560386
1m,,,close_beyond,5,2.0,-2.0721876572852915,0.0970873786407767,103,0.3240479779773219,-0.08393602754160778,1,8,0,0.5576401738327519,1.5334288279215496
1m,,,close_beyond,9,1.0,-2.2350486822835425,0.16263779591826485,796377,2552.274513818721,-475.3714824113668,0,12,0,2.3275686166812637,1.9748012224833171
1m,,,close_beyond,9,1.5,-2.095766767959118,0.3159330704465523,234575,751.7793633907389,-131.296183885981,0,12,0,2.3437568452605584,2.0166397094726562
1m,,,close_beyond,9,2.0,-1.61405094518996,0.4325836071097633,118710,380.4485909756565,-51.17195065503724,0,12,0,3.0041737371400146,2.0167032877604165
1m,,,close_beyond,9,2.5,-1.7513960526273455,0.45904317386231036,17140,54.93125136317709,-8.017198066945737,0,12,0,4.526652906471895,2.108544111251831
1m,,,close_beyond,14,1.0,-2.2243922299505483,0.16538078252041985,1073710,3441.087158760611,-637.8606282108093,0,12,0,3.181205680348853,1.975250244140625
1m,,,close_beyond,14,1.5,-2.2052033704159,0.2067701061789761,302979,971.0044111297568,-178.43851667600384,0,12,0,3.6454808133870253,1.9749005635579426
1m,,,close_beyond,14,2.0,-1.8931985471216475,0.4322218213678297,97015,310.9192153441438,-49.05265056347798,0,12,0,3.6263927459063483,2.025167147318522
1m,,,close_beyond,14,2.5,-1.6280861712349564,0.4964514031856106,36916,118.31050614486846,-16.05164158052239,0,12,0,4.911616885452341,2.058541774749756
1m,,,close_beyond,14,3.0,-2.209397006712976,0.49503045848028215,6238,19.99189883334298,-3.6808367867413847,2,12,0,8.340465537597197,2.3667653401692705
1m,,,close_beyond,20,1.0,-2.2325016417150407,0.16134898345386628,1095966,3512.414459247126,-653.4559205544047,0,12,0,3.8915230944502888,1.9834518432617188
1m,,,close_beyond,20,1.5,-2.2116771815510528,0.15564676825739066,452666,1450.7298617015122,-267.37884430999577,0,12,0,4.944507604119508,1.9667307535807292
1m,,,close_beyond,20,2.0,-2.1718545998818453,0.2996621758304001,98868,316.85781562278834,-57.3474253640722,0,12,0,4.677273794789016,1.9998550415039062
1m,,,close_beyond,20,2.5,-1.8551773848062978,0.48718584656084657,36288,116.29785586155019,-17.979429341317537,0,12,0,5.4110896598785985,2.0583470662434897
1m,,,close_beyond,20,3.0,-1.807353648252273,0.5222121486854034,11030,35.349574243631466,-5.32409849778266,1,12,0,8.259651563524706,2.1666785081227617
1m,,,close_beyond,50,1.0,-2.2699503847733062,0.12823101308701443,819209,2625.4478120173244,-496.63635592424674,0,12,0,6.430061280781363,1.9999186197916667
1m,,,close_beyond,50,1.5,-2.241844963514403,0.10755047275810145,563819,1806.9593472774295,-337.57689266409824,0,12,0,8.178004694777696,1.991589864095052
1m,,,close_beyond,50,2.0,-2.2598878863820024,0.10507554209301466,216568,694.0695008880126,-130.70993811366853,0,12,0,9.736548771791531,1.9834518432617188
1m,,,close_beyond,50,2.5,-2.291721115897928,0.17288317653159493,53996,173.04946607970305,-33.04842629247647,0,12,0,9.941674169727799,2.0000457763671875
1m,,,close_beyond,50,3.0,-2.2134060508209314,0.33851809954751133,14144,45.32949937460774,-8.361049016370034,0,12,0,11.11909492394265,2.1165847778320312
1m,,,two_outside,5,1.0,-6.083266044202867,0.021897810218978103,137,0.4390654280487317,-0.2225793174693539,0,12,0,0.6924416331588468,2.9498418172200522
1m,,,two_outside,9,1.0,-2.22819666018489,0.18695713225411728,99702,319.5306664767493,-59.331430322512055,0,12,0,1.739814301094711,1.9167582194010417
1m,,,two_outside,9,1.5,-5.71102025366604,0.14563106796116504,103,0.33010028532130925,-0.1571007846009113,1,12,0,2.0138504838669746,3.0918121337890625
1m,,,two_outside,14,1.0,-2.22436188008394,0.2510020600780094,241253,773.1813993652603,-143.31960259483685,0,12,0,2.320119284365063,1.9498825073242188
1m,,,two_outside,14,1.5,-2.265903749117885,0.2509615723914041,28339,90.82244646330662,-17.149576828772073,0,12,0,3.605346826657252,1.9165674845377605
1m,,,two_outside,20,1.0,-2.2801879671313903,0.2898617240796904,272354,872.8556612466006,-165.85624798475095,0,12,0,2.730973268498804,1.9667307535807292
1m,,,two_outside,20,1.5,-2.1979113775817605,0.26617683180793916,93637,300.0932079284605,-54.964856336747694,0,12,0,4.399839351083568,1.9333759943644206
1m,,,two_outside,20,2.0,-2.7753874990477216,0.24204143506821627,3958,12.684824556327591,-2.9337752917704303,0,12,0,5.5590565522989355,2.0000775655110674
1m,,,two_outside,50,1.0,-2.4878342800439275,0.3644234051985508,196247,628.9435989655434,-130.39228714338995,0,12,0,4.154833109917888,1.9999345143636067
1m,,,two_outside,50,1.5,-2.3626728742259213,0.285809567940239,142434,456.48062174228505,-89.87619855002333,0,12,0,6.52795095002574,1.9750595092773438
1m,,,two_outside,50,2.0,-2.3285288169239426,0.22010479471719782,55728,178.6002786445235,-34.65632462786824,0,12,0,9.054536757713283,1.9748687744140625
1m,,,two_outside,50,2.5,-2.4441768198700045,0.20522828356176817,11017,35.30791110082392,-7.191564822555386,0,12,0,11.430523513996604,1.9832611083984375
1m,,,two_outside,50,3.0,-3.128044746771917,0.23367427222659323,1271,4.073373423722175,-1.0618078616428739,2,12,0,17.622058268195715,2.4082819620768228
5m,,,reenter,5,1.0,-2.3193536957861163,0.2648963730569948,3088,9.896637390701985,-1.9128168756649762,0,12,0,2.026075129948346,1.9349682331085205
5m,,,reenter,9,1.0,-2.1975777320767267,0.33630921840259964,58470,187.38872675982674,-34.31677443080046,0,12,0,3.8884723147731393,1.9449869791666667
5m,,,reenter,9,1.5,-2.318314340497975,0.36070242050308493,2107,6.752660292166153,-1.30456576598667,0,12,0,5.765448904258563,1.9949078559875488
5m,,,reenter,14,1.0,-2.3310890736466057,0.36264962715855575,81536,261.31224944568555,-50.76184412440449,0,12,0,4.980140186884308,1.9617279370625813
5m,,,reenter,14,1.5,-2.2946572637248392,0.30619926533944036,22051,70.67058002019736,-13.513729981249448,0,12,0,7.648647836913103,1.9566599527994792
5m,,,reenter,14,2.0,-1.682611992855003,0.37012987012987014,616,1.9741996867462508,-0.2768176724341526,2,12,1,13.155239034364774,2.3191944758097334
5m,,,reenter,20,1.0,-2.375682945734285,0.38403674184758274,78167,250.51504369138667,-49.59535974562555,0,12,0,5.887131594216211,1.978441874186198
5m,,,reenter,20,1.5,-2.358493983196312,0.2921637672780785,38054,121.95810857052244,-23.96978877213165,0,12,0,9.290437199592771,1.9567012786865234
5m,,,reenter,20,2.0,-2.5180751881474106,0.27450980392156865,5355,17.16207682228275,-3.6012833186058284,0,12,0,13.037219771698005,2.0233917236328125
5m,,,reenter,20,2.5,-2.278795516724962,0.3696682464454976,211,0.6762274901030177,-0.12841534772774418,7,12,0,24.436606308978767,4.061673482259114
5m,,,reenter,50,1.0,-2.435622479557934,0.4103246753246753,46200,148.06497650596881,-30.052532101096247,0,12,0,9.283565270835226,1.993249257405599
5m,,,reenter,50,1.5,-2.3454829806652366,0.2909345153290064,37902,121.47096838807856,-23.742340749930275,0,12,0,14.439006758444783,1.9733921686808267
5m,,,reenter,50,2.0,-2.051785725205783,0.2296462063086104,18768,60.14899305333382,-10.284403777694346,0,12,0,19.823555832508077,1.9716107845306396
5m,,,reenter,50,2.5,-1.9234372714821595,0.20709849157054125,5635,18.059440316258318,-2.894683383866567,0,12,0,25.712401386999773,2.026545206705729
5m,,,reenter,50,3.0,-0.17880855912406252,0.2512479201331115,1202,3.852253284852262,-0.05740132160378081,7,12,1,36.65713324325807,2.204098304112752
5m,,,close_beyond,5,1.0,-1.7015560793955573,0.41855371900826444,121000,387.7892241822992,-54.9870926609565,0,12,0,2.842592349728079,2.013593912124634
5m,,,close_beyond,5,1.5,-0.978066866159843,0.5186813489711821,72559,232.54213485490456,-18.953479757304674,0,12,0,3.7862576549684945,1.999956766764323
5m,,,close_beyond,9,1.0,-2.131024799319599,0.25707369837354405,151618,485.91592224852764,-86.29157339132222,0,12,0,5.1284980026764515,1.970072587331136
5m,,,close_beyond,9,1.5,-1.5952176015186583,0.5013884472708002,47175,151.1897243867766,-20.098375792545063,0,12,0,5.126669207050183,2.011693318684896
5m,,,close_beyond,9,2.0,-0.6424683926311457,0.5801422545695145,24182,77.5001571832757,-4.149283451183357,2,12,0,6.666427353831272,2.0182482401529946
5m,,,close_beyond,9,2.5,0.11172070449786635,0.5735619469026548,3616,11.5888085507702,0.10789248796524535,6,12,0,10.766911518145239,2.2574349244435625
5m,,,close_beyond,14,1.0,-2.2027681713878278,0.20184939463087864,217801,698.02380839776,-128.1320523341251,0,12,0,7.061683683525777,1.976629098256429
5m,,,close_beyond,14,1.5,-2.125234389832121,0.25798388365466973,57209,183.34738616731536,-32.471347530717395,0,12,0,7.674843404386067,1.993238925933838
5m,,,close_beyond,14,2.0,-1.3369113518226552,0.5402350813743219,19908,63.80254442166292,-7.108195492707531,0,12,0,8.046898254386292,2.034893035888672
5m,,,close_beyond,14,2.5,0.270526784115591,0.6011531712208573,7978,25.56844983906102,0.5764125424818315,7,12,1,11.309893439741447,2.099984486897786
5m,,,close_beyond,14,3.0,1.9780633412185447,0.5965721819380356,1517,4.861787215574776,0.8014102553277872,9,12,3,20.153367956245447,2.3883692423502603
5m,,,close_beyond,20,1.0,-2.237191491600679,0.17790477360046314,228004,730.7230931443054,-136.23062389154754,0,12,0,8.60446772421426,1.9866228103637695
5m,,,close_beyond,20,1.5,-2.2028001864073246,0.16552062320988756,89729,287.5697462533349,-52.788224220996106,0,12,0,10.84935165698937,1.9818544387817383
5m,,,close_beyond,20,2.0,-1.8498971462043274,0.3637554145260401,19854,63.62948146211049,-9.808999680934946,0,12,0,10.121794649580806,2.0416871706644697
5m,,,close_beyond,20,2.5,-1.162026360283526,0.5581246806336229,7828,25.08771939585982,-2.429382604782117,1,12,0,12.605276902557705,2.0999781290690107
5m,,,close_beyond,20,3.0,0.788054206989638,0.6061606160616062,2727,8.739679457397768,0.5739450970119357,9,12,3,18.874738957120574,2.216796875
5m,,,close_beyond,50,1.0,-2.238721481909681,0.1293116529899964,171338,549.1159511813784,-102.44313966408497,0,12,0,14.447448105906258,1.9916407267252605
5m,,,close_beyond,50,1.5,-2.2033162988882338,0.10681765617906305,116741,374.1396844650066,-68.69567207022082,0,12,0,18.485968882299186,1.9851525624593098
5m,,,close_beyond,50,2.0,-2.0937207330614385,0.10753233578493533,47316,151.64161100338572,-26.457932079385518,0,12,0,22.08948693233328,1.9900401433308919
