pair,ws_thr,tp_pips,hold_min,trades,is_n,oos_n,is_pd,oos_pd,is_net,oos_net,oos_dd,oos_wr,tp_rate,n_long_pct
AUD_JPY,1.0,2.0,5,87087,56440,30647,-922.21,-1089.58,-144226.1,-85201.0,-229427.2,16.3,45.6,50.5
AUD_JPY,1.0,2.0,10,54854,35463,19391,-572.23,-688.56,-89493.3,-53843.2,-143336.5,20.8,59.4,50.4
AUD_JPY,1.0,2.0,30,27600,17943,9657,-289.82,-346.84,-45325.8,-27121.4,-72447.2,26.5,75.6,50.0
AUD_JPY,1.0,3.0,1,267665,175164,92501,-2855.97,-3278.85,-446653.1,-256394.3,-703047.4,8.5,5.7,50.6
AUD_JPY,1.0,3.0,2,155377,101772,53605,-1671.26,-1911.44,-261372.1,-149467.9,-410840.0,17.0,13.1,50.6
AUD_JPY,1.0,3.0,5,75162,49034,26128,-806.54,-936.89,-126136.6,-73261.5,-199400.6,32.5,29.6,51.0
AUD_JPY,1.0,3.0,10,44575,28937,15638,-478.22,-555.03,-74790.2,-43401.2,-118198.2,46.5,44.4,50.5
AUD_JPY,1.0,3.0,30,21196,13649,7547,-220.17,-263.58,-34432.3,-20610.8,-55048.4,65.2,65.6,50.9
AUD_JPY,1.0,5.0,1,263690,173033,90657,-2820.78,-3209.26,-441149.8,-250952.4,-692102.3,6.8,1.4,50.7
AUD_JPY,1.0,5.0,2,149145,98218,50927,-1605.76,-1818.11,-251129.6,-142169.3,-393298.9,12.6,3.9,50.5
AUD_JPY,1.0,5.0,5,67296,44316,22980,-729.11,-832.7,-114027.9,-65114.0,-179141.9,23.2,12.6,50.7
AUD_JPY,1.0,5.0,10,37283,24411,12872,-409.37,-469.71,-64022.8,-36729.9,-100761.3,33.4,24.1,50.6
AUD_JPY,1.0,5.0,30,15807,10216,5591,-181.21,-203.41,-28340.6,-15905.6,-44246.2,52.4,47.1,49.9
AUD_JPY,1.5,1.0,1,267403,170561,96842,-2800.02,-3434.46,-437902.8,-268561.9,-706464.7,1.5,37.6,50.5
AUD_JPY,1.5,1.0,2,185740,118767,66973,-1947.56,-2358.94,-304583.9,-184460.4,-489044.4,1.9,51.5,50.4
AUD_JPY,1.5,1.0,5,112738,72277,40461,-1178.98,-1425.65,-184383.9,-111480.6,-295864.4,2.3,67.2,50.4
AUD_JPY,1.5,1.0,10,77740,49770,27970,-805.85,-975.83,-126028.5,-76306.0,-202334.5,2.7,76.5,50.4
AUD_JPY,1.5,1.0,30,43387,27880,15507,-452.05,-537.4,-70697.0,-42022.6,-112719.6,3.1,86.5,50.3
AUD_JPY,1.5,2.0,1,236956,152222,84734,-2512.67,-3031.68,-392963.1,-237066.2,-630029.4,6.5,15.0,50.7
AUD_JPY,1.5,2.0,2,151851,97922,53929,-1617.4,-1918.26,-252949.0,-150001.2,-402950.2,10.8,27.0,50.6
AUD_JPY,1.5,2.0,5,82635,53215,29420,-878.47,-1046.41,-137386.9,-81825.3,-219212.4,16.8,45.8,50.3
AUD_JPY,1.5,2.0,10,53100,34227,18873,-559.0,-676.52,-87423.1,-52901.4,-140324.6,20.7,59.5,50.6
AUD_JPY,1.5,2.0,30,27522,17737,9785,-287.52,-337.04,-44965.8,-26355.0,-71321.0,26.2,75.9,49.8
AUD_JPY,1.5,3.0,1,228970,147639,81331,-2434.61,-2898.29,-380755.3,-226635.6,-607390.9,9.2,6.3,50.6
AUD_JPY,1.5,3.0,2,140922,91417,49505,-1516.11,-1763.23,-237108.2,-137878.0,-374986.2,17.6,13.8,50.5
AUD_JPY,1.5,3.0,5,71523,46439,25084,-772.94,-904.12,-120882.3,-70699.2,-191581.5,33.0,29.9,50.3
AUD_JPY,1.5,3.0,10,43546,28168,15378,-461.26,-543.45,-72138.3,-42496.2,-114634.5,46.8,44.8,50.6
AUD_JPY,1.5,3.0,30,20870,13409,7461,-222.98,-265.8,-34872.1,-20784.6,-55656.8,64.9,65.2,50.5
AUD_JPY,1.5,5.0,1,225366,145720,79646,-2396.41,-2843.71,-374780.4,-222368.1,-597148.5,7.2,1.6,50.7
AUD_JPY,1.5,5.0,2,135064,88117,46947,-1454.63,-1679.53,-227493.5,-131333.1,-358826.6,13.2,4.2,50.5
AUD_JPY,1.5,5.0,5,64212,42076,22136,-692.5,-804.86,-108301.6,-62936.9,-171238.5,23.4,12.9,50.5
AUD_JPY,1.5,5.0,10,36299,23710,12589,-397.32,-462.05,-62138.5,-36130.6,-98269.1,33.4,24.2,50.6
AUD_JPY,1.5,5.0,30,15809,10199,5610,-177.7,-194.73,-27790.2,-15227.6,-43017.8,52.5,47.3,50.5
AUD_JPY,2.0,1.0,1,212909,132890,80019,-2214.41,-2872.59,-346317.0,-224626.1,-570943.1,1.7,39.6,50.3
AUD_JPY,2.0,1.0,2,156624,98569,58055,-1638.25,-2072.23,-256210.6,-162040.6,-418251.3,2.0,52.9,50.3
AUD_JPY,2.0,1.0,5,100971,63992,36979,-1061.45,-1313.54,-166002.9,-102713.8,-268716.7,2.4,67.8,50.3
AUD_JPY,2.0,1.0,10,71670,45655,26015,-745.29,-924.17,-116557.8,-72267.1,-188824.9,2.7,76.6,50.4
AUD_JPY,2.0,1.0,30,41349,26281,15068,-431.53,-526.24,-67487.8,-41150.2,-108638.0,3.3,86.4,50.5
AUD_JPY,2.0,2.0,1,190144,119593,70551,-1998.57,-2544.59,-312561.2,-198978.0,-511539.2,7.2,16.7,50.5
AUD_JPY,2.0,2.0,2,129994,82555,47439,-1384.75,-1708.1,-216564.7,-133567.6,-350132.3,11.4,28.6,50.5
AUD_JPY,2.0,2.0,5,75460,48164,27296,-808.5,-976.15,-126442.7,-76331.7,-202774.6,17.4,46.7,50.2
AUD_JPY,2.0,2.0,10,50071,32008,18063,-532.29,-644.59,-83246.8,-50404.3,-133651.2,21.6,59.7,50.4
AUD_JPY,2.0,2.0,30,26470,16836,9634,-281.44,-333.04,-44015.1,-26042.7,-70058.0,27.3,75.6,50.6
AUD_JPY,2.0,3.0,1,183468,115799,67669,-1937.15,-2436.76,-302956.4,-190545.7,-493502.1,10.1,7.3,50.5
AUD_JPY,2.0,3.0,2,120615,77012,43603,-1292.74,-1575.33,-202175.4,-123184.9,-325360.4,18.6,15.1,50.6
AUD_JPY,2.0,3.0,5,65637,42242,23395,-713.76,-851.22,-111627.1,-66562.6,-178189.7,33.5,30.8,50.3
AUD_JPY,2.0,3.0,10,41259,26537,14722,-449.51,-527.75,-70300.1,-41268.4,-111568.4,47.3,45.4,50.7
AUD_JPY,2.0,3.0,30,20514,13144,7370,-219.17,-257.93,-34276.4,-20169.0,-54445.4,65.4,65.7,50.4
AUD_JPY,2.0,5.0,1,180109,114013,66096,-1901.75,-2388.31,-297420.1,-186756.9,-484177.1,8.0,1.9,50.6
AUD_JPY,2.0,5.0,2,115352,74072,41280,-1244.77,-1486.74,-194672.4,-116257.3,-310929.6,13.9,4.7,50.4
AUD_JPY,2.0,5.0,5,58815,38121,20694,-642.44,-753.1,-100472.9,-58889.8,-159362.8,24.2,13.6,50.4
AUD_JPY,2.0,5.0,10,34648,22503,12145,-380.48,-439.86,-59503.5,-34395.2,-93898.6,34.5,25.3,50.6
AUD_JPY,2.0,5.0,30,15489,10004,5485,-168.77,-198.57,-26394.2,-15527.4,-41921.6,53.0,48.0,49.6
AUD_JPY,3.0,1.0,1,118189,70335,47854,-1233.24,-1794.22,-192869.6,-140301.5,-333171.1,2.4,44.2,49.6
AUD_JPY,3.0,1.0,2,95861,57721,38140,-1001.43,-1409.72,-156615.7,-110234.8,-266850.5,2.8,56.7,49.8
AUD_JPY,3.0,1.0,5,69766,42476,27290,-736.34,-988.11,-115157.9,-77266.8,-192424.7,3.2,70.1,49.6
AUD_JPY,3.0,1.0,10,53587,32893,20694,-562.1,-740.42,-87907.8,-57898.3,-145806.2,3.3,77.9,49.8
AUD_JPY,3.0,1.0,30,34541,21353,13188,-364.93,-454.65,-57071.7,-35552.3,-92623.9,4.1,87.1,49.7
AUD_JPY,3.0,2.0,1,107359,64406,42953,-1135.35,-1623.52,-177561.1,-126953.4,-304514.4,9.1,21.2,49.8
AUD_JPY,3.0,2.0,2,82023,49907,32116,-874.73,-1209.35,-136800.8,-94566.8,-231367.6,13.3,33.1,49.8
AUD_JPY,3.0,2.0,5,54931,33839,21092,-587.51,-772.15,-91882.5,-60379.3,-152261.8,19.1,50.5,49.5
AUD_JPY,3.0,2.0,10,39470,24397,15073,-429.46,-547.26,-67165.0,-42793.4,-109958.4,23.0,61.8,49.8
AUD_JPY,3.0,2.0,30,23487,14577,8910,-250.93,-309.42,-39243.9,-24195.6,-63439.5,28.2,77.1,49.7
AUD_JPY,3.0,3.0,1,103286,62221,41065,-1097.08,-1553.33,-171575.8,-121465.0,-293040.8,12.7,10.2,49.8
AUD_JPY,3.0,3.0,2,76340,46700,29640,-821.97,-1113.9,-128549.6,-87103.0,-215652.6,21.8,19.0,49.9
AUD_JPY,3.0,3.0,5,48301,30015,18286,-525.31,-677.41,-82154.5,-52971.2,-135125.7,37.0,35.0,49.7
AUD_JPY,3.0,3.0,10,33367,20863,12504,-369.81,-452.86,-57835.9,-35412.3,-93248.2,49.3,48.2,50.2
AUD_JPY,3.0,3.0,30,18431,11656,6775,-195.22,-239.43,-30531.2,-18722.7,-49254.0,66.2,67.3,50.1
AUD_JPY,3.0,5.0,1,100950,60997,39953,-1073.22,-1510.64,-167843.8,-118126.2,-285970.0,10.1,3.0,49.9
AUD_JPY,3.0,5.0,2,72596,44677,27919,-783.28,-1039.97,-122499.4,-81322.2,-203821.6,16.4,6.8,50.1
AUD_JPY,3.0,5.0,5,43196,27061,16135,-477.34,-596.08,-74652.5,-46611.6,-121264.0,26.4,16.4,49.7
AUD_JPY,3.0,5.0,10,28169,17784,10385,-310.27,-384.4,-48523.7,-30058.7,-78588.0,36.5,28.1,49.9
AUD_JPY,3.0,5.0,30,14008,8895,5113,-157.57,-181.55,-24642.8,-14196.4,-38839.2,54.0,49.6,50.0
CAD_JPY,0.3,1.0,1,275616,183977,91639,-3821.38,-4197.11,-450838.6,-247583.1,-698421.7,1.0,36.7,50.4
CAD_JPY,0.3,1.0,2,172916,115736,57180,-2385.91,-2597.58,-281484.9,-153228.5,-434713.4,1.3,51.8,50.2
CAD_JPY,0.3,1.0,5,97634,65534,32100,-1339.81,-1437.13,-158067.5,-84775.0,-242842.4,1.9,68.5,50.2
CAD_JPY,0.3,1.0,10,65079,43752,21327,-880.5,-960.71,-103879.1,-56671.5,-160550.7,2.2,77.7,50.4
CAD_JPY,0.3,1.0,30,35563,23983,11580,-474.65,-518.89,-55997.8,-30608.9,-86606.7,2.6,87.1,49.9
CAD_JPY,0.3,2.0,1,238802,158992,79810,-3330.84,-3700.73,-392966.2,-218302.4,-611268.7,6.3,13.0,50.5
CAD_JPY,0.3,2.0,2,136205,90897,45308,-1891.29,-2105.91,-223130.4,-124225.4,-347355.8,12.6,26.0,50.4
CAD_JPY,0.3,2.0,5,68414,45805,22609,-943.15,-1037.64,-111271.4,-61209.6,-172481.0,22.1,46.4,49.8
CAD_JPY,0.3,2.0,10,42608,28585,14023,-585.91,-643.37,-69124.0,-37951.9,-107075.9,28.4,60.3,49.7
CAD_JPY,0.3,2.0,30,21625,14721,6904,-291.39,-328.13,-34377.6,-19355.8,-53733.5,36.6,76.6,50.5
CAD_JPY,0.3,3.0,1,230955,153544,77411,-3221.11,-3586.91,-380020.1,-211588.3,-591608.4,6.3,4.6,50.7
CAD_JPY,0.3,3.0,2,125822,83699,42123,-1755.16,-1959.65,-207070.5,-115597.6,-322668.1,13.6,12.2,50.3
CAD_JPY,0.3,3.0,5,58318,38893,19425,-813.47,-900.62,-95971.8,-53126.6,-149098.4,28.3,29.8,50.1
CAD_JPY,0.3,3.0,10,34520,23103,11417,-475.49,-522.89,-56096.9,-30844.6,-86945.5,42.4,45.8,50.4
CAD_JPY,0.3,3.0,30,16376,11043,5333,-219.62,-246.35,-25910.4,-14531.9,-40446.3,60.6,66.8,50.2
CAD_JPY,0.3,5.0,1,228288,151753,76535,-3181.06,-3547.7,-375294.6,-209275.2,-584569.9,5.5,0.9,50.6
CAD_JPY,0.3,5.0,2,121186,80561,40625,-1690.37,-1890.07,-199426.2,-111493.6,-310919.9,11.0,3.0,50.2
CAD_JPY,0.3,5.0,5,51988,34588,17400,-740.92,-824.39,-87411.9,-48629.9,-136043.7,20.9,11.5,50.2
CAD_JPY,0.3,5.0,10,28442,18945,9497,-394.04,-438.55,-46488.0,-25869.4,-72359.0,31.5,24.5,50.0
CAD_JPY,0.3,5.0,30,12147,8150,3997,-159.51,-185.74,-18818.9,-10956.5,-29777.0,49.8,49.5,50.6
CAD_JPY,0.5,1.0,1,268760,179471,89289,-3729.22,-4085.62,-439965.9,-241006.4,-680972.3,1.1,36.6,50.3
CAD_JPY,0.5,1.0,2,170225,114010,56215,-2353.2,-2562.52,-277625.9,-151160.3,-428786.2,1.4,51.7,50.3
CAD_JPY,0.5,1.0,5,96159,64642,31517,-1336.46,-1426.46,-157672.3,-84145.3,-241817.6,1.9,67.9,50.3
CAD_JPY,0.5,1.0,10,64281,43359,20922,-882.86,-951.85,-104157.5,-56148.6,-160306.0,2.2,77.2,50.3
CAD_JPY,0.5,1.0,30,34682,23395,11287,-473.42,-525.82,-55852.9,-31017.6,-86870.5,2.4,86.9,50.1
CAD_JPY,0.5,2.0,1,233480,155532,77948,-3252.26,-3608.17,-383694.5,-212842.6,-596537.1,6.3,13.1,50.6
CAD_JPY,0.5,2.0,2,134582,89805,44777,-1874.41,-2074.84,-221139.1,-122392.7,-343531.8,12.4,26.0,50.5
CAD_JPY,0.5,2.0,5,67889,45456,22433,-943.7,-1031.04,-111335.3,-60819.8,-172155.1,22.1,46.4,50.3
CAD_JPY,0.5,2.0,10,42533,28590,13943,-583.98,-630.78,-68896.4,-37209.2,-106105.6,28.8,60.5,50.5
CAD_JPY,0.5,2.0,30,21485,14554,6931,-288.44,-331.3,-34029.6,-19543.1,-53572.7,35.8,76.3,50.0
CAD_JPY,0.5,3.0,1,225992,150318,75674,-3142.58,-3502.66,-370754.7,-206618.3,-577373.0,6.3,4.6,50.7
CAD_JPY,0.5,3.0,2,124295,82738,41557,-1741.7,-1935.6,-205482.5,-114179.3,-319661.8,13.4,12.1,50.5
CAD_JPY,0.5,3.0,5,58054,38744,19310,-813.14,-896.58,-95932.8,-52888.6,-148821.4,28.4,29.7,50.5
CAD_JPY,0.5,3.0,10,34465,23127,11338,-470.32,-524.21,-55487.2,-30922.8,-86413.9,41.9,45.9,50.0
CAD_JPY,0.5,3.0,30,16254,10996,5258,-217.37,-250.62,-25645.0,-14783.7,-40432.7,60.0,66.4,50.7
CAD_JPY,0.5,5.0,1,223377,148564,74813,-3107.74,-3468.99,-366644.3,-204632.0,-571276.3,5.5,0.9,50.8
CAD_JPY,0.5,5.0,2,119699,79586,40113,-1683.36,-1868.8,-198599.3,-110238.8,-308838.1,11.0,3.0,50.6
CAD_JPY,0.5,5.0,5,51723,34427,17296,-727.18,-825.97,-85791.3,-48723.0,-134515.8,20.5,11.4,50.8
CAD_JPY,0.5,5.0,10,28305,18886,9419,-395.35,-447.36,-46643.1,-26389.4,-73034.1,30.3,24.2,50.4
CAD_JPY,0.5,5.0,30,12100,8106,3994,-161.8,-186.14,-19088.4,-10980.1,-30077.8,49.3,49.5,50.9
CAD_JPY,1.0,1.0,1,242472,162511,79961,-3375.97,-3668.04,-398289.6,-216373.8,-614663.5,1.1,37.1,50.6
CAD_JPY,1.0,1.0,2,159322,106897,52425,-2213.72,-2396.17,-261169.9,-141347.9,-402517.8,1.4,51.7,50.6
CAD_JPY,1.0,1.0,5,92832,62513,30319,-1285.65,-1387.21,-151678.2,-81829.9,-233508.1,1.8,68.0,50.7
CAD_JPY,1.0,1.0,10,62224,42003,20221,-862.09,-927.16,-101707.1,-54692.3,-156399.4,2.1,76.8,50.3
CAD_JPY,1.0,1.0,30,34394,23262,11132,-464.46,-505.92,-54796.6,-29843.6,-84640.2,2.5,87.0,50.8
CAD_JPY,1.0,2.0,1,212143,141808,70335,-2969.34,-3259.93,-350316.2,-192300.1,-542616.3,6.5,13.5,50.7
CAD_JPY,1.0,2.0,2,127228,85104,42124,-1784.55,-1952.21,-210537.5,-115158.6,-325696.1,12.7,26.3,50.9
CAD_JPY,1.0,2.0,5,66096,44317,21779,-923.56,-1012.55,-108960.2,-59729.1,-168689.3,22.0,46.3,50.7
CAD_JPY,1.0,2.0,10,41718,28100,13618,-577.9,-630.8,-68179.1,-37210.3,-105389.3,28.9,60.3,50.6
CAD_JPY,1.0,2.0,30,21196,14255,6941,-292.94,-314.89,-34560.1,-18574.8,-53134.9,37.6,76.2,50.7
CAD_JPY,1.0,3.0,1,205305,137053,68252,-2879.43,-3166.57,-339709.0,-186792.7,-526501.7,6.5,4.8,50.7
CAD_JPY,1.0,3.0,2,117786,78587,39199,-1657.5,-1828.06,-195548.0,-107835.2,-303383.2,13.6,12.4,50.8
CAD_JPY,1.0,3.0,5,56594,37772,18822,-793.21,-872.95,-93581.6,-51494.5,-145076.1,28.4,29.9,50.7
CAD_JPY,1.0,3.0,10,33571,22474,11097,-480.27,-520.64,-56661.1,-30712.0,-87374.0,41.7,44.9,50.3
CAD_JPY,1.0,3.0,30,16060,10824,5236,-228.38,-249.14,-26944.2,-14696.4,-41641.4,61.2,66.1,50.7
CAD_JPY,1.0,5.0,1,202818,135385,67433,-2844.31,-3124.46,-335566.4,-184309.1,-519875.5,5.9,1.0,50.7
CAD_JPY,1.0,5.0,2,113417,75627,37790,-1597.76,-1772.27,-188500.7,-104544.6,-293045.3,11.2,3.1,50.8
CAD_JPY,1.0,5.0,5,50591,33741,16850,-719.69,-809.26,-84907.9,-47737.7,-132646.4,20.2,11.6,50.7
CAD_JPY,1.0,5.0,10,27973,18670,9303,-398.02,-434.34,-46957.6,-25621.1,-72585.9,30.7,24.2,50.5
CAD_JPY,1.0,5.0,30,11967,8041,3926,-163.42,-190.97,-19279.9,-11264.9,-30551.1,48.8,48.8,50.6
CAD_JPY,1.5,1.0,1,207010,139711,67299,-2927.71,-3114.58,-345405.6,-183725.7,-529131.3,1.2,37.6,50.4
CAD_JPY,1.5,1.0,2,143144,96512,46632,-2007.76,-2148.51,-236871.5,-126738.5,-363610.0,1.4,52.0,50.2
CAD_JPY,1.5,1.0,5,86743,58502,28241,-1210.75,-1291.54,-142842.0,-76186.5,-219028.5,2.0,68.0,50.4
CAD_JPY,1.5,1.0,10,59931,40545,19386,-824.93,-873.63,-97323.4,-51534.7,-148858.1,2.3,77.3,50.0
CAD_JPY,1.5,1.0,30,33268,22334,10934,-463.64,-494.75,-54699.7,-29185.0,-83884.8,2.7,86.6,50.2
CAD_JPY,1.5,2.0,1,183143,123351,59792,-2605.42,-2780.17,-307381.9,-163999.5,-471381.3,7.0,14.1,50.6
CAD_JPY,1.5,2.0,2,116144,78106,38038,-1642.67,-1784.44,-193798.9,-105262.5,-299061.3,13.0,26.6,50.5
CAD_JPY,1.5,2.0,5,62915,42399,20516,-886.74,-969.22,-104615.5,-57173.2,-161788.7,22.1,46.4,50.4
CAD_JPY,1.5,2.0,10,40535,27362,13173,-553.31,-606.42,-65278.2,-35772.1,-101050.3,29.4,60.5,50.4
CAD_JPY,1.5,2.0,30,20832,14011,6821,-290.92,-313.29,-34322.2,-18480.9,-52803.1,37.5,76.1,49.9
CAD_JPY,1.5,3.0,1,177419,119423,57996,-2520.22,-2695.95,-297330.9,-159031.1,-456362.1,7.2,5.2,50.6
CAD_JPY,1.5,3.0,2,107889,72426,35463,-1536.54,-1682.73,-181278.0,-99262.4,-280540.5,13.8,12.8,50.4
CAD_JPY,1.5,3.0,5,54164,36332,17832,-769.3,-850.61,-90760.8,-50176.5,-140937.3,28.4,29.9,50.3
CAD_JPY,1.5,3.0,10,32874,22138,10736,-452.97,-512.07,-53440.1,-30206.5,-83649.8,41.6,45.3,50.2
CAD_JPY,1.5,3.0,30,15933,10743,5190,-219.11,-252.29,-25849.7,-14882.1,-40734.9,61.3,66.2,50.3
CAD_JPY,1.5,5.0,1,175188,117920,57268,-2490.64,-2668.21,-293840.5,-157394.8,-451235.3,6.3,1.1,50.7
CAD_JPY,1.5,5.0,2,103859,69666,34193,-1475.73,-1613.67,-174103.8,-95189.0,-269292.8,11.3,3.4,50.5
CAD_JPY,1.5,5.0,5,48544,32457,16087,-696.8,-761.64,-82207.6,-44928.3,-127136.1,20.6,11.9,50.2
CAD_JPY,1.5,5.0,10,27374,18279,9095,-389.91,-435.6,-46000.9,-25695.4,-71704.4,30.6,24.3,50.6
CAD_JPY,1.5,5.0,30,11848,7953,3895,-164.9,-187.33,-19455.1,-11050.5,-30517.8,48.6,48.5,49.8
CAD_JPY,2.0,1.0,1,163651,111386,52265,-2360.59,-2444.07,-278497.8,-144173.5,-422671.3,1.4,38.9,50.3
CAD_JPY,2.0,1.0,2,120574,82001,38573,-1718.26,-1792.66,-202716.6,-105747.4,-308464.0,1.8,52.9,50.2
CAD_JPY,2.0,1.0,5,78409,53446,24963,-1095.65,-1137.09,-129262.6,-67075.9,-196338.5,2.2,68.8,50.2
CAD_JPY,2.0,1.0,10,55416,37700,17716,-774.65,-810.07,-91391.9,-47785.3,-139177.2,2.5,77.3,49.9
CAD_JPY,2.0,1.0,30,31939,21609,10330,-440.64,-475.74,-51986.4,-28063.5,-80049.8,2.7,86.7,49.4
CAD_JPY,2.0,2.0,1,146500,99593,46907,-2124.06,-2218.17,-250592.1,-130847.9,-381440.0,7.6,15.3,50.4
CAD_JPY,2.0,2.0,2,99579,67603,31976,-1437.62,-1516.74,-169606.9,-89471.1,-259078.0,13.6,27.6,50.6
CAD_JPY,2.0,2.0,5,57558,38944,18614,-831.79,-869.93,-98132.7,-51316.4,-149449.1,22.7,46.7,50.4
CAD_JPY,2.0,2.0,10,38240,25826,12414,-534.33,-566.31,-63038.9,-33406.0,-96444.9,29.5,60.6,49.9
CAD_JPY,2.0,2.0,30,20384,13747,6637,-281.73,-305.41,-33238.3,-18015.9,-51254.2,37.8,76.5,50.2
CAD_JPY,2.0,3.0,1,141878,96389,45489,-2056.69,-2152.99,-242644.3,-127003.0,-369647.3,7.8,6.0,50.5
CAD_JPY,2.0,3.0,2,92797,62907,29890,-1342.14,-1423.86,-158343.1,-83992.3,-242335.5,14.9,13.7,50.5
CAD_JPY,2.0,3.0,5,50065,33771,16294,-728.6,-768.29,-85958.5,-45320.6,-131279.1,29.8,30.6,50.1
CAD_JPY,2.0,3.0,10,31352,21141,10211,-449.85,-486.16,-53072.3,-28678.1,-81751.3,42.4,45.5,50.0
CAD_JPY,2.0,3.0,30,15680,10530,5150,-225.19,-242.31,-26567.4,-14293.5,-40862.8,61.4,66.2,50.6
CAD_JPY,2.0,5.0,1,139861,95036,44825,-2027.85,-2124.56,-239242.0,-125325.9,-364567.9,6.8,1.3,50.6
CAD_JPY,2.0,5.0,2,89148,60407,28741,-1294.53,-1375.53,-152726.5,-81140.9,-233867.4,11.9,3.6,50.5
CAD_JPY,2.0,5.0,5,44884,30273,14611,-655.47,-700.85,-77331.1,-41342.3,-118673.6,21.6,12.3,50.2
CAD_JPY,2.0,5.0,10,26094,17560,8534,-378.22,-405.78,-44621.5,-23936.8,-68561.4,31.4,24.5,50.0
CAD_JPY,2.0,5.0,30,11672,7826,3846,-162.54,-181.68,-19176.2,-10717.1,-29896.4,49.3,48.9,50.9
CAD_JPY,3.0,1.0,1,84454,58199,26255,-1307.32,-1329.68,-154235.2,-78436.7,-232671.9,2.2,42.2,49.4
CAD_JPY,3.0,1.0,2,69514,47947,21567,-1063.39,-1078.95,-125456.9,-63646.0,-189102.9,2.5,55.2,49.4
CAD_JPY,3.0,1.0,5,51307,35337,15970,-771.3,-780.32,-90996.7,-46030.2,-137026.8,2.9,69.4,49.4
CAD_JPY,3.0,1.0,10,39826,27377,12449,-589.24,-597.56,-69516.8,-35249.4,-104766.2,3.2,77.6,49.4
CAD_JPY,3.0,1.0,30,25693,17682,8011,-374.14,-383.44,-44140.6,-22619.0,-66759.6,3.7,86.6,49.2
CAD_JPY,3.0,2.0,1,77489,53384,24105,-1206.31,-1230.41,-142317.6,-72580.5,-214898.1,9.8,18.7,49.4
CAD_JPY,3.0,2.0,2,60273,41514,18759,-933.65,-952.34,-110149.7,-56177.6,-166327.3,15.6,30.9,49.5
CAD_JPY,3.0,2.0,5,40733,27995,12738,-622.32,-628.56,-73420.2,-37078.0,-110498.2,24.4,48.9,49.6
CAD_JPY,3.0,2.0,10,29738,20366,9372,-440.73,-449.97,-51995.8,-26543.5,-78539.4,30.6,61.8,49.4
CAD_JPY,3.0,2.0,30,17653,11980,5673,-255.39,-269.0,-30130.8,-15868.3,-45999.1,38.1,77.0,50.3
CAD_JPY,3.0,3.0,1,75136,51786,23350,-1170.91,-1188.78,-138141.3,-70124.7,-208266.1,10.6,8.3,49.5
CAD_JPY,3.0,3.0,2,56640,38996,17644,-875.17,-885.51,-103251.2,-52235.5,-155486.7,18.5,16.8,49.6
CAD_JPY,3.0,3.0,5,36227,24895,11332,-556.77,-564.46,-65686.9,-33296.8,-98983.7,31.8,33.1,49.4
CAD_JPY,3.0,3.0,10,25216,17240,7976,-372.35,-382.23,-43929.0,-22547.4,-66477.5,44.6,47.5,49.7
CAD_JPY,3.0,3.0,30,13814,9402,4412,-197.62,-219.03,-23315.4,-12920.2,-36236.6,60.9,66.8,50.1
CAD_JPY,3.0,5.0,1,73785,50909,22876,-1152.77,-1172.49,-136001.7,-69163.8,-205165.5,8.9,2.1,49.6
CAD_JPY,3.0,5.0,2,54247,37378,16869,-845.19,-856.79,-99713.7,-50541.5,-150255.2,14.4,4.9,49.5
CAD_JPY,3.0,5.0,5,32693,22428,10265,-504.55,-504.56,-59526.4,-29763.5,-89289.9,24.2,14.6,49.7
CAD_JPY,3.0,5.0,10,21211,14523,6688,-324.4,-337.01,-38271.8,-19879.6,-58154.6,33.1,26.6,50.1
CAD_JPY,3.0,5.0,30,10591,7211,3380,-149.21,-168.33,-17603.7,-9929.8,-27536.7,50.1,50.0,49.7
NZD_JPY,0.3,1.0,1,284149,186792,97357,-4497.76,-4972.55,-552928.1,-305648.3,-858576.4,0.4,35.3,50.3
NZD_JPY,0.3,1.0,2,177461,116401,61060,-2785.09,-3118.43,-342382.5,-191680.6,-534063.1,0.5,50.7,50.4
NZD_JPY,0.3,1.0,5,99499,65047,34452,-1560.89,-1754.15,-191886.7,-107822.5,-299709.2,0.8,67.5,50.1
NZD_JPY,0.3,1.0,10,66296,43157,23139,-1023.09,-1168.19,-125773.0,-71805.2,-197578.2,0.8,76.9,50.0
NZD_JPY,0.3,1.0,30,36568,24035,12533,-563.55,-644.21,-69279.4,-39598.0,-108877.4,1.1,87.0,50.0
NZD_JPY,0.3,2.0,1,247741,163763,83978,-3954.41,-4321.25,-486131.9,-265614.6,-751746.5,1.7,11.7,50.4
NZD_JPY,0.3,2.0,2,140309,92482,47827,-2234.02,-2472.03,-274637.4,-151948.5,-426585.9,3.0,24.3,50.2
NZD_JPY,0.3,2.0,5,69749,45712,24037,-1102.99,-1246.17,-135594.6,-76598.4,-212193.0,5.1,44.7,50.2
NZD_JPY,0.3,2.0,10,43365,28329,15036,-676.01,-756.01,-83104.2,-46469.6,-129573.8,6.3,59.3,50.3
NZD_JPY,0.3,2.0,30,22068,14376,7692,-332.96,-392.3,-40932.7,-24113.8,-65046.5,9.0,76.3,49.6
NZD_JPY,0.3,3.0,1,240492,159315,81177,-3846.26,-4165.78,-472836.7,-256058.5,-728895.2,4.6,3.9,50.4
NZD_JPY,0.3,3.0,2,130421,86254,44167,-2094.6,-2294.14,-257497.6,-141014.1,-398511.7,11.8,10.9,50.6
