pair,ws_thr,tp_pips,hold_min,trades,is_n,oos_n,is_pd,oos_pd,is_net,oos_net,oos_dd,oos_wr,tp_rate,n_long_pct
AUD_JPY,1.0,2.0,5,88622,57317,31305,-904.86,-1077.15,-141514.2,-84229.1,-225743.2,16.6,47.7,49.4
AUD_JPY,1.0,2.0,10,56845,36417,20428,-566.97,-679.69,-88669.2,-53149.2,-141818.4,21.1,62.3,49.0
AUD_JPY,1.0,2.0,30,29213,18678,10535,-297.27,-366.06,-46491.1,-28624.3,-75115.4,25.4,77.6,49.5
AUD_JPY,1.0,3.0,1,267436,174989,92447,-2770.29,-3147.17,-433253.3,-246097.6,-679350.9,8.9,5.7,49.2
AUD_JPY,1.0,3.0,2,155574,101789,53785,-1605.61,-1828.08,-251105.3,-142949.6,-394054.9,17.7,13.7,49.4
AUD_JPY,1.0,3.0,5,75545,49122,26423,-777.7,-896.78,-121625.8,-70125.1,-191750.9,34.4,30.9,49.4
AUD_JPY,1.0,3.0,10,45489,29323,16166,-465.28,-538.2,-72766.1,-42085.0,-114852.8,48.9,46.6,49.3
AUD_JPY,1.0,3.0,30,22094,14276,7818,-215.23,-274.16,-33659.8,-21438.3,-55101.2,65.7,67.8,48.8
AUD_JPY,1.0,5.0,1,263603,172967,90636,-2728.54,-3071.95,-426723.6,-240215.0,-666938.5,7.3,1.3,49.3
AUD_JPY,1.0,5.0,2,149032,98092,50940,-1546.99,-1733.3,-241937.1,-135537.4,-377474.6,13.1,3.8,49.3
AUD_JPY,1.0,5.0,5,67309,44242,23067,-701.09,-779.54,-109645.5,-60957.1,-170602.5,24.9,12.9,49.6
AUD_JPY,1.0,5.0,10,37472,24490,12982,-380.11,-429.19,-59447.1,-33561.4,-93008.5,35.6,25.4,49.0
AUD_JPY,1.0,5.0,30,16320,10565,5755,-156.91,-187.85,-24539.5,-14689.1,-39235.1,53.7,50.1,49.5
AUD_JPY,1.5,1.0,1,270707,171742,98965,-2758.79,-3385.91,-431454.3,-264766.0,-696220.3,1.4,41.2,49.5
AUD_JPY,1.5,1.0,2,190956,121451,69505,-1940.78,-2373.83,-303523.2,-185624.6,-489147.7,1.7,55.5,49.4
AUD_JPY,1.5,1.0,5,118633,75614,43019,-1196.59,-1474.91,-187138.0,-115332.3,-302470.3,2.0,70.8,49.5
AUD_JPY,1.5,1.0,10,83659,53132,30527,-843.37,-1038.88,-131896.8,-81236.3,-213133.1,2.3,79.6,49.9
AUD_JPY,1.5,1.0,30,48451,30803,17648,-489.4,-614.06,-76537.9,-48017.2,-124555.1,2.6,88.5,49.9
AUD_JPY,1.5,2.0,1,237200,152149,85051,-2425.56,-2907.46,-379339.2,-227353.1,-606692.3,6.5,15.8,49.4
AUD_JPY,1.5,2.0,2,152643,98215,54428,-1557.36,-1863.42,-243560.0,-145712.3,-389272.3,10.9,28.8,49.3
AUD_JPY,1.5,2.0,5,84330,54118,30212,-852.98,-1020.33,-133400.3,-79785.8,-213186.1,17.3,48.7,49.3
AUD_JPY,1.5,2.0,10,54779,35117,19662,-547.38,-663.24,-85606.1,-51863.0,-137470.1,21.4,62.3,49.2
AUD_JPY,1.5,2.0,30,29201,18492,10709,-288.28,-357.42,-45084.1,-27949.3,-73034.4,26.0,78.4,49.6
AUD_JPY,1.5,3.0,1,228844,147486,81358,-2343.13,-2769.92,-366447.6,-216597.4,-583045.0,9.6,6.3,49.4
AUD_JPY,1.5,3.0,2,140961,91365,49596,-1446.41,-1696.88,-226207.9,-132690.0,-358897.9,18.4,14.3,49.4
AUD_JPY,1.5,3.0,5,72096,46661,25435,-729.46,-860.87,-114081.8,-67316.6,-181398.3,35.0,31.8,48.9
AUD_JPY,1.5,3.0,10,44341,28481,15860,-444.82,-526.35,-69566.8,-41158.6,-110727.4,48.9,47.1,49.0
AUD_JPY,1.5,3.0,30,21927,14146,7781,-213.07,-262.21,-33322.8,-20503.7,-53830.2,66.0,67.7,49.3
AUD_JPY,1.5,5.0,1,225256,145641,79615,-2303.7,-2705.15,-360282.2,-211532.6,-571814.8,7.8,1.5,49.3
AUD_JPY,1.5,5.0,2,134925,87946,46979,-1395.46,-1600.83,-218239.2,-125178.7,-343417.9,14.0,4.0,49.4
AUD_JPY,1.5,5.0,5,64156,41922,22234,-655.85,-749.84,-102570.6,-58634.9,-161205.5,25.1,13.4,49.3
AUD_JPY,1.5,5.0,10,36478,23795,12683,-367.26,-423.97,-57436.6,-33152.9,-90594.4,35.5,25.6,49.6
AUD_JPY,1.5,5.0,30,16126,10368,5758,-162.08,-185.53,-25348.6,-14508.1,-39873.8,54.3,49.9,49.0
AUD_JPY,2.0,1.0,1,215100,133534,81566,-2175.47,-2815.73,-340228.0,-220180.1,-560408.0,1.6,43.8,49.7
AUD_JPY,2.0,1.0,2,160359,100196,60163,-1619.4,-2071.05,-253261.9,-161948.7,-415210.6,1.8,57.5,49.5
AUD_JPY,2.0,1.0,5,106250,66651,39599,-1069.38,-1355.17,-167242.5,-105969.5,-273212.0,2.2,72.2,49.7
AUD_JPY,2.0,1.0,10,77079,48540,28539,-781.74,-978.77,-122258.1,-76536.4,-198794.5,2.3,80.1,49.8
AUD_JPY,2.0,1.0,30,46766,29531,17235,-476.28,-607.66,-74487.0,-47517.1,-122004.1,2.6,89.0,49.9
AUD_JPY,2.0,2.0,1,190081,119332,70749,-1928.23,-2438.3,-301560.9,-190666.0,-492226.9,7.3,17.7,49.5
AUD_JPY,2.0,2.0,2,130431,82587,47844,-1323.22,-1650.48,-206941.1,-129061.1,-336002.2,11.5,30.6,49.3
AUD_JPY,2.0,2.0,5,76716,48908,27808,-773.39,-958.09,-120952.9,-74918.9,-195871.7,17.3,49.8,49.6
AUD_JPY,2.0,2.0,10,51911,32969,18942,-515.67,-633.32,-80646.9,-49523.4,-130171.4,21.8,63.4,49.8
AUD_JPY,2.0,2.0,30,28720,18209,10511,-282.48,-352.84,-44178.0,-27590.8,-71769.9,26.4,78.9,49.7
AUD_JPY,2.0,3.0,1,183059,115505,67554,-1861.27,-2326.74,-291089.1,-181942.7,-473031.8,10.6,7.2,49.5
AUD_JPY,2.0,3.0,2,120516,76877,43639,-1224.5,-1507.73,-191502.8,-117899.3,-309402.1,19.1,15.4,49.4
AUD_JPY,2.0,3.0,5,66181,42339,23842,-668.88,-802.38,-104607.8,-62743.4,-167351.2,36.3,33.1,49.4
AUD_JPY,2.0,3.0,10,42045,26849,15196,-416.83,-499.69,-65189.8,-39074.3,-104265.9,49.8,48.1,49.7
AUD_JPY,2.0,3.0,30,21482,13778,7704,-208.83,-253.99,-32659.2,-19861.5,-52522.5,67.0,68.5,49.2
AUD_JPY,2.0,5.0,1,179957,113908,66049,-1829.98,-2266.04,-286194.6,-177196.4,-463390.9,8.6,1.7,49.5
AUD_JPY,2.0,5.0,2,115221,73915,41306,-1175.22,-1416.46,-183795.0,-110762.1,-294557.1,14.6,4.6,49.5
AUD_JPY,2.0,5.0,5,58751,38052,20699,-599.26,-699.15,-93719.6,-54670.9,-148390.6,25.5,14.0,49.8
AUD_JPY,2.0,5.0,10,34824,22550,12274,-345.76,-404.12,-54073.7,-31600.9,-85683.9,36.8,26.7,49.1
AUD_JPY,2.0,5.0,30,15832,10203,5629,-149.93,-180.57,-23448.2,-14120.1,-37577.6,54.3,50.5,49.8
AUD_JPY,3.0,1.0,1,118952,70389,48563,-1216.84,-1760.2,-190304.1,-137641.3,-327945.4,2.1,49.4,50.1
AUD_JPY,3.0,1.0,2,96960,57887,39073,-995.49,-1411.58,-155686.6,-110380.3,-266066.9,2.3,61.9,50.0
AUD_JPY,3.0,1.0,5,72242,43651,28591,-741.31,-1027.24,-115935.0,-80326.5,-196261.5,2.4,74.7,50.0
AUD_JPY,3.0,1.0,10,56953,34738,22215,-582.88,-795.72,-91157.5,-62222.4,-153379.9,2.8,82.1,50.0
AUD_JPY,3.0,1.0,30,37711,23215,14496,-395.84,-529.39,-61905.9,-41396.7,-103302.6,2.9,89.4,50.0
AUD_JPY,3.0,2.0,1,107112,64079,43033,-1088.78,-1555.59,-170276.7,-121641.3,-291918.0,9.0,22.8,50.0
AUD_JPY,3.0,2.0,2,81875,49591,32284,-834.58,-1159.71,-130522.3,-90685.0,-221207.3,13.2,36.0,49.9
AUD_JPY,3.0,2.0,5,55482,34017,21465,-564.94,-753.17,-88351.9,-58895.0,-147246.9,19.0,53.9,50.0
AUD_JPY,3.0,2.0,10,40846,25290,15556,-407.88,-541.77,-63789.9,-42364.5,-106154.8,22.5,66.3,50.0
AUD_JPY,3.0,2.0,30,25039,15630,9409,-246.4,-323.84,-38535.4,-25323.2,-63858.9,26.1,80.3,50.2
AUD_JPY,3.0,3.0,1,102925,61981,40944,-1050.9,-1474.9,-164352.8,-115331.9,-279684.7,13.2,10.1,50.1
AUD_JPY,3.0,3.0,2,76025,46461,29564,-774.25,-1056.8,-121086.8,-82638.0,-203724.8,22.7,19.6,50.0
AUD_JPY,3.0,3.0,5,48421,30046,18375,-492.82,-644.09,-77073.2,-50365.4,-127438.7,38.7,37.1,50.1
AUD_JPY,3.0,3.0,10,33723,21044,12679,-337.98,-420.44,-52858.3,-32876.8,-85737.0,52.2,51.2,50.1
AUD_JPY,3.0,3.0,30,19118,12028,7090,-187.87,-234.71,-29381.1,-18353.2,-47736.9,68.0,70.0,50.0
AUD_JPY,3.0,5.0,1,100771,60904,39867,-1027.58,-1428.41,-160706.0,-111696.3,-272402.3,10.8,2.7,50.1
AUD_JPY,3.0,5.0,2,72283,44459,27824,-742.17,-992.69,-116069.8,-77624.5,-193694.3,17.1,6.2,49.9
AUD_JPY,3.0,5.0,5,43084,26986,16098,-439.14,-562.91,-68678.1,-44017.5,-112695.7,28.1,17.0,50.2
AUD_JPY,3.0,5.0,10,28087,17698,10389,-291.09,-349.99,-45524.7,-27367.6,-72897.5,38.2,29.1,50.1
AUD_JPY,3.0,5.0,30,14334,9055,5279,-137.5,-176.33,-21503.7,-13788.7,-35300.3,54.4,52.1,49.5
CAD_JPY,0.3,1.0,1,279130,186053,93077,-3806.03,-4200.14,-449027.6,-247762.1,-696789.7,0.9,38.8,49.5
CAD_JPY,0.3,1.0,2,176940,118093,58847,-2404.33,-2635.75,-283658.2,-155480.1,-439138.4,1.3,54.1,49.6
CAD_JPY,0.3,1.0,5,101012,67685,33327,-1372.51,-1489.64,-161925.7,-87872.4,-249798.0,1.7,70.1,49.7
CAD_JPY,0.3,1.0,10,68007,45463,22544,-917.16,-1003.02,-108204.2,-59167.3,-167371.5,1.9,79.1,49.6
CAD_JPY,0.3,1.0,30,37662,25318,12344,-515.07,-551.53,-60767.1,-32534.5,-93301.5,2.4,88.1,50.0
CAD_JPY,0.3,2.0,1,239079,159047,80032,-3261.15,-3617.53,-384743.4,-213394.7,-598138.1,6.5,13.6,49.4
CAD_JPY,0.3,2.0,2,136840,91163,45677,-1868.61,-2058.48,-220454.3,-121427.6,-341881.9,12.8,27.1,49.4
CAD_JPY,0.3,2.0,5,69300,46331,22969,-939.06,-1022.04,-110788.6,-60289.0,-171077.7,22.8,48.0,49.7
CAD_JPY,0.3,2.0,10,43850,29353,14497,-579.4,-641.25,-68356.0,-37826.6,-106182.7,30.2,62.6,49.6
CAD_JPY,0.3,2.0,30,22801,15297,7504,-297.64,-340.56,-35115.0,-20089.3,-55204.3,36.8,78.4,49.6
CAD_JPY,0.3,3.0,1,230863,153479,77384,-3147.24,-3499.07,-371304.7,-206406.7,-577711.4,6.3,4.6,49.3
CAD_JPY,0.3,3.0,2,126044,83859,42185,-1713.5,-1907.78,-202155.7,-112538.3,-314694.1,14.0,12.6,49.7
CAD_JPY,0.3,3.0,5,58615,39200,19415,-790.41,-876.62,-93250.4,-51711.0,-144961.5,28.9,30.8,49.7
CAD_JPY,0.3,3.0,10,34803,23323,11480,-461.56,-514.12,-54454.3,-30327.1,-84781.5,42.9,47.0,50.0
CAD_JPY,0.3,3.0,30,16854,11295,5559,-222.55,-246.97,-26256.4,-14568.3,-40828.1,62.2,68.4,50.0
CAD_JPY,0.3,5.0,1,228168,151657,76511,-3109.2,-3438.62,-366817.2,-202841.0,-569658.1,5.8,0.8,49.5
CAD_JPY,0.3,5.0,2,121141,80534,40607,-1638.76,-1841.82,-193337.7,-108647.2,-301984.9,11.2,3.0,49.5
CAD_JPY,0.3,5.0,5,52087,34677,17410,-704.05,-793.75,-83062.7,-46822.4,-129885.1,21.5,12.0,49.5
CAD_JPY,0.3,5.0,10,28475,18982,9493,-385.04,-430.1,-45426.0,-25371.2,-70797.2,31.3,24.9,49.7
CAD_JPY,0.3,5.0,30,12121,8109,4012,-167.95,-193.77,-19814.8,-11430.6,-31249.0,49.2,49.1,50.6
CAD_JPY,0.5,1.0,1,272732,181869,90863,-3712.89,-4081.78,-438039.4,-240780.0,-678819.4,0.9,39.1,49.3
CAD_JPY,0.5,1.0,2,174661,116745,57916,-2371.21,-2607.6,-279750.4,-153819.7,-433570.1,1.2,54.2,49.5
CAD_JPY,0.5,1.0,5,100200,66987,33213,-1356.36,-1481.11,-160020.3,-87369.0,-247389.3,1.6,70.2,49.8
CAD_JPY,0.5,1.0,10,68466,45738,22728,-919.89,-1003.45,-108526.7,-59192.3,-167718.9,2.0,79.4,49.5
CAD_JPY,0.5,1.0,30,37713,25423,12290,-516.65,-563.88,-60953.8,-33262.6,-94216.4,2.4,88.1,49.7
CAD_JPY,0.5,2.0,1,233975,155736,78239,-3187.12,-3514.3,-376010.2,-207305.0,-583315.1,6.6,13.8,49.4
CAD_JPY,0.5,2.0,2,135287,90082,45205,-1843.58,-2022.85,-217502.0,-119325.7,-336827.7,13.1,27.4,49.4
CAD_JPY,0.5,2.0,5,68916,46075,22841,-929.99,-1003.36,-109718.3,-59187.3,-168905.6,23.0,48.1,49.3
CAD_JPY,0.5,2.0,10,43895,29522,14373,-577.41,-640.45,-68121.8,-37779.2,-105901.0,29.5,62.7,49.6
CAD_JPY,0.5,2.0,30,22676,15272,7404,-298.38,-342.49,-35202.1,-20203.1,-55405.1,36.2,78.2,49.1
CAD_JPY,0.5,3.0,1,225868,150223,75645,-3066.56,-3394.35,-361787.0,-200229.6,-562016.5,6.5,4.6,49.2
CAD_JPY,0.5,3.0,2,124552,82870,41682,-1685.29,-1865.25,-198826.5,-110029.2,-308855.8,14.4,12.8,49.4
CAD_JPY,0.5,3.0,5,58407,38898,19509,-788.39,-851.94,-93012.3,-50255.0,-143267.3,30.2,31.1,49.4
CAD_JPY,0.5,3.0,10,34684,23211,11473,-462.42,-505.31,-54554.9,-29808.0,-84362.9,43.6,47.0,49.7
CAD_JPY,0.5,3.0,30,16923,11318,5605,-219.7,-249.13,-25919.8,-14696.0,-40616.6,62.2,68.3,50.1
CAD_JPY,0.5,5.0,1,223266,148468,74798,-3030.0,-3340.47,-357473.0,-197050.8,-554523.8,6.0,0.9,49.3
CAD_JPY,0.5,5.0,2,119644,79563,40081,-1619.23,-1810.15,-191033.9,-106779.0,-297812.9,11.5,2.9,49.5
CAD_JPY,0.5,5.0,5,51775,34483,17292,-696.29,-793.61,-82146.8,-46814.3,-128961.1,21.2,11.9,49.3
CAD_JPY,0.5,5.0,10,28429,18932,9497,-382.37,-411.03,-45110.7,-24246.5,-69357.2,32.7,25.1,49.9
CAD_JPY,0.5,5.0,30,12162,8166,3996,-154.87,-197.74,-18271.3,-11664.6,-29939.6,48.6,49.8,49.8
CAD_JPY,1.0,1.0,1,245801,164174,81627,-3341.38,-3644.85,-394208.9,-215005.8,-609214.7,1.0,40.0,49.3
CAD_JPY,1.0,1.0,2,163971,109593,54378,-2222.59,-2429.72,-262216.7,-143326.8,-405543.5,1.3,55.0,49.3
CAD_JPY,1.0,1.0,5,97602,65222,32380,-1310.0,-1446.79,-154551.4,-85344.9,-239896.2,1.5,71.1,49.7
CAD_JPY,1.0,1.0,10,66693,44500,22193,-897.74,-996.71,-105913.0,-58794.7,-164707.6,1.8,79.4,49.6
CAD_JPY,1.0,1.0,30,37828,25354,12474,-515.4,-575.09,-60805.7,-33924.1,-94729.8,2.6,88.5,49.3
CAD_JPY,1.0,2.0,1,212637,141962,70675,-2880.6,-3143.74,-339847.0,-185446.2,-525293.3,7.0,14.4,49.2
CAD_JPY,1.0,2.0,2,128139,85618,42521,-1728.62,-1898.38,-203938.7,-111983.4,-315922.0,13.4,28.0,49.3
CAD_JPY,1.0,2.0,5,67403,45149,22254,-898.17,-983.53,-105964.2,-58017.7,-163981.8,23.2,49.0,49.7
CAD_JPY,1.0,2.0,10,43181,28913,14268,-572.0,-633.31,-67483.5,-37358.2,-104841.7,30.0,62.8,49.5
CAD_JPY,1.0,2.0,30,22707,15227,7480,-295.05,-338.98,-34809.5,-19996.4,-54805.9,37.5,78.6,49.8
CAD_JPY,1.0,3.0,1,205292,137051,68241,-2775.87,-3035.87,-327491.4,-179082.8,-506574.2,6.9,4.9,49.4
CAD_JPY,1.0,3.0,2,117953,78708,39245,-1595.5,-1742.65,-188233.8,-102797.4,-291031.2,14.7,13.0,49.3
CAD_JPY,1.0,3.0,5,57083,38178,18905,-754.97,-840.34,-89069.7,-49570.8,-138640.5,29.8,31.6,49.6
CAD_JPY,1.0,3.0,10,34435,23085,11350,-446.03,-503.33,-52622.0,-29691.1,-82313.1,43.1,47.7,49.3
CAD_JPY,1.0,3.0,30,16794,11267,5527,-214.01,-249.51,-25248.2,-14718.2,-39968.2,61.6,68.4,49.7
CAD_JPY,1.0,5.0,1,202788,135355,67433,-2737.05,-2991.19,-322911.6,-176447.5,-499359.2,6.2,0.9,49.4
CAD_JPY,1.0,5.0,2,113350,75597,37753,-1527.1,-1680.5,-180164.1,-99131.3,-279295.4,12.0,3.1,49.1
CAD_JPY,1.0,5.0,5,50623,33738,16885,-673.63,-749.62,-79473.5,-44219.0,-123692.6,22.4,12.2,49.2
CAD_JPY,1.0,5.0,10,28141,18759,9382,-378.06,-401.95,-44602.3,-23710.8,-68313.1,32.7,25.5,49.4
CAD_JPY,1.0,5.0,30,12226,8173,4053,-155.01,-181.86,-18287.9,-10727.7,-29015.9,50.1,50.3,49.5
CAD_JPY,1.5,1.0,1,210058,141297,68761,-2877.67,-3085.55,-339502.2,-182013.3,-521515.5,1.1,41.4,49.4
CAD_JPY,1.5,1.0,2,147679,99166,48513,-2009.16,-2177.02,-237036.5,-128420.0,-365456.5,1.4,56.2,49.5
CAD_JPY,1.5,1.0,5,91757,61451,30306,-1241.49,-1367.12,-146468.9,-80645.1,-227114.0,1.6,71.5,49.6
CAD_JPY,1.5,1.0,10,64202,43003,21199,-868.68,-965.14,-102485.0,-56932.9,-159417.8,2.1,79.8,49.9
CAD_JPY,1.5,1.0,30,37369,25288,12081,-518.94,-566.22,-61223.5,-33400.8,-94624.3,2.4,88.8,49.5
CAD_JPY,1.5,2.0,1,183533,123496,60037,-2505.3,-2684.1,-295570.2,-158332.3,-453902.5,7.4,15.2,49.5
CAD_JPY,1.5,2.0,2,116987,78566,38421,-1594.8,-1722.08,-188150.7,-101583.9,-289734.6,13.7,28.7,49.7
CAD_JPY,1.5,2.0,5,64403,43186,21217,-857.79,-933.26,-101200.5,-55051.9,-156252.4,23.4,49.4,49.9
CAD_JPY,1.5,2.0,10,42105,28326,13779,-548.53,-601.82,-64714.2,-35500.6,-100214.8,30.3,63.3,49.9
CAD_JPY,1.5,2.0,30,22239,15100,7139,-300.06,-331.71,-35400.1,-19567.2,-54967.2,37.0,78.5,49.8
CAD_JPY,1.5,3.0,1,177349,119334,58015,-2412.66,-2590.02,-284640.1,-152782.4,-437422.5,7.4,5.3,49.4
CAD_JPY,1.5,3.0,2,108005,72443,35562,-1467.98,-1580.69,-173189.4,-93243.1,-266432.5,15.0,13.4,49.6
CAD_JPY,1.5,3.0,5,54603,36538,18065,-729.9,-801.62,-86112.6,-47286.9,-133399.5,30.3,31.8,49.7
CAD_JPY,1.5,3.0,10,33637,22503,11134,-440.48,-480.4,-51967.3,-28338.4,-80305.7,44.3,47.9,50.1
CAD_JPY,1.5,3.0,30,16635,11132,5503,-214.59,-238.32,-25317.3,-14058.4,-39375.7,62.4,68.6,49.8
CAD_JPY,1.5,5.0,1,175141,117860,57281,-2376.29,-2539.41,-280349.6,-149797.4,-430147.0,6.8,1.0,49.4
CAD_JPY,1.5,5.0,2,103739,69535,34204,-1411.89,-1517.62,-166572.5,-89522.7,-256095.2,12.4,3.1,49.4
CAD_JPY,1.5,5.0,5,48519,32479,16040,-651.95,-720.14,-76915.5,-42480.2,-119395.7,22.5,12.3,49.9
CAD_JPY,1.5,5.0,10,27571,18446,9125,-353.92,-401.14,-41754.9,-23662.6,-65417.5,32.5,26.0,49.7
CAD_JPY,1.5,5.0,30,12059,8100,3959,-154.28,-177.87,-18201.2,-10492.6,-28707.2,50.6,50.6,49.9
CAD_JPY,2.0,1.0,1,165223,112091,53132,-2306.1,-2427.44,-272069.2,-143192.3,-415261.5,1.3,43.3,49.6
CAD_JPY,2.0,1.0,2,123522,83622,39900,-1713.56,-1819.93,-202162.0,-107355.9,-309517.9,1.5,57.6,49.8
CAD_JPY,2.0,1.0,5,81823,55345,26478,-1123.2,-1216.76,-132513.0,-71775.6,-204288.6,1.6,72.4,49.9
CAD_JPY,2.0,1.0,10,59904,40530,19374,-816.5,-885.53,-96328.7,-52236.5,-148565.2,1.9,80.7,50.1
CAD_JPY,2.0,1.0,30,36019,24413,11606,-502.82,-537.98,-59321.9,-31735.1,-91057.0,2.4,89.0,49.7
CAD_JPY,2.0,2.0,1,146498,99445,47053,-2033.92,-2124.34,-239958.1,-125312.8,-365271.0,8.0,16.6,49.6
CAD_JPY,2.0,2.0,2,100132,67893,32239,-1382.67,-1449.79,-163124.5,-85521.6,-248646.2,14.6,30.1,49.8
CAD_JPY,2.0,2.0,5,58792,39692,19100,-799.72,-851.04,-94349.1,-50201.8,-144550.9,23.8,50.2,49.8
CAD_JPY,2.0,2.0,10,39636,26679,12957,-527.64,-570.8,-62249.9,-33670.7,-95920.7,30.1,63.8,49.6
CAD_JPY,2.0,2.0,30,21867,14826,7041,-284.69,-314.77,-33587.2,-18568.0,-52155.3,37.5,79.1,50.1
CAD_JPY,2.0,3.0,1,141696,96245,45451,-1963.08,-2047.28,-231600.4,-120767.1,-352367.5,8.1,6.0,49.5
CAD_JPY,2.0,3.0,2,92672,62763,29909,-1284.06,-1340.5,-151491.0,-79074.9,-230565.9,15.9,14.1,49.7
CAD_JPY,2.0,3.0,5,50299,33919,16380,-681.37,-720.37,-80387.0,-42494.0,-122881.0,31.6,32.6,50.0
CAD_JPY,2.0,3.0,10,31886,21549,10337,-424.18,-467.05,-50044.2,-27550.6,-77594.8,43.3,47.9,50.0
CAD_JPY,2.0,3.0,30,16206,11000,5206,-210.37,-240.45,-24819.0,-14183.8,-39004.0,61.1,68.7,49.4
CAD_JPY,2.0,5.0,1,139790,94945,44845,-1936.63,-2012.82,-228479.1,-118734.1,-347213.2,7.3,1.2,49.5
CAD_JPY,2.0,5.0,2,89023,60284,28739,-1227.99,-1279.28,-144875.7,-75463.4,-220339.1,13.3,3.5,49.5
CAD_JPY,2.0,5.0,5,44835,30226,14609,-605.09,-652.08,-71387.0,-38465.5,-109852.5,23.2,13.0,49.9
CAD_JPY,2.0,5.0,10,26209,17613,8596,-344.11,-393.5,-40597.7,-23212.0,-63809.7,32.4,26.1,50.4
CAD_JPY,2.0,5.0,30,11859,8019,3840,-153.41,-180.89,-18099.3,-10670.5,-28780.4,49.5,50.3,49.2
CAD_JPY,3.0,1.0,1,85243,58573,26670,-1265.77,-1334.55,-149332.4,-78723.7,-228056.1,1.8,48.5,50.6
CAD_JPY,3.0,1.0,2,70968,48761,22207,-1047.18,-1107.59,-123543.8,-65335.4,-188879.2,1.9,61.4,50.6
CAD_JPY,3.0,1.0,5,53857,36975,16882,-781.66,-843.49,-92218.4,-49756.4,-141974.8,2.2,74.6,50.7
CAD_JPY,3.0,1.0,10,42997,29421,13576,-626.57,-678.66,-73921.9,-40033.4,-113955.3,2.3,82.0,50.7
CAD_JPY,3.0,1.0,30,28901,19866,9035,-424.24,-461.15,-50051.0,-27203.0,-77253.9,2.7,89.5,50.6
CAD_JPY,3.0,2.0,1,77413,53313,24100,-1131.87,-1177.53,-133535.1,-69461.0,-202996.2,10.0,21.1,50.5
CAD_JPY,3.0,2.0,2,60488,41607,18881,-873.54,-915.15,-103058.9,-53983.5,-157042.5,16.0,34.7,50.6
CAD_JPY,3.0,2.0,5,41732,28708,13024,-586.09,-612.02,-69146.3,-36102.6,-105248.9,25.3,53.8,50.6
CAD_JPY,3.0,2.0,10,30890,21209,9681,-429.29,-448.41,-50647.0,-26451.3,-77098.3,30.3,66.0,50.8
CAD_JPY,3.0,2.0,30,18935,13006,5929,-257.91,-282.23,-30428.0,-16648.5,-47076.5,36.9,80.0,50.5
CAD_JPY,3.0,3.0,1,74904,51637,23267,-1091.06,-1135.27,-128721.5,-66968.3,-195689.7,10.5,8.4,50.5
CAD_JPY,3.0,3.0,2,56489,38926,17563,-812.14,-846.03,-95815.2,-49906.3,-145721.5,18.8,17.6,50.5
CAD_JPY,3.0,3.0,5,36453,25113,11340,-505.17,-534.64,-59598.5,-31537.9,-91136.4,34.3,36.4,50.6
CAD_JPY,3.0,3.0,10,25564,17575,7989,-343.6,-374.63,-40537.0,-22099.2,-62636.2,46.1,51.2,50.3
CAD_JPY,3.0,3.0,30,14464,9912,4552,-193.41,-213.8,-22818.2,-12611.7,-35432.8,63.1,70.1,50.5
CAD_JPY,3.0,5.0,1,73694,50829,22865,-1071.95,-1111.4,-126466.6,-65560.3,-192026.9,9.3,1.9,50.5
CAD_JPY,3.0,5.0,2,54108,37270,16838,-777.29,-803.41,-91702.9,-47392.6,-139095.6,15.6,4.9,50.5
CAD_JPY,3.0,5.0,5,32599,22416,10183,-451.38,-488.43,-53252.5,-28812.0,-82064.5,25.4,15.3,50.6
CAD_JPY,3.0,5.0,10,21351,14672,6679,-283.21,-315.21,-33412.4,-18594.0,-52006.3,34.0,28.8,50.0
CAD_JPY,3.0,5.0,30,10695,7357,3338,-141.88,-161.16,-16738.6,-9506.5,-26250.3,50.7,51.6,50.1
NZD_JPY,0.3,1.0,1,287378,188666,98712,-4508.91,-5002.63,-554298.3,-307496.9,-861795.2,0.3,37.1,49.6
NZD_JPY,0.3,1.0,2,180995,118519,62476,-2829.69,-3190.84,-347865.6,-196131.4,-543997.0,0.4,52.6,49.7
NZD_JPY,0.3,1.0,5,102433,66710,35723,-1595.25,-1808.28,-196110.4,-111149.4,-307259.8,0.7,69.1,49.4
NZD_JPY,0.3,1.0,10,68785,44931,23854,-1070.52,-1219.51,-131603.3,-74960.0,-206563.3,0.8,78.2,49.9
NZD_JPY,0.3,1.0,30,39009,25343,13666,-601.03,-707.54,-73887.0,-43490.6,-117377.6,1.0,88.2,49.8
NZD_JPY,0.3,2.0,1,248116,163917,84199,-3907.67,-4252.33,-480385.5,-261378.0,-741763.5,1.7,12.2,49.6
NZD_JPY,0.3,2.0,2,141058,92810,48248,-2217.41,-2443.59,-272594.7,-150200.3,-422795.0,3.2,25.3,49.5
NZD_JPY,0.3,2.0,5,70763,46360,24403,-1104.7,-1245.35,-135805.5,-76547.9,-212353.4,4.9,46.5,49.6
NZD_JPY,0.3,2.0,10,44149,28746,15403,-681.4,-783.32,-83767.9,-48148.2,-131916.1,6.5,60.8,49.9
NZD_JPY,0.3,2.0,30,22802,14774,8028,-351.2,-417.84,-43175.0,-25683.4,-68858.4,8.5,77.3,49.4
NZD_JPY,0.3,3.0,1,240585,159327,81258,-3786.7,-4085.24,-465514.9,-251107.5,-716622.5,4.8,4.0,49.7
NZD_JPY,0.3,3.0,2,130570,86311,44259,-2057.48,-2239.22,-252934.8,-137638.5,-390573.2,12.1,11.2,49.6
